# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.587 24.280 23.074 26.559 29.609 26.300 23.623 27.594 26.943 29.009 28.643 36.817 33.498 27.954 
0.109 21.661 22.537 22.490 24.378 26.370 26.452 22.767 26.143 24.427 22.021 27.042 30.212 29.680 23.231 
0.116 20.255 21.433 21.928 21.833 21.552 23.556 21.567 22.189 23.676 26.063 24.932 26.773 45.801 24.575 
0.122 20.725 21.054 21.080 22.322 22.638 20.603 21.322 21.304 21.642 24.183 27.448 28.469 31.707 22.784 
0.130 20.205 20.741 22.774 21.540 23.024 23.861 21.727 23.136 22.589 24.155 22.309 27.425 25.505 22.887 
0.137 20.088 20.179 21.130 20.440 22.548 23.535 20.485 22.297 23.607 24.613 25.190 24.729 26.078 24.295 
0.145 19.545 20.795 21.175 21.985 21.722 21.957 21.260 21.775 22.202 24.421 22.126 21.552 27.912 22.474 
0.154 19.975 20.374 21.119 21.996 21.850 22.299 21.030 22.154 22.027 24.131 27.238 23.859 24.323 23.057 
0.163 19.874 20.262 20.934 21.036 21.137 23.103 20.728 21.322 21.878 21.954 24.218 23.041 25.613 22.395 
0.173 19.724 20.279 20.783 20.652 22.554 21.149 20.571 22.146 21.150 21.968 22.258 26.534 24.557 21.842 
0.183 19.657 20.154 20.662 21.112 21.729 22.724 20.760 21.483 22.905 23.678 24.521 24.926 24.634 23.661 
0.194 19.903 20.236 20.692 21.865 21.066 21.735 20.829 21.414 22.164 22.841 21.784 22.195 23.770 22.063 
0.206 19.927 20.366 21.353 20.795 20.701 20.745 20.963 20.642 21.129 21.703 22.189 24.365 25.127 21.688 
0.218 19.963 20.338 20.815 21.065 21.484 21.820 20.816 21.409 21.809 22.770 22.359 23.456 23.820 22.340 
0.231 19.851 20.400 21.182 20.922 21.576 21.872 20.956 21.426 22.113 22.055 22.839 22.826 23.661 22.309 
0.244 20.250 20.721 21.118 21.831 22.200 22.427 21.204 22.105 22.362 23.445 23.525 23.059 23.516 22.921 
0.259 20.369 20.639 21.072 21.108 22.504 21.371 20.950 21.869 21.559 22.336 22.063 22.299 24.870 21.983 
0.274 20.289 20.683 21.316 21.399 22.648 22.310 21.208 22.179 22.339 23.172 23.735 23.443 22.867 22.962 
0.290 20.395 20.677 21.131 21.568 21.624 21.922 21.060 21.720 22.220 22.130 23.506 23.611 23.298 22.578 
0.308 20.453 20.768 21.394 21.564 21.933 21.675 21.239 21.746 21.889 22.111 22.590 22.105 23.279 22.132 
0.326 20.383 20.735 21.194 21.366 21.607 21.793 21.160 21.677 21.759 22.575 22.917 23.464 24.353 22.416 
0.345 20.343 20.850 20.938 21.254 21.472 21.923 21.046 21.515 22.063 22.034 22.455 23.157 23.537 22.223 
0.366 20.440 20.761 21.180 21.486 21.612 21.907 21.183 21.602 21.909 22.095 22.598 23.863 23.436 22.334 
