# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.270 25.196 23.908 26.853 29.999 27.242 24.463 28.992 27.462 29.864 29.145 33.355 38.297 28.490 
0.109 21.974 22.865 21.986 24.624 26.452 27.276 22.403 26.406 27.259 22.721 27.525 28.582 28.352 23.924 
0.116 21.034 22.058 22.749 24.009 22.386 22.334 22.672 22.446 23.116 25.718 25.684 27.447 nan 24.248 
0.122 21.510 21.879 21.551 22.434 23.230 21.233 21.721 22.532 22.223 25.017 27.717 28.470 32.358 23.383 
0.130 20.755 21.146 23.157 21.622 23.704 24.273 22.015 22.869 23.257 23.379 22.995 24.774 26.175 23.538 
0.137 20.615 21.048 21.703 21.259 22.015 24.348 21.294 22.187 24.233 25.202 26.515 25.495 27.964 24.920 
0.145 20.318 21.307 21.586 22.525 23.956 22.707 21.903 22.854 22.627 25.136 24.096 22.120 28.565 22.975 
0.154 20.642 21.070 21.913 22.056 23.006 22.236 21.632 22.508 22.548 24.723 26.378 25.383 24.703 23.614 
0.163 20.610 20.869 21.219 21.983 21.648 23.133 21.318 21.766 24.012 22.700 24.737 23.681 24.915 23.400 
0.173 20.407 20.855 21.490 21.751 21.766 22.602 21.375 22.183 21.758 22.937 22.901 26.405 25.474 22.497 
0.183 20.338 20.803 21.439 22.354 22.102 22.414 21.537 22.213 22.706 23.202 23.624 24.592 25.003 23.359 
0.194 20.361 21.027 21.193 22.217 21.690 23.204 21.386 22.103 23.083 23.595 22.671 22.841 23.474 22.901 
0.206 20.501 20.940 21.805 21.219 21.322 21.512 21.497 21.284 21.967 22.518 22.996 24.232 27.135 22.476 
0.218 20.571 21.043 21.519 21.867 22.825 22.049 21.513 22.182 22.064 22.805 23.758 24.319 25.124 22.903 
0.231 20.692 21.003 21.896 22.082 22.256 22.539 21.724 22.269 22.721 22.692 22.888 22.837 24.349 22.808 
0.244 20.821 21.428 21.797 22.517 22.288 23.279 21.893 22.557 22.981 23.874 24.484 23.286 23.956 23.428 
0.259 20.874 21.325 21.835 21.780 22.954 22.584 21.725 22.372 22.602 23.521 23.400 23.782 24.174 23.092 
0.274 20.931 21.320 21.742 21.827 22.782 23.052 21.684 22.618 22.599 23.330 23.410 25.023 23.502 23.257 
0.290 20.877 21.365 22.073 22.361 22.723 22.989 21.894 22.659 23.115 22.745 24.078 24.522 24.480 23.247 
0.308 21.116 21.498 22.024 22.147 22.580 22.615 21.887 22.629 22.605 23.017 23.223 22.792 23.346 22.938 
0.326 20.935 21.409 21.753 22.042 22.192 22.326 21.757 22.182 22.453 22.974 23.659 24.085 25.053 23.025 
0.345 21.015 21.438 21.713 21.840 22.409 22.258 21.687 22.286 22.512 22.647 22.843 23.658 24.078 22.756 
0.366 21.032 21.506 21.791 22.175 22.233 22.413 21.830 22.278 22.746 22.877 23.475 24.527 24.196 23.113 
0.387 21.150 21.507 21.819 22.034 22.023 22.100 21.795 22.051 22.280 22.427 23.298 23.812 24.474 22.770 
0.410 21.228 21.541 21.892 21.947 22.105 22.179 21.826 22.070 22.270 22.522 22.602 23.009 24.021 22.588 
