# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.556 22.328 23.741 23.615 23.788 28.590 23.221 24.484 25.692 25.411 33.056 33.509 29.797 26.037 
0.109 18.909 18.231 21.542 22.446 22.410 22.022 19.845 22.927 22.028 21.328 22.824 24.338 31.684 22.000 
0.116 18.337 18.282 18.522 18.665 19.496 21.397 18.310 20.156 22.307 21.524 20.735 29.999 28.046 21.658 
0.122 18.222 17.756 18.686 21.900 24.271 19.485 18.478 20.645 17.743 18.195 25.330 23.579 25.693 18.959 
0.130 18.281 18.029 18.257 19.636 19.728 18.401 18.307 19.167 18.997 22.363 22.603 25.013 26.431 20.188 
0.137 17.474 17.641 18.532 19.381 18.814 21.041 18.619 19.116 21.116 21.657 24.210 24.141 31.894 22.011 
0.145 17.449 18.000 17.582 19.453 20.270 21.354 17.974 20.619 19.521 19.353 20.617 21.359 21.773 20.163 
0.154 17.228 18.126 18.289 18.827 19.001 18.964 18.330 18.835 19.883 19.421 22.131 22.278 23.557 20.061 
0.163 17.483 17.792 18.135 18.566 20.357 21.124 18.326 19.702 21.249 21.002 21.260 21.952 21.917 21.412 
0.173 17.155 17.582 18.502 19.178 19.159 19.414 18.499 19.308 19.344 20.763 20.783 21.156 19.515 20.138 
0.183 17.322 17.938 18.459 18.698 19.455 20.517 18.366 19.625 19.969 18.773 20.315 21.414 18.495 19.623 
0.194 17.438 17.746 18.354 18.355 19.666 19.650 18.232 19.217 19.835 19.193 21.308 21.408 20.536 19.910 
0.206 17.253 17.808 18.568 18.362 19.723 20.441 18.424 19.272 20.525 20.789 21.257 24.184 21.804 21.055 
0.218 17.301 18.070 18.429 19.900 18.673 20.316 18.590 19.250 20.063 19.417 20.173 20.413 21.381 20.042 
0.231 17.327 18.171 19.163 18.837 19.843 19.345 18.859 19.247 19.934 19.812 22.728 22.199 22.173 20.331 
0.244 17.522 18.267 18.466 19.104 18.783 19.123 18.553 19.111 19.221 19.889 20.545 21.183 20.558 19.837 
0.259 17.732 18.186 18.648 18.770 19.498 19.526 18.641 19.246 19.860 20.596 19.849 21.277 23.399 20.124 
0.274 17.547 18.347 18.617 19.286 19.452 18.950 18.738 19.113 19.418 20.245 21.103 21.388 21.660 20.154 
0.290 17.707 18.289 18.819 19.196 19.023 19.162 18.799 19.140 19.190 20.095 20.775 21.652 21.845 20.015 
0.308 17.529 18.129 18.567 18.791 19.218 19.734 18.535 19.249 20.147 19.550 19.994 20.766 21.214 20.004 
0.326 17.607 18.199 18.668 19.312 19.248 19.013 18.684 19.136 19.212 19.376 19.804 20.358 21.002 19.480 
0.345 17.927 18.241 18.553 19.346 18.969 19.142 18.685 19.169 19.270 19.824 20.188 19.776 21.010 19.658 
0.366 17.785 18.182 18.739 18.890 18.996 19.541 18.700 19.070 19.104 19.413 19.853 21.012 21.447 19.582 
0.387 17.768 18.312 18.606 19.036 19.048 19.580 18.643 19.144 19.574 19.344 20.299 20.933 21.430 19.816 
0.410 17.829 18.271 18.518 18.982 19.139 19.085 18.585 19.027 19.283 19.664 19.872 20.119 19.815 19.665 
0.435 17.896 18.300 18.636 18.921 19.037 18.670 18.628 18.841 19.039 19.326 19.913 20.275 20.822 19.466 
0.461 17.949 18.205 18.512 18.740 18.800 19.017 18.531 18.854 19.103 19.261 19.858 19.699 20.176 19.409 
0.488 17.987 18.192 18.356 18.494 18.675 19.097 18.368 18.701 18.992 19.226 19.477 19.679 20.049 19.305 
0.517 18.085 18.237 18.432 18.690 18.722 18.957 18.429 18.748 19.043 19.066 19.655 19.922 20.038 19.324 
0.547 18.140 18.185 18.257 18.529 18.716 18.751 18.320 18.642 18.713 18.860 19.543 19.729 19.767 19.096 
0.580 18.246 18.242 18.381 18.448 18.674 18.646 18.369 18.612 18.739 18.993 19.247 20.135 20.013 19.113 
0.614 18.484 18.308 18.404 18.477 18.549 18.478 18.381 18.523 18.609 18.831 19.043 19.556 19.180 18.899 
0.651 18.678 18.336 18.338 18.505 18.444 18.569 18.371 18.504 18.614 18.826 19.149 19.435 19.968 18.911 
0.689 19.093 18.453 18.409 18.466 18.521 18.496 18.401 18.479 18.654 18.869 19.072 19.362 19.670 18.921 
0.730 19.406 18.590 18.425 18.399 18.444 18.620 18.425 18.477 18.654 18.751 19.122 19.500 19.525 18.924 
0.773 19.781 18.815 18.637 18.459 18.451 18.653 18.594 18.512 18.599 18.665 19.144 19.324 19.580 18.848 
0.819 20.180 19.046 18.779 18.533 18.539 18.726 18.746 18.575 18.762 18.622 18.934 19.405 19.500 18.880 
0.868 20.461 19.270 18.943 18.743 18.609 18.721 18.918 18.649 18.738 18.717 18.898 18.956 19.353 18.802 
0.919 20.700 19.547 19.176 18.884 18.717 18.895 19.145 18.777 18.863 18.712 18.872 19.150 19.324 18.876 
0.974 20.998 19.845 19.359 19.021 18.954 19.162 19.300 19.025 19.090 18.848 18.953 19.153 19.444 18.998 
1.032 21.459 20.189 19.635 19.232 18.991 19.197 19.570 19.083 19.217 18.901 19.042 19.217 19.516 19.070 
1.093 21.896 20.350 19.767 19.410 19.121 19.417 19.731 19.239 19.348 19.006 18.995 19.118 19.451 19.129 
1.158 22.187 20.841 20.040 19.583 19.450 19.583 19.997 19.484 19.635 19.155 19.090 19.208 19.402 19.253 
1.226 22.557 21.016 20.238 19.723 19.595 19.644 20.203 19.577 19.718 19.201 19.085 19.295 19.474 19.301 
1.299 22.702 21.320 20.324 19.984 19.718 19.860 20.367 19.765 19.846 19.283 19.183 19.308 19.641 19.384 
1.376 23.272 21.670 20.490 20.146 19.815 19.851 20.528 19.869 19.846 19.301 19.254 19.389 19.712 19.435 
1.458 23.377 21.798 20.669 20.195 19.918 20.036 20.676 19.981 19.992 19.478 19.433 19.458 19.654 19.583 
1.544 24.082 22.188 20.919 20.433 20.055 20.312 20.941 20.177 20.151 19.543 19.430 19.398 19.752 19.616 
1.636 24.519 22.487 21.143 20.639 20.307 20.346 21.142 20.383 20.270 19.583 19.477 19.573 19.803 19.701 
1.733 24.984 22.748 21.285 20.871 20.583 20.589 21.327 20.630 20.431 19.705 19.553 19.582 19.920 19.785 
1.836 25.356 23.140 21.526 21.018 20.649 20.712 21.569 20.715 20.510 19.727 19.670 19.684 19.920 19.877 
1.944 25.628 23.524 21.570 21.347 20.916 20.778 21.712 20.945 20.614 19.900 19.813 19.788 19.974 20.006 
2.060 26.128 23.621 22.099 21.526 21.058 21.082 22.154 21.118 20.811 19.963 19.868 19.913 20.035 20.115 
2.182 26.818 23.916 22.246 21.766 21.070 21.005 22.335 21.138 20.848 20.068 19.968 20.057 20.116 20.210 
2.311 27.175 24.311 22.485 21.958 21.253 21.304 22.554 21.379 21.035 20.199 20.035 20.062 20.188 20.303 
2.448 27.858 24.669 22.825 22.202 21.534 21.304 22.896 21.563 21.059 20.205 20.088 20.177 20.249 20.339 
2.594 28.532 25.160 23.344 22.570 21.912 21.579 23.309 21.937 21.213 20.369 20.152 20.237 20.279 20.446 
2.747 28.449 25.484 23.739 22.811 22.034 21.692 23.686 22.048 21.359 20.389 20.195 20.352 20.417 20.517 
2.910 29.635 26.290 24.125 23.029 22.426 21.923 24.021 22.372 21.547 20.512 20.270 20.439 20.420 20.619 
3.083 30.145 26.643 24.426 23.332 22.593 22.017 24.262 22.566 21.629 20.580 20.250 20.431 20.469 20.642 
3.266 30.704 27.229 24.762 23.634 22.866 22.114 24.511 22.818 21.763 20.666 20.269 20.423 20.398 20.678 
3.459 33.793 27.247 25.374 23.626 23.123 22.280 24.785 23.002 21.833 20.723 20.240 20.399 20.430 20.687 
3.665 31.380 28.164 25.742 24.041 23.156 22.265 25.319 23.059 21.872 20.750 20.176 20.290 20.361 20.647 
3.882 29.084 27.996 25.619 24.065 23.203 22.349 25.166 23.116 21.930 20.754 20.169 20.319 20.351 20.660 
4.112 35.342 28.544 25.849 23.995 23.462 22.503 25.146 23.276 22.038 20.763 20.126 20.273 20.380 20.636 
