# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.169 24.162 23.060 26.897 30.214 26.931 23.645 28.677 27.144 29.686 29.511 37.259 32.737 28.255 
0.109 21.279 22.768 22.686 25.548 21.294 24.936 22.845 22.132 25.438 29.604 29.758 27.369 28.776 26.534 
0.116 20.399 21.336 21.142 24.211 23.448 24.167 21.447 23.953 24.358 22.127 25.177 28.820 34.326 23.190 
0.122 20.875 21.454 22.394 23.886 21.169 24.137 22.275 21.998 22.120 27.261 27.251 28.753 32.743 23.347 
0.130 20.432 20.822 21.373 21.627 23.610 22.650 21.270 23.180 23.223 24.204 25.272 28.623 31.479 24.119 
0.137 20.138 20.466 21.339 21.409 22.573 21.829 21.093 21.938 21.900 25.786 22.178 21.986 25.062 22.473 
0.145 19.901 20.574 20.997 20.725 22.103 22.980 21.061 21.331 22.566 24.779 22.218 21.642 27.491 22.674 
0.154 20.025 20.461 20.810 21.606 21.850 21.304 20.838 21.834 22.185 24.725 24.529 23.092 24.126 22.988 
0.163 19.961 20.296 20.984 21.080 22.044 20.863 20.844 21.340 21.133 21.098 22.273 26.458 28.535 21.620 
0.173 19.804 20.203 20.906 20.866 21.523 21.444 20.748 21.307 21.630 22.992 23.825 23.623 23.778 22.441 
0.183 19.765 20.293 20.677 20.791 21.669 22.415 20.799 21.338 22.598 23.195 24.096 26.015 21.471 23.348 
0.194 20.243 20.374 21.184 21.561 20.757 20.846 21.094 21.081 21.655 23.028 23.337 22.452 24.395 22.279 
0.206 19.935 20.548 21.286 21.598 21.136 21.478 21.288 21.193 21.857 22.171 21.743 22.854 24.437 21.997 
0.218 19.869 20.392 21.166 21.055 21.650 21.653 20.943 21.397 21.733 23.030 22.481 24.002 24.269 22.414 
0.231 20.072 20.639 20.944 21.146 21.564 21.171 20.930 21.327 22.030 22.041 23.295 22.683 22.404 22.317 
