# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.384 23.769 24.301 23.955 26.311 25.798 23.933 26.573 26.438 27.732 25.481 32.073 33.016 26.261 
0.109 20.964 20.945 21.568 24.246 23.777 26.506 21.708 24.257 22.780 23.079 27.083 26.056 25.295 23.959 
0.116 20.475 20.424 22.359 22.504 24.144 24.832 21.843 24.003 24.149 24.474 23.749 29.221 32.109 24.269 
0.122 19.849 20.078 20.649 21.634 22.724 21.695 20.706 22.545 21.650 26.072 27.958 27.352 25.826 22.874 
0.130 19.479 19.831 20.278 20.835 21.223 22.793 20.367 21.022 22.101 21.711 27.461 26.817 27.895 22.651 
0.137 19.510 20.176 19.925 21.532 21.951 23.023 20.151 22.059 21.114 20.926 22.001 24.248 24.778 21.534 
0.145 19.951 20.024 19.861 20.605 21.335 21.969 20.039 21.278 21.871 21.583 24.304 23.746 26.733 22.122 
0.154 19.332 19.810 19.992 20.888 23.413 22.254 20.072 22.241 22.905 23.903 25.625 24.553 24.001 23.637 
0.163 19.549 19.796 20.414 21.419 22.429 23.106 20.443 22.568 22.059 22.702 22.792 22.759 21.546 22.416 
0.173 19.296 19.910 20.904 21.159 22.009 21.018 20.738 21.607 21.031 20.972 21.860 23.304 23.876 21.523 
0.183 19.390 19.918 20.689 20.516 22.482 21.351 20.518 21.521 22.032 23.220 23.118 23.521 21.015 22.688 
0.194 19.495 19.989 20.687 21.237 20.916 22.778 20.613 21.273 21.640 21.773 24.266 24.189 30.696 22.556 
0.206 19.585 20.083 20.819 21.387 21.417 21.699 20.804 21.314 22.076 21.358 21.825 23.343 24.009 22.001 
0.218 19.587 20.187 20.963 21.087 21.919 22.542 20.820 21.903 22.195 21.839 22.007 22.167 22.702 22.076 
0.231 19.647 20.214 21.071 21.012 21.545 22.006 20.774 21.752 22.518 22.786 22.360 22.723 23.117 22.556 
0.244 19.660 20.216 20.701 20.580 21.589 20.834 20.610 21.247 21.114 22.598 22.339 23.320 23.752 21.890 
0.259 19.594 20.303 20.767 21.237 21.930 21.563 20.834 21.481 21.797 21.679 21.800 22.234 23.447 21.950 
0.274 19.669 20.540 20.964 21.588 21.215 21.488 21.042 21.449 21.346 21.915 22.324 23.220 23.271 21.939 
0.290 19.626 20.325 20.900 21.396 21.362 21.595 20.874 21.476 21.533 21.973 22.336 23.927 24.277 22.103 
0.308 19.665 20.415 20.837 20.922 21.720 21.404 20.839 21.255 21.691 22.622 22.064 23.120 22.363 22.123 
0.326 19.799 20.276 20.864 20.997 21.371 21.719 20.822 21.309 21.814 22.252 23.218 22.770 22.181 22.297 
0.345 19.932 20.419 20.797 21.276 21.735 21.692 20.807 21.652 21.474 21.722 22.234 23.112 24.171 22.015 
