# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.548 23.972 25.233 25.506 22.860 27.014 25.051 23.657 28.051 28.857 30.000 29.775 38.770 28.892 
0.109 20.621 20.548 20.661 21.168 22.796 23.635 20.478 23.108 23.751 24.215 23.737 30.504 29.387 24.204 
0.116 20.339 20.334 21.350 21.486 22.181 21.250 21.109 21.866 22.063 24.221 26.869 26.261 27.331 23.225 
0.122 19.957 20.024 19.898 19.910 20.213 20.773 20.090 20.125 21.728 22.390 23.090 23.702 24.090 22.409 
0.130 20.004 20.391 21.438 20.735 21.584 20.513 21.092 20.617 21.503 24.749 22.203 23.813 27.621 22.260 
0.137 19.819 20.385 20.370 22.175 22.045 19.914 20.473 21.121 20.593 22.431 21.992 21.505 21.172 21.301 
0.145 19.801 20.231 20.644 20.316 21.686 20.881 20.756 20.576 21.347 21.298 23.261 22.302 21.283 21.599 
0.154 19.660 19.862 19.966 20.376 21.068 22.229 20.070 20.970 20.375 20.403 21.450 21.234 21.720 20.768 
0.163 19.579 20.118 19.864 20.216 21.778 20.354 20.031 20.829 20.330 20.733 23.085 22.734 22.553 21.238 
0.173 19.760 19.806 20.134 19.792 21.165 21.116 19.829 20.929 22.006 20.346 19.596 23.572 24.019 20.632 
0.183 19.753 20.291 20.413 20.828 21.122 20.576 20.496 20.710 20.976 22.448 22.421 24.524 27.416 21.831 
0.194 19.696 19.862 20.386 21.439 20.537 21.450 20.441 20.950 21.553 22.394 22.411 21.159 22.481 21.759 
0.206 19.970 19.882 20.407 20.264 20.538 20.693 20.355 20.344 21.071 21.735 22.283 23.317 23.377 21.736 
0.218 19.894 20.110 20.628 20.517 20.197 20.243 20.540 20.209 20.646 22.541 23.122 23.551 23.570 21.682 
0.231 19.930 20.155 20.582 20.658 20.709 21.515 20.467 20.914 21.419 22.054 22.334 23.414 22.840 21.994 
0.244 19.958 20.090 20.573 20.420 20.793 19.749 20.453 20.214 20.203 21.232 22.247 22.282 21.321 21.067 
