# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.882 24.157 25.770 25.601 23.083 27.338 25.314 23.920 28.289 29.122 30.251 30.040 39.034 29.059 
0.109 20.856 20.791 20.929 21.403 22.979 23.934 20.734 23.369 23.998 25.228 24.003 31.526 29.651 24.452 
0.116 20.542 20.549 21.618 21.688 22.622 21.511 21.264 22.231 22.264 24.017 27.092 26.584 26.895 23.426 
0.122 20.137 20.296 20.135 20.474 20.582 21.066 20.435 20.252 21.773 22.604 23.350 23.966 24.268 22.547 
0.130 20.260 20.621 21.687 21.330 21.357 20.752 21.330 20.893 21.629 24.993 22.461 23.012 27.627 22.431 
0.137 20.039 20.721 20.532 22.361 22.370 20.269 20.718 21.632 20.848 23.208 22.258 22.336 21.369 21.648 
0.145 20.034 20.475 20.893 20.438 22.089 21.189 21.080 20.739 21.559 21.556 23.140 22.578 21.508 21.845 
0.154 19.870 20.105 20.262 20.627 21.232 22.377 20.329 21.194 20.630 20.530 21.553 21.522 21.994 21.034 
0.163 19.828 20.391 20.107 20.451 21.941 20.724 20.319 21.067 20.605 20.954 23.250 23.152 22.727 21.506 
0.173 20.014 20.125 20.307 20.008 21.759 20.907 20.098 21.110 22.063 21.121 19.859 23.840 24.359 20.872 
0.183 20.040 20.543 20.661 21.105 21.263 20.816 20.759 20.957 21.176 22.671 22.675 24.740 27.528 22.046 
0.194 20.001 20.127 20.615 21.618 20.779 21.661 20.680 21.219 21.795 22.556 22.869 21.411 22.969 22.009 
0.206 20.237 20.127 20.699 20.516 20.664 21.032 20.619 20.617 21.339 22.063 22.541 23.591 23.660 21.992 
0.218 20.151 20.362 20.929 20.883 20.307 20.611 20.777 20.549 20.916 22.724 23.405 23.611 24.058 21.933 
0.231 20.179 20.417 20.800 20.930 20.985 21.818 20.757 21.080 21.666 22.303 22.566 23.605 23.060 22.235 
0.244 20.205 20.369 20.806 20.695 21.160 19.873 20.703 20.509 20.393 21.419 22.505 22.513 21.549 21.255 
0.259 20.393 20.383 20.806 21.240 21.243 20.594 20.804 20.986 21.133 21.667 22.515 22.618 20.683 21.703 
0.274 20.330 20.678 20.803 20.575 21.170 21.032 20.763 21.047 20.802 20.999 22.092 23.628 23.100 21.388 
0.290 20.287 20.502 20.784 21.304 21.512 20.757 20.891 21.158 21.389 21.440 22.191 23.005 22.835 21.726 
