# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.344 23.568 23.782 25.114 23.375 23.162 23.937 23.348 24.198 24.906 26.505 36.154 38.908 24.984 
0.109 20.217 21.307 20.593 25.107 20.906 22.448 21.151 21.493 23.573 25.198 25.591 31.494 37.219 24.557 
0.116 19.865 21.231 21.355 21.688 20.129 22.631 21.356 20.859 23.742 24.810 32.687 27.355 27.717 24.648 
0.122 20.247 19.934 21.632 20.007 20.202 23.520 20.474 20.541 21.453 21.652 24.150 20.739 22.721 21.706 
0.130 20.379 20.351 20.534 21.961 20.907 21.591 20.744 21.143 21.636 23.547 23.670 24.101 26.437 22.647 
0.137 19.734 20.978 20.997 21.395 20.636 21.234 21.240 20.884 21.977 20.355 22.325 22.107 20.745 21.159 
0.145 19.734 20.394 19.964 21.136 22.933 21.212 20.307 21.626 20.987 20.444 24.408 25.910 26.653 21.162 
0.154 19.657 20.392 20.009 20.845 20.538 21.515 20.272 20.631 21.931 20.835 21.811 23.200 24.276 21.674 
0.163 19.961 20.541 20.386 20.660 22.141 22.709 20.380 22.160 22.091 21.234 20.951 22.398 28.728 21.579 
0.173 19.842 20.106 20.180 20.711 22.552 23.166 20.255 21.868 23.233 21.549 21.790 23.691 24.896 22.253 
0.183 20.154 20.215 20.535 21.657 21.041 22.491 20.681 21.567 22.476 22.230 20.693 23.008 22.970 21.553 
0.194 20.378 20.506 20.740 20.621 20.964 21.015 20.569 20.999 20.834 20.722 22.482 22.550 22.496 21.441 
0.206 20.055 20.548 20.599 21.140 20.770 21.302 20.765 21.035 21.756 22.161 22.786 22.875 22.921 22.162 
0.218 20.673 20.644 20.550 21.023 19.979 21.513 20.634 20.497 21.765 21.890 23.623 21.104 24.065 21.743 
0.231 20.315 20.114 20.269 20.712 20.353 21.926 20.335 20.690 20.620 22.457 22.016 20.676 20.352 21.073 
0.244 20.224 20.721 21.103 20.965 21.064 20.996 21.085 21.008 20.862 21.026 22.022 22.305 21.668 21.402 
0.259 20.558 20.613 20.856 21.450 21.244 21.626 20.864 21.529 21.296 21.991 21.999 22.768 22.510 21.805 
0.274 20.372 20.717 20.914 20.826 20.931 21.583 20.923 21.025 21.734 21.774 22.988 23.410 23.552 22.132 
0.290 20.575 20.386 20.906 21.712 21.636 21.354 20.916 21.611 21.244 21.057 21.868 24.318 22.812 21.575 
0.308 20.531 20.767 20.814 20.678 20.955 21.956 20.778 21.092 22.083 21.883 22.395 23.173 23.540 22.295 
0.326 21.009 20.765 21.203 21.042 21.792 21.388 21.198 21.257 21.704 22.331 22.767 22.712 22.968 22.212 
0.345 20.819 20.948 21.436 21.041 21.164 22.679 21.345 21.243 22.218 22.223 21.781 22.513 23.017 22.110 
0.366 21.010 21.290 21.341 21.513 21.252 22.149 21.370 21.505 22.022 22.194 22.008 22.484 22.313 22.174 
0.387 20.890 21.092 21.681 21.695 21.856 21.882 21.559 21.775 22.156 21.742 22.188 22.164 21.607 22.012 
0.410 21.273 21.391 21.577 21.456 21.531 21.327 21.458 21.463 21.886 22.253 22.473 22.133 23.110 22.139 
0.435 21.453 21.283 21.557 21.627 21.892 21.335 21.548 21.558 21.626 22.033 22.355 22.166 22.531 21.997 
0.461 21.259 21.341 21.473 21.674 21.356 22.120 21.481 21.616 22.101 21.819 21.705 22.145 22.442 22.001 
0.488 21.266 21.452 21.424 21.688 22.049 22.447 21.474 22.117 22.089 22.218 21.818 21.957 21.607 22.032 
0.517 21.524 21.350 21.547 21.568 21.675 21.587 21.499 21.723 21.736 22.121 22.239 22.324 22.325 22.036 
0.547 21.671 21.430 21.548 21.717 21.649 22.132 21.554 21.761 22.088 21.697 21.544 21.857 22.272 21.831 
0.580 21.823 21.550 21.611 21.825 21.613 21.892 21.624 21.759 21.841 22.161 22.339 22.388 22.420 22.103 
0.614 21.919 21.707 21.796 21.745 21.622 22.047 21.769 21.780 21.805 21.855 22.044 21.918 22.321 21.948 
0.651 21.926 21.752 21.629 21.732 21.990 21.837 21.687 21.809 21.773 21.425 21.878 22.350 21.887 21.794 
0.689 22.130 21.690 21.691 21.765 21.705 21.661 21.652 21.752 21.906 21.887 22.103 21.874 22.001 21.905 
0.730 21.997 21.685 21.564 21.886 21.570 21.818 21.641 21.699 21.830 21.861 21.763 21.988 22.008 21.851 
0.773 22.222 21.794 21.748 21.821 21.665 21.609 21.738 21.695 21.693 21.803 21.761 21.797 21.784 21.778 
0.819 22.565 21.993 21.806 21.663 21.431 21.566 21.807 21.474 21.639 21.691 21.832 21.759 21.720 21.723 
0.868 22.671 22.054 21.890 21.710 21.465 21.606 21.857 21.523 21.736 21.800 21.804 21.681 21.828 21.756 
0.919 22.841 22.201 21.887 21.854 21.965 21.896 21.884 21.946 21.813 21.855 21.760 22.170 21.918 21.889 
0.974 22.973 22.248 22.108 21.813 21.718 21.773 22.026 21.715 21.812 21.784 21.886 22.099 22.086 21.875 
1.032 23.375 22.410 22.231 22.054 21.896 21.821 22.188 21.890 21.829 21.920 21.791 21.820 22.143 21.844 
1.093 23.363 22.529 22.127 22.080 21.938 21.963 22.164 21.983 21.937 21.874 21.888 21.867 22.032 21.897 
1.158 23.696 22.708 22.211 22.138 21.918 21.860 22.303 21.912 21.916 21.944 21.782 21.878 21.981 21.873 
1.226 24.015 23.041 22.509 22.125 21.772 21.816 22.492 21.840 21.927 21.774 21.726 21.653 21.887 21.788 
1.299 24.194 23.065 22.342 22.284 22.008 21.820 22.412 21.988 21.953 21.889 21.708 21.869 21.770 21.853 
1.376 24.366 23.244 22.572 22.261 22.016 21.911 22.575 22.010 21.931 21.771 21.721 21.735 21.881 21.797 
1.458 24.624 23.389 22.750 22.338 21.963 21.989 22.737 22.009 21.998 21.826 21.852 21.755 21.710 21.856 
1.544 24.912 23.550 22.838 22.520 22.194 22.036 22.858 22.214 21.946 21.756 21.665 21.729 21.687 21.778 
1.636 25.573 23.937 23.043 22.616 22.390 22.108 23.046 22.336 22.028 21.919 21.807 21.761 21.779 21.888 
1.733 25.380 24.081 23.085 22.706 22.348 22.222 23.124 22.358 22.097 21.844 21.861 21.766 21.726 21.899 
1.836 25.863 24.364 23.271 22.774 22.420 22.272 23.300 22.407 22.257 21.988 21.778 21.731 21.727 21.953 
1.944 25.939 24.519 23.383 22.912 22.468 22.388 23.427 22.512 22.255 21.987 21.839 21.748 21.805 21.957 
2.060 26.350 24.839 23.605 23.182 22.546 22.530 23.653 22.638 22.389 22.010 21.917 21.854 21.774 22.041 
2.182 27.041 25.204 23.827 23.378 22.718 22.565 23.880 22.793 22.394 22.064 21.881 21.977 21.781 22.081 
2.311 27.293 25.248 23.887 23.477 22.837 22.740 23.965 22.919 22.588 22.156 21.970 21.951 21.803 22.171 
2.448 27.479 25.483 24.152 23.716 22.991 22.863 24.218 23.072 22.697 22.259 21.997 22.014 21.898 22.229 
2.594 28.111 25.692 24.227 23.788 23.162 22.977 24.276 23.194 22.760 22.264 22.064 22.055 21.808 22.276 
2.747 29.044 26.090 24.415 23.992 23.369 23.207 24.483 23.426 22.838 22.369 22.076 22.177 21.949 22.362 
2.910 28.434 26.113 24.598 24.128 23.343 23.195 24.675 23.446 22.921 22.416 22.165 22.099 21.877 22.384 
3.083 29.092 26.392 24.742 24.311 23.503 23.201 24.852 23.546 22.926 22.444 22.165 22.184 21.964 22.424 
3.266 29.610 26.562 24.921 24.409 23.606 23.386 24.994 23.709 23.044 22.530 22.147 22.141 21.923 22.434 
3.459 29.342 26.894 24.966 24.455 23.694 23.474 25.037 23.768 23.083 22.521 22.116 22.086 21.904 22.419 
3.665 30.341 27.149 25.345 24.598 23.829 23.681 25.342 23.935 23.230 22.661 22.159 22.152 22.083 22.498 
