# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.245 21.151 20.825 26.654 26.231 23.624 21.228 25.013 24.742 26.782 28.222 39.055 29.306 25.829 
0.109 18.752 20.149 20.343 20.181 19.266 21.845 20.516 19.530 22.853 26.958 25.107 24.557 27.443 23.923 
0.116 17.946 18.634 18.920 21.618 21.253 21.139 18.938 21.126 19.436 19.509 22.727 26.575 35.443 20.608 
0.122 18.631 18.879 19.906 19.089 20.595 19.387 19.985 19.439 19.523 23.998 24.650 26.218 30.254 20.750 
0.130 18.014 18.244 19.052 19.191 20.783 20.047 18.843 20.396 20.780 22.042 22.955 25.956 27.356 21.699 
0.137 17.697 17.723 19.598 18.942 19.604 18.588 18.598 19.589 19.477 23.401 19.569 22.727 22.665 19.970 
0.145 17.322 18.061 18.682 18.238 19.552 19.111 18.248 19.810 19.998 22.322 19.427 21.096 26.006 20.104 
0.154 17.378 17.883 18.426 19.051 19.794 18.762 18.456 18.952 20.188 21.712 21.459 20.447 24.291 20.737 
0.163 17.464 17.788 18.271 18.906 18.807 18.627 18.341 18.786 18.342 18.573 22.490 26.678 24.534 19.236 
0.173 17.327 17.708 18.579 18.123 19.250 18.522 18.205 18.768 19.139 20.416 21.371 20.962 25.112 19.976 
0.183 17.122 17.811 18.195 18.570 19.088 19.635 18.134 19.360 20.115 20.701 23.762 21.550 18.649 20.799 
0.194 17.643 17.987 18.472 19.169 18.132 18.631 18.719 18.269 19.430 20.436 20.605 19.875 21.722 19.929 
0.206 17.450 17.990 19.194 18.748 18.479 19.175 18.784 18.721 19.471 19.573 19.249 22.770 21.217 19.564 
0.218 17.423 17.907 18.599 18.626 19.105 18.978 18.358 18.995 19.244 20.774 19.980 22.359 21.285 19.932 
0.231 17.503 18.150 18.463 18.555 18.675 19.208 18.433 18.752 19.970 19.502 20.569 20.116 20.118 19.881 
0.244 17.652 17.951 18.630 18.598 19.241 18.612 18.427 18.719 19.095 19.319 20.190 20.612 22.590 19.561 
0.259 17.606 17.971 18.637 18.944 19.588 18.820 18.547 19.262 19.235 20.600 20.301 20.103 22.174 19.943 
0.274 17.854 18.149 18.860 18.868 19.857 19.637 18.701 19.492 19.988 20.166 20.805 20.458 20.910 20.244 
0.290 17.827 18.331 18.801 19.003 19.375 19.776 18.749 19.474 19.612 19.972 19.830 20.462 20.790 19.818 
0.308 17.893 18.284 18.522 18.860 19.526 19.109 18.571 19.141 19.327 19.758 20.262 21.244 21.363 19.894 
0.326 17.826 18.218 18.652 19.149 19.184 19.282 18.632 19.184 19.148 19.693 21.184 19.897 20.841 19.787 
0.345 17.936 18.266 18.535 18.858 19.054 19.256 18.582 19.031 19.305 19.629 20.552 20.752 21.466 19.922 
0.366 17.933 18.316 18.629 18.877 19.169 19.025 18.631 19.117 19.262 19.614 20.190 20.491 21.056 19.775 
0.387 18.020 18.318 18.489 18.744 19.192 19.207 18.518 19.055 19.328 19.446 20.210 20.998 20.823 19.706 
0.410 17.972 18.267 18.607 18.559 18.738 18.765 18.504 18.812 19.120 19.363 19.921 20.326 20.770 19.506 
0.435 18.136 18.326 18.532 18.902 18.897 18.730 18.562 18.873 19.099 19.467 19.594 20.114 20.522 19.515 
0.461 18.154 18.313 18.443 18.818 19.023 18.869 18.508 18.919 18.984 19.153 19.688 20.623 19.853 19.371 
0.488 18.120 18.247 18.519 18.716 18.898 18.904 18.472 18.924 18.800 19.035 19.216 19.977 20.326 19.158 
0.517 18.227 18.249 18.292 18.520 18.571 18.658 18.370 18.570 18.778 18.849 19.542 19.693 19.668 19.102 
0.547 18.218 18.238 18.225 18.340 18.762 18.571 18.256 18.595 18.680 19.068 19.468 19.702 19.858 19.121 
0.580 18.374 18.214 18.216 18.355 18.504 18.354 18.250 18.413 18.410 18.774 19.172 19.488 19.849 18.828 
0.614 18.515 18.270 18.184 18.260 18.473 18.532 18.220 18.411 18.457 18.618 18.685 19.165 19.511 18.658 
0.651 18.775 18.358 18.247 18.303 18.414 18.300 18.270 18.319 18.369 18.617 19.001 19.110 19.693 18.711 
0.689 18.952 18.428 18.243 18.264 18.379 18.266 18.245 18.354 18.276 18.512 18.906 19.166 19.115 18.637 
0.730 19.158 18.520 18.335 18.241 18.234 18.381 18.327 18.288 18.350 18.529 18.668 19.086 19.394 18.618 
0.773 19.512 18.739 18.454 18.274 18.388 18.386 18.445 18.347 18.369 18.461 18.806 19.134 19.003 18.613 
0.819 19.744 18.901 18.490 18.410 18.407 18.394 18.521 18.400 18.411 18.403 18.648 19.063 19.123 18.588 
0.868 20.103 19.066 18.722 18.446 18.351 18.445 18.664 18.405 18.486 18.460 18.726 18.916 19.201 18.620 
0.919 20.350 19.330 18.882 18.608 18.480 18.603 18.866 18.527 18.540 18.523 18.754 18.973 19.161 18.674 
0.974 20.751 19.490 19.068 18.729 18.539 18.720 19.022 18.619 18.651 18.527 18.705 18.954 19.260 18.681 
1.032 20.848 19.789 19.254 18.898 18.835 18.923 19.219 18.867 18.778 18.609 18.782 19.079 19.304 18.779 
1.093 21.177 19.994 19.402 19.029 18.926 19.034 19.368 18.971 18.956 18.742 18.718 19.000 19.446 18.852 
1.158 21.546 20.262 19.579 19.314 19.083 19.186 19.589 19.154 19.133 18.873 18.873 19.011 19.303 18.974 
1.226 21.961 20.424 19.700 19.355 19.204 19.320 19.698 19.262 19.264 18.900 18.912 19.091 19.332 19.035 
1.299 22.277 20.634 19.897 19.524 19.343 19.432 19.876 19.407 19.314 18.999 18.979 19.060 19.377 19.095 
1.376 22.698 20.921 20.098 19.605 19.419 19.541 20.049 19.487 19.438 19.105 19.005 19.130 19.449 19.172 
1.458 22.920 21.011 20.170 19.711 19.554 19.645 20.159 19.588 19.542 19.135 19.181 19.221 19.506 19.263 
1.544 23.314 21.258 20.344 19.867 19.703 19.716 20.299 19.747 19.569 19.150 19.103 19.291 19.523 19.276 
1.636 23.623 21.439 20.516 20.019 19.805 19.811 20.471 19.849 19.656 19.230 19.190 19.280 19.475 19.342 
1.733 24.232 21.730 20.673 20.083 19.911 19.986 20.621 19.955 19.737 19.282 19.280 19.337 19.531 19.403 
1.836 24.624 22.078 20.799 20.259 20.125 20.158 20.789 20.163 19.879 19.380 19.363 19.434 19.659 19.513 
1.944 25.101 22.275 21.059 20.440 20.218 20.267 20.994 20.276 20.000 19.471 19.448 19.477 19.730 19.597 
2.060 24.953 22.579 21.256 20.637 20.362 20.454 21.210 20.436 20.097 19.549 19.536 19.569 19.760 19.682 
2.182 25.744 23.051 21.471 20.731 20.467 20.482 21.423 20.500 20.178 19.640 19.621 19.646 19.874 19.765 
2.311 26.253 23.497 21.753 20.971 20.667 20.520 21.683 20.674 20.298 19.692 19.698 19.744 19.830 19.841 
2.448 26.684 23.727 21.986 21.146 20.846 20.689 21.926 20.845 20.378 19.778 19.754 19.785 19.921 19.912 
2.594 27.168 24.252 22.252 21.337 21.008 20.743 22.153 20.976 20.430 19.823 19.798 19.880 20.019 19.976 
2.747 28.111 24.616 22.548 21.497 21.128 20.756 22.386 21.067 20.531 19.913 19.830 19.893 19.944 20.031 
2.910 29.710 25.009 22.806 21.713 21.277 20.906 22.611 21.255 20.631 19.949 19.833 19.903 19.975 20.065 
3.083 28.613 25.439 23.192 21.964 21.460 21.009 22.974 21.404 20.749 20.088 19.866 19.923 19.983 20.132 
3.266 29.462 25.734 23.411 22.150 21.515 21.170 23.198 21.530 20.858 20.113 19.901 19.951 20.037 20.175 
3.459 29.623 25.853 23.608 22.241 21.658 21.182 23.264 21.645 20.890 20.141 19.886 19.965 20.027 20.192 
3.665 30.766 25.985 23.689 22.315 21.801 21.188 23.370 21.719 20.941 20.133 19.841 19.885 20.008 20.160 
3.882 32.835 26.066 23.865 22.421 21.787 21.259 23.527 21.753 20.976 20.167 19.809 19.853 19.920 20.150 
4.112 31.380 26.300 24.038 22.441 21.828 21.253 23.592 21.781 20.961 20.152 19.776 19.832 19.920 20.129 
4.356 30.801 26.310 24.115 22.567 21.874 21.269 23.656 21.843 20.998 20.175 19.738 19.794 19.870 20.120 
4.614 32.296 26.282 24.088 22.617 21.926 21.273 23.682 21.857 20.995 20.187 19.734 19.750 19.880 20.104 
4.888 32.332 26.574 24.419 22.748 22.119 21.360 23.947 22.010 21.022 20.175 19.717 19.782 19.816 20.109 
5.178 33.367 26.796 24.547 22.930 22.145 21.431 24.096 22.078 21.089 20.203 19.719 19.777 19.837 20.126 
5.485 36.100 27.010 24.822 23.121 22.277 21.560 24.318 22.227 21.133 20.234 19.736 19.779 19.865 20.145 
5.810 33.533 27.546 25.209 23.340 22.419 21.719 24.609 22.379 21.265 20.311 19.755 19.832 19.865 20.199 
6.155 39.487 28.095 25.660 23.656 22.797 21.841 24.957 22.645 21.360 20.404 19.820 19.881 19.935 20.268 
6.520 43.453 28.909 26.348 24.101 23.014 22.150 25.509 22.940 21.583 20.528 19.865 19.910 19.995 20.347 
6.906 48.685 29.669 26.825 24.595 23.474 22.436 26.050 23.319 21.804 20.696 19.980 20.021 20.086 20.482 
7.316 40.610 30.499 27.842 25.218 23.918 22.732 26.810 23.698 22.044 20.884 20.063 20.092 20.160 20.591 
7.750 60.068 32.139 28.565 25.765 24.337 23.081 27.481 24.134 22.262 21.046 20.118 20.144 20.243 20.678 
8.210 74.684 33.011 28.760 26.514 24.815 23.464 28.111 24.594 22.546 21.211 20.225 20.227 20.332 20.803 
8.696 nan 34.868 29.416 27.011 25.495 23.783 28.546 25.084 22.790 21.371 20.293 20.263 20.420 20.886 
9.212 47.609 33.199 30.270 27.626 25.670 24.128 29.343 25.384 22.987 21.512 20.391 20.372 20.568 21.000 
9.759 nan 37.234 31.289 27.855 26.131 24.336 29.404 25.760 23.139 21.639 20.509 20.451 20.687 21.111 
10.337 77.284 34.129 30.751 28.814 26.717 24.641 30.350 26.160 23.289 21.800 20.656 20.578 20.819 21.251 
10.950 nan 37.025 32.752 28.581 27.032 24.859 30.584 26.495 23.452 21.981 20.816 20.767 20.951 21.424 
11.600 89.802 37.258 30.990 29.656 27.434 25.423 30.934 27.066 23.621 22.133 21.002 20.893 21.079 21.583 
12.288 88.872 43.148 35.086 29.948 27.747 25.699 31.994 27.496 23.845 22.342 21.168 21.054 21.211 21.752 
13.016 nan nan 33.826 30.112 28.708 26.070 32.560 28.107 24.108 22.552 21.380 21.203 21.394 21.942 
13.788 83.477 47.551 34.761 31.445 28.064 26.025 33.744 27.673 24.211 22.706 21.572 21.364 21.497 22.112 
14.606 nan 41.802 34.140 29.914 27.502 26.176 31.931 27.551 24.354 22.866 21.827 21.529 21.634 22.309 
15.472 89.962 37.579 32.513 29.076 26.992 25.964 30.940 27.080 24.321 22.840 22.040 21.702 21.720 22.455 
16.390 87.726 41.683 32.123 28.798 26.820 25.610 31.247 26.718 24.346 22.895 22.223 21.952 21.826 22.629 
17.362 94.762 40.809 30.856 28.708 26.775 25.744 30.830 26.722 24.403 22.990 22.383 22.077 21.915 22.762 
18.392 nan 42.262 32.201 28.791 27.227 26.118 31.179 27.122 24.592 23.166 22.581 22.223 22.016 22.929 
19.482 99.435 43.159 34.425 28.995 27.512 26.276 32.393 27.298 24.764 23.253 22.664 22.376 22.113 23.057 
20.638 105.407 46.700 36.400 29.535 28.050 26.761 32.635 27.859 25.060 23.361 22.817 22.462 22.181 23.185 
