# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.419 24.269 26.872 25.521 24.196 29.617 25.442 24.953 28.763 31.269 41.983 34.443 45.248 29.902 
0.109 21.543 22.512 22.567 22.149 23.868 22.943 22.252 23.430 24.220 29.472 24.211 31.760 34.540 24.680 
0.116 21.792 21.984 22.782 23.524 27.880 23.001 22.616 24.416 23.087 22.814 28.513 30.299 29.566 23.481 
0.122 20.939 21.372 20.920 21.764 21.341 20.999 21.308 20.984 21.970 23.979 24.840 24.094 25.911 22.935 
0.130 20.739 21.876 22.739 23.152 22.477 21.968 22.538 22.981 22.092 24.262 26.454 25.450 22.180 23.237 
0.137 20.749 21.708 21.968 22.376 23.235 22.516 21.945 23.274 21.838 23.237 23.370 23.933 26.371 22.642 
0.145 20.887 21.664 21.440 21.784 21.533 23.010 21.433 22.017 22.787 21.855 22.240 28.096 22.767 22.703 
0.154 20.810 21.065 21.764 22.174 21.598 22.419 21.672 21.880 22.980 21.820 22.583 22.562 24.574 22.549 
0.163 21.104 21.604 20.935 20.581 22.536 22.432 20.896 21.781 22.944 22.437 21.589 26.359 25.457 22.302 
0.173 20.771 21.031 21.629 21.642 22.909 23.546 21.443 22.719 22.477 22.458 21.361 23.928 25.496 22.047 
0.183 21.550 21.634 21.819 22.751 22.601 22.797 21.980 22.732 22.787 22.855 23.992 24.220 24.560 23.363 
0.194 21.657 21.536 21.684 21.684 22.187 21.325 21.621 21.879 21.978 23.723 23.326 23.105 23.495 22.732 
0.206 21.326 21.182 21.906 22.202 21.625 22.236 21.760 21.921 22.516 23.411 25.252 24.901 24.389 23.329 
0.218 21.127 21.268 21.896 21.905 21.865 22.493 21.797 21.867 21.885 22.699 23.186 24.349 25.175 22.684 
0.231 21.479 21.818 21.841 21.894 22.345 21.657 21.935 21.814 22.205 22.957 23.808 23.598 22.390 22.872 
0.244 21.448 21.493 21.929 22.093 22.401 22.258 21.816 22.325 22.423 22.364 23.760 23.550 21.480 22.765 
0.259 21.386 21.694 21.899 21.607 22.116 22.364 21.809 22.095 21.655 22.166 23.132 24.254 23.502 22.328 
0.274 21.401 21.671 21.823 22.497 22.293 22.884 21.908 22.503 22.454 22.574 22.903 23.720 24.502 22.804 
0.290 21.417 21.687 22.089 22.238 21.979 21.757 22.052 21.907 22.358 22.791 23.119 24.447 24.844 22.875 
0.308 21.583 21.737 21.950 21.885 22.629 22.962 22.009 22.215 22.862 23.649 23.615 24.048 24.753 23.352 
0.326 21.596 21.820 22.339 22.301 22.233 22.934 22.199 22.425 23.217 22.957 23.431 23.834 24.005 23.221 
0.345 21.717 21.892 22.219 22.605 22.679 23.266 22.219 22.824 23.441 23.333 22.688 22.974 22.946 23.169 
0.366 21.801 21.964 22.528 22.219 22.438 22.657 22.246 22.576 22.973 23.070 23.573 23.593 23.579 23.237 
