# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.114 22.644 24.733 25.009 26.573 25.640 24.408 25.828 25.947 26.239 27.210 30.002 33.600 26.438 
0.109 18.624 19.082 21.084 23.680 23.753 23.345 20.923 24.172 23.471 25.481 23.523 25.247 30.724 23.879 
0.116 18.579 18.158 19.383 19.145 19.893 21.298 18.887 19.302 19.834 19.928 23.558 28.650 31.216 21.016 
0.122 17.961 17.614 18.882 19.260 20.846 20.038 18.153 21.404 18.036 18.011 21.812 24.641 28.333 19.070 
0.130 17.498 17.978 18.045 19.207 21.762 18.788 18.389 20.586 18.930 23.342 25.095 26.056 28.062 20.168 
0.137 17.842 17.579 18.267 19.084 19.052 18.702 18.248 19.013 19.387 22.607 21.823 22.287 26.632 20.497 
0.145 17.452 17.860 18.352 18.845 20.218 22.767 18.319 20.653 20.179 19.373 20.876 22.075 21.508 20.247 
0.154 17.367 17.916 17.927 19.620 20.179 20.891 18.269 20.268 21.582 19.316 22.226 25.529 24.542 20.427 
0.163 17.227 17.979 18.397 18.636 20.321 19.705 18.394 19.980 18.690 18.558 20.712 21.570 21.863 19.311 
0.173 17.346 18.098 18.343 18.850 19.911 20.307 18.444 19.776 20.566 21.375 22.147 19.843 19.524 20.665 
0.183 17.067 17.444 18.248 18.648 19.208 18.856 18.238 18.725 19.063 20.220 20.959 21.216 18.739 19.940 
0.194 17.351 17.864 18.225 18.557 19.418 19.242 18.148 19.246 19.391 19.953 20.044 21.280 24.492 19.938 
0.206 17.535 17.936 18.816 19.565 19.199 20.935 18.797 19.506 20.493 19.736 20.645 21.648 25.316 20.330 
0.218 17.442 17.961 18.544 18.895 18.446 19.600 18.571 18.733 20.155 19.312 19.424 21.716 21.019 19.748 
0.231 17.545 17.897 18.491 19.175 18.429 20.399 18.485 18.793 20.548 20.563 21.567 20.474 21.164 20.760 
0.244 17.338 18.099 18.685 18.844 19.568 20.504 18.611 19.517 19.907 19.922 20.153 21.921 21.854 20.272 
0.259 17.699 18.235 18.665 18.680 19.802 19.065 18.672 19.025 18.931 19.285 19.606 20.579 21.182 19.423 
0.274 17.475 18.148 18.526 18.882 19.460 19.442 18.593 19.165 19.337 19.539 20.472 20.820 21.380 19.808 
0.290 17.486 18.114 18.801 19.163 19.531 19.343 18.712 19.407 19.605 20.213 20.983 20.925 21.819 20.207 
0.308 17.583 18.190 18.644 19.128 18.738 19.110 18.700 18.863 19.156 19.776 20.367 21.497 20.754 19.784 
0.326 17.637 18.204 18.797 18.896 19.202 19.370 18.751 19.102 19.429 19.713 20.074 20.134 22.304 19.851 
0.345 17.646 18.074 18.734 18.731 19.005 19.576 18.593 19.146 19.427 19.916 20.069 20.501 21.274 19.822 
0.366 17.850 18.237 18.706 18.936 19.288 19.434 18.702 19.244 19.571 19.550 20.049 20.976 21.960 19.906 
0.387 17.874 18.256 18.513 18.749 18.883 19.408 18.544 18.960 19.319 19.291 19.615 19.838 20.983 19.474 
0.410 17.866 18.362 18.660 18.830 18.794 19.174 18.676 18.794 19.123 19.500 20.134 20.870 21.533 19.692 
0.435 17.867 18.284 18.578 18.737 19.090 19.312 18.529 19.110 19.455 19.155 19.339 19.973 20.585 19.446 
