# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.083 23.940 25.566 27.211 24.564 25.324 25.035 24.978 26.574 25.912 30.927 30.549 26.957 26.671 
0.109 21.103 21.462 22.323 22.142 22.447 22.996 21.985 22.843 23.065 24.723 22.832 21.259 26.888 22.525 
0.116 21.328 21.231 22.348 22.214 22.150 21.608 22.094 21.876 21.676 22.607 24.453 27.454 31.144 22.799 
0.122 20.951 21.257 20.625 20.952 21.267 23.754 20.886 21.304 22.219 23.042 23.657 23.955 28.472 23.063 
0.130 21.135 21.371 21.572 21.234 22.188 23.702 21.323 22.235 22.799 22.938 23.808 25.276 29.466 23.489 
0.137 21.135 21.110 21.357 21.737 21.295 21.475 21.311 21.440 21.619 22.133 23.803 24.183 25.516 22.295 
0.145 21.546 21.045 21.754 21.762 21.543 21.536 21.660 21.473 21.800 22.485 23.677 24.780 22.265 22.547 
0.154 21.260 21.461 21.461 21.469 21.756 21.622 21.446 21.698 22.046 22.480 22.645 23.925 24.558 22.491 
0.163 21.421 21.419 21.869 21.879 21.226 21.700 21.798 21.294 22.461 22.060 22.599 23.210 22.932 22.400 
0.173 21.347 21.562 21.382 21.638 21.955 22.620 21.489 21.955 22.710 21.594 22.333 23.370 22.943 22.283 
0.183 21.435 21.393 21.557 21.576 21.639 22.198 21.637 21.542 22.824 21.811 22.291 22.741 23.712 22.419 
0.194 21.596 21.754 21.746 21.442 21.749 22.168 21.743 21.622 22.282 22.469 21.925 21.701 23.536 21.999 
0.206 21.486 21.662 21.602 21.882 21.585 21.986 21.655 21.710 22.234 22.212 22.864 23.060 23.655 22.479 
0.218 21.695 21.917 21.828 22.233 21.605 22.365 21.995 21.862 22.302 22.320 22.135 22.605 22.857 22.302 
0.231 21.931 21.703 21.680 22.311 22.345 22.566 21.823 22.380 22.439 22.682 22.711 23.715 23.535 22.781 
0.244 21.736 21.889 22.111 21.826 22.497 22.794 22.029 22.226 22.785 22.094 22.962 22.830 23.437 22.515 
0.259 21.816 22.084 22.078 22.158 22.185 22.625 22.156 22.281 22.554 22.262 22.039 21.789 22.476 22.153 
0.274 21.591 22.136 22.166 22.447 22.561 22.482 22.285 22.459 22.615 22.939 22.822 23.106 23.855 22.841 
0.290 22.071 22.206 22.474 22.131 22.275 22.904 22.346 22.397 22.930 22.724 22.775 22.565 21.868 22.787 
0.308 22.019 22.204 22.438 22.614 22.456 22.701 22.452 22.601 22.640 22.619 22.997 22.573 22.758 22.756 
0.326 22.134 22.283 22.217 22.265 22.471 22.203 22.228 22.381 22.501 23.027 22.943 23.247 22.702 22.831 
0.345 22.306 22.212 22.362 22.489 22.189 22.319 22.304 22.358 22.439 22.700 23.379 22.711 23.459 22.740 
0.366 22.137 22.185 22.310 22.598 22.320 22.411 22.317 22.472 22.500 23.090 23.189 22.922 22.657 22.852 
0.387 22.278 22.308 22.251 22.409 22.394 22.077 22.296 22.309 22.080 22.555 22.893 23.337 22.981 22.585 
0.410 22.476 22.533 22.752 22.667 22.543 22.446 22.663 22.606 22.334 22.514 23.154 23.077 22.651 22.729 
0.435 22.450 22.417 22.496 22.360 22.430 22.513 22.459 22.381 22.494 22.704 22.860 23.192 23.209 22.762 
0.461 22.582 22.500 22.431 22.345 22.665 22.625 22.402 22.565 22.656 22.742 22.903 22.919 23.122 22.799 
0.488 22.703 22.584 22.485 22.448 22.515 22.351 22.500 22.421 22.654 22.712 22.828 22.780 22.828 22.736 
0.517 22.816 22.660 22.510 22.409 22.625 22.644 22.487 22.624 22.744 22.690 23.023 22.527 22.861 22.732 
0.547 22.755 22.779 22.619 22.619 22.564 22.625 22.633 22.567 22.692 22.662 22.854 23.093 23.301 22.797 
0.580 22.876 22.646 22.671 22.392 22.630 22.611 22.589 22.551 22.616 22.575 22.833 23.208 23.114 22.779 
0.614 23.027 22.773 22.629 22.464 22.660 22.591 22.595 22.591 22.590 22.769 22.809 22.794 23.111 22.725 
0.651 23.098 22.850 22.654 22.547 22.739 22.601 22.626 22.719 22.731 22.685 22.941 22.804 22.965 22.772 
0.689 23.225 22.786 22.626 22.578 22.644 22.630 22.625 22.608 22.697 22.669 22.992 22.803 23.010 22.767 
0.730 23.259 22.842 22.616 22.431 22.528 22.473 22.596 22.467 22.575 22.597 22.805 22.835 22.744 22.696 
0.773 23.463 22.908 22.724 22.531 22.581 22.491 22.694 22.545 22.506 22.561 22.671 22.883 23.199 22.627 
0.819 23.655 22.986 22.677 22.534 22.521 22.584 22.691 22.517 22.585 22.648 22.606 22.682 22.874 22.631 
0.868 23.870 23.101 22.746 22.488 22.650 22.574 22.715 22.595 22.624 22.633 22.693 22.667 22.934 22.663 
0.919 24.027 23.230 22.843 22.567 22.569 22.623 22.830 22.574 22.615 22.548 22.653 22.733 22.939 22.619 
0.974 24.243 23.332 22.874 22.607 22.580 22.537 22.877 22.534 22.570 22.556 22.636 22.695 22.944 22.612 
1.032 24.442 23.381 22.996 22.690 22.662 22.514 22.978 22.593 22.525 22.598 22.728 22.752 22.940 22.640 
1.093 24.665 23.482 23.024 22.716 22.626 22.461 23.010 22.582 22.534 22.494 22.574 22.744 22.951 22.574 
1.158 24.845 23.624 23.092 22.776 22.683 22.581 23.102 22.635 22.635 22.543 22.658 22.672 22.945 22.626 
1.226 25.107 23.733 23.283 22.891 22.826 22.663 23.221 22.796 22.668 22.560 22.729 22.655 22.796 22.649 
1.299 25.360 23.846 23.321 22.914 22.803 22.647 23.264 22.780 22.634 22.537 22.661 22.764 22.804 22.641 
1.376 25.747 24.010 23.395 22.998 22.802 22.572 23.383 22.760 22.572 22.522 22.594 22.703 22.867 22.585 
