# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.543 24.010 24.039 25.134 23.950 24.712 24.124 24.474 25.274 25.173 26.089 35.972 39.001 25.708 
0.109 20.438 20.548 20.678 24.255 20.809 22.088 21.099 21.407 23.647 26.198 26.798 45.383 35.415 24.794 
0.116 20.038 21.404 21.475 23.996 20.364 23.700 21.920 21.108 24.473 25.362 25.653 26.413 27.357 25.085 
0.122 20.330 20.297 21.726 20.497 20.377 23.330 21.153 20.470 21.382 21.397 24.062 21.074 23.729 21.767 
0.130 20.229 20.369 21.006 21.181 22.391 20.851 20.922 21.146 21.775 23.744 23.652 24.281 27.632 22.769 
0.137 20.443 21.086 21.159 21.243 20.881 22.699 21.258 20.979 22.863 21.908 22.206 23.739 21.294 22.312 
0.145 19.821 21.362 19.864 22.019 23.454 21.759 20.407 22.734 21.914 20.185 24.300 24.539 24.527 21.202 
0.154 20.419 21.041 20.136 21.785 21.012 22.038 20.551 21.280 21.773 21.068 21.653 23.036 25.928 21.779 
0.163 20.190 20.304 21.092 20.855 21.309 22.512 20.665 21.713 22.930 22.473 21.252 23.769 24.294 22.154 
0.173 19.999 20.663 20.224 20.993 22.344 23.541 20.422 21.996 23.259 22.029 22.219 23.743 25.729 22.464 
0.183 20.414 20.702 20.449 21.148 21.582 22.682 20.678 21.890 22.349 22.791 20.894 22.969 22.642 21.680 
0.194 20.762 20.726 21.347 21.065 22.260 21.449 21.118 21.339 21.781 21.482 22.412 23.586 21.714 22.006 
0.206 20.582 20.832 20.950 20.873 20.831 21.399 20.867 21.165 22.006 21.983 22.699 23.174 22.405 22.267 
0.218 20.716 20.648 20.752 21.167 20.695 21.739 20.839 21.007 21.890 22.392 22.672 21.239 23.675 21.873 
0.231 20.732 20.730 20.854 20.742 20.705 22.030 20.862 20.870 21.285 21.522 22.556 21.607 20.754 21.744 
0.244 20.418 20.696 20.946 21.362 21.601 20.729 21.048 21.192 20.698 21.217 21.638 22.909 21.754 21.359 
0.259 20.797 21.028 21.315 21.420 22.087 22.063 21.338 21.857 21.389 22.005 23.292 22.703 23.416 22.047 
0.274 20.584 20.823 20.903 21.382 21.335 21.470 20.948 21.463 21.952 22.076 22.464 23.452 22.878 22.355 
0.290 20.778 20.757 21.322 21.367 21.688 21.757 21.222 21.585 21.858 21.558 22.093 24.027 23.616 22.048 
0.308 21.105 20.834 21.468 20.981 21.783 21.862 21.286 21.442 22.051 21.718 22.575 23.607 23.536 22.205 
0.326 21.027 20.929 21.100 21.460 21.701 21.339 21.198 21.407 21.760 22.637 22.969 22.984 23.256 22.356 
0.345 21.145 21.199 21.484 21.355 21.491 22.400 21.402 21.635 22.423 22.674 22.751 22.785 22.994 22.642 
0.366 21.129 21.271 21.350 21.490 21.200 22.576 21.382 21.464 22.329 22.407 21.886 22.347 22.519 22.298 
0.387 21.201 21.383 21.896 22.145 22.238 22.077 21.826 22.140 22.365 22.149 22.638 22.531 22.756 22.381 
0.410 21.375 21.519 21.895 21.941 21.537 21.792 21.847 21.740 22.272 22.535 22.582 22.251 23.031 22.430 
0.435 21.618 21.506 21.638 21.782 21.963 21.837 21.592 22.019 22.040 22.344 22.728 23.209 22.646 22.452 
0.461 21.561 21.449 21.813 21.804 22.292 21.822 21.620 22.123 22.047 22.303 22.110 21.850 23.129 22.124 
0.488 21.820 21.596 21.746 21.779 21.965 22.332 21.737 21.911 22.422 22.525 22.497 22.086 21.698 22.368 
