# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.343 25.740 27.859 27.123 29.186 28.183 26.725 29.171 28.290 28.382 27.821 28.611 34.238 28.448 
0.109 22.333 22.831 23.803 23.422 26.999 24.876 23.529 24.310 23.421 25.254 30.474 28.106 27.358 24.652 
0.116 21.904 22.467 23.326 24.442 26.048 22.067 23.275 23.635 22.786 24.873 27.003 28.224 26.560 23.986 
0.122 21.843 22.355 22.709 23.002 24.329 25.131 22.880 23.528 24.213 24.263 24.856 26.466 27.092 24.858 
0.130 21.733 22.022 22.405 22.569 23.004 22.147 22.306 22.465 22.868 24.331 23.666 24.342 25.982 23.527 
0.137 21.862 21.880 22.826 23.287 24.307 22.943 22.612 23.807 23.361 23.429 23.375 24.245 24.148 23.555 
0.145 21.733 21.931 22.135 23.121 23.298 23.951 22.251 23.461 23.977 23.860 25.736 26.896 23.500 24.396 
0.154 21.830 21.723 22.416 22.509 22.363 22.442 22.143 22.739 22.908 25.330 24.036 24.898 27.485 23.707 
0.163 21.532 22.015 22.343 22.641 23.928 23.049 22.323 23.236 22.756 22.947 23.783 27.110 23.539 23.491 
0.173 21.758 21.956 22.256 22.526 22.592 23.276 22.176 22.908 23.607 23.148 23.463 22.964 23.861 23.376 
0.183 22.098 22.149 22.293 22.334 23.100 22.627 22.222 22.734 22.896 23.009 23.128 23.820 23.022 23.159 
0.194 21.978 22.123 22.594 22.802 22.980 24.100 22.488 23.285 23.519 23.563 23.821 23.893 24.687 23.634 
0.206 21.844 22.174 22.399 22.984 22.995 22.598 22.414 22.893 23.080 23.996 23.781 24.607 24.846 23.631 
0.218 22.120 22.134 22.245 22.659 22.753 23.432 22.306 22.831 23.512 23.170 24.043 24.109 23.288 23.612 
0.231 22.164 22.233 22.826 23.241 22.840 23.295 22.756 23.091 23.192 23.486 24.298 24.536 24.194 23.614 
0.244 22.196 22.402 22.749 22.660 22.591 22.711 22.625 22.575 22.875 22.900 23.466 23.943 24.368 23.157 
0.259 22.403 22.536 22.714 22.695 22.885 23.569 22.617 23.042 23.384 23.350 23.687 24.410 23.966 23.568 
0.274 22.493 22.435 22.617 22.619 22.807 23.062 22.598 22.725 23.295 23.198 23.311 23.381 24.705 23.293 
0.290 22.624 22.476 22.603 22.786 22.706 22.879 22.573 22.773 22.904 23.167 23.501 24.549 23.678 23.294 
0.308 22.697 22.702 22.556 22.669 22.854 23.176 22.563 22.914 23.139 23.037 23.307 23.980 24.171 23.289 
0.326 22.791 22.597 22.622 22.664 22.701 22.478 22.625 22.614 22.698 22.742 23.099 23.579 23.806 22.963 
0.345 23.071 22.720 22.613 22.730 22.703 22.680 22.659 22.712 22.762 22.978 23.108 23.681 23.241 23.045 
0.366 23.208 22.755 22.639 22.631 22.575 22.773 22.656 22.624 22.701 22.703 23.045 23.304 24.142 22.906 
0.387 23.575 22.923 22.608 22.547 22.499 22.480 22.650 22.452 22.612 22.732 22.950 23.242 23.818 22.851 
0.410 23.843 23.153 22.690 22.606 22.531 22.556 22.705 22.581 22.620 22.762 22.877 22.849 23.218 22.755 
0.435 24.152 23.239 22.819 22.549 22.451 22.575 22.814 22.479 22.610 22.636 22.743 22.975 23.410 22.708 
0.461 24.327 23.483 23.069 22.805 22.838 22.678 23.059 22.763 22.767 22.642 22.715 22.922 23.213 22.743 
0.488 24.622 23.724 23.231 22.924 22.875 22.753 23.199 22.838 22.770 22.750 22.708 22.998 23.032 22.782 
0.517 24.901 24.006 23.376 23.027 23.061 22.998 23.319 23.068 22.937 22.900 22.889 23.062 23.244 22.931 
0.547 25.307 24.176 23.587 23.243 23.038 23.063 23.552 23.083 23.017 22.928 22.924 23.095 23.145 22.981 
0.580 25.301 24.375 23.609 23.275 23.279 23.045 23.626 23.161 23.077 22.945 22.933 22.921 23.092 22.988 
0.614 25.579 24.504 23.942 23.500 23.346 23.242 23.889 23.325 23.251 23.078 22.953 23.080 23.147 23.088 
0.651 25.944 24.810 24.135 23.605 23.448 23.353 24.043 23.450 23.408 23.168 23.065 23.039 23.147 23.161 
0.689 26.283 25.109 24.392 23.729 23.626 23.440 24.254 23.592 23.451 23.350 23.065 23.192 23.086 23.256 
0.730 26.811 25.391 24.465 24.046 23.611 23.474 24.491 23.637 23.455 23.273 23.157 23.198 23.324 23.283 
0.773 27.280 25.694 24.686 24.046 23.759 23.563 24.612 23.764 23.586 23.360 23.081 23.233 23.327 23.313 
0.819 27.613 25.980 24.973 24.259 23.979 23.740 24.879 23.977 23.682 23.427 23.209 23.298 23.409 23.414 
0.868 27.797 26.542 25.378 24.534 24.059 23.863 25.269 24.074 23.818 23.503 23.268 23.329 23.436 23.475 
0.919 28.035 26.745 25.574 24.709 24.328 23.953 25.465 24.236 23.949 23.641 23.239 23.290 23.324 23.508 
0.974 28.396 26.965 25.777 24.962 24.460 24.139 25.672 24.429 24.067 23.635 23.327 23.376 23.470 23.600 
1.032 28.386 27.108 25.976 25.045 24.510 24.343 25.838 24.529 24.212 23.708 23.396 23.418 23.442 23.659 
1.093 28.986 27.416 26.173 25.345 24.696 24.478 26.040 24.761 24.316 23.855 23.477 23.543 23.489 23.778 
1.158 30.235 28.166 26.359 25.491 24.976 24.637 26.214 24.972 24.510 23.925 23.511 23.588 23.633 23.847 
1.226 29.960 28.153 26.452 25.709 25.153 24.900 26.438 25.155 24.717 24.015 23.630 23.721 23.670 23.972 
1.299 30.626 28.299 26.673 25.817 25.252 24.942 26.569 25.287 24.787 24.147 23.656 23.789 23.817 24.047 
1.376 31.543 29.023 27.114 26.306 25.556 25.126 27.083 25.547 24.831 24.175 23.786 23.853 23.887 24.114 
1.458 31.306 29.207 27.414 26.495 25.652 25.356 27.382 25.688 25.087 24.298 23.804 24.043 23.923 24.238 
1.544 34.184 29.478 27.501 26.670 25.974 25.599 27.378 26.031 25.187 24.382 23.911 23.943 23.881 24.282 
1.636 32.035 30.358 28.071 26.967 26.089 25.819 27.928 26.177 25.388 24.436 23.950 24.076 23.926 24.374 
1.733 33.088 30.231 28.254 27.152 26.452 25.949 28.052 26.441 25.522 24.589 24.055 24.112 24.051 24.466 
1.836 33.673 30.549 28.667 27.333 26.706 26.165 28.374 26.671 25.607 24.596 24.082 24.117 24.029 24.511 
1.944 33.447 31.058 28.661 27.546 26.772 26.320 28.582 26.759 25.812 24.712 24.121 24.133 24.099 24.564 
2.060 33.642 31.354 29.012 28.001 26.975 26.494 28.891 27.040 25.902 24.798 24.143 24.111 24.067 24.596 
2.182 33.034 31.801 29.470 28.085 27.147 26.711 29.170 27.214 26.061 24.889 24.211 24.155 24.111 24.666 
2.311 35.219 32.074 29.826 28.362 27.357 26.964 29.606 27.427 26.153 24.948 24.208 24.096 24.129 24.661 
2.448 46.343 32.636 30.075 28.525 27.601 27.119 29.835 27.604 26.331 25.056 24.227 24.073 24.130 24.696 
2.594 50.060 34.089 30.489 28.852 28.014 27.273 30.169 27.948 26.495 25.070 24.247 24.061 24.147 24.715 
2.747 46.038 33.074 30.637 29.055 27.980 27.460 30.295 28.033 26.679 25.187 24.271 24.047 24.154 24.749 
2.910 40.815 34.416 31.095 29.445 28.359 27.502 30.727 28.269 26.770 25.272 24.325 24.053 24.154 24.791 
3.083 36.528 33.971 31.593 29.695 28.549 27.889 31.192 28.561 26.893 25.368 24.380 24.065 24.183 24.836 
3.266 49.851 34.394 32.454 29.692 28.829 27.998 31.251 28.780 27.058 25.442 24.398 24.087 24.217 24.875 
3.459 68.996 35.367 32.142 30.211 29.063 28.189 31.899 28.945 27.171 25.495 24.444 24.089 24.243 24.909 
3.665 nan 36.204 32.769 30.429 29.464 28.274 32.110 29.235 27.237 25.601 24.507 24.090 24.282 24.950 
3.882 nan 39.053 32.900 30.501 29.569 28.474 32.351 29.369 27.377 25.683 24.563 24.075 24.297 24.979 
4.112 78.790 36.086 34.305 31.212 29.895 28.638 32.870 29.802 27.534 25.778 24.650 24.153 24.340 25.059 
4.356 nan 39.148 32.999 31.623 30.133 28.800 32.950 29.910 27.708 25.866 24.720 24.182 24.398 25.115 
4.614 87.485 39.876 33.777 31.951 30.338 29.079 33.715 30.193 27.875 26.000 24.809 24.242 24.460 25.197 
4.888 85.700 46.838 36.317 32.404 30.836 29.325 34.363 30.569 28.084 26.162 24.916 24.279 24.528 25.276 
5.178 nan 42.319 36.927 33.343 31.367 29.827 35.439 31.210 28.295 26.282 25.024 24.369 24.647 25.376 
5.485 89.583 44.790 37.983 33.823 31.759 29.909 36.491 31.287 28.573 26.468 25.170 24.471 24.726 25.503 
5.810 nan 56.643 39.236 34.016 32.036 30.264 37.320 31.525 28.798 26.663 25.320 24.612 24.916 25.653 
6.155 nan 64.859 43.605 35.543 31.897 30.425 37.993 31.633 29.053 26.894 25.504 24.754 25.056 25.816 
6.520 nan 81.578 45.167 34.150 33.004 30.780 36.222 32.004 29.300 27.082 25.672 24.869 25.187 25.957 
6.906 93.099 71.474 37.668 34.591 33.042 31.382 36.349 32.912 29.672 27.329 25.892 25.042 25.355 26.148 
7.316 94.017 76.025 53.315 38.565 33.793 31.644 40.413 33.065 29.975 27.514 26.086 25.277 25.482 26.359 
7.750 95.481 70.232 49.756 38.142 32.690 32.485 40.435 33.247 30.351 27.646 26.245 25.478 25.656 26.543 
8.210 nan 60.568 49.943 38.131 35.562 32.598 42.659 34.361 30.646 27.783 26.477 25.744 25.859 26.780 
8.696 101.235 64.245 47.661 40.270 37.378 32.503 43.188 34.388 30.838 27.944 26.652 26.021 26.012 27.002 
9.212 100.489 51.516 42.717 36.860 35.117 33.058 38.954 34.650 30.818 27.960 26.803 26.308 26.125 27.198 
9.759 100.496 54.147 41.121 36.780 33.770 32.427 38.111 33.438 30.503 27.942 26.917 26.607 26.296 27.363 
10.337 103.290 39.890 40.338 35.746 32.376 31.485 37.920 32.309 30.105 27.908 26.964 26.913 26.399 27.481 
10.950 nan 41.882 38.307 35.141 32.348 31.277 36.740 32.307 30.055 27.928 27.008 27.052 26.546 27.554 
11.600 105.659 49.792 37.256 35.072 32.491 31.594 36.481 32.500 30.136 28.081 27.192 27.270 26.695 27.729 
12.288 nan nan 38.294 37.574 32.903 31.753 38.464 32.789 30.395 28.238 27.272 27.417 26.805 27.846 
13.016 nan 70.658 43.494 38.383 33.273 32.278 41.242 33.302 30.607 28.423 27.389 27.578 26.966 27.987 
13.788 110.310 nan 48.792 37.268 33.563 32.617 42.118 33.656 30.909 28.598 27.478 27.662 27.038 28.095 
14.606 112.670 nan nan 39.305 34.718 33.293 41.485 34.601 31.381 28.886 27.612 27.876 27.191 28.281 
15.472 112.261 nan 61.660 40.793 35.172 33.632 46.868 35.076 31.623 29.114 27.770 27.998 27.328 28.442 
16.390 113.923 nan nan 48.972 34.921 34.109 49.073 35.243 31.935 29.412 27.964 28.229 27.535 28.667 
17.362 nan 90.060 nan 40.760 37.558 33.935 53.760 35.565 32.455 29.757 28.286 28.685 27.896 29.031 
18.392 nan 93.264 nan 63.116 36.632 34.082 80.050 35.692 32.807 30.408 28.692 29.126 28.339 29.473 
19.482 nan 92.687 89.529 75.072 38.443 35.399 85.931 37.136 33.828 31.228 29.466 29.968 29.232 30.273 
20.638 nan 94.613 nan 83.744 64.436 36.508 nan 44.018 36.084 33.190 31.329 31.898 30.757 32.162 
21.862 120.572 96.720 nan 83.661 nan nan nan nan 73.839 36.896 34.705 33.586 31.995 34.764 
23.158 nan 97.725 92.119 nan 83.291 nan 90.766 nan nan nan 36.038 34.579 32.416 35.824 
