# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.548 25.050 24.187 26.792 24.785 26.543 24.642 25.431 26.290 30.688 28.932 28.142 40.494 27.348 
0.109 22.617 22.007 22.923 25.027 26.421 26.447 22.605 26.411 25.807 25.543 31.452 32.119 30.141 26.156 
0.116 21.694 22.263 22.652 22.100 25.327 23.307 22.220 24.156 22.430 22.973 26.223 23.853 28.722 23.016 
0.122 22.151 21.927 22.914 22.427 24.464 26.194 22.248 24.983 25.928 26.791 24.878 26.053 26.411 25.534 
0.130 20.966 21.337 23.188 22.589 21.274 23.289 22.098 21.828 23.346 24.120 24.711 26.746 28.230 23.953 
0.137 20.977 21.019 21.463 21.952 24.969 22.319 21.428 22.364 23.179 25.093 24.432 23.204 24.997 23.733 
0.145 20.757 21.620 21.493 21.515 23.084 21.819 21.548 22.037 22.020 22.733 23.507 22.457 26.452 22.722 
0.154 20.576 20.831 21.221 22.388 21.951 23.867 21.285 22.439 23.628 22.790 24.517 24.402 25.505 23.434 
0.163 20.651 20.985 21.264 21.742 22.056 22.034 21.297 22.291 22.613 22.306 22.773 25.469 21.923 22.908 
0.173 20.590 21.233 21.511 22.470 22.162 22.920 21.719 22.343 22.461 23.935 24.890 24.605 29.527 23.392 
0.183 20.669 21.183 21.646 22.378 21.579 22.854 21.807 21.834 23.483 24.085 24.260 25.525 23.692 24.019 
0.194 20.694 21.029 21.563 21.909 23.038 21.750 21.565 22.321 22.168 23.121 22.896 22.721 23.859 22.517 
0.206 20.494 20.980 21.947 21.959 21.822 22.173 21.714 21.803 22.974 24.125 24.400 24.173 26.463 23.701 
0.218 20.500 21.244 22.090 22.260 21.915 21.648 21.990 21.820 22.100 22.932 23.907 24.003 23.133 22.842 
0.231 20.526 21.282 21.917 21.690 22.882 22.091 21.763 22.361 22.373 22.737 23.409 23.906 22.850 22.983 
0.244 20.674 21.297 21.641 22.067 22.497 23.057 21.663 22.725 22.763 23.451 23.481 22.636 23.797 22.982 
0.259 20.519 21.356 21.682 21.509 21.860 22.087 21.674 21.728 22.078 22.663 23.175 22.968 24.793 22.609 
0.274 20.840 21.334 21.821 22.621 22.610 22.499 21.836 22.593 22.271 22.910 22.704 24.572 23.295 22.717 
0.290 20.876 21.485 22.132 22.106 22.967 22.474 22.007 22.547 22.418 23.201 23.813 24.517 24.850 23.104 
0.308 20.947 21.303 21.756 22.250 22.624 22.760 21.769 22.519 22.937 23.339 24.095 24.177 25.251 23.405 
0.326 21.011 21.344 21.906 21.982 22.162 22.628 21.786 22.253 22.649 22.654 23.584 24.065 24.823 23.050 
0.345 20.980 21.565 21.592 22.118 22.320 22.110 21.721 22.279 22.466 22.956 24.002 24.066 23.262 23.084 
0.366 21.016 21.569 21.864 22.039 22.301 22.738 21.853 22.324 22.968 23.172 22.979 23.996 24.016 23.123 
0.387 21.119 21.455 21.811 22.010 22.307 22.483 21.780 22.304 22.247 22.537 22.693 24.116 23.959 22.721 
0.410 21.121 21.528 21.966 21.949 22.231 22.259 21.909 22.123 22.322 22.478 23.087 23.091 23.584 22.647 
0.435 21.151 21.530 21.727 21.915 22.245 22.122 21.764 22.118 22.046 22.396 22.684 23.194 23.558 22.444 
0.461 21.227 21.572 21.774 21.918 21.983 22.467 21.788 22.046 22.373 22.563 22.721 23.353 23.215 22.650 
0.488 21.244 21.608 21.699 21.817 21.969 21.893 21.713 21.958 21.964 22.300 22.600 22.739 23.232 22.339 
0.517 21.331 21.572 21.738 21.841 21.918 22.027 21.727 21.941 22.058 22.167 22.686 23.289 22.890 22.381 
0.547 21.319 21.517 21.472 21.674 21.747 21.863 21.540 21.788 21.779 22.088 22.494 22.655 23.119 22.178 
0.580 21.515 21.624 21.493 21.858 21.866 21.954 21.614 21.892 21.914 22.072 22.339 22.615 22.816 22.155 
0.614 21.628 21.744 21.525 21.667 21.734 21.679 21.589 21.707 21.758 21.892 22.073 22.125 22.846 21.947 
0.651 21.836 21.690 21.617 21.619 21.621 21.781 21.609 21.680 21.731 21.836 22.103 22.383 22.500 21.967 
0.689 22.000 21.865 21.610 21.567 21.666 21.747 21.634 21.654 21.715 21.805 22.073 22.214 22.824 21.905 
0.730 22.249 21.994 21.681 21.630 21.595 21.707 21.708 21.619 21.625 21.839 21.985 22.254 22.546 21.897 
0.773 22.537 22.145 21.801 21.693 21.624 21.624 21.812 21.637 21.698 21.805 21.854 22.157 22.389 21.840 
0.819 22.697 22.372 21.886 21.685 21.648 21.728 21.908 21.671 21.699 21.787 21.949 22.219 22.520 21.864 
0.868 22.897 22.470 22.093 21.815 21.693 21.703 22.076 21.708 21.733 21.719 21.864 22.082 22.407 21.825 
0.919 23.167 22.643 22.183 21.969 21.766 21.805 22.190 21.808 21.868 21.856 21.924 22.069 22.452 21.921 
0.974 23.444 22.813 22.362 22.157 21.981 21.970 22.372 22.010 21.941 21.963 21.959 22.187 22.462 22.010 
1.032 23.611 22.970 22.426 22.297 22.196 21.977 22.460 22.143 22.039 22.072 21.931 22.095 22.508 22.035 
1.093 23.983 23.128 22.622 22.341 22.209 22.116 22.599 22.206 22.201 22.161 22.072 22.246 22.520 22.173 
1.158 24.134 23.311 22.749 22.519 22.390 22.257 22.760 22.365 22.318 22.282 22.098 22.255 22.520 22.235 
1.226 24.404 23.508 22.879 22.607 22.427 22.349 22.876 22.440 22.418 22.365 22.226 22.350 22.458 22.339 
1.299 24.581 23.632 22.988 22.721 22.592 22.495 22.998 22.572 22.563 22.374 22.222 22.382 22.506 22.390 
1.376 24.871 23.649 23.020 22.772 22.567 22.568 23.038 22.601 22.602 22.417 22.278 22.396 22.629 22.426 
1.458 25.174 23.797 23.148 22.798 22.632 22.546 23.131 22.623 22.597 22.449 22.357 22.516 22.566 22.473 
1.544 25.540 23.897 23.129 22.830 22.646 22.571 23.137 22.650 22.609 22.431 22.360 22.449 22.524 22.470 
1.636 25.970 24.056 23.301 22.886 22.737 22.606 23.284 22.693 22.643 22.433 22.336 22.496 22.752 22.484 
1.733 26.378 24.290 23.414 22.982 22.793 22.699 23.398 22.803 22.695 22.504 22.441 22.529 22.720 22.545 
1.836 26.874 24.595 23.601 23.085 22.897 22.858 23.585 22.888 22.844 22.548 22.490 22.668 22.791 22.635 
1.944 27.272 24.812 23.719 23.210 22.966 22.906 23.704 22.972 22.907 22.559 22.532 22.682 22.746 22.666 
2.060 28.057 25.118 23.905 23.271 23.064 22.954 23.864 23.045 22.956 22.639 22.576 22.742 22.826 22.722 
2.182 28.471 25.354 24.099 23.431 23.214 23.019 24.047 23.176 23.032 22.739 22.689 22.855 22.916 22.830 
2.311 29.093 25.635 24.243 23.541 23.229 23.073 24.185 23.226 23.075 22.746 22.700 22.891 22.990 22.852 
2.448 28.976 25.868 24.372 23.566 23.264 23.139 24.291 23.259 23.093 22.798 22.768 22.916 23.004 22.898 
2.594 30.325 26.246 24.611 23.666 23.392 23.159 24.471 23.347 23.143 22.846 22.792 22.972 23.025 22.936 
2.747 30.499 26.489 24.804 23.773 23.415 23.189 24.642 23.396 23.155 22.864 22.764 22.945 23.021 22.930 
2.910 31.062 26.778 24.857 23.775 23.436 23.196 24.668 23.409 23.167 22.898 22.829 22.921 22.975 22.953 
3.083 31.518 26.797 24.957 23.769 23.420 23.151 24.707 23.379 23.137 22.919 22.838 22.954 23.046 22.963 
3.266 30.999 26.666 24.892 23.735 23.355 23.123 24.627 23.345 23.112 22.937 22.853 22.958 23.073 22.968 
3.459 31.087 26.491 24.772 23.602 23.252 22.991 24.487 23.237 22.996 22.893 22.821 22.907 23.009 22.905 
3.665 31.015 26.547 24.908 23.668 23.264 22.999 24.591 23.248 22.991 22.884 22.825 22.884 22.971 22.902 
3.882 31.942 26.908 25.178 23.803 23.367 23.020 24.812 23.316 23.027 22.934 22.846 22.841 22.956 22.920 
4.112 32.243 27.296 25.284 23.854 23.439 23.047 24.898 23.371 23.071 22.964 22.835 22.840 22.936 22.938 
4.356 32.763 27.520 25.387 23.863 23.442 23.080 24.954 23.383 23.072 22.961 22.854 22.823 22.921 22.936 
4.614 34.080 27.567 25.394 23.853 23.414 23.084 24.955 23.376 23.062 22.965 22.794 22.774 22.861 22.910 
4.888 33.693 27.693 25.531 23.999 23.537 23.186 25.106 23.497 23.142 22.979 22.802 22.762 22.878 22.934 
5.178 33.478 27.912 25.752 24.297 23.720 23.329 25.369 23.684 23.275 23.029 22.825 22.785 22.880 22.987 
5.485 34.167 28.432 26.168 24.683 24.025 23.508 25.798 23.940 23.448 23.094 22.872 22.805 22.920 23.061 
5.810 34.763 28.999 26.668 25.048 24.312 23.744 26.234 24.216 23.626 23.213 22.963 22.810 22.957 23.153 
6.155 36.733 29.422 27.008 25.413 24.506 24.002 26.621 24.448 23.859 23.360 23.040 22.862 22.979 23.264 
6.520 35.496 29.897 27.418 25.723 24.732 24.272 27.036 24.698 24.046 23.481 23.110 22.940 23.086 23.371 
6.906 38.477 30.787 27.970 26.202 25.019 24.551 27.640 24.999 24.262 23.662 23.207 22.995 23.124 23.490 
7.316 38.493 31.239 28.312 26.573 25.261 24.839 28.055 25.284 24.465 23.811 23.288 23.080 23.221 23.605 
7.750 41.573 31.565 28.721 26.909 25.569 25.117 28.438 25.581 24.645 23.949 23.366 23.104 23.259 23.692 
8.210 43.637 32.125 29.370 27.422 26.090 25.478 28.976 26.036 24.944 24.134 23.472 23.200 23.397 23.831 
8.696 43.774 32.749 29.515 27.646 26.340 25.643 29.191 26.244 25.040 24.238 23.559 23.277 23.486 23.923 
9.212 42.975 32.564 29.692 27.832 26.727 25.901 29.378 26.566 25.262 24.418 23.711 23.379 23.596 24.066 
9.759 41.690 33.190 30.344 28.334 27.115 26.184 29.979 26.910 25.492 24.636 23.852 23.517 23.729 24.229 
10.337 45.098 33.300 30.564 28.635 27.560 26.487 30.252 27.278 25.718 24.827 24.026 23.667 23.876 24.402 
10.950 56.039 35.173 31.179 29.109 28.193 26.859 30.772 27.759 26.075 25.086 24.227 23.843 24.062 24.616 
11.600 54.805 36.704 31.932 29.673 28.734 27.363 31.448 28.263 26.524 25.402 24.446 24.026 24.221 24.846 
12.288 nan 38.481 33.343 30.449 29.247 27.859 32.509 28.766 26.988 25.698 24.673 24.235 24.350 25.081 
13.016 71.814 37.447 33.018 30.752 29.335 28.109 32.695 28.960 27.262 25.917 24.889 24.432 24.545 25.292 
13.788 74.480 41.975 33.945 31.426 29.436 28.428 33.424 29.247 27.536 26.108 25.118 24.645 24.706 25.501 
14.606 88.332 39.978 33.935 31.832 29.677 28.696 33.832 29.508 27.782 26.309 25.333 24.922 24.843 25.740 
15.472 nan 46.728 34.294 31.990 29.803 28.857 33.786 29.684 27.976 26.427 25.525 25.242 24.982 25.958 
16.390 93.099 48.745 34.581 33.019 30.203 29.175 34.556 30.150 28.214 26.587 25.710 25.616 25.183 26.200 
17.362 nan 43.368 36.610 33.355 30.591 29.625 34.551 30.608 28.556 26.742 25.862 25.823 25.306 26.368 
18.392 98.584 45.720 37.147 34.946 31.140 30.093 36.581 31.125 28.966 26.963 26.010 26.063 25.467 26.565 
19.482 nan 49.731 40.716 35.271 31.317 30.759 37.253 31.540 29.329 27.060 26.157 26.222 25.594 26.702 
20.638 nan 48.547 42.616 35.833 32.098 31.171 40.288 32.121 29.632 27.240 26.309 26.407 25.691 26.863 
21.862 98.346 84.731 50.014 35.029 32.610 31.420 36.190 32.539 29.799 27.455 26.386 26.577 25.841 26.996 
23.158 101.066 75.268 45.380 37.494 33.332 32.246 40.991 33.325 30.286 27.734 26.541 26.693 25.931 27.163 
24.532 105.695 nan 44.937 38.287 33.704 32.079 44.591 33.158 30.611 28.020 26.709 26.856 26.105 27.353 
25.987 105.195 nan 41.999 40.460 34.572 32.924 42.613 34.373 31.023 28.375 26.960 27.056 26.293 27.594 
27.528 105.539 92.504 nan 37.685 35.805 33.041 43.136 34.401 31.408 28.688 27.182 27.377 26.520 27.870 
