# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.817 23.673 25.522 26.902 24.108 25.702 24.848 24.728 26.847 25.644 30.668 29.087 26.693 26.545 
0.109 20.837 21.232 22.065 21.857 22.104 22.708 21.748 22.578 22.884 24.417 22.386 20.995 26.623 22.280 
0.116 21.136 20.974 22.163 22.161 21.434 22.415 21.822 21.659 21.535 22.568 24.207 27.945 30.505 22.658 
0.122 20.719 20.983 20.347 20.666 21.169 23.342 20.641 21.066 21.919 22.880 23.438 23.854 28.185 22.802 
0.130 20.904 21.088 21.329 21.030 21.972 23.414 21.021 22.170 22.506 22.888 23.503 25.090 29.260 23.237 
0.137 20.834 20.870 21.042 21.498 21.002 21.223 21.054 21.152 21.337 21.881 23.603 24.245 25.215 22.054 
0.145 21.261 20.802 21.508 21.396 21.370 21.282 21.389 21.229 21.542 22.219 23.476 24.562 22.002 22.294 
0.154 20.973 21.215 21.104 21.410 21.427 21.430 21.195 21.413 21.843 22.247 22.393 23.650 24.509 22.258 
0.163 21.156 21.188 21.605 21.394 21.004 21.728 21.522 21.054 22.296 21.799 22.372 23.003 22.601 22.183 
0.173 21.101 21.304 21.122 21.353 21.735 22.274 21.227 21.685 22.400 21.303 22.168 23.321 22.695 22.022 
0.183 21.152 21.138 21.281 21.253 21.455 22.201 21.354 21.331 22.502 21.543 22.083 22.481 23.423 22.171 
0.194 21.329 21.493 21.452 21.200 21.534 21.913 21.470 21.388 22.068 22.233 21.610 21.433 23.207 21.742 
0.206 21.232 21.382 21.348 21.599 21.322 21.694 21.398 21.436 22.017 21.922 22.717 22.786 23.474 22.237 
0.218 21.425 21.663 21.558 21.989 21.348 22.132 21.741 21.600 21.994 22.026 21.884 22.350 22.568 22.044 
0.231 21.643 21.425 21.445 22.061 22.197 22.235 21.561 22.134 22.170 22.473 22.497 23.665 23.244 22.519 
0.244 21.487 21.619 21.856 21.530 22.262 22.592 21.757 21.998 22.492 21.830 22.697 22.597 23.178 22.262 
0.259 21.573 21.821 21.817 21.917 21.903 22.272 21.898 21.995 22.242 21.985 21.774 21.590 22.492 21.878 
0.274 21.314 21.890 21.898 22.219 22.270 22.167 22.025 22.220 22.385 22.665 22.552 22.868 23.591 22.598 
0.290 21.804 21.942 22.197 21.857 22.107 22.628 22.078 22.156 22.595 22.450 22.531 22.327 21.597 22.523 
0.308 21.743 21.936 22.196 22.407 22.184 22.501 22.174 22.368 22.339 22.375 22.768 22.318 22.544 22.500 
0.326 21.880 22.018 21.964 21.994 22.175 21.971 21.952 22.118 22.260 22.786 22.687 22.855 22.464 22.556 
0.345 22.036 21.954 22.083 22.269 21.917 22.051 22.043 22.072 22.187 22.472 23.107 22.426 23.343 22.481 
0.366 21.875 21.904 22.076 22.350 21.957 22.249 22.063 22.208 22.281 22.816 22.919 22.555 22.500 22.586 
0.387 22.014 22.012 22.028 22.119 22.079 21.893 22.035 22.036 21.843 22.312 22.651 23.023 22.753 22.334 
0.410 22.209 22.274 22.487 22.375 22.301 22.140 22.401 22.316 22.062 22.287 22.899 22.720 22.386 22.452 
0.435 22.194 22.147 22.241 22.076 22.191 22.234 22.192 22.109 22.227 22.442 22.616 22.939 22.983 22.498 
0.461 22.309 22.242 22.134 22.112 22.406 22.350 22.135 22.306 22.371 22.466 22.648 22.661 22.876 22.532 
0.488 22.428 22.310 22.221 22.199 22.233 22.093 22.230 22.144 22.397 22.426 22.572 22.484 22.624 22.469 
0.517 22.538 22.380 22.247 22.155 22.383 22.361 22.217 22.355 22.474 22.434 22.731 22.258 22.609 22.464 
0.547 22.491 22.507 22.344 22.338 22.288 22.360 22.362 22.319 22.440 22.400 22.591 22.839 23.017 22.544 
0.580 22.588 22.381 22.391 22.135 22.376 22.365 22.312 22.293 22.352 22.288 22.595 22.957 22.819 22.523 
0.614 22.761 22.483 22.366 22.179 22.412 22.308 22.324 22.324 22.330 22.518 22.539 22.510 22.850 22.457 
0.651 22.816 22.574 22.371 22.301 22.479 22.308 22.355 22.442 22.456 22.420 22.684 22.552 22.709 22.506 
0.689 22.938 22.514 22.350 22.312 22.364 22.373 22.356 22.341 22.441 22.403 22.743 22.519 22.769 22.505 
0.730 22.978 22.561 22.337 22.156 22.264 22.205 22.311 22.208 22.304 22.330 22.567 22.540 22.489 22.431 
0.773 23.167 22.620 22.458 22.255 22.312 22.227 22.418 22.279 22.236 22.302 22.416 22.630 22.951 22.368 
0.819 23.351 22.702 22.407 22.270 22.237 22.314 22.410 22.257 22.318 22.375 22.329 22.446 22.620 22.369 
0.868 23.573 22.815 22.461 22.223 22.388 22.312 22.435 22.329 22.360 22.369 22.425 22.410 22.725 22.395 
0.919 23.736 22.945 22.569 22.293 22.311 22.357 22.550 22.309 22.342 22.274 22.398 22.465 22.693 22.352 
0.974 23.935 23.036 22.595 22.319 22.301 22.299 22.591 22.274 22.312 22.290 22.380 22.453 22.679 22.353 
1.032 24.147 23.089 22.720 22.424 22.376 22.234 22.696 22.322 22.258 22.330 22.466 22.499 22.700 22.377 
1.093 24.356 23.182 22.756 22.433 22.329 22.200 22.726 22.305 22.272 22.225 22.319 22.476 22.704 22.311 
1.158 24.539 23.327 22.816 22.486 22.399 22.320 22.814 22.362 22.362 22.275 22.400 22.415 22.701 22.363 
1.226 24.790 23.439 23.003 22.608 22.534 22.392 22.939 22.516 22.393 22.288 22.469 22.388 22.567 22.382 
1.299 25.037 23.545 23.040 22.630 22.515 22.369 22.980 22.503 22.359 22.266 22.408 22.507 22.556 22.374 
1.376 25.417 23.709 23.115 22.709 22.505 22.308 23.091 22.481 22.309 22.252 22.336 22.441 22.620 22.321 
1.458 25.552 23.704 23.096 22.706 22.639 22.331 23.091 22.527 22.315 22.282 22.377 22.460 22.471 22.352 
1.544 25.932 23.839 23.155 22.759 22.643 22.370 23.154 22.571 22.296 22.192 22.333 22.443 22.470 22.315 
1.636 26.093 23.974 23.190 22.762 22.593 22.349 23.181 22.549 22.305 22.222 22.318 22.398 22.456 22.304 
1.733 26.623 24.113 23.288 22.827 22.700 22.337 23.282 22.603 22.336 22.232 22.302 22.400 22.446 22.319 
1.836 27.166 24.320 23.386 22.921 22.674 22.411 23.395 22.642 22.356 22.298 22.335 22.391 22.465 22.342 
1.944 27.397 24.499 23.429 22.963 22.705 22.442 23.445 22.674 22.376 22.240 22.317 22.377 22.447 22.324 
2.060 27.807 24.624 23.572 23.034 22.811 22.421 23.552 22.740 22.374 22.278 22.310 22.383 22.390 22.336 
2.182 27.905 24.924 23.718 23.127 22.872 22.459 23.702 22.799 22.405 22.292 22.353 22.440 22.425 22.367 
2.311 28.396 25.083 23.828 23.249 22.891 22.478 23.828 22.837 22.443 22.333 22.362 22.441 22.307 22.391 
2.448 28.782 25.387 23.956 23.322 23.000 22.599 23.951 22.940 22.539 22.351 22.323 22.436 22.368 22.413 
2.594 29.512 25.743 24.167 23.468 23.093 22.632 24.146 23.023 22.551 22.372 22.314 22.456 22.327 22.422 
2.747 29.868 26.158 24.398 23.570 23.156 22.673 24.338 23.091 22.604 22.395 22.323 22.480 22.342 22.440 
2.910 30.434 26.410 24.662 23.782 23.248 22.756 24.564 23.218 22.659 22.430 22.336 22.479 22.328 22.470 
3.083 31.089 26.784 24.898 23.947 23.323 22.845 24.769 23.312 22.749 22.470 22.359 22.523 22.357 22.518 
3.266 31.000 27.049 25.170 24.069 23.499 22.976 24.961 23.474 22.872 22.567 22.363 22.509 22.350 22.567 
3.459 32.520 27.275 25.445 24.230 23.659 23.118 25.144 23.637 22.995 22.645 22.363 22.472 22.366 22.610 
3.665 32.255 27.683 25.779 24.454 23.841 23.258 25.391 23.829 23.143 22.761 22.435 22.523 22.377 22.700 
3.882 33.706 27.936 26.139 24.675 24.021 23.449 25.678 24.021 23.283 22.859 22.492 22.553 22.391 22.775 
4.112 34.997 28.184 26.527 24.897 24.275 23.616 25.952 24.250 23.415 22.970 22.528 22.543 22.455 22.838 
4.356 36.034 28.754 26.845 25.173 24.483 23.820 26.264 24.460 23.606 23.077 22.563 22.548 22.462 22.904 
4.614 38.767 29.205 27.351 25.462 24.683 23.954 26.597 24.633 23.706 23.168 22.612 22.594 22.474 22.972 
4.888 40.305 29.538 27.735 25.832 24.879 24.186 26.989 24.883 23.891 23.312 22.662 22.560 22.499 23.035 
5.178 41.379 30.396 28.348 26.263 25.220 24.451 27.486 25.206 24.093 23.463 22.725 22.603 22.547 23.123 
5.485 50.515 30.962 28.796 26.759 25.642 24.733 28.030 25.572 24.300 23.649 22.826 22.647 22.592 23.233 
5.810 49.910 31.791 29.714 27.202 25.943 24.978 28.533 25.870 24.477 23.770 22.881 22.685 22.659 23.307 
6.155 44.338 32.427 30.058 27.653 26.258 25.245 29.071 26.179 24.679 23.923 22.999 22.771 22.760 23.427 
6.520 60.493 32.836 30.944 28.126 26.781 25.595 29.567 26.628 24.944 24.105 23.108 22.821 22.835 23.538 
6.906 58.275 33.510 31.708 28.721 27.089 25.784 30.252 26.873 25.144 24.278 23.232 22.927 22.935 23.670 
7.316 79.512 33.305 32.234 29.081 27.590 26.148 30.662 27.323 25.375 24.376 23.330 23.046 23.009 23.781 
7.750 85.730 33.951 32.013 29.315 28.031 26.447 30.741 27.713 25.638 24.537 23.463 23.184 23.141 23.930 
8.210 nan 34.196 32.795 29.978 28.542 26.606 31.365 28.023 25.823 24.708 23.615 23.322 23.258 24.077 
8.696 nan 35.112 33.780 30.386 28.597 26.916 32.019 28.220 26.100 24.854 23.804 23.509 23.426 24.266 
9.212 92.510 37.446 34.190 30.686 29.041 27.236 32.498 28.643 26.390 24.986 23.985 23.685 23.623 24.441 
9.759 92.971 38.823 37.947 30.968 29.198 27.453 34.008 28.760 26.661 25.164 24.119 23.906 23.813 24.628 
10.337 94.041 38.629 35.817 32.133 29.936 27.919 33.666 29.393 27.123 25.325 24.272 24.098 23.980 24.802 
10.950 96.408 55.314 37.441 32.582 30.264 28.382 35.004 29.819 27.475 25.602 24.464 24.257 24.136 24.994 
11.600 97.947 64.385 36.483 32.576 30.786 28.617 34.451 30.096 27.689 25.808 24.659 24.495 24.416 25.214 
12.288 nan 61.100 nan 34.111 31.443 29.365 36.125 30.794 28.304 26.056 24.910 24.711 24.640 25.463 
