# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 21.845 21.334 20.671 26.078 25.354 24.003 21.172 25.072 25.233 26.419 27.691 36.858 30.332 26.155 
0.109 19.095 20.049 19.909 23.457 18.862 24.194 20.124 19.722 19.424 19.496 24.943 25.330 27.039 20.657 
0.116 17.990 18.800 19.018 21.196 21.567 20.610 19.100 20.836 21.478 23.254 23.166 25.622 36.963 22.453 
0.122 18.421 18.437 18.915 20.032 21.462 23.945 19.142 20.440 24.419 21.779 25.029 26.660 29.987 22.912 
0.130 17.983 18.476 19.993 18.919 20.381 18.258 19.164 19.097 18.867 23.252 22.932 26.715 26.632 20.081 
0.137 17.586 17.656 19.504 18.536 21.014 20.763 18.423 20.519 21.047 21.922 19.650 22.231 22.781 20.534 
0.145 17.233 18.160 18.488 18.436 19.288 19.282 18.280 19.317 20.118 23.827 19.387 20.945 21.444 20.147 
0.154 17.447 17.709 18.326 19.084 19.186 19.248 18.328 19.213 19.430 21.156 21.204 20.555 26.091 20.306 
0.163 17.482 17.926 18.385 18.917 20.923 18.724 18.494 19.222 19.040 19.191 22.672 23.393 22.957 19.831 
0.173 17.127 17.596 18.415 18.558 18.953 17.965 18.296 18.385 18.581 19.358 20.763 20.702 24.855 19.325 
0.183 17.246 17.933 18.075 18.435 19.034 20.096 18.165 19.089 20.516 20.858 22.144 21.675 20.562 20.991 
0.194 17.539 17.810 18.538 19.313 19.184 18.761 18.607 19.185 19.364 20.421 19.300 19.708 18.867 19.526 
0.206 17.456 17.943 19.117 18.518 17.947 19.120 18.723 18.275 19.423 19.490 19.843 24.135 21.380 19.721 
0.218 17.393 17.892 18.299 18.481 18.612 18.982 18.229 18.743 19.222 19.752 20.097 22.618 21.489 19.747 
0.231 17.517 17.927 18.536 18.267 19.771 19.512 18.387 19.037 19.854 20.051 20.039 20.406 20.635 19.964 
0.244 17.668 18.068 18.673 19.170 19.181 18.807 18.575 19.031 19.302 19.740 20.867 20.606 21.351 19.899 
0.259 17.720 18.087 18.398 18.687 19.442 18.498 18.392 19.010 19.220 19.957 20.113 20.025 21.871 19.768 
0.274 17.801 18.124 18.697 18.942 19.747 19.888 18.668 19.405 19.724 20.287 20.240 20.978 21.130 20.129 
0.290 17.809 18.303 18.621 18.977 19.349 19.402 18.615 19.280 19.599 19.682 20.531 20.222 20.881 19.898 
0.308 17.960 18.313 18.916 19.051 19.017 19.300 18.837 19.073 19.513 19.737 20.157 19.911 21.012 19.689 
0.326 17.791 18.076 18.554 19.052 19.442 19.517 18.502 19.377 19.454 19.735 20.505 20.911 21.450 19.988 
0.345 17.888 18.306 18.517 18.693 19.150 19.108 18.563 18.916 19.193 19.609 20.559 20.663 21.463 19.838 
0.366 17.873 18.274 18.721 19.084 19.213 19.056 18.708 19.136 19.242 19.653 20.053 20.606 20.950 19.705 
0.387 18.008 18.365 18.525 18.637 18.792 19.193 18.537 18.853 19.169 19.370 20.373 21.240 21.139 19.686 
0.410 18.074 18.264 18.773 18.801 18.763 18.688 18.637 18.761 19.141 19.475 19.691 20.268 20.597 19.512 
0.435 18.079 18.285 18.458 18.651 19.068 18.926 18.505 18.910 19.126 19.470 20.150 20.375 21.049 19.616 
0.461 18.158 18.266 18.600 18.735 18.841 18.940 18.567 18.853 18.965 19.265 19.443 20.609 20.307 19.332 
0.488 18.154 18.335 18.523 18.772 18.797 18.986 18.525 18.876 18.964 18.928 19.581 19.833 19.817 19.249 
0.517 18.119 18.222 18.236 18.463 18.612 18.579 18.287 18.572 18.669 18.812 19.336 19.677 19.686 19.039 
0.547 18.302 18.232 18.377 18.379 18.514 18.694 18.341 18.542 18.781 18.978 19.571 19.704 19.741 19.169 
0.580 18.416 18.218 18.221 18.220 18.449 18.379 18.193 18.405 18.425 18.715 19.178 19.507 19.694 18.846 
0.614 18.610 18.275 18.276 18.325 18.290 18.482 18.256 18.374 18.436 18.587 18.768 19.287 19.660 18.692 
0.651 18.763 18.294 18.208 18.342 18.444 18.233 18.238 18.352 18.372 18.534 18.947 19.279 19.538 18.693 
0.689 19.032 18.448 18.204 18.297 18.334 18.402 18.253 18.363 18.425 18.528 19.001 19.115 19.224 18.702 
0.730 19.336 18.583 18.351 18.219 18.262 18.327 18.337 18.286 18.319 18.589 18.767 19.165 19.242 18.642 
0.773 19.775 18.751 18.504 18.349 18.294 18.362 18.474 18.318 18.338 18.395 18.668 19.132 18.927 18.550 
0.819 20.000 18.952 18.555 18.386 18.454 18.470 18.555 18.443 18.489 18.391 18.728 19.162 19.107 18.642 
