# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.776 25.381 24.528 28.102 25.015 27.482 24.960 25.778 26.641 30.610 29.874 28.494 37.798 27.699 
0.109 22.868 22.391 23.178 24.677 26.884 27.107 22.864 26.737 26.134 25.893 31.763 36.638 30.489 26.491 
0.116 22.034 22.535 23.454 22.160 25.568 24.278 22.556 24.637 22.774 23.316 25.600 24.207 25.611 23.363 
0.122 22.483 22.271 23.233 22.743 24.747 26.672 22.505 25.090 26.249 27.643 25.218 27.069 26.339 25.944 
0.130 21.282 21.702 23.186 22.860 21.789 23.331 22.473 22.078 23.457 24.459 25.042 25.815 28.855 24.162 
0.137 21.341 21.423 21.652 22.213 25.176 22.637 21.729 22.595 23.411 25.263 26.137 23.591 25.341 24.018 
0.145 21.138 21.935 21.881 21.812 23.859 22.237 21.916 22.284 22.246 23.043 24.558 22.804 26.792 22.964 
0.154 20.927 21.129 21.562 22.505 22.316 24.419 21.594 22.725 23.964 23.142 24.752 24.717 25.621 23.753 
0.163 20.984 21.307 21.653 21.973 22.255 22.599 21.588 22.696 22.936 22.863 23.120 25.595 22.282 23.233 
0.173 20.945 21.512 21.808 22.717 23.101 22.509 22.042 22.646 22.585 24.235 25.244 24.843 27.048 23.553 
0.183 21.015 21.424 22.013 22.992 21.994 22.535 22.120 22.168 23.338 24.468 24.646 25.903 24.032 24.083 
0.194 21.023 21.339 21.885 22.173 23.328 22.279 21.821 22.750 22.487 23.438 22.965 23.205 23.306 22.874 
0.206 20.824 21.275 22.260 22.394 22.186 22.254 22.011 22.143 23.117 24.372 24.891 24.540 25.918 23.894 
0.218 20.889 21.515 22.339 22.909 22.004 22.110 22.291 22.239 22.422 23.226 24.225 24.478 23.494 23.169 
0.231 20.818 21.557 22.256 22.050 23.027 22.659 22.179 22.495 22.720 23.205 23.811 24.401 23.203 23.327 
0.244 21.007 21.604 21.984 22.282 22.881 23.600 21.971 23.032 23.088 23.662 24.038 23.039 23.964 23.355 
0.259 20.831 21.667 22.002 21.927 22.047 22.468 22.028 22.012 22.369 22.928 23.463 23.319 24.519 22.928 
0.274 21.133 21.671 22.108 22.914 22.867 22.836 22.126 22.958 22.615 23.125 22.994 25.099 23.613 23.052 
0.290 21.186 21.807 22.392 22.562 22.935 23.002 22.329 22.906 22.762 23.259 24.152 24.791 25.170 23.440 
0.308 21.230 21.620 22.056 22.580 23.013 23.045 22.088 22.799 23.217 23.683 24.307 24.470 25.541 23.698 
0.326 21.316 21.711 22.134 22.285 22.525 22.799 22.114 22.520 22.969 22.943 23.863 24.201 24.997 23.344 
0.345 21.334 21.852 21.966 22.338 22.774 22.496 22.053 22.641 22.749 23.247 24.244 24.468 23.543 23.382 
0.366 21.351 21.889 22.168 22.378 22.625 22.964 22.181 22.637 23.251 23.544 23.323 24.238 24.537 23.437 
0.387 21.428 21.802 22.125 22.297 22.680 22.829 22.101 22.670 22.606 22.986 23.002 24.226 24.409 23.046 
0.410 21.427 21.844 22.315 22.338 22.462 22.627 22.239 22.459 22.644 22.850 23.367 23.707 23.828 22.996 
0.435 21.493 21.838 22.083 22.209 22.589 22.554 22.092 22.485 22.394 22.670 23.037 23.590 23.851 22.786 
0.461 21.519 21.905 22.110 22.284 22.231 22.752 22.127 22.343 22.717 22.884 23.028 23.825 23.559 23.004 
0.488 21.564 21.923 22.080 22.144 22.248 22.346 22.064 22.297 22.335 22.616 22.972 23.073 23.543 22.675 
0.517 21.680 21.907 22.086 22.160 22.276 22.365 22.069 22.277 22.398 22.469 22.942 23.649 23.195 22.706 
0.547 21.686 21.855 21.801 22.038 22.128 22.184 21.893 22.092 22.127 22.411 22.805 22.944 23.664 22.492 
0.580 21.864 21.963 21.843 22.199 22.254 22.244 21.952 22.232 22.230 22.402 22.659 22.871 23.158 22.476 
