# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.730 24.029 24.683 24.166 26.603 26.373 24.255 26.560 26.749 28.244 25.774 31.273 33.847 26.568 
0.109 21.271 21.286 21.761 24.138 24.197 25.476 21.919 24.544 23.083 23.180 27.386 26.553 25.457 24.257 
0.116 20.794 20.671 22.705 22.810 24.221 25.610 22.146 24.120 24.471 25.237 24.058 28.626 32.342 24.579 
0.122 20.145 20.384 20.934 21.703 24.078 21.804 20.991 22.856 21.847 26.368 27.499 28.422 26.107 23.075 
0.130 19.770 20.162 20.495 21.192 21.407 23.156 20.649 21.316 22.444 22.011 27.610 27.132 28.151 22.956 
0.137 19.820 20.468 20.230 21.868 21.819 23.553 20.443 22.340 21.421 21.130 21.831 24.601 25.730 21.843 
0.145 20.206 20.324 20.157 20.880 21.948 21.601 20.325 21.540 21.964 21.795 24.625 24.039 26.291 22.340 
0.154 19.602 20.120 20.268 21.168 23.640 22.566 20.348 22.536 23.153 24.138 25.731 25.332 24.265 23.951 
0.163 19.855 20.093 20.697 21.643 22.750 23.341 20.732 22.707 22.369 23.056 23.015 23.330 21.840 22.785 
0.173 19.591 20.180 21.199 21.440 22.444 21.426 20.990 21.995 21.380 21.324 22.153 23.618 23.972 21.815 
0.183 19.698 20.174 21.064 20.760 22.787 21.804 20.824 21.829 22.341 23.518 23.394 23.821 21.339 22.993 
0.194 19.790 20.298 20.940 21.486 21.156 23.088 20.928 21.498 21.972 22.024 24.577 24.283 30.890 22.855 
0.206 19.840 20.382 21.086 21.719 21.644 21.961 21.074 21.603 22.355 21.667 22.123 23.755 24.344 22.301 
0.218 19.879 20.461 21.267 21.363 22.327 22.527 21.104 22.175 22.467 22.103 22.289 22.603 22.897 22.392 
0.231 19.927 20.491 21.409 21.302 21.889 22.191 21.087 21.964 22.748 23.097 22.644 22.731 23.391 22.856 
0.244 19.949 20.487 21.039 20.745 21.942 21.347 20.954 21.434 21.414 22.882 22.577 23.663 24.195 22.187 
0.259 19.868 20.596 21.060 21.507 22.179 21.900 21.124 21.801 22.141 22.002 22.131 22.417 23.926 22.252 
0.274 19.936 20.831 21.261 21.816 21.528 21.895 21.336 21.770 21.682 22.209 22.615 23.438 23.542 22.244 
0.290 19.929 20.597 21.191 21.689 21.692 21.895 21.163 21.777 21.815 22.388 22.596 24.193 24.514 22.393 
0.308 19.964 20.685 21.180 21.237 21.945 21.666 21.153 21.530 21.947 22.851 22.354 23.143 22.671 22.402 
0.326 20.079 20.559 21.162 21.358 21.687 21.954 21.130 21.576 22.074 22.533 23.405 23.037 22.525 22.568 
0.345 20.213 20.717 21.107 21.525 22.091 21.944 21.100 21.948 21.816 22.010 22.505 23.135 24.457 22.307 
0.366 20.225 20.784 21.040 21.220 21.731 22.262 21.078 21.656 22.248 22.173 22.440 23.219 23.578 22.457 
0.387 20.153 20.744 21.182 21.578 21.392 21.943 21.178 21.605 21.827 22.019 22.577 23.371 24.975 22.264 
0.410 20.282 20.657 21.064 21.392 21.690 21.598 21.023 21.621 21.652 21.473 21.873 23.012 24.202 21.840 
0.435 20.328 20.745 21.231 21.375 21.626 21.683 21.161 21.575 21.647 21.869 22.494 22.566 22.960 22.024 
0.461 20.300 20.910 21.035 21.490 21.520 21.700 21.116 21.579 21.678 21.790 22.225 21.777 22.514 21.863 
0.488 20.465 20.742 20.980 21.196 21.141 21.606 20.973 21.262 21.519 21.734 22.025 22.571 22.400 21.879 
0.517 20.441 20.765 20.951 21.185 21.559 21.429 20.953 21.419 21.606 21.611 22.218 22.101 22.493 21.840 
0.547 20.460 20.821 20.930 21.164 21.082 21.478 20.981 21.162 21.554 21.630 21.843 22.253 23.134 21.757 
0.580 20.594 20.859 20.937 21.031 21.225 21.185 20.945 21.128 21.276 21.497 21.732 22.358 22.885 21.616 
0.614 20.715 20.802 20.888 20.982 21.317 21.161 20.887 21.203 21.108 21.340 21.744 22.262 22.689 21.518 
0.651 20.839 20.920 20.930 20.928 20.976 20.997 20.933 20.970 21.128 21.273 21.759 21.958 22.404 21.434 
0.689 21.013 20.894 20.910 20.891 21.101 21.014 20.892 21.010 21.116 21.253 21.695 21.978 22.122 21.444 
0.730 21.161 20.996 20.906 20.810 21.068 20.974 20.878 20.974 21.071 21.198 21.505 21.706 22.040 21.318 
0.773 21.390 21.192 21.004 20.856 20.969 21.084 20.993 20.948 21.092 21.173 21.465 21.607 21.867 21.295 
0.819 21.553 21.298 21.019 20.953 21.046 21.059 21.053 20.991 21.121 21.171 21.467 21.597 21.783 21.313 
0.868 21.670 21.397 21.160 21.038 21.160 21.130 21.156 21.118 21.184 21.298 21.404 21.480 21.802 21.315 
0.919 21.903 21.598 21.290 21.122 21.149 21.051 21.293 21.098 21.157 21.234 21.400 21.668 22.001 21.309 
0.974 22.124 21.759 21.419 21.191 21.272 21.083 21.391 21.180 21.223 21.215 21.264 21.516 21.898 21.284 
1.032 22.237 21.888 21.500 21.389 21.325 21.272 21.527 21.309 21.398 21.316 21.438 21.514 21.734 21.403 
1.093 22.488 22.076 21.672 21.456 21.436 21.426 21.678 21.430 21.487 21.407 21.469 21.492 21.783 21.464 
1.158 22.695 22.191 21.841 21.570 21.527 21.492 21.807 21.522 21.539 21.532 21.500 21.551 21.851 21.526 
1.226 22.857 22.362 22.046 21.674 21.692 21.596 21.985 21.628 21.690 21.595 21.601 21.651 21.790 21.639 
1.299 23.020 22.448 22.092 21.826 21.791 21.636 22.074 21.734 21.691 21.635 21.576 21.632 21.842 21.633 
1.376 23.265 22.573 22.188 21.911 21.873 21.740 22.179 21.830 21.858 21.696 21.722 21.813 21.851 21.761 
