# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 26.287 26.126 27.116 28.527 28.743 27.361 27.005 28.653 27.842 29.464 29.131 29.872 34.337 28.635 
0.109 22.855 23.403 23.244 25.118 26.928 24.872 23.490 25.606 25.691 24.532 25.083 32.151 28.645 25.486 
0.116 22.735 23.056 23.735 24.456 24.679 25.047 23.732 24.847 25.438 26.897 26.990 28.667 26.761 26.332 
0.122 22.727 22.625 22.831 23.117 23.289 25.984 22.883 23.562 23.848 23.356 24.568 25.036 25.944 24.105 
0.130 22.218 22.830 23.201 24.104 23.279 22.756 23.343 23.310 23.102 23.799 24.642 24.140 35.671 23.842 
0.137 22.122 22.522 22.541 23.473 23.862 22.563 22.799 23.132 23.165 23.885 25.885 25.049 23.245 23.927 
0.145 22.153 22.401 22.293 23.132 23.319 23.568 22.439 23.357 23.816 24.523 24.502 24.561 26.735 24.207 
0.154 22.318 22.525 22.558 23.332 24.587 24.934 22.695 24.127 23.683 23.815 23.795 25.066 26.061 24.028 
0.163 22.290 22.352 22.839 22.552 23.421 23.826 22.664 23.231 23.435 23.859 24.070 23.285 24.083 23.659 
0.173 22.448 22.648 23.105 23.160 23.598 23.269 23.010 23.600 23.659 24.305 25.532 26.261 25.749 24.439 
0.183 22.468 22.581 22.643 22.809 23.542 24.056 22.691 23.328 23.528 24.138 24.399 24.585 25.689 24.120 
0.194 22.474 22.700 22.867 23.025 23.403 24.005 22.854 23.439 24.165 23.910 24.788 24.742 23.596 24.338 
0.206 22.522 22.588 22.895 23.431 23.389 23.964 22.945 23.562 23.417 23.334 24.004 23.559 24.955 23.591 
0.218 22.402 22.748 23.038 23.246 23.684 23.883 23.044 23.663 23.816 23.900 24.246 24.630 24.649 24.067 
0.231 22.721 22.848 23.202 23.364 23.610 24.109 23.129 23.758 23.766 24.193 24.452 25.232 25.651 24.269 
0.244 22.687 22.963 23.157 23.553 23.331 23.808 23.192 23.632 23.781 24.204 24.669 24.573 25.105 24.240 
0.259 22.780 23.126 23.237 23.471 23.927 23.754 23.278 23.739 23.634 23.858 24.471 24.534 24.834 24.024 
0.274 22.882 23.028 23.210 23.404 23.068 23.630 23.271 23.218 23.550 23.725 24.091 24.757 24.832 23.853 
0.290 22.854 23.135 23.430 23.526 23.532 23.494 23.415 23.560 23.628 23.622 23.846 24.573 24.948 23.777 
0.308 22.880 23.168 23.119 23.292 23.266 23.538 23.184 23.313 23.582 23.623 23.974 24.054 24.145 23.779 
0.326 22.957 23.083 23.225 23.129 23.166 23.524 23.157 23.314 23.562 23.639 23.865 24.303 24.077 23.792 
0.345 23.138 23.142 22.981 23.231 23.186 23.433 23.083 23.248 23.417 23.361 23.549 24.087 24.175 23.538 
0.366 23.315 23.223 22.942 23.309 23.060 23.334 23.092 23.174 23.248 23.393 23.675 23.949 24.537 23.548 
0.387 23.421 23.229 23.067 23.188 23.143 23.051 23.141 23.106 23.111 23.369 23.645 23.781 24.182 23.427 
0.410 23.660 23.488 23.135 23.163 23.044 23.318 23.217 23.145 23.287 23.249 23.611 23.666 23.590 23.416 
0.435 23.837 23.596 23.243 23.138 23.165 23.146 23.257 23.156 23.158 23.266 23.506 23.550 23.658 23.334 
0.461 24.124 23.705 23.475 23.271 23.273 23.111 23.447 23.252 23.221 23.298 23.317 23.375 23.514 23.303 
0.488 24.274 23.936 23.544 23.268 23.401 23.267 23.505 23.366 23.265 23.413 23.508 23.499 23.492 23.410 
0.517 24.474 24.088 23.643 23.476 23.430 23.341 23.651 23.450 23.392 23.524 23.530 23.455 23.671 23.466 
0.547 24.807 24.220 23.789 23.615 23.605 23.434 23.792 23.557 23.503 23.438 23.510 23.530 23.778 23.506 
0.580 25.014 24.490 23.938 23.694 23.654 23.512 23.948 23.629 23.514 23.497 23.499 23.395 23.503 23.485 
0.614 25.323 24.497 24.009 23.768 23.644 23.610 23.988 23.686 23.673 23.642 23.538 23.588 23.672 23.605 
0.651 25.421 24.670 24.122 23.955 23.776 23.861 24.155 23.824 23.815 23.759 23.793 23.786 23.842 23.787 
0.689 25.913 24.867 24.339 24.031 23.874 23.754 24.300 23.882 23.789 23.672 23.662 23.690 23.843 23.723 
0.730 26.228 25.177 24.471 24.120 23.986 23.840 24.476 23.954 23.860 23.845 23.805 23.679 23.674 23.801 
0.773 26.436 25.340 24.615 24.220 23.996 23.997 24.565 24.063 24.002 23.833 23.617 23.654 23.821 23.786 
0.819 26.546 25.434 24.750 24.322 24.178 23.977 24.711 24.165 24.035 23.868 23.662 23.751 23.864 23.826 
0.868 26.853 25.589 24.783 24.351 24.276 24.093 24.758 24.237 24.098 23.928 23.802 23.858 23.905 23.920 
0.919 27.129 25.680 24.960 24.428 24.219 24.079 24.891 24.224 24.088 23.939 23.791 23.698 23.848 23.892 
0.974 27.335 25.821 24.929 24.529 24.272 24.202 24.917 24.294 24.220 23.997 23.844 23.893 23.891 23.991 
1.032 27.915 25.958 25.062 24.663 24.415 24.310 25.054 24.438 24.318 24.047 23.901 23.934 23.831 24.058 
1.093 28.309 26.193 25.150 24.722 24.418 24.334 25.140 24.459 24.342 24.040 23.933 23.991 23.991 24.078 
1.158 28.517 26.322 25.310 24.741 24.437 24.337 25.264 24.461 24.419 24.105 23.913 24.002 24.042 24.101 
1.226 29.245 26.603 25.400 24.803 24.545 24.470 25.344 24.584 24.509 24.190 24.036 24.114 24.136 24.200 
1.299 29.583 26.758 25.500 24.828 24.544 24.392 25.427 24.560 24.481 24.149 23.994 24.119 24.091 24.179 
1.376 30.052 27.010 25.706 24.961 24.635 24.538 25.612 24.679 24.550 24.209 24.026 24.130 24.288 24.224 
1.458 30.704 27.279 25.806 24.996 24.608 24.442 25.692 24.632 24.526 24.256 24.089 24.178 24.236 24.260 
1.544 31.446 27.594 25.948 25.093 24.616 24.485 25.833 24.674 24.486 24.268 24.129 24.244 24.208 24.273 
1.636 31.534 27.863 25.988 25.104 24.663 24.506 25.914 24.689 24.559 24.290 24.147 24.263 24.303 24.306 
1.733 31.896 28.151 26.296 25.256 24.740 24.650 26.142 24.814 24.618 24.330 24.202 24.316 24.339 24.355 
1.836 32.393 28.413 26.432 25.347 24.775 24.612 26.261 24.837 24.641 24.432 24.191 24.307 24.398 24.385 
1.944 32.906 28.787 26.643 25.451 24.839 24.683 26.415 24.910 24.646 24.442 24.217 24.291 24.353 24.391 
2.060 34.202 29.138 26.863 25.561 24.896 24.677 26.589 24.959 24.660 24.477 24.233 24.327 24.350 24.418 
2.182 35.344 29.487 27.149 25.750 25.058 24.752 26.833 25.101 24.723 24.532 24.277 24.334 24.431 24.459 
2.311 34.830 29.591 27.386 25.928 25.124 24.831 27.027 25.192 24.783 24.591 24.284 24.354 24.400 24.496 
2.448 36.403 30.188 27.704 26.073 25.306 24.923 27.268 25.340 24.848 24.630 24.320 24.339 24.409 24.528 
2.594 35.161 30.448 27.964 26.214 25.343 24.989 27.441 25.397 24.879 24.676 24.311 24.279 24.361 24.530 
2.747 37.140 30.783 28.275 26.386 25.548 25.079 27.678 25.556 24.946 24.751 24.369 24.332 24.418 24.597 
2.910 40.953 31.216 28.655 26.605 25.725 25.220 27.986 25.715 25.052 24.821 24.385 24.349 24.395 24.641 
3.083 41.880 31.432 28.864 26.862 25.963 25.412 28.250 25.948 25.189 24.871 24.426 24.350 24.397 24.695 
3.266 38.965 31.823 29.277 27.189 26.276 25.631 28.679 26.235 25.368 24.998 24.482 24.349 24.440 24.769 
3.459 42.904 32.414 29.724 27.490 26.575 25.832 29.071 26.487 25.531 25.075 24.578 24.403 24.465 24.862 
3.665 46.627 32.935 30.073 27.766 26.807 26.040 29.469 26.705 25.668 25.206 24.638 24.400 24.471 24.928 
3.882 51.845 33.315 30.479 28.135 27.051 26.265 29.982 26.943 25.872 25.335 24.742 24.432 24.496 25.023 
4.112 52.675 34.288 31.080 28.552 27.400 26.555 30.537 27.281 26.097 25.489 24.850 24.502 24.548 25.137 
4.356 58.625 34.968 31.837 28.984 27.836 26.954 31.271 27.688 26.370 25.676 24.959 24.559 24.591 25.258 
4.614 52.016 35.810 32.512 29.504 28.239 27.304 31.965 28.085 26.617 25.824 25.052 24.601 24.652 25.357 
