# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.720 24.241 25.780 25.004 23.747 27.209 25.681 24.323 28.052 29.087 29.636 29.536 28.084 28.675 
0.109 20.903 21.113 21.462 23.378 22.258 20.594 21.605 21.712 20.776 23.928 23.980 24.067 25.437 21.913 
0.116 21.094 20.575 21.002 22.455 21.943 22.856 20.967 22.569 20.888 21.325 22.860 23.491 24.948 21.771 
0.122 21.033 20.937 20.706 21.802 21.568 22.550 20.998 21.893 21.816 22.863 22.885 25.829 27.809 22.635 
0.130 20.841 20.873 21.096 22.310 21.476 21.981 21.265 21.816 21.986 23.503 23.791 23.176 21.963 22.805 
0.137 20.724 20.722 21.277 22.007 20.913 20.824 21.132 20.999 21.510 22.627 23.628 24.120 24.995 22.443 
0.145 21.580 21.096 20.768 21.295 21.280 22.336 20.890 21.575 22.233 22.065 23.871 23.460 21.806 22.545 
0.154 20.951 21.070 21.116 21.036 20.174 21.621 21.312 20.548 21.807 21.980 22.388 24.570 24.712 22.131 
0.163 21.676 21.043 21.468 20.733 21.169 22.073 21.076 21.340 22.349 22.514 21.663 21.783 22.580 21.981 
0.173 21.335 21.206 21.209 21.308 21.004 22.787 21.364 21.164 22.967 22.287 22.033 22.675 21.722 22.518 
0.183 21.879 21.563 21.432 21.953 21.209 21.760 21.605 21.455 22.153 21.663 21.856 21.481 23.605 21.825 
0.194 21.513 21.692 21.898 21.388 22.148 21.793 21.648 21.789 22.250 21.921 22.254 22.057 23.159 22.063 
0.206 21.708 21.684 21.901 22.039 21.670 21.824 21.796 21.829 22.092 21.967 21.796 22.371 23.164 22.011 
0.218 21.942 21.925 21.696 22.030 21.937 21.976 21.850 21.981 22.383 22.284 21.290 22.048 21.949 21.959 
0.231 21.849 21.787 21.735 22.626 22.065 22.921 21.886 22.442 22.591 22.248 21.902 21.889 23.780 22.249 
0.244 21.776 21.841 22.252 22.416 22.049 21.399 22.115 21.957 21.810 22.155 22.679 22.548 23.079 22.218 
0.259 21.996 22.123 22.216 22.495 21.815 22.471 22.207 22.211 22.506 22.508 22.613 21.735 23.641 22.323 
0.274 22.203 22.071 22.489 22.164 22.201 22.446 22.367 22.282 22.585 21.835 22.223 22.661 22.918 22.248 
0.290 22.256 22.125 22.382 22.454 22.237 22.815 22.394 22.387 22.669 22.649 22.423 22.357 22.690 22.518 
0.308 22.222 22.240 22.513 22.484 21.955 22.852 22.387 22.299 22.635 22.435 22.625 22.480 22.822 22.616 
0.326 22.475 22.410 22.226 22.592 22.542 22.797 22.394 22.550 22.910 23.036 22.975 22.607 22.366 22.894 
0.345 22.645 22.484 22.596 22.923 22.733 22.805 22.691 22.878 22.492 22.754 22.836 23.011 22.741 22.747 
0.366 22.564 22.484 22.658 22.529 22.115 22.230 22.639 22.166 22.464 22.627 22.418 22.061 23.158 22.335 
0.387 22.741 22.523 22.435 22.318 22.700 22.373 22.390 22.627 22.252 22.551 22.947 22.928 23.355 22.626 
0.410 22.641 22.411 22.413 22.391 22.530 22.467 22.390 22.512 22.475 22.332 22.760 22.991 22.619 22.582 
0.435 22.768 22.647 22.625 22.658 22.381 22.543 22.628 22.514 22.408 22.762 22.642 22.710 22.894 22.596 
0.461 23.113 22.821 22.727 22.869 22.694 22.742 22.771 22.737 22.645 22.741 22.808 23.087 23.190 22.814 
0.488 23.322 22.909 22.821 22.505 22.726 22.784 22.688 22.714 22.847 22.895 22.795 22.833 22.967 22.830 
0.517 23.411 22.965 22.893 22.772 22.651 22.764 22.874 22.718 22.638 22.476 22.845 23.000 23.143 22.679 
0.547 23.741 23.111 22.741 22.710 22.664 22.643 22.822 22.587 22.833 22.830 22.818 22.712 22.819 22.789 
0.580 23.458 23.316 23.015 22.719 22.895 22.785 22.996 22.761 22.730 22.713 22.712 22.956 22.809 22.771 
0.614 23.757 23.287 22.997 22.813 22.488 22.588 23.024 22.528 22.687 22.731 22.616 22.643 22.914 22.666 
0.651 24.091 23.297 22.978 22.705 22.660 22.758 22.926 22.697 22.665 22.573 22.519 22.551 22.729 22.590 
0.689 24.358 23.398 22.965 22.772 22.532 22.836 22.997 22.615 22.757 22.564 22.641 22.720 22.620 22.675 
0.730 24.397 23.517 23.104 22.883 22.765 22.709 23.097 22.760 22.811 22.779 22.652 22.497 22.552 22.707 
0.773 24.739 23.715 23.163 22.921 22.729 22.526 23.185 22.662 22.689 22.686 22.704 22.612 22.822 22.673 
0.819 24.904 23.776 23.340 23.027 22.800 22.605 23.311 22.781 22.561 22.540 22.418 22.592 22.715 22.517 
0.868 24.980 23.953 23.212 23.094 22.724 22.628 23.291 22.749 22.619 22.502 22.476 22.503 22.468 22.548 
0.919 25.494 24.166 23.442 23.256 22.819 22.732 23.504 22.865 22.710 22.677 22.565 22.635 22.610 22.644 
0.974 25.564 24.256 23.541 23.136 22.760 22.857 23.526 22.830 22.826 22.613 22.555 22.529 22.686 22.636 
1.032 25.848 24.587 23.715 23.338 22.971 22.844 23.798 22.977 22.850 22.681 22.634 22.530 22.488 22.672 
1.093 25.928 24.698 23.789 23.454 23.031 22.938 23.832 23.071 22.910 22.705 22.484 22.556 22.538 22.667 
1.158 26.453 25.007 23.975 23.623 23.139 23.107 24.058 23.190 23.035 22.732 22.614 22.553 22.589 22.754 
1.226 27.180 25.371 24.108 23.843 23.337 23.149 24.183 23.389 23.025 22.818 22.638 22.544 22.622 22.766 
1.299 27.330 25.322 24.087 23.791 23.351 23.219 24.195 23.340 23.173 22.781 22.579 22.615 22.510 22.795 
1.376 27.314 25.484 24.372 23.956 23.573 23.412 24.411 23.583 23.216 22.885 22.706 22.630 22.357 22.856 
1.458 27.495 25.619 24.516 24.073 23.550 23.261 24.578 23.536 23.140 22.858 22.697 22.622 22.527 22.833 
1.544 28.291 26.012 24.702 24.162 23.538 23.433 24.749 23.586 23.204 22.859 22.699 22.635 22.494 22.854 
1.636 28.090 26.102 24.709 24.230 23.647 23.565 24.764 23.725 23.305 22.885 22.710 22.746 22.647 22.902 
1.733 28.441 26.280 24.729 24.334 23.721 23.535 24.811 23.779 23.293 22.899 22.689 22.620 22.559 22.876 
