# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.263 21.224 20.838 26.564 27.518 23.326 21.239 24.595 24.307 27.376 28.733 40.835 29.671 25.488 
0.109 18.335 19.283 20.985 19.378 20.023 21.773 20.422 19.463 22.766 27.495 24.543 24.208 28.128 23.790 
0.116 18.705 18.833 18.852 21.814 21.554 21.650 18.992 21.541 19.507 19.516 22.751 25.839 35.253 20.663 
0.122 18.267 18.596 20.545 19.388 21.030 18.996 20.038 19.747 19.493 23.412 23.943 26.953 30.271 20.710 
0.130 17.977 18.284 18.756 19.066 20.334 19.670 18.728 19.767 20.600 22.188 22.892 25.405 25.841 21.562 
0.137 17.854 17.804 19.801 19.399 19.548 19.051 18.863 19.849 19.582 23.542 19.551 22.577 22.365 20.011 
0.145 17.424 17.923 18.634 18.407 20.722 19.009 18.280 19.881 19.918 22.317 19.420 21.069 27.122 20.061 
0.154 17.266 17.862 18.338 19.072 18.640 20.132 18.369 18.819 19.845 20.174 21.496 20.953 24.016 20.612 
0.163 17.650 17.492 18.326 18.926 18.830 18.238 18.246 18.546 18.572 18.753 22.234 21.778 24.794 19.392 
0.173 17.075 17.912 18.699 18.223 19.600 19.421 18.316 19.118 19.065 20.233 21.300 20.642 18.765 19.843 
0.183 17.214 17.901 18.100 18.806 18.736 19.455 18.158 18.904 20.114 20.721 22.239 21.681 20.769 20.760 
0.194 17.430 18.130 18.625 18.828 18.093 18.531 18.758 18.293 19.274 20.482 20.614 19.529 22.032 19.764 
0.206 17.495 17.851 18.854 18.810 18.626 20.422 18.562 18.889 20.048 19.668 19.226 23.400 21.691 19.755 
0.218 17.385 17.926 18.786 18.840 18.706 19.329 18.525 18.985 19.383 20.783 20.485 22.321 20.227 20.133 
0.231 17.676 18.158 18.647 18.571 18.904 19.170 18.502 18.868 19.677 19.561 20.568 19.998 20.648 19.799 
0.244 17.778 18.004 18.660 18.401 19.509 18.698 18.438 18.763 19.216 19.391 20.289 20.657 21.961 19.612 
0.259 17.497 17.901 18.619 18.944 19.226 19.209 18.498 19.218 19.399 20.578 20.151 19.903 21.611 19.942 
0.274 17.728 18.166 18.720 18.717 19.934 19.035 18.547 19.216 19.318 19.632 20.689 20.521 20.926 19.840 
0.290 17.866 18.304 18.903 19.267 19.061 19.373 18.928 19.125 19.293 19.967 20.240 20.272 21.079 19.940 
0.308 17.850 18.260 18.588 18.697 19.702 19.186 18.547 19.132 19.540 20.192 20.321 21.088 21.201 20.046 
0.326 17.867 18.310 18.676 19.133 19.222 19.243 18.664 19.232 19.142 19.619 20.819 20.017 20.339 19.775 
0.345 17.835 18.240 18.592 18.970 19.156 19.619 18.649 19.125 19.480 19.903 20.718 21.041 20.961 20.145 
0.366 17.824 18.323 18.605 18.715 19.037 18.850 18.579 18.923 19.046 19.399 20.296 20.602 21.135 19.617 
0.387 18.007 18.280 18.578 18.675 19.035 19.151 18.550 18.978 19.395 19.649 19.921 20.639 20.535 19.722 
0.410 17.897 18.363 18.492 18.558 18.857 18.908 18.433 18.919 19.213 19.339 19.901 20.390 20.510 19.546 
0.435 18.103 18.332 18.567 18.958 19.088 18.495 18.607 18.830 18.872 19.538 19.746 20.607 20.861 19.472 
0.461 18.149 18.295 18.481 18.831 18.969 18.855 18.531 18.894 18.984 19.189 19.452 20.281 19.834 19.285 
0.488 18.091 18.258 18.464 18.633 18.819 18.995 18.464 18.836 18.937 19.083 19.449 19.845 19.499 19.257 
0.517 18.205 18.292 18.391 18.580 18.658 18.523 18.434 18.572 18.667 18.897 19.526 19.896 20.625 19.106 
0.547 18.183 18.219 18.259 18.334 18.670 18.783 18.269 18.617 18.741 19.016 19.448 19.684 19.952 19.126 
0.580 18.334 18.238 18.177 18.307 18.540 18.334 18.240 18.361 18.405 18.748 19.107 19.485 19.726 18.798 
0.614 18.448 18.278 18.153 18.327 18.464 18.460 18.200 18.419 18.431 18.658 18.704 19.060 19.603 18.647 
0.651 18.727 18.330 18.224 18.300 18.346 18.352 18.257 18.307 18.312 18.509 18.971 19.301 19.666 18.679 
0.689 18.860 18.408 18.244 18.235 18.469 18.310 18.243 18.379 18.334 18.582 18.871 19.084 19.207 18.662 
