# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.893 25.652 24.811 29.059 25.271 28.542 25.238 26.047 26.934 30.739 30.252 28.767 32.884 27.988 
0.109 23.078 22.761 23.231 24.842 26.829 27.577 23.100 26.881 26.382 26.186 31.828 40.033 30.775 26.764 
0.116 22.412 22.730 23.876 22.427 25.010 25.182 22.830 24.966 23.063 23.508 24.130 24.653 24.657 23.665 
0.122 22.740 22.573 23.500 22.926 25.201 26.285 22.784 24.742 26.382 27.965 25.487 29.762 26.614 26.257 
0.130 21.553 22.009 23.168 23.170 23.106 21.765 22.754 22.312 22.925 24.732 25.327 25.368 27.951 23.884 
0.137 21.660 21.752 21.806 22.444 25.304 22.975 21.966 23.018 23.709 25.513 26.574 23.870 25.587 24.310 
0.145 21.460 22.177 22.174 22.079 23.229 22.489 22.196 22.575 22.747 23.319 26.080 23.095 26.343 23.238 
0.154 21.174 21.375 21.925 22.463 23.076 22.750 21.817 22.986 23.765 23.424 24.979 25.035 25.230 23.875 
0.163 21.250 21.594 21.930 22.085 22.494 23.186 21.853 22.810 23.190 23.657 23.402 25.690 22.608 23.497 
0.173 21.232 21.761 22.003 23.015 23.669 22.623 22.269 22.920 22.746 24.447 25.566 25.196 26.356 23.725 
0.183 21.221 21.624 22.362 23.278 22.408 22.238 22.372 22.468 23.205 24.706 24.928 26.335 24.487 24.089 
0.194 21.250 21.569 22.156 22.510 23.430 22.727 22.033 23.111 22.770 23.705 23.123 23.850 23.245 23.216 
0.206 21.072 21.518 22.488 22.722 22.357 22.493 22.221 22.512 23.284 24.637 25.181 25.002 26.092 24.107 
0.218 21.205 21.710 22.549 23.201 22.301 22.540 22.534 22.631 22.735 23.487 24.281 24.745 23.778 23.438 
0.231 21.061 21.783 22.543 22.303 23.175 23.160 22.438 22.744 23.043 23.697 24.064 24.635 23.448 23.595 
0.244 21.282 21.850 22.254 22.471 23.307 23.612 22.216 23.216 23.317 23.675 24.296 23.312 24.142 23.636 
0.259 21.090 21.900 22.267 22.234 22.264 22.662 22.303 22.287 22.630 23.134 23.664 23.671 23.974 23.197 
0.274 21.373 21.939 22.361 23.050 23.137 23.289 22.386 23.308 22.967 23.253 23.241 25.244 23.868 23.329 
0.290 21.420 22.049 22.625 22.982 22.936 23.537 22.603 23.128 23.062 23.361 24.371 24.958 25.534 23.714 
0.308 21.462 21.899 22.270 22.847 23.381 23.203 22.342 23.063 23.369 23.889 24.533 24.690 25.708 23.907 
0.326 21.555 21.995 22.346 22.568 22.789 23.149 22.409 22.693 23.231 23.263 24.139 24.433 24.998 23.598 
0.345 21.605 22.081 22.251 22.568 23.092 22.810 22.312 22.957 23.026 23.503 24.444 24.779 23.811 23.637 
0.366 21.607 22.145 22.412 22.675 22.908 23.209 22.447 22.882 23.446 23.854 23.615 24.469 24.884 23.689 
0.387 21.689 22.082 22.366 22.594 22.937 23.089 22.371 22.929 22.949 23.350 23.285 24.205 24.684 23.301 
0.410 21.687 22.099 22.583 22.666 22.646 22.939 22.501 22.721 22.931 23.164 23.539 24.181 24.018 23.278 
0.435 21.755 22.087 22.367 22.469 22.860 22.911 22.363 22.762 22.710 22.867 23.292 23.738 24.124 23.061 
0.461 21.756 22.183 22.382 22.589 22.492 22.974 22.401 22.616 22.989 23.142 23.316 23.981 23.857 23.260 
0.488 21.833 22.190 22.387 22.381 22.529 22.656 22.343 22.586 22.636 22.895 23.266 23.325 23.785 22.946 
0.517 21.955 22.181 22.367 22.426 22.608 22.607 22.342 22.559 22.662 22.728 23.124 23.975 23.489 22.968 
0.547 21.989 22.123 22.094 22.313 22.406 22.452 22.179 22.353 22.395 22.648 23.087 23.222 24.004 22.753 
0.580 22.155 22.239 22.154 22.468 22.562 22.486 22.236 22.508 22.484 22.640 22.933 23.098 23.351 22.742 
0.614 22.269 22.406 22.175 22.275 22.384 22.299 22.251 22.346 22.352 22.461 22.756 22.670 23.454 22.549 
0.651 22.533 22.362 22.249 22.259 22.232 22.446 22.264 22.277 22.368 22.437 22.659 22.989 23.164 22.579 
0.689 22.691 22.554 22.261 22.221 22.266 22.375 22.304 22.270 22.340 22.384 22.660 22.817 23.351 22.511 
0.730 22.913 22.715 22.333 22.282 22.252 22.298 22.377 22.247 22.276 22.404 22.657 22.763 23.207 22.492 
0.773 23.211 22.855 22.467 22.345 22.329 22.241 22.494 22.292 22.284 22.451 22.475 22.664 22.935 22.452 
0.819 23.398 23.103 22.563 22.390 22.284 22.358 22.608 22.298 22.317 22.405 22.528 22.765 23.147 22.470 
0.868 23.583 23.199 22.780 22.542 22.317 22.353 22.763 22.383 22.366 22.383 22.476 22.625 22.965 22.438 
0.919 23.844 23.403 22.853 22.660 22.446 22.431 22.884 22.479 22.488 22.523 22.570 22.670 23.018 22.541 
0.974 24.125 23.572 23.053 22.847 22.658 22.612 23.062 22.682 22.583 22.633 22.602 22.758 23.050 22.631 
1.032 24.312 23.716 23.118 22.970 22.874 22.674 23.161 22.851 22.687 22.753 22.595 22.679 23.005 22.672 
1.093 24.665 23.907 23.309 23.049 22.907 22.741 23.311 22.892 22.836 22.847 22.733 22.870 23.059 22.807 
1.158 24.832 24.073 23.457 23.206 23.057 22.941 23.462 23.068 22.965 22.943 22.751 22.818 23.084 22.877 
1.226 25.089 24.298 23.580 23.313 23.084 23.044 23.595 23.134 23.070 23.049 22.876 22.986 23.040 22.991 
1.299 25.283 24.412 23.703 23.415 23.267 23.152 23.717 23.259 23.232 23.094 22.884 22.983 23.102 23.042 
1.376 25.563 24.460 23.721 23.474 23.246 23.227 23.756 23.269 23.258 23.117 22.932 23.016 23.169 23.076 
1.458 25.912 24.604 23.859 23.513 23.317 23.197 23.855 23.317 23.241 23.134 22.988 23.123 23.178 23.121 
1.544 26.332 24.742 23.847 23.550 23.313 23.234 23.868 23.337 23.273 23.126 23.021 23.106 23.127 23.126 
1.636 26.818 24.907 24.046 23.616 23.379 23.285 24.024 23.404 23.332 23.145 22.975 23.109 23.298 23.134 
1.733 27.200 25.153 24.181 23.696 23.445 23.418 24.140 23.496 23.382 23.181 23.066 23.119 23.316 23.194 
1.836 27.717 25.493 24.360 23.841 23.543 23.505 24.352 23.575 23.525 23.260 23.121 23.238 23.455 23.279 
1.944 28.083 25.715 24.503 23.947 23.649 23.555 24.475 23.669 23.593 23.271 23.153 23.277 23.383 23.318 
2.060 29.124 26.055 24.699 24.053 23.722 23.615 24.648 23.752 23.635 23.349 23.193 23.348 23.426 23.379 
2.182 29.565 26.302 24.882 24.201 23.883 23.742 24.863 23.889 23.731 23.465 23.314 23.432 23.557 23.482 
2.311 30.285 26.625 25.053 24.309 23.933 23.766 25.000 23.944 23.769 23.465 23.322 23.475 23.614 23.502 
2.448 30.031 26.881 25.189 24.361 23.954 23.819 25.127 23.973 23.791 23.508 23.396 23.528 23.615 23.553 
2.594 31.421 27.275 25.462 24.458 24.106 23.851 25.338 24.082 23.845 23.560 23.418 23.538 23.682 23.589 
2.747 31.450 27.529 25.656 24.595 24.106 23.933 25.517 24.141 23.875 23.570 23.395 23.536 23.656 23.589 
2.910 32.073 27.863 25.756 24.582 24.151 23.922 25.562 24.157 23.874 23.599 23.465 23.542 23.607 23.617 
3.083 33.298 27.921 25.837 24.594 24.128 23.885 25.611 24.147 23.845 23.612 23.474 23.545 23.692 23.621 
3.266 32.422 27.789 25.801 24.515 24.112 23.829 25.542 24.098 23.810 23.618 23.497 23.561 23.695 23.622 
3.459 32.648 27.603 25.689 24.382 23.988 23.725 25.396 23.990 23.686 23.562 23.464 23.514 23.643 23.561 
3.665 32.986 27.677 25.767 24.478 24.004 23.733 25.518 24.013 23.689 23.559 23.469 23.505 23.598 23.560 
3.882 33.568 28.061 26.054 24.626 24.123 23.767 25.768 24.107 23.733 23.597 23.508 23.479 23.572 23.583 
4.112 33.454 28.548 26.183 24.694 24.181 23.812 25.880 24.166 23.775 23.628 23.511 23.471 23.571 23.601 
4.356 35.292 28.831 26.312 24.711 24.187 23.826 25.960 24.168 23.780 23.621 23.522 23.462 23.542 23.602 
4.614 35.834 28.940 26.339 24.695 24.170 23.830 25.959 24.157 23.763 23.637 23.465 23.398 23.483 23.576 
4.888 35.678 29.156 26.447 24.849 24.294 23.942 26.116 24.278 23.852 23.657 23.478 23.404 23.490 23.607 
5.178 35.719 29.267 26.667 25.144 24.516 24.085 26.364 24.495 24.001 23.718 23.510 23.417 23.512 23.666 
5.485 35.639 29.880 27.087 25.543 24.837 24.299 26.806 24.807 24.201 23.794 23.568 23.440 23.549 23.747 
5.810 36.156 30.473 27.546 25.951 25.142 24.546 27.285 25.109 24.411 23.905 23.683 23.457 23.576 23.850 
6.155 38.600 30.836 27.875 26.329 25.409 24.750 27.685 25.340 24.647 24.068 23.769 23.509 23.602 23.963 
6.520 38.689 31.336 28.268 26.687 25.622 25.020 28.115 25.586 24.856 24.203 23.856 23.576 23.712 24.073 
6.906 40.168 32.362 28.794 27.227 25.940 25.296 28.772 25.904 25.103 24.386 23.971 23.628 23.756 24.200 
7.316 41.568 32.797 29.136 27.650 26.204 25.580 29.163 26.181 25.319 24.551 24.063 23.706 23.852 24.317 
7.750 46.668 33.446 29.497 28.003 26.490 25.884 29.600 26.486 25.557 24.685 24.160 23.738 23.882 24.414 
8.210 44.598 33.534 30.210 28.437 27.068 26.271 30.195 26.973 25.908 24.888 24.281 23.817 24.025 24.555 
8.696 44.534 34.629 30.330 28.681 27.355 26.440 30.399 27.196 26.019 24.993 24.383 23.891 24.107 24.648 
9.212 44.190 34.211 30.530 28.861 27.737 26.743 30.564 27.530 26.255 25.185 24.543 24.017 24.201 24.800 
9.759 43.420 35.309 31.091 29.377 28.188 27.027 31.196 27.900 26.483 25.407 24.688 24.146 24.340 24.966 
10.337 45.768 34.872 31.410 29.689 28.599 27.383 31.468 28.307 26.729 25.603 24.871 24.320 24.472 25.153 
10.950 60.961 36.992 32.104 30.202 29.168 27.822 31.969 28.846 27.112 25.877 25.086 24.482 24.671 25.363 
11.600 56.507 38.762 32.926 30.804 29.616 28.341 32.710 29.369 27.578 26.216 25.306 24.681 24.822 25.605 
12.288 78.991 39.167 34.637 31.659 30.279 28.768 33.954 29.879 28.098 26.535 25.518 24.895 24.964 25.849 
13.016 81.311 40.953 34.013 32.049 30.322 29.014 33.865 30.077 28.347 26.769 25.731 25.086 25.158 26.056 
13.788 83.335 43.414 34.952 32.746 30.526 29.304 34.628 30.326 28.611 26.959 25.938 25.311 25.321 26.272 
14.606 nan 41.004 34.878 33.351 30.797 29.546 34.820 30.577 28.848 27.178 26.131 25.581 25.504 26.504 
15.472 93.948 45.887 35.433 33.084 31.081 29.704 34.951 30.732 29.010 27.328 26.252 25.879 25.667 26.712 
16.390 94.040 49.935 37.080 33.871 31.472 30.144 35.693 31.202 29.328 27.486 26.389 26.151 25.911 26.928 
17.362 95.381 44.849 38.612 34.158 32.126 30.531 36.062 31.643 29.690 27.637 26.520 26.318 26.038 27.090 
18.392 97.628 46.348 38.046 36.458 32.528 31.058 37.503 32.164 30.181 27.875 26.663 26.516 26.212 27.281 
19.482 99.567 68.400 42.787 36.700 32.727 31.548 40.478 32.430 30.644 27.975 26.779 26.643 26.339 27.412 
20.638 102.654 nan 47.600 39.137 33.577 32.066 42.345 33.219 30.957 28.191 26.910 26.817 26.468 27.573 
