# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.468 25.054 26.775 26.430 24.864 26.142 26.521 25.239 27.511 29.982 30.637 30.786 29.093 28.604 
0.109 21.894 22.238 22.119 24.144 24.585 22.173 22.514 23.756 21.726 23.800 24.983 25.089 26.464 22.867 
0.116 21.845 21.822 21.601 23.157 23.012 24.762 21.899 23.275 22.293 21.893 23.249 24.450 25.934 22.775 
0.122 22.009 21.988 21.579 22.845 22.688 23.329 21.895 22.814 22.767 24.071 23.844 25.632 28.916 23.554 
0.130 21.838 21.854 22.206 22.701 22.808 22.912 22.142 22.914 22.885 24.042 25.003 24.320 22.946 23.743 
0.137 21.831 21.812 22.017 22.718 22.342 21.635 22.038 22.198 22.419 23.632 24.194 24.470 26.054 23.245 
0.145 22.304 22.207 21.683 22.409 22.106 23.807 21.893 22.403 23.219 23.073 23.817 24.683 22.805 23.533 
0.154 22.199 21.955 22.314 22.196 21.126 22.283 22.306 21.528 22.593 22.935 23.065 23.735 25.583 23.030 
0.163 22.729 22.030 22.658 21.791 22.191 22.397 22.003 22.337 22.874 23.558 22.720 22.857 23.118 22.935 
0.173 22.562 22.162 22.373 22.506 21.774 22.940 22.319 22.121 23.575 23.523 22.988 23.083 22.705 23.429 
0.183 22.883 22.695 22.416 22.693 22.613 22.351 22.598 22.453 22.809 22.712 22.965 22.508 24.688 22.738 
0.194 22.450 22.700 22.896 22.458 23.166 22.466 22.671 22.892 23.153 23.026 23.100 23.067 23.930 23.023 
0.206 22.818 22.642 22.932 22.982 22.713 22.938 22.876 22.850 23.218 23.092 22.760 23.335 23.571 23.035 
0.218 23.018 23.055 22.592 23.250 22.920 22.829 22.830 22.949 23.219 23.832 22.417 22.786 23.136 22.960 
0.231 22.873 22.855 22.643 23.464 23.174 23.883 22.849 23.455 23.928 23.433 23.204 22.761 24.496 23.262 
0.244 22.776 22.966 23.110 23.272 23.504 22.559 23.096 23.083 22.738 22.988 23.509 23.492 23.906 23.166 
0.259 23.108 23.140 23.245 23.304 22.932 23.401 23.178 23.212 23.475 23.547 23.630 22.751 23.214 23.332 
0.274 23.220 23.063 23.453 23.467 23.074 23.467 23.325 23.211 23.443 23.069 23.185 24.041 23.827 23.270 
0.290 23.150 23.105 23.485 23.553 23.072 23.599 23.344 23.396 23.651 23.735 23.521 23.424 23.381 23.528 
0.308 23.469 23.203 23.546 23.354 23.325 23.266 23.407 23.248 23.675 23.496 23.753 23.574 23.563 23.585 
0.326 23.509 23.405 23.213 23.746 23.571 23.588 23.393 23.556 23.819 24.083 24.074 23.999 23.532 23.963 
0.345 23.597 23.483 23.662 23.820 23.735 23.987 23.694 23.870 23.639 23.595 23.820 24.125 23.906 23.770 
0.366 23.596 23.486 23.659 23.677 23.017 23.427 23.631 23.300 23.473 23.660 23.390 22.887 23.459 23.384 
0.387 23.910 23.551 23.496 23.299 23.625 23.748 23.443 23.588 23.347 23.483 23.837 24.016 24.264 23.648 
0.410 23.687 23.458 23.345 23.502 23.569 23.559 23.436 23.456 23.502 23.371 23.701 24.274 23.500 23.607 
0.435 23.894 23.715 23.568 23.710 23.504 23.506 23.621 23.559 23.342 23.595 23.792 23.752 23.895 23.583 
0.461 24.106 23.910 23.740 23.877 23.739 23.700 23.765 23.785 23.709 23.676 23.868 24.041 24.194 23.792 
0.488 24.342 24.059 23.761 23.565 23.682 23.842 23.726 23.724 23.899 23.964 23.780 23.822 23.947 23.847 
0.517 24.386 24.001 23.974 23.794 23.665 23.831 23.948 23.706 23.730 23.464 23.687 23.985 24.052 23.691 
0.547 24.768 24.232 23.800 23.756 23.706 23.515 23.885 23.630 23.742 23.911 23.746 23.655 23.728 23.774 
0.580 24.640 24.337 24.105 23.846 23.788 23.829 24.088 23.769 23.741 23.784 23.720 23.933 23.827 23.780 
0.614 24.941 24.361 24.095 23.891 23.611 23.435 24.076 23.583 23.612 23.780 23.627 23.775 23.836 23.671 
0.651 25.149 24.446 24.019 23.735 23.708 23.737 24.014 23.692 23.776 23.597 23.529 23.627 23.579 23.626 
0.689 25.556 24.539 24.034 23.836 23.589 23.691 24.067 23.611 23.741 23.584 23.558 23.726 23.567 23.677 
0.730 25.564 24.663 24.202 23.927 23.798 23.754 24.191 23.803 23.810 23.850 23.728 23.594 23.435 23.737 
0.773 25.866 24.850 24.270 23.965 23.753 23.614 24.265 23.761 23.693 23.724 23.719 23.713 23.675 23.699 
0.819 25.980 24.998 24.348 24.135 23.813 23.782 24.414 23.883 23.630 23.581 23.405 23.512 23.741 23.546 
0.868 26.154 25.130 24.289 24.169 23.799 23.687 24.354 23.873 23.675 23.507 23.490 23.528 23.571 23.579 
0.919 26.708 25.343 24.588 24.343 23.857 23.800 24.574 23.979 23.746 23.686 23.612 23.599 23.599 23.669 
0.974 26.772 25.459 24.658 24.240 23.863 23.801 24.627 23.921 23.850 23.662 23.563 23.596 23.603 23.677 
1.032 27.085 25.727 24.893 24.502 24.010 23.927 24.883 24.100 23.858 23.738 23.646 23.624 23.448 23.716 
1.093 27.049 25.914 24.896 24.589 24.138 23.967 24.956 24.166 23.950 23.806 23.507 23.589 23.570 23.703 
1.158 27.564 26.197 25.127 24.798 24.209 24.131 25.167 24.298 24.079 23.818 23.673 23.623 23.579 23.809 
1.226 28.403 26.605 25.303 24.911 24.469 24.239 25.317 24.514 24.102 23.880 23.688 23.617 23.540 23.828 
1.299 28.511 26.566 25.253 24.964 24.441 24.200 25.304 24.483 24.213 23.895 23.629 23.703 23.492 23.850 
1.376 28.826 26.815 25.517 25.088 24.641 24.489 25.529 24.691 24.330 23.970 23.728 23.762 23.400 23.932 
1.458 28.565 26.928 25.662 25.273 24.637 24.374 25.696 24.698 24.203 23.951 23.710 23.759 23.483 23.902 
1.544 29.721 27.331 25.897 25.354 24.673 24.436 25.900 24.723 24.270 23.963 23.718 23.744 23.491 23.920 
1.636 29.346 27.430 25.892 25.418 24.737 24.653 25.889 24.865 24.419 23.981 23.711 23.770 23.686 23.963 
1.733 29.585 27.658 25.870 25.492 24.874 24.636 25.958 24.928 24.400 24.012 23.721 23.740 23.530 23.956 
1.836 30.112 27.897 26.139 25.641 24.935 24.698 26.147 25.030 24.462 23.982 23.734 23.748 23.543 23.974 
1.944 30.393 27.909 26.284 25.690 24.978 24.915 26.233 25.123 24.619 24.121 23.769 23.753 23.545 24.041 
2.060 31.268 28.454 26.598 25.871 25.150 24.938 26.533 25.254 24.715 24.226 23.790 23.784 23.539 24.097 
2.182 31.624 28.611 26.635 25.980 25.232 24.951 26.604 25.312 24.680 24.211 23.756 23.841 23.551 24.088 
2.311 32.429 28.856 26.725 26.057 25.303 25.148 26.692 25.437 24.758 24.198 23.746 23.818 23.588 24.091 
2.448 31.944 29.212 27.076 26.213 25.435 25.220 26.987 25.528 24.799 24.262 23.758 23.732 23.601 24.100 
2.594 32.611 29.295 27.227 26.456 25.618 25.300 27.153 25.682 24.857 24.370 23.793 23.753 23.670 24.141 
2.747 32.547 29.662 27.538 26.620 26.000 25.728 27.459 26.058 25.126 24.440 23.732 23.717 23.667 24.164 
2.910 34.938 29.984 27.866 26.718 26.036 25.739 27.641 26.130 25.101 24.487 23.716 23.672 23.679 24.152 
3.083 36.010 30.891 28.446 27.128 26.304 25.956 28.198 26.375 25.280 24.565 23.717 23.692 23.733 24.190 
3.266 36.515 31.215 28.659 27.449 26.537 26.027 28.498 26.548 25.313 24.623 23.730 23.679 23.715 24.200 
3.459 38.386 31.764 28.928 27.516 26.732 26.213 28.701 26.732 25.489 24.699 23.730 23.616 23.737 24.216 
3.665 43.926 32.526 29.117 27.757 26.913 26.420 29.020 26.910 25.615 24.750 23.719 23.647 23.768 24.238 
3.882 43.675 33.231 29.832 28.100 27.227 26.592 29.481 27.200 25.695 24.855 23.783 23.622 23.761 24.283 
4.112 58.054 32.521 30.056 28.347 27.634 26.944 29.793 27.533 25.835 24.962 23.815 23.633 23.769 24.326 
4.356 51.652 34.717 30.892 28.686 27.807 27.113 30.332 27.776 26.057 25.112 23.849 23.618 23.776 24.372 
4.614 45.102 33.496 30.922 29.006 28.193 27.176 30.554 27.999 26.182 25.219 23.878 23.629 23.829 24.407 
4.888 nan 34.500 31.318 29.169 28.308 27.439 30.940 28.207 26.355 25.297 23.954 23.614 23.853 24.449 
5.178 80.721 36.992 31.510 29.673 28.531 27.615 31.549 28.380 26.581 25.410 24.019 23.662 23.876 24.522 
5.485 66.117 34.693 32.622 30.007 28.707 27.901 32.095 28.677 26.742 25.545 24.095 23.666 23.882 24.574 
5.810 82.234 40.490 33.901 30.592 29.146 28.076 32.887 28.995 26.920 25.654 24.197 23.704 23.953 24.651 
6.155 nan 38.146 32.740 30.921 29.753 28.144 32.596 29.348 27.164 25.739 24.263 23.773 24.032 24.725 
6.520 nan 44.496 34.466 31.254 30.251 28.600 32.784 29.893 27.425 25.886 24.395 23.846 24.128 24.830 
6.906 91.958 40.153 34.357 31.793 30.280 28.851 34.450 29.960 27.603 25.999 24.483 23.911 24.153 24.907 
7.316 nan 41.462 36.590 32.166 30.975 28.974 34.520 30.322 27.832 26.175 24.595 24.017 24.259 25.025 
7.750 nan 48.302 39.412 33.343 31.589 29.272 37.922 30.742 28.047 26.285 24.679 24.130 24.397 25.133 
8.210 nan 55.868 37.822 32.757 31.100 29.334 34.428 30.746 28.242 26.398 24.784 24.214 24.492 25.229 
8.696 nan nan 44.189 33.537 31.728 29.997 37.599 31.359 28.517 26.560 24.908 24.357 24.621 25.359 
9.212 nan nan 37.299 33.670 31.786 30.311 36.306 31.509 28.727 26.677 25.047 24.548 24.821 25.520 
9.759 nan 81.067 37.873 35.048 33.161 30.468 36.245 31.996 28.863 26.843 25.141 24.700 24.950 25.650 
10.337 102.725 87.560 47.262 36.700 32.570 31.029 38.078 32.319 29.246 27.005 25.263 24.845 25.146 25.793 
10.950 103.612 nan 47.227 34.695 33.072 30.995 39.106 32.343 29.514 27.226 25.401 25.011 25.323 25.951 
11.600 nan 82.646 47.957 38.692 34.437 31.535 44.832 33.215 29.670 27.384 25.559 25.159 25.495 26.116 
12.288 109.129 nan 63.240 35.568 35.191 31.735 39.921 33.625 30.015 27.623 25.762 25.405 25.688 26.338 
13.016 nan nan nan 37.490 33.350 32.082 49.929 33.195 30.454 27.824 25.976 25.634 25.919 26.556 
13.788 nan 96.705 69.292 37.467 33.716 32.176 46.869 33.318 30.721 28.149 26.324 25.945 26.211 26.883 
14.606 nan nan 47.433 42.888 34.763 33.160 45.248 34.563 31.084 28.535 26.654 26.376 26.489 27.252 
15.472 111.333 97.043 63.887 36.583 35.360 33.182 43.432 34.906 31.503 28.927 27.067 26.935 26.919 27.708 
16.390 112.638 98.441 84.645 41.368 36.102 33.112 57.533 34.830 31.620 29.155 27.473 27.427 27.278 28.133 
17.362 114.385 98.925 nan 66.845 37.243 33.663 83.550 35.969 31.896 29.402 27.949 28.106 27.546 28.624 
18.392 116.010 101.029 80.035 41.950 45.554 33.904 52.643 35.736 32.433 29.954 28.347 28.846 28.143 29.144 
19.482 116.416 nan 92.260 58.718 34.590 34.817 75.653 35.229 32.896 30.827 29.201 29.531 28.721 29.954 
20.638 116.866 nan 95.425 nan 60.469 36.282 nan 40.890 33.784 31.840 30.108 30.591 29.750 30.891 
21.862 118.915 105.242 nan 85.231 75.850 63.709 89.850 76.875 36.403 34.235 32.237 32.294 31.357 32.939 
23.158 122.012 105.649 98.024 nan nan nan nan nan nan 35.201 33.921 33.359 32.011 34.292 
24.532 nan 110.353 nan nan 79.125 nan nan 80.097 nan 57.283 35.892 33.820 33.406 35.189 
25.987 122.655 108.222 nan 86.773 79.712 80.882 93.781 80.503 80.182 nan 65.348 34.649 32.777 36.226 
27.528 123.331 nan nan 88.526 81.424 nan 95.181 83.205 82.398 nan 37.685 35.607 33.704 37.184 
29.160 123.854 nan nan nan nan 83.418 97.228 nan nan nan 77.338 51.099 34.742 52.507 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
