# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.199 24.745 25.194 26.426 25.665 25.326 25.368 25.683 26.414 27.346 27.501 31.996 26.380 27.111 
0.109 21.877 21.702 22.293 23.729 24.472 25.137 22.377 24.642 24.026 22.666 26.456 25.890 25.442 23.651 
0.116 21.411 21.465 22.533 23.002 23.208 23.465 22.114 23.279 23.636 25.296 26.124 24.978 25.966 24.483 
0.122 21.003 21.138 21.260 21.811 21.792 23.038 21.306 22.191 22.376 23.092 22.590 24.996 26.540 22.696 
0.130 20.837 21.396 21.379 22.031 20.810 21.701 21.588 21.185 22.656 22.706 23.593 24.206 23.929 22.886 
0.137 20.652 20.862 21.386 21.509 21.423 23.087 21.334 21.777 21.710 21.837 22.738 21.808 21.693 22.075 
0.145 20.425 20.776 20.817 21.701 23.381 21.455 21.029 22.144 21.834 22.289 21.769 23.094 22.044 22.127 
0.154 20.930 20.764 20.747 21.795 22.500 21.859 20.979 22.108 21.859 22.284 22.779 22.882 24.347 22.354 
0.163 20.693 20.929 21.151 21.962 22.002 21.926 21.240 22.022 22.341 22.693 22.988 23.602 22.769 22.707 
0.173 20.777 20.953 21.311 21.506 21.866 21.821 21.254 21.733 22.224 23.142 22.799 23.592 24.585 22.794 
0.183 20.747 21.035 21.327 21.933 21.574 22.678 21.361 21.996 22.361 22.822 23.350 22.686 22.442 22.747 
0.194 20.777 21.121 21.492 21.289 22.091 21.509 21.299 21.804 21.699 22.302 23.137 24.130 24.245 22.413 
0.206 20.869 21.053 21.331 22.006 21.965 21.862 21.389 22.047 21.723 22.121 22.995 23.676 22.670 22.316 
0.218 20.835 21.061 21.579 21.828 22.605 22.256 21.520 22.273 22.623 22.484 22.754 22.114 24.349 22.455 
0.231 20.852 21.236 21.709 21.555 22.116 21.995 21.629 21.721 22.290 22.933 22.910 23.786 23.621 22.844 
0.244 21.063 21.308 21.558 21.803 22.187 22.047 21.586 22.107 21.950 23.005 22.722 23.375 23.148 22.525 
0.259 21.088 21.314 21.421 21.758 21.798 21.720 21.531 21.773 21.872 22.258 23.028 23.436 22.957 22.435 
0.274 21.120 21.421 21.700 21.746 22.062 22.091 21.662 21.949 22.303 22.410 22.569 22.181 23.887 22.361 
0.290 21.116 21.400 21.702 21.617 21.750 22.024 21.642 21.777 21.825 21.913 22.189 22.849 22.825 22.143 
0.308 21.206 21.465 21.496 21.695 21.942 21.931 21.509 21.927 21.964 22.299 22.538 22.671 22.787 22.326 
0.326 21.168 21.413 21.548 21.537 21.634 21.712 21.513 21.693 21.756 21.986 22.260 23.070 23.455 22.117 
0.345 21.303 21.440 21.401 21.632 21.728 21.581 21.449 21.691 21.832 22.137 22.364 22.695 22.674 22.186 
0.366 21.401 21.463 21.352 21.422 21.608 21.684 21.386 21.588 21.629 21.782 21.950 22.393 22.492 21.833 
0.387 21.646 21.564 21.394 21.552 21.421 21.569 21.437 21.525 21.600 21.946 22.132 22.227 22.182 21.939 
0.410 21.801 21.663 21.479 21.441 21.539 21.582 21.471 21.534 21.550 21.751 22.003 22.303 22.911 21.843 
0.435 21.995 21.775 21.471 21.525 21.422 21.523 21.509 21.490 21.581 21.671 21.792 21.990 22.299 21.722 
0.461 22.169 21.849 21.625 21.585 21.524 21.559 21.660 21.508 21.657 21.624 21.793 21.871 22.098 21.714 
0.488 22.289 22.040 21.698 21.748 21.555 21.539 21.767 21.597 21.653 21.845 21.848 21.936 22.042 21.789 
0.517 22.531 22.114 21.880 21.785 21.699 21.702 21.870 21.726 21.708 21.867 21.897 21.985 22.307 21.845 
0.547 22.777 22.330 21.984 21.899 21.737 21.906 21.984 21.831 21.895 21.797 21.821 21.892 22.199 21.846 
0.580 23.015 22.456 22.088 21.892 21.870 21.993 22.098 21.883 21.961 21.898 21.879 21.969 22.327 21.921 
0.614 23.267 22.586 22.143 22.043 21.965 21.973 22.175 21.949 22.028 21.963 21.954 22.095 22.279 22.011 
0.651 23.499 22.648 22.241 22.187 21.999 22.129 22.282 22.084 22.108 22.122 22.035 22.238 22.220 22.107 
0.689 23.725 22.819 22.458 22.173 22.030 22.190 22.420 22.084 22.152 22.043 22.099 22.078 22.423 22.100 
0.730 24.153 23.066 22.435 22.213 22.081 22.117 22.452 22.097 22.088 22.046 22.037 22.051 22.303 22.051 
0.773 24.275 23.173 22.637 22.380 22.221 22.246 22.637 22.239 22.252 22.065 22.047 22.137 22.264 22.123 
0.819 24.506 23.269 22.686 22.417 22.307 22.335 22.689 22.297 22.332 22.124 21.999 22.127 22.428 22.161 
0.868 24.744 23.402 22.767 22.563 22.378 22.337 22.798 22.372 22.318 22.187 22.143 22.181 22.489 22.215 
0.919 25.098 23.501 22.797 22.395 22.350 22.460 22.765 22.378 22.396 22.192 22.135 22.197 22.333 22.231 
0.974 25.287 23.649 22.878 22.604 22.496 22.575 22.912 22.502 22.424 22.257 22.156 22.176 22.336 22.256 
1.032 25.701 23.777 23.062 22.682 22.529 22.640 23.062 22.547 22.496 22.214 22.307 22.319 22.384 22.338 
1.093 25.762 23.871 23.077 22.686 22.582 22.660 23.087 22.577 22.512 22.190 22.206 22.424 22.436 22.331 
1.158 26.116 24.040 23.151 22.740 22.536 22.627 23.152 22.564 22.527 22.259 22.333 22.469 22.523 22.393 
1.226 26.517 24.154 23.209 22.683 22.648 22.688 23.174 22.610 22.562 22.284 22.290 22.426 22.548 22.400 
1.299 26.909 24.298 23.281 22.759 22.628 22.686 23.244 22.633 22.596 22.305 22.411 22.580 22.598 22.467 
1.376 27.060 24.456 23.356 22.833 22.670 22.686 23.332 22.664 22.620 22.334 22.359 22.608 22.701 22.467 
1.458 27.310 24.537 23.416 22.827 22.617 22.674 23.380 22.627 22.626 22.394 22.461 22.598 22.681 22.514 
1.544 27.752 24.671 23.406 22.776 22.607 22.601 23.345 22.610 22.567 22.387 22.446 22.603 22.653 22.496 
1.636 28.073 24.873 23.466 22.816 22.652 22.652 23.404 22.663 22.581 22.433 22.443 22.634 22.687 22.519 
1.733 28.215 24.927 23.559 22.834 22.691 22.638 23.474 22.674 22.589 22.427 22.504 22.699 22.738 22.547 
1.836 28.418 25.080 23.555 22.834 22.669 22.627 23.473 22.668 22.636 22.488 22.514 22.720 22.743 22.583 
1.944 29.157 25.292 23.644 22.881 22.685 22.670 23.557 22.699 22.634 22.525 22.499 22.644 22.778 22.577 
2.060 29.778 25.501 23.756 22.914 22.686 22.684 23.645 22.704 22.679 22.539 22.563 22.703 22.764 22.619 
2.182 30.246 25.854 23.994 23.061 22.794 22.709 23.848 22.794 22.697 22.594 22.557 22.754 22.820 22.650 
2.311 30.654 26.221 24.257 23.187 22.830 22.761 24.057 22.849 22.764 22.645 22.611 22.713 22.782 22.689 
2.448 30.804 26.552 24.404 23.307 22.936 22.819 24.202 22.940 22.809 22.721 22.611 22.695 22.806 22.714 
2.594 31.737 26.923 24.542 23.397 22.917 22.835 24.339 22.959 22.843 22.732 22.599 22.692 22.752 22.717 
2.747 31.747 27.084 24.711 23.524 23.012 22.940 24.485 23.068 22.929 22.803 22.621 22.714 22.744 22.768 
2.910 32.339 27.305 24.950 23.676 23.145 23.038 24.675 23.201 22.986 22.844 22.645 22.681 22.763 22.792 
3.083 32.600 27.530 25.297 23.978 23.367 23.162 25.004 23.398 23.091 22.882 22.665 22.728 22.746 22.841 
3.266 34.867 27.872 25.825 24.363 23.638 23.378 25.417 23.669 23.254 22.974 22.711 22.736 22.776 22.917 
3.459 34.204 28.021 26.116 24.545 23.771 23.537 25.661 23.813 23.376 23.039 22.768 22.755 22.818 22.980 
3.665 33.896 28.388 26.450 24.708 23.914 23.685 25.897 23.970 23.474 23.141 22.803 22.739 22.841 23.034 
3.882 34.915 28.876 26.907 24.984 24.131 23.900 26.267 24.194 23.629 23.254 22.879 22.789 22.882 23.128 
4.112 35.968 29.505 27.467 25.307 24.383 24.151 26.675 24.460 23.827 23.391 22.942 22.817 22.932 23.221 
4.356 35.231 30.029 28.005 25.667 24.661 24.407 27.147 24.744 23.986 23.516 23.002 22.882 22.946 23.313 
4.614 36.016 30.414 28.416 25.976 24.937 24.695 27.502 25.043 24.159 23.709 23.062 22.931 23.005 23.412 
4.888 39.204 31.334 29.250 26.500 25.295 25.071 28.179 25.426 24.385 23.863 23.106 22.974 23.063 23.502 
5.178 40.500 31.896 29.577 26.847 25.641 25.302 28.502 25.746 24.533 24.003 23.211 23.050 23.166 23.613 
5.485 44.802 32.126 29.941 27.235 25.996 25.520 28.818 26.074 24.749 24.171 23.347 23.192 23.288 23.766 
5.810 41.150 32.647 30.394 27.876 26.606 25.879 29.395 26.596 25.023 24.408 23.505 23.329 23.419 23.943 
6.155 50.202 33.504 31.203 28.543 27.066 26.257 30.052 27.061 25.357 24.663 23.684 23.507 23.588 24.149 
6.520 46.965 34.026 31.564 29.001 27.475 26.622 30.361 27.474 25.718 24.930 23.907 23.678 23.786 24.367 
6.906 51.311 35.084 32.695 29.713 28.121 27.249 31.263 28.118 26.201 25.271 24.145 23.848 23.996 24.611 
7.316 60.738 36.759 33.616 30.264 28.604 27.699 31.980 28.563 26.563 25.518 24.374 24.065 24.200 24.845 
7.750 73.472 36.948 33.094 30.812 28.936 28.108 32.220 28.909 26.873 25.719 24.596 24.282 24.378 25.065 
8.210 75.232 37.302 33.776 30.981 29.251 28.421 32.663 29.256 27.189 25.942 24.875 24.558 24.620 25.333 
8.696 84.916 37.366 34.416 31.444 29.431 28.708 33.631 29.467 27.398 26.026 25.090 24.783 24.755 25.536 
9.212 nan 38.328 34.434 31.526 29.679 28.850 33.319 29.671 27.619 26.211 25.368 25.105 24.935 25.800 
9.759 nan 40.028 33.901 31.993 29.775 29.163 34.029 29.848 27.850 26.363 25.600 25.386 25.088 26.029 
10.337 nan 43.824 35.664 32.502 30.076 29.446 35.116 30.199 28.032 26.460 25.800 25.644 25.206 26.220 
10.950 nan 37.102 36.536 32.449 30.498 29.769 34.834 30.562 28.315 26.651 25.957 25.839 25.368 26.394 
11.600 nan 43.860 36.431 33.692 30.829 30.087 35.755 30.984 28.549 26.792 26.133 26.035 25.514 26.572 
12.288 nan 46.968 37.761 34.212 31.376 30.264 36.131 31.448 28.713 26.927 26.260 26.192 25.581 26.701 
13.016 nan 57.649 39.152 35.469 31.883 30.708 38.069 31.794 28.952 27.085 26.321 26.324 25.675 26.819 
13.788 nan nan 41.232 35.486 32.251 30.852 39.265 32.010 29.261 27.222 26.474 26.421 25.785 26.953 
14.606 nan nan 43.062 35.686 32.745 31.455 40.289 32.795 29.703 27.468 26.576 26.621 25.932 27.120 
15.472 nan 86.737 45.662 37.921 33.582 31.588 39.031 33.064 30.051 27.713 26.767 26.801 26.065 27.314 
16.390 104.198 85.549 nan 36.492 33.493 32.209 42.609 33.356 30.332 27.906 26.978 27.055 26.277 27.546 
17.362 nan 87.952 nan 38.117 35.251 32.239 40.662 33.891 30.664 28.224 27.260 27.369 26.569 27.844 
18.392 107.147 nan 75.479 40.837 35.474 32.914 47.487 34.244 31.426 28.686 27.681 27.913 27.051 28.320 
19.482 106.995 nan 88.968 nan 35.054 34.231 76.511 35.278 32.549 29.711 28.644 28.744 27.888 29.236 
20.638 109.239 89.704 87.807 79.643 nan 34.993 nan 36.828 33.833 31.303 30.136 30.411 29.353 30.792 
21.862 nan 90.864 89.265 nan 75.867 nan 85.799 nan nan 35.058 33.144 31.855 30.644 33.107 
23.158 nan nan nan nan 79.640 76.544 nan 78.085 79.152 58.140 35.677 33.496 30.985 34.893 
24.532 nan nan nan nan 79.142 nan 86.428 nan nan 52.464 34.527 33.241 31.649 34.568 
25.987 nan 95.527 94.283 nan 79.870 nan 87.636 nan nan nan 35.632 33.300 31.768 34.862 
27.528 nan nan 93.733 nan 80.798 nan 90.969 83.011 nan nan 44.183 34.039 32.402 35.615 
29.160 nan 98.598 100.274 nan 81.809 nan 90.438 83.231 80.794 nan 61.691 34.772 33.584 36.348 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
