# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.601 23.469 25.106 24.063 23.195 26.498 24.493 23.665 27.472 29.941 33.507 33.095 43.480 28.656 
0.109 20.582 21.295 21.042 21.668 21.427 24.364 20.987 22.161 25.567 22.932 22.926 34.227 33.336 23.976 
0.116 21.115 20.638 21.690 22.603 23.565 20.995 21.369 21.855 20.997 22.360 28.057 28.269 30.704 22.222 
0.122 19.766 19.956 19.825 19.837 19.863 22.624 19.970 19.934 23.005 22.646 22.801 23.282 24.819 22.822 
0.130 19.448 20.957 21.282 21.420 21.867 19.954 21.412 20.528 20.923 23.928 25.515 20.873 24.970 21.528 
0.137 19.666 20.459 20.567 22.006 22.068 19.744 20.791 20.904 20.546 22.153 21.714 22.738 23.619 21.329 
0.145 20.085 20.218 20.005 20.257 21.894 21.310 20.227 20.775 21.713 20.523 25.745 24.781 21.444 21.434 
0.154 19.602 19.922 20.411 20.644 20.534 22.528 20.491 20.722 21.629 20.781 21.971 21.212 25.639 21.273 
0.163 19.646 19.956 19.479 19.962 21.007 22.126 19.501 21.214 21.247 20.268 20.431 24.599 23.445 21.074 
0.173 19.496 19.725 20.379 20.748 22.026 21.889 20.209 21.919 21.014 20.178 20.026 23.258 24.597 20.724 
0.183 19.921 20.478 20.637 21.418 21.236 21.741 20.771 21.361 21.318 22.445 22.909 23.789 23.668 22.153 
0.194 20.060 20.351 20.161 20.830 20.151 20.516 20.299 20.356 21.275 22.636 22.164 21.881 23.085 21.760 
0.206 19.973 19.958 20.546 20.820 20.405 20.775 20.588 20.511 21.477 22.327 23.952 22.973 21.633 22.212 
0.218 19.775 19.972 20.869 20.502 20.571 20.686 20.447 20.790 20.616 22.277 21.927 23.506 23.619 21.435 
0.231 20.311 20.464 20.563 20.766 20.278 21.354 20.539 20.686 21.311 21.938 22.388 21.277 21.168 21.630 
0.244 20.070 20.262 20.596 20.767 21.099 21.090 20.680 21.012 20.755 21.226 22.404 22.065 20.112 21.487 
0.259 20.131 20.475 20.276 20.797 20.794 20.005 20.437 20.795 20.196 21.175 21.922 22.383 22.549 20.994 
0.274 20.152 20.383 20.596 20.995 21.341 21.406 20.737 21.239 20.925 21.624 21.655 23.826 22.306 21.551 
0.290 20.159 20.409 20.910 20.732 20.413 21.128 20.780 20.574 21.329 21.474 22.582 23.094 23.795 21.816 
0.308 20.354 20.460 20.619 20.628 21.434 21.213 20.566 21.364 21.594 22.293 22.225 22.987 23.394 22.123 
0.326 20.287 20.529 21.096 21.000 21.305 21.769 20.940 21.218 21.858 21.681 22.122 22.886 22.338 21.984 
0.345 20.409 20.682 20.902 21.475 21.499 22.431 20.990 21.678 22.149 21.836 21.481 22.363 21.715 21.879 
0.366 20.555 20.667 20.994 21.329 21.048 21.541 20.974 21.210 21.759 21.920 22.195 22.447 22.125 22.001 
0.387 20.441 20.802 21.099 20.992 20.898 21.746 20.981 21.115 21.829 22.222 22.412 22.552 22.593 22.171 
0.410 20.612 20.652 21.121 21.049 21.319 21.015 21.012 21.198 21.401 21.622 22.058 21.424 22.711 21.599 
0.435 20.635 20.824 21.100 21.136 21.707 21.649 21.177 21.349 21.669 22.009 21.809 22.080 22.803 21.822 
0.461 20.743 20.820 21.139 21.485 22.001 21.942 21.128 21.918 21.725 22.109 21.442 21.371 21.942 21.722 
0.488 20.785 20.773 21.118 21.203 21.776 21.428 21.014 21.530 21.510 21.595 21.676 21.895 22.036 21.701 
0.517 20.862 20.812 21.133 20.970 21.412 21.552 21.078 21.229 21.678 21.407 22.002 22.361 22.201 21.760 
0.547 20.880 20.939 21.133 21.245 21.447 21.253 21.070 21.503 21.511 21.742 22.026 21.956 22.297 21.791 
0.580 21.023 21.112 21.367 21.351 21.530 21.486 21.324 21.469 21.405 21.522 21.899 21.547 21.830 21.560 
0.614 20.991 21.009 21.203 21.512 21.693 21.670 21.238 21.661 21.563 21.790 21.704 21.501 22.011 21.657 
0.651 21.141 21.074 21.154 21.291 21.270 21.497 21.169 21.308 21.662 21.723 21.899 21.878 22.192 21.807 
0.689 21.131 21.051 21.230 21.107 21.342 21.559 21.185 21.285 21.641 21.552 21.826 21.585 21.813 21.649 
0.730 21.210 21.102 21.181 21.000 21.330 21.361 21.110 21.200 21.414 21.784 21.693 21.570 21.822 21.590 
0.773 21.446 21.206 21.237 21.067 21.132 21.302 21.165 21.209 21.352 21.500 21.551 21.532 21.675 21.459 
0.819 21.339 21.158 21.195 21.277 21.257 21.421 21.184 21.300 21.506 21.342 21.657 21.434 21.302 21.499 
0.868 21.430 21.273 21.337 21.219 21.225 21.487 21.254 21.323 21.557 21.413 21.605 21.704 21.718 21.568 
0.919 21.599 21.324 21.352 21.482 21.280 21.448 21.364 21.397 21.472 21.501 21.540 21.667 21.567 21.520 
0.974 21.692 21.338 21.337 21.290 21.294 21.339 21.326 21.266 21.439 21.526 21.567 21.763 21.653 21.551 
1.032 21.794 21.533 21.480 21.274 21.389 21.436 21.421 21.376 21.441 21.453 21.521 21.725 21.795 21.523 
1.093 22.104 21.621 21.473 21.388 21.428 21.462 21.474 21.404 21.509 21.429 21.531 21.544 21.684 21.502 
1.158 22.236 21.731 21.518 21.366 21.370 21.498 21.533 21.374 21.524 21.406 21.512 21.628 21.764 21.494 
1.226 22.454 21.819 21.595 21.441 21.340 21.484 21.599 21.384 21.514 21.346 21.460 21.476 21.636 21.433 
1.299 22.561 21.936 21.622 21.407 21.356 21.479 21.600 21.383 21.450 21.388 21.500 21.574 21.670 21.487 
1.376 22.708 21.935 21.627 21.426 21.404 21.468 21.616 21.418 21.467 21.354 21.579 21.509 21.565 21.469 
1.458 23.041 22.113 21.719 21.473 21.475 21.406 21.710 21.456 21.380 21.351 21.519 21.583 21.641 21.442 
1.544 23.306 22.153 21.792 21.502 21.422 21.406 21.728 21.433 21.380 21.310 21.424 21.510 21.665 21.405 
1.636 23.576 22.316 21.806 21.549 21.478 21.365 21.813 21.444 21.361 21.280 21.447 21.499 21.617 21.392 
1.733 23.841 22.465 21.841 21.542 21.461 21.435 21.866 21.440 21.435 21.361 21.439 21.362 21.554 21.405 
1.836 24.384 22.631 22.005 21.638 21.654 21.573 21.999 21.601 21.466 21.334 21.371 21.389 21.540 21.393 
1.944 24.485 22.847 22.134 21.802 21.625 21.504 22.154 21.613 21.413 21.359 21.510 21.486 21.615 21.433 
2.060 24.898 22.947 22.299 21.847 21.733 21.644 22.271 21.703 21.583 21.416 21.450 21.477 21.551 21.485 
2.182 25.395 23.140 22.346 21.951 21.829 21.662 22.352 21.775 21.595 21.417 21.433 21.567 21.546 21.507 
2.311 25.578 23.276 22.428 22.045 21.880 21.699 22.445 21.848 21.619 21.454 21.519 21.600 21.586 21.554 
2.448 26.048 23.455 22.582 22.143 21.990 21.799 22.587 21.954 21.703 21.489 21.582 21.594 21.628 21.596 
2.594 26.296 23.628 22.667 22.220 22.056 21.827 22.678 22.008 21.742 21.500 21.567 21.576 21.600 21.598 
2.747 26.668 23.730 22.714 22.253 22.102 21.788 22.738 22.011 21.694 21.544 21.541 21.574 21.604 21.591 
2.910 26.811 23.921 22.855 22.382 22.106 21.855 22.875 22.072 21.767 21.536 21.576 21.674 21.621 21.638 
3.083 27.068 24.125 22.957 22.521 22.208 21.861 23.001 22.154 21.778 21.572 21.568 21.618 21.596 21.636 
3.266 27.722 24.296 23.107 22.505 22.236 21.960 23.110 22.199 21.832 21.635 21.580 21.672 21.574 21.684 
3.459 28.419 24.640 23.171 22.687 22.348 21.962 23.236 22.293 21.847 21.647 21.585 21.660 21.581 21.687 
3.665 29.040 25.090 23.417 22.764 22.378 22.000 23.445 22.329 21.909 21.639 21.578 21.660 21.536 21.694 
3.882 29.212 25.466 23.687 22.911 22.470 22.020 23.676 22.421 21.958 21.697 21.578 21.697 21.554 21.722 
4.112 30.562 25.860 23.983 23.166 22.669 22.135 23.941 22.607 22.006 21.746 21.601 21.752 21.588 21.772 
4.356 30.067 25.999 24.192 23.278 22.731 22.146 24.075 22.673 22.046 21.779 21.580 21.700 21.579 21.772 
4.614 30.718 26.297 24.505 23.432 22.858 22.267 24.283 22.816 22.154 21.817 21.582 21.772 21.603 21.821 
4.888 31.411 26.509 24.679 23.481 22.959 22.346 24.386 22.902 22.242 21.907 21.618 21.749 21.602 21.865 
5.178 32.857 26.642 24.967 23.633 23.060 22.451 24.573 23.043 22.306 21.946 21.620 21.753 21.596 21.891 
5.485 33.345 26.864 25.209 23.733 23.226 22.527 24.730 23.157 22.410 22.026 21.650 21.722 21.623 21.933 
5.810 33.656 27.078 25.418 23.839 23.316 22.616 24.859 23.258 22.484 22.075 21.642 21.728 21.603 21.958 
6.155 33.766 27.369 25.656 23.973 23.476 22.767 25.054 23.417 22.618 22.169 21.654 21.725 21.645 22.001 
6.520 33.289 27.452 25.890 24.213 23.650 22.900 25.282 23.592 22.727 22.235 21.694 21.763 21.657 22.060 
6.906 32.928 27.848 26.284 24.390 23.862 23.085 25.515 23.778 22.871 22.366 21.747 21.731 21.671 22.122 
7.316 36.264 28.235 26.567 24.690 23.992 23.246 25.798 23.972 23.024 22.443 21.785 21.785 21.717 22.190 
7.750 44.135 28.746 27.009 24.999 24.238 23.442 26.141 24.198 23.127 22.555 21.814 21.746 21.713 22.224 
8.210 47.162 29.549 27.607 25.430 24.541 23.614 26.672 24.456 23.282 22.680 21.875 21.777 21.766 22.298 
8.696 47.325 30.114 28.090 25.903 24.898 23.855 27.141 24.772 23.489 22.844 21.931 21.776 21.764 22.366 
9.212 56.051 30.619 28.795 26.495 25.158 24.147 27.784 25.088 23.669 22.978 21.997 21.788 21.835 22.436 
9.759 47.795 31.444 29.528 27.027 25.585 24.479 28.316 25.468 23.931 23.160 22.088 21.852 21.893 22.549 
10.337 63.581 32.296 29.842 27.435 26.080 24.855 28.765 25.901 24.190 23.336 22.164 21.873 21.949 22.631 
10.950 nan 34.214 30.302 27.975 26.408 25.099 29.392 26.192 24.415 23.514 22.250 21.920 22.025 22.721 
11.600 70.068 34.498 31.050 28.428 26.924 25.457 29.920 26.643 24.640 23.681 22.363 21.992 22.090 22.826 
12.288 66.611 35.284 31.939 28.797 27.320 25.755 30.305 27.041 24.899 23.847 22.462 22.084 22.166 22.943 
13.016 nan 35.912 32.314 29.326 27.705 26.017 30.801 27.369 25.070 24.031 22.610 22.195 22.253 23.077 
13.788 88.550 36.687 32.265 30.172 28.291 26.359 31.569 27.828 25.404 24.204 22.748 22.327 22.393 23.225 
14.606 89.319 37.798 33.529 30.128 28.734 26.857 31.759 28.263 25.746 24.351 22.872 22.458 22.531 23.365 
15.472 86.652 41.409 36.477 31.006 29.296 27.254 32.897 28.763 25.997 24.617 23.076 22.635 22.697 23.558 
16.390 92.349 38.937 36.475 31.420 29.555 27.715 33.364 29.198 26.373 24.828 23.277 22.813 22.843 23.758 
17.362 92.003 48.395 39.426 31.600 29.825 28.005 33.495 29.382 26.615 24.988 23.464 23.026 23.049 23.946 
18.392 97.404 40.068 38.866 32.752 30.298 28.348 36.072 29.939 26.926 25.249 23.656 23.205 23.252 24.140 
19.482 nan 48.609 35.463 32.322 30.701 28.852 34.168 30.369 27.185 25.484 23.923 23.476 23.417 24.401 
20.638 nan 56.482 41.792 34.071 30.984 29.330 35.984 30.715 27.444 25.641 24.220 23.850 23.653 24.713 
21.862 98.723 54.084 39.035 33.534 30.890 29.582 36.017 30.737 27.592 25.810 24.493 24.106 23.866 24.953 
23.158 102.460 42.010 40.620 33.654 30.721 29.777 35.190 30.831 27.734 25.864 24.736 24.390 24.050 25.176 
24.532 101.694 55.216 37.564 33.252 30.437 29.791 35.471 30.550 27.986 25.950 25.014 24.774 24.316 25.457 
25.987 101.803 nan 40.101 34.197 31.281 30.379 36.243 31.425 28.195 26.154 25.289 25.203 24.437 25.755 
27.528 nan nan 43.734 34.503 31.718 30.493 38.013 31.611 28.572 26.361 25.440 25.428 24.568 25.935 
29.160 nan nan 46.471 36.056 32.719 31.035 39.498 32.475 28.994 26.646 25.639 25.622 24.716 26.144 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
