# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.008 23.505 25.384 24.964 22.640 26.700 25.224 23.387 27.605 28.433 27.804 27.068 35.192 27.796 
0.109 19.791 20.438 20.754 23.017 22.691 24.887 20.984 22.950 23.452 22.116 29.217 30.056 31.332 23.116 
0.116 19.980 20.565 20.157 21.028 22.909 25.240 20.429 22.034 24.293 24.272 22.760 23.498 25.265 23.374 
0.122 19.944 19.943 20.769 20.045 22.304 20.987 20.427 20.628 21.395 21.461 23.882 25.311 32.822 22.029 
0.130 20.208 19.644 20.507 21.696 21.309 20.430 20.509 20.978 21.257 23.505 22.197 24.060 24.426 21.993 
0.137 19.611 20.901 20.632 20.933 21.102 19.752 20.726 20.462 20.712 21.465 21.368 23.443 22.798 21.319 
0.145 19.831 20.266 20.797 20.262 21.204 20.506 20.813 20.515 20.605 24.141 21.252 21.279 22.349 21.288 
0.154 19.529 19.688 19.946 20.672 20.526 21.013 20.051 20.604 20.522 20.626 24.266 27.451 21.302 21.130 
0.163 19.521 20.298 20.414 20.192 21.857 20.658 20.382 20.870 20.543 20.501 21.669 22.303 22.806 21.104 
0.173 19.445 19.979 20.272 20.077 21.034 21.904 20.058 21.054 22.193 20.850 20.101 24.052 25.040 21.022 
0.183 19.531 20.019 19.869 20.036 20.851 21.181 20.079 20.489 21.011 22.631 21.115 21.647 22.004 21.464 
0.194 19.717 20.038 20.544 20.375 20.715 21.498 20.495 20.722 22.196 22.049 22.763 20.832 22.784 21.724 
0.206 19.868 20.082 20.444 20.687 20.618 20.760 20.432 20.626 21.470 21.949 22.276 23.925 23.567 22.014 
0.218 19.853 19.876 20.471 20.383 19.831 21.289 20.189 20.300 21.293 22.310 22.537 23.363 24.098 21.998 
0.231 19.716 20.005 20.497 20.821 19.472 20.886 20.451 20.026 20.506 21.605 22.269 22.918 24.213 21.404 
0.244 19.836 19.910 20.436 20.880 20.667 20.494 20.346 20.674 21.018 22.238 22.815 23.463 23.529 21.843 
0.259 19.950 20.075 20.325 20.227 21.108 20.688 20.160 20.964 20.939 21.041 22.072 22.556 22.848 21.352 
0.274 19.952 20.122 20.639 20.480 20.877 21.179 20.516 20.798 20.950 21.041 22.633 23.813 21.894 21.482 
0.290 19.828 20.162 20.529 20.522 20.646 20.883 20.387 20.796 21.156 21.049 22.110 22.259 22.705 21.477 
0.308 19.763 20.147 20.540 20.767 21.324 20.835 20.563 20.917 21.379 21.961 22.150 22.659 22.526 21.907 
0.326 19.899 20.131 20.447 20.664 21.174 21.707 20.461 21.068 22.087 22.053 22.346 21.715 22.575 21.966 
0.345 19.944 20.267 20.710 21.060 21.527 21.776 20.682 21.455 21.665 21.662 22.149 22.239 22.819 21.790 
0.366 19.944 20.237 20.370 21.097 20.648 21.349 20.507 20.874 21.448 21.760 22.211 22.625 22.886 21.914 
0.387 19.989 20.374 20.870 20.780 20.862 21.343 20.688 20.986 21.641 21.814 21.599 22.241 23.026 21.769 
0.410 19.997 20.354 20.906 21.239 21.082 21.037 20.858 21.104 21.399 21.660 22.267 22.198 22.402 21.745 
0.435 20.035 20.343 20.682 21.269 21.195 21.245 20.738 21.238 21.202 21.630 21.844 22.711 22.809 21.632 
0.461 20.222 20.461 20.749 20.934 20.878 21.302 20.708 21.053 21.522 22.063 22.261 22.573 22.042 21.993 
0.488 20.311 20.352 20.873 21.057 21.263 21.198 20.789 21.123 21.494 21.852 22.098 22.056 21.414 21.819 
0.517 20.282 20.544 20.834 21.071 21.363 21.220 20.812 21.350 21.225 21.519 21.572 21.920 21.684 21.497 
0.547 20.574 20.594 20.968 20.958 21.067 21.180 20.884 21.071 21.340 21.427 21.663 21.867 22.311 21.544 
0.580 20.634 20.778 20.907 20.929 20.942 21.504 20.957 20.976 21.283 21.530 21.993 22.144 22.023 21.642 
0.614 20.776 20.900 21.022 21.140 21.310 21.523 21.032 21.357 21.382 21.618 21.695 21.671 22.201 21.613 
0.651 20.740 20.778 20.848 21.143 21.213 21.313 20.904 21.209 21.389 21.427 21.870 21.845 21.981 21.617 
0.689 20.714 20.706 20.812 20.904 21.277 21.208 20.832 21.085 21.399 21.601 21.662 21.676 21.660 21.552 
0.730 20.797 20.785 20.877 20.862 21.076 21.256 20.833 21.085 21.197 21.402 21.418 21.375 21.433 21.311 
0.773 20.781 20.839 20.887 20.915 21.061 21.017 20.875 20.999 21.203 21.336 21.656 21.553 21.663 21.402 
0.819 20.866 20.797 20.862 21.065 21.104 21.089 20.874 21.085 21.247 21.405 21.486 21.456 21.520 21.396 
0.868 20.900 20.828 20.977 20.997 20.896 21.154 20.931 21.011 21.207 21.181 21.415 21.464 21.479 21.304 
0.919 21.015 20.895 20.939 21.067 21.107 21.150 20.932 21.112 21.271 21.255 21.299 21.514 21.664 21.322 
0.974 21.107 20.988 21.047 21.076 21.206 21.212 21.007 21.170 21.232 21.346 21.419 21.572 21.548 21.375 
1.032 21.253 21.008 21.058 21.009 21.079 21.215 21.017 21.096 21.235 21.189 21.445 21.531 21.542 21.320 
1.093 21.415 21.106 21.083 21.051 21.084 21.214 21.072 21.090 21.250 21.238 21.468 21.573 21.709 21.354 
1.158 21.479 21.167 21.088 21.105 21.196 21.230 21.103 21.176 21.217 21.300 21.372 21.520 21.775 21.324 
1.226 21.599 21.291 21.190 21.073 21.138 21.112 21.188 21.089 21.107 21.196 21.426 21.417 21.469 21.277 
1.299 21.778 21.341 21.206 21.108 21.210 21.246 21.198 21.174 21.270 21.267 21.347 21.534 21.785 21.356 
1.376 21.927 21.351 21.159 21.084 21.000 21.063 21.170 21.029 21.150 21.188 21.405 21.453 21.518 21.276 
1.458 22.074 21.444 21.139 21.042 21.065 21.053 21.158 21.049 21.028 21.128 21.287 21.338 21.431 21.172 
1.544 22.342 21.542 21.165 21.102 21.100 20.969 21.206 21.034 21.016 21.131 21.252 21.322 21.599 21.160 
1.636 22.489 21.670 21.304 21.138 21.175 21.028 21.312 21.110 21.036 21.065 21.188 21.325 21.520 21.141 
1.733 22.687 21.818 21.347 21.140 21.183 21.047 21.363 21.112 21.034 21.087 21.220 21.237 21.423 21.142 
1.836 22.948 21.877 21.495 21.247 21.259 21.136 21.488 21.201 21.068 21.079 21.238 21.278 21.415 21.156 
1.944 23.158 22.056 21.578 21.328 21.313 21.083 21.599 21.225 21.100 21.160 21.223 21.312 21.400 21.194 
2.060 23.472 22.193 21.688 21.450 21.400 21.180 21.706 21.331 21.138 21.151 21.248 21.324 21.508 21.213 
2.182 23.741 22.344 21.823 21.582 21.517 21.282 21.853 21.441 21.228 21.213 21.312 21.413 21.439 21.280 
2.311 24.118 22.450 21.887 21.619 21.499 21.266 21.914 21.439 21.206 21.170 21.279 21.367 21.424 21.258 
2.448 24.345 22.567 21.921 21.598 21.528 21.281 21.946 21.439 21.229 21.169 21.296 21.399 21.408 21.269 
2.594 24.648 22.703 21.980 21.644 21.483 21.258 22.000 21.429 21.203 21.170 21.276 21.411 21.438 21.255 
2.747 24.865 22.786 22.046 21.690 21.564 21.317 22.054 21.511 21.227 21.167 21.284 21.422 21.403 21.272 
2.910 25.365 22.937 22.103 21.742 21.517 21.315 22.124 21.491 21.243 21.201 21.318 21.447 21.439 21.294 
3.083 25.790 23.123 22.197 21.775 21.623 21.362 22.207 21.563 21.283 21.233 21.304 21.376 21.408 21.300 
3.266 26.275 23.350 22.280 21.832 21.609 21.378 22.301 21.579 21.305 21.237 21.349 21.431 21.363 21.328 
3.459 26.717 23.639 22.298 21.797 21.586 21.360 22.325 21.550 21.263 21.236 21.337 21.393 21.353 21.306 
3.665 27.080 23.924 22.409 21.831 21.565 21.325 22.435 21.518 21.255 21.230 21.290 21.351 21.289 21.286 
3.882 27.105 24.020 22.460 21.862 21.544 21.305 22.465 21.520 21.256 21.255 21.311 21.399 21.331 21.301 
4.112 27.369 24.191 22.523 21.846 21.532 21.305 22.519 21.501 21.250 21.262 21.345 21.425 21.338 21.318 
4.356 27.321 24.340 22.661 21.959 21.537 21.323 22.635 21.541 21.263 21.297 21.354 21.414 21.325 21.332 
4.614 28.266 24.575 22.982 22.119 21.637 21.383 22.879 21.635 21.323 21.343 21.352 21.444 21.323 21.367 
4.888 29.095 24.869 23.171 22.249 21.688 21.424 23.048 21.695 21.380 21.390 21.393 21.435 21.332 21.402 
5.178 29.116 25.076 23.329 22.287 21.740 21.523 23.150 21.762 21.455 21.438 21.404 21.434 21.304 21.440 
5.485 30.014 25.249 23.403 22.333 21.778 21.550 23.196 21.805 21.487 21.459 21.381 21.424 21.319 21.442 
5.810 30.651 25.375 23.541 22.433 21.868 21.624 23.301 21.897 21.546 21.498 21.401 21.477 21.318 21.484 
6.155 30.373 25.435 23.728 22.580 21.991 21.745 23.449 22.031 21.637 21.536 21.395 21.458 21.338 21.508 
6.520 30.992 25.678 24.039 22.771 22.180 21.863 23.686 22.199 21.744 21.611 21.434 21.497 21.338 21.577 
6.906 31.903 26.146 24.433 23.093 22.402 22.080 24.043 22.429 21.915 21.705 21.499 21.513 21.393 21.663 
7.316 32.592 26.457 24.814 23.293 22.550 22.243 24.321 22.586 22.047 21.804 21.540 21.519 21.401 21.729 
7.750 33.386 26.892 25.244 23.594 22.742 22.420 24.661 22.798 22.206 21.910 21.560 21.553 21.465 21.799 
8.210 35.418 27.479 25.769 23.953 22.983 22.656 25.087 23.053 22.363 22.028 21.621 21.564 21.492 21.880 
8.696 34.891 27.822 26.180 24.268 23.258 22.880 25.472 23.315 22.494 22.134 21.633 21.598 21.492 21.937 
9.212 35.724 28.551 26.658 24.689 23.548 23.133 25.954 23.612 22.685 22.325 21.702 21.619 21.527 22.039 
9.759 34.159 29.420 27.184 25.211 24.005 23.490 26.504 24.037 22.903 22.471 21.761 21.648 21.587 22.139 
10.337 36.218 29.787 27.533 25.689 24.354 23.735 26.920 24.368 23.115 22.650 21.847 21.690 21.645 22.242 
10.950 42.296 30.165 27.882 26.008 24.727 23.945 27.272 24.669 23.301 22.799 21.943 21.760 21.702 22.349 
11.600 40.410 30.479 28.323 26.337 25.047 24.149 27.628 24.936 23.533 22.970 22.064 21.852 21.793 22.479 
12.288 46.748 31.084 28.571 26.835 25.547 24.405 28.061 25.343 23.795 23.164 22.217 21.977 21.889 22.642 
13.016 51.316 32.094 29.262 27.368 25.914 24.660 28.628 25.658 24.072 23.346 22.359 22.120 22.049 22.800 
13.788 52.518 32.654 29.772 27.899 26.449 25.049 29.229 26.125 24.416 23.562 22.531 22.255 22.180 22.981 
14.606 50.634 32.706 30.557 28.581 26.876 25.522 29.939 26.585 24.820 23.825 22.713 22.414 22.353 23.179 
15.472 nan 34.397 31.425 29.144 27.342 25.859 30.563 26.995 25.131 24.008 22.905 22.564 22.488 23.355 
16.390 nan 34.483 31.233 29.685 27.573 26.278 30.920 27.328 25.483 24.228 23.132 22.775 22.724 23.585 
17.362 nan 35.743 32.770 29.935 27.893 26.725 31.591 27.706 25.881 24.472 23.369 23.000 22.929 23.819 
18.392 89.929 37.404 33.294 30.509 28.332 27.102 32.429 28.147 26.198 24.706 23.555 23.185 23.161 24.015 
