# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.446 24.073 27.138 25.426 23.800 28.863 25.291 24.610 29.158 30.705 40.588 33.349 41.530 30.154 
0.109 21.905 22.410 22.663 21.658 22.969 23.733 21.993 22.922 24.673 26.975 23.990 30.865 32.006 24.724 
0.116 21.005 21.483 22.710 23.497 25.027 22.446 22.353 24.333 22.635 22.936 28.621 32.039 31.641 23.520 
0.122 20.791 21.046 20.673 21.292 20.767 21.060 21.068 20.626 22.107 24.393 24.069 23.860 25.448 23.067 
0.130 20.410 21.607 21.447 22.975 22.838 21.353 21.678 22.578 21.700 25.479 26.410 31.621 29.799 22.918 
0.137 20.676 21.430 21.326 22.240 23.175 21.892 21.577 22.624 21.892 22.893 22.382 23.495 21.793 22.324 
0.145 20.660 21.307 21.475 21.159 22.359 22.627 21.474 21.667 22.357 21.682 21.903 23.259 22.543 22.339 
0.154 20.660 20.839 21.249 21.612 21.770 23.355 21.276 21.952 22.667 21.542 23.127 22.944 24.961 22.490 
0.163 20.568 21.274 20.600 20.708 21.734 21.781 20.735 21.535 21.772 21.414 21.415 25.989 24.796 21.669 
0.173 20.440 20.749 21.569 20.878 22.978 23.103 21.127 22.069 22.894 24.022 21.113 23.849 25.444 22.068 
0.183 20.900 21.292 21.365 21.947 22.452 22.362 21.450 22.485 22.224 22.772 23.848 24.078 24.779 23.035 
0.194 21.230 21.218 21.427 21.993 21.247 22.280 21.539 21.563 22.535 23.370 23.124 22.466 24.243 22.777 
0.206 20.967 20.835 21.577 21.530 21.227 21.549 21.276 21.599 22.012 23.047 24.572 24.199 24.017 22.827 
0.218 20.858 20.907 21.983 21.789 21.553 22.090 21.600 21.805 21.617 23.205 23.156 23.916 25.705 22.491 
0.231 20.885 21.475 21.364 21.723 21.502 22.251 21.567 21.547 22.544 22.711 23.507 24.033 22.037 22.979 
0.244 21.196 21.173 21.504 21.552 21.793 21.974 21.378 22.053 21.887 21.682 23.480 23.217 21.752 22.190 
0.259 21.065 21.347 21.459 22.054 22.251 21.177 21.645 21.916 21.247 22.062 22.965 23.309 22.236 22.027 
0.274 21.121 21.429 21.673 21.659 21.879 22.466 21.595 22.025 22.061 21.922 22.577 23.463 23.822 22.301 
0.290 21.030 21.341 21.745 21.659 21.651 21.811 21.709 21.705 22.238 22.350 22.980 24.106 25.129 22.675 
0.308 21.101 21.245 21.652 21.635 22.427 22.310 21.610 21.964 22.575 23.253 23.043 24.570 23.913 23.031 
