# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 20.169 21.209 21.080 20.695 20.241 23.214 21.233 20.523 24.495 22.239 29.510 36.045 37.337 23.344 
0.109 17.998 18.405 18.280 19.107 18.530 27.117 18.649 18.741 26.507 22.661 23.861 35.488 29.467 23.553 
0.116 18.000 18.138 18.920 17.604 17.919 21.764 17.998 18.609 18.983 22.502 24.954 24.356 35.714 20.208 
0.122 17.428 17.313 19.590 18.145 17.665 19.795 18.423 18.345 20.529 21.974 18.511 18.152 24.017 19.495 
0.130 17.728 18.093 18.595 18.454 18.368 19.084 18.720 18.378 19.557 21.816 21.585 24.311 18.166 20.558 
0.137 17.378 18.429 18.527 18.626 19.094 18.155 18.784 18.170 17.922 17.346 19.741 18.269 21.542 18.154 
0.145 17.182 17.651 17.657 18.392 20.119 17.306 17.790 18.265 17.984 17.883 23.088 25.155 21.631 18.556 
0.154 17.413 17.694 17.418 17.545 19.116 19.498 17.592 18.205 20.282 18.176 21.867 20.531 23.737 19.189 
0.163 17.448 17.692 17.092 19.330 19.390 19.431 17.448 19.536 18.704 18.156 18.828 20.382 23.573 18.888 
0.173 17.052 17.527 18.058 18.697 20.472 20.716 17.978 20.034 20.409 18.145 18.869 20.986 22.415 19.238 
0.183 17.476 17.625 17.943 18.779 19.063 19.712 18.230 18.919 18.802 18.022 18.494 20.192 24.162 18.679 
0.194 17.543 17.979 18.233 18.277 18.050 19.223 18.187 18.383 18.716 19.830 19.993 18.433 18.761 18.989 
0.206 17.265 17.945 18.273 18.031 18.259 18.604 18.174 18.172 19.093 19.982 20.128 20.768 19.446 19.822 
0.218 17.894 17.908 18.502 18.002 18.277 19.199 18.261 18.264 19.545 19.512 19.965 18.494 21.773 19.313 
0.231 17.533 17.491 17.763 17.782 18.002 17.989 17.699 17.992 17.777 19.642 19.256 17.547 19.812 18.163 
0.244 17.739 18.064 18.581 18.692 18.827 17.825 18.402 18.579 17.952 18.763 19.973 19.413 19.416 18.691 
0.259 18.017 18.028 18.235 18.453 18.838 18.513 18.328 18.532 18.670 19.387 19.682 19.500 20.540 19.191 
0.274 17.754 18.119 18.421 18.171 18.936 18.543 18.268 18.565 18.647 18.898 20.245 20.849 19.673 19.226 
0.290 17.802 17.877 18.391 18.895 19.044 18.424 18.403 18.848 18.435 19.021 19.625 21.560 20.068 19.070 
0.308 17.951 18.191 18.332 18.262 18.273 19.295 18.223 18.670 19.626 19.667 20.732 20.763 19.819 19.996 
0.326 18.316 18.090 18.465 18.305 19.173 18.856 18.395 18.870 19.238 19.399 20.425 20.495 20.856 19.648 
0.345 18.274 18.400 18.819 18.354 19.313 19.458 18.662 18.918 19.308 19.629 19.120 20.093 20.336 19.384 
0.366 18.379 18.601 18.722 18.834 18.948 19.432 18.788 18.977 19.530 19.497 19.544 19.791 19.532 19.514 
0.387 18.248 18.605 18.913 18.955 19.138 19.592 18.866 19.153 19.702 19.210 19.678 19.491 19.088 19.474 
0.410 18.596 18.702 18.890 18.686 18.822 18.832 18.788 18.737 19.334 19.864 19.644 19.777 20.060 19.639 
0.435 18.706 18.633 18.936 18.976 18.672 19.245 18.896 18.882 19.354 19.647 19.548 19.608 20.111 19.556 
0.461 18.642 18.698 18.947 18.819 19.476 19.651 18.945 19.218 19.431 19.325 19.314 19.529 19.924 19.356 
