# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 26.129 25.602 24.021 27.989 29.898 29.657 24.632 30.176 27.566 31.751 31.243 30.305 36.763 28.712 
0.109 21.989 22.495 23.598 26.242 22.268 27.003 23.541 23.020 26.146 30.617 31.957 34.289 31.187 27.372 
0.116 22.219 22.434 22.302 22.621 25.858 25.453 22.288 25.739 25.884 23.228 26.325 28.059 30.200 24.314 
0.122 22.147 22.171 23.637 23.907 24.507 24.901 22.964 24.668 23.067 26.889 26.035 32.105 32.041 24.238 
0.130 21.357 21.917 22.652 22.396 22.153 23.970 22.472 22.296 23.742 24.773 25.736 27.934 29.735 24.566 
0.137 21.239 21.477 22.044 23.092 23.028 23.667 21.963 22.931 23.177 23.877 26.133 22.713 26.362 23.582 
0.145 20.840 21.670 21.750 22.409 21.753 22.373 21.872 22.202 22.576 24.910 25.899 22.527 27.129 23.135 
0.154 20.816 21.399 21.651 22.066 22.215 22.870 21.684 22.323 22.864 22.857 26.274 25.119 24.982 23.293 
0.163 21.063 21.036 21.344 21.967 23.096 22.393 21.427 22.818 22.457 23.618 23.051 25.558 25.383 23.094 
0.173 20.603 21.468 21.935 22.426 22.124 22.890 22.007 22.318 23.037 22.714 24.613 25.343 22.729 23.330 
0.183 20.902 21.255 21.768 22.269 22.493 22.143 21.782 22.448 22.802 24.007 24.859 27.578 24.003 23.710 
0.194 20.983 21.512 22.432 22.571 22.299 22.537 22.182 22.620 22.377 24.117 24.280 23.986 23.363 23.263 
0.206 20.844 21.326 21.824 22.574 22.117 22.031 21.827 22.172 22.890 23.397 23.383 23.101 27.501 23.070 
0.218 20.904 21.250 22.258 22.180 22.790 22.146 21.951 22.557 22.458 23.352 24.033 24.059 24.931 23.285 
0.231 21.151 21.767 22.036 22.321 22.661 23.111 22.047 22.734 23.494 23.624 23.442 23.413 23.707 23.608 
0.244 20.994 21.647 22.079 22.389 22.436 22.890 22.101 22.482 22.678 22.887 23.034 23.671 24.674 22.989 
0.259 21.152 21.335 22.043 22.176 22.828 23.016 21.942 22.652 22.743 23.411 24.059 23.392 23.926 23.305 
0.274 21.107 21.626 22.001 22.348 22.492 23.156 22.044 22.642 22.881 22.986 24.139 24.516 24.849 23.394 
0.290 21.301 21.632 22.295 22.465 22.705 22.733 22.155 22.631 23.054 23.268 24.243 25.380 24.181 23.496 
0.308 21.200 21.701 22.042 22.588 22.523 23.279 22.113 22.697 23.103 23.088 24.021 23.440 24.484 23.365 
0.326 21.380 21.909 21.992 22.479 22.855 22.990 22.127 22.796 22.825 23.113 24.172 24.508 24.747 23.417 
0.345 21.421 21.799 22.139 22.499 22.606 22.453 22.153 22.576 22.882 24.015 24.063 24.692 23.590 23.558 
0.366 21.393 21.833 22.161 22.411 22.458 22.748 22.165 22.542 22.869 22.877 23.378 24.434 24.484 23.189 
0.387 21.522 21.814 22.135 22.056 22.367 22.958 22.101 22.350 22.867 23.231 23.750 23.758 24.616 23.286 
0.410 21.457 21.751 22.052 22.119 22.549 22.430 22.006 22.376 22.575 22.887 23.118 23.551 24.357 22.917 
0.435 21.619 21.867 22.102 22.402 22.476 22.687 22.089 22.567 22.471 23.037 23.427 24.112 24.195 23.016 
0.461 21.614 21.829 22.069 22.301 22.382 22.513 22.070 22.357 22.478 22.601 22.659 22.961 23.686 22.688 
0.488 21.657 21.852 21.952 22.225 22.226 22.519 21.981 22.331 22.547 22.741 23.148 23.325 23.340 22.824 
0.517 21.741 21.915 22.043 22.097 22.258 22.386 22.035 22.250 22.354 22.388 22.840 23.426 23.335 22.626 
0.547 21.842 21.916 21.942 21.946 22.046 22.288 21.962 22.043 22.349 22.544 22.935 23.355 23.295 22.688 
0.580 21.972 21.918 21.807 21.969 22.046 22.218 21.838 22.099 22.186 22.221 22.584 22.983 23.236 22.423 
0.614 22.149 22.042 21.875 21.936 21.953 22.068 21.898 22.014 22.038 22.132 22.349 22.439 22.885 22.218 
0.651 22.357 22.106 21.868 21.944 21.961 22.015 21.914 21.974 21.958 22.059 22.529 22.745 22.930 22.252 
0.689 22.641 22.170 21.941 21.923 22.008 22.023 21.974 21.967 22.032 22.101 22.340 22.759 22.888 22.238 
0.730 22.827 22.349 22.023 21.897 21.883 21.958 22.019 21.894 22.004 22.092 22.308 22.414 22.689 22.163 
0.773 23.079 22.588 22.101 22.013 21.901 21.985 22.139 21.951 21.950 22.103 22.240 22.458 22.976 22.167 
0.819 23.384 22.708 22.346 22.096 22.076 22.093 22.314 22.085 22.104 22.112 22.240 22.513 22.647 22.208 
0.868 23.503 22.914 22.389 22.184 22.017 22.009 22.421 22.042 22.004 22.043 22.129 22.409 22.648 22.126 
0.919 23.820 23.113 22.642 22.356 22.166 22.179 22.626 22.204 22.235 22.169 22.272 22.434 22.683 22.257 
0.974 24.044 23.319 22.747 22.485 22.294 22.142 22.753 22.288 22.182 22.168 22.263 22.419 22.742 22.254 
1.032 24.396 23.511 22.938 22.647 22.491 22.459 22.940 22.495 22.436 22.369 22.293 22.500 22.865 22.409 
1.093 24.623 23.628 23.091 22.760 22.623 22.557 23.059 22.633 22.519 22.491 22.364 22.522 22.779 22.471 
1.158 24.946 23.926 23.237 22.969 22.781 22.639 23.244 22.780 22.710 22.619 22.427 22.433 22.674 22.557 
1.226 25.185 24.068 23.417 23.034 22.919 22.774 23.381 22.905 22.811 22.665 22.475 22.564 22.752 22.631 
1.299 25.638 24.307 23.512 23.117 23.020 22.902 23.496 22.998 22.898 22.748 22.561 22.625 22.799 22.720 
1.376 26.011 24.410 23.664 23.290 23.091 22.936 23.664 23.081 23.041 22.872 22.678 22.795 22.798 22.842 
1.458 26.233 24.507 23.761 23.339 23.119 23.044 23.731 23.145 23.055 22.877 22.678 22.719 22.872 22.834 
1.544 26.667 24.786 23.924 23.459 23.248 23.135 23.885 23.260 23.119 22.894 22.744 22.808 22.926 22.892 
1.636 27.362 24.991 24.015 23.568 23.319 23.226 24.002 23.331 23.226 22.961 22.749 22.860 22.934 22.948 
1.733 27.789 25.255 24.187 23.726 23.390 23.326 24.171 23.438 23.313 23.019 22.797 22.886 22.952 23.010 
1.836 28.209 25.532 24.395 23.759 23.542 23.462 24.309 23.553 23.442 23.090 22.890 22.992 22.997 23.105 
1.944 28.859 25.786 24.551 23.971 23.659 23.513 24.519 23.667 23.532 23.114 23.006 23.045 23.118 23.172 
2.060 28.654 26.125 24.719 24.091 23.743 23.569 24.677 23.736 23.615 23.226 23.022 23.121 23.160 23.241 
2.182 30.174 26.585 24.989 24.273 23.892 23.697 24.945 23.893 23.709 23.352 23.159 23.247 23.190 23.359 
2.311 30.655 26.846 25.231 24.451 24.048 23.859 25.173 24.057 23.806 23.363 23.125 23.236 23.328 23.371 
2.448 30.768 27.378 25.480 24.600 24.077 23.980 25.383 24.147 23.909 23.441 23.231 23.369 23.387 23.474 
2.594 32.805 27.888 25.800 24.764 24.249 24.036 25.668 24.277 23.954 23.493 23.257 23.387 23.401 23.506 
2.747 32.414 28.121 26.082 24.953 24.352 24.122 25.893 24.402 24.026 23.605 23.281 23.399 23.417 23.563 
2.910 32.692 28.673 26.388 25.106 24.501 24.191 26.149 24.522 24.070 23.622 23.307 23.405 23.449 23.585 
3.083 34.488 29.116 26.744 25.358 24.642 24.269 26.457 24.654 24.151 23.692 23.350 23.416 23.438 23.637 
3.266 37.038 29.172 26.945 25.403 24.670 24.275 26.568 24.680 24.132 23.733 23.336 23.403 23.422 23.632 
3.459 35.301 29.377 27.100 25.417 24.698 24.291 26.632 24.720 24.123 23.742 23.343 23.406 23.450 23.632 
3.665 39.042 29.526 27.266 25.505 24.733 24.341 26.739 24.769 24.132 23.759 23.341 23.354 23.396 23.631 
3.882 37.746 29.653 27.347 25.586 24.830 24.365 26.873 24.818 24.158 23.805 23.335 23.316 23.387 23.629 
4.112 34.954 29.849 27.399 25.622 24.943 24.428 26.933 24.906 24.168 23.806 23.314 23.295 23.359 23.619 
4.356 36.689 29.886 27.565 25.683 24.967 24.436 27.031 24.926 24.194 23.829 23.332 23.222 23.340 23.615 
4.614 35.886 30.099 27.681 25.697 24.958 24.476 27.089 24.938 24.177 23.822 23.291 23.213 23.308 23.599 
4.888 42.593 30.413 27.794 25.812 25.090 24.574 27.233 25.055 24.263 23.827 23.294 23.193 23.308 23.609 
5.178 44.228 30.837 28.070 26.042 25.258 24.647 27.506 25.190 24.324 23.873 23.310 23.198 23.320 23.636 
5.485 41.731 31.047 28.474 26.359 25.490 24.880 27.852 25.433 24.512 23.949 23.354 23.231 23.321 23.708 
5.810 44.746 31.625 28.923 26.675 25.781 25.064 28.241 25.692 24.659 24.032 23.426 23.241 23.366 23.769 
6.155 47.789 32.346 29.385 27.050 26.120 25.358 28.766 26.010 24.877 24.175 23.522 23.277 23.421 23.865 
