# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.859 25.110 26.762 28.991 27.823 26.350 26.308 27.145 26.895 28.507 27.542 33.077 34.481 27.521 
0.109 21.601 21.751 22.247 22.236 24.682 24.788 22.025 24.326 22.561 27.004 29.490 26.651 29.087 23.780 
0.116 21.048 21.724 22.089 24.326 24.480 20.912 22.275 21.872 21.755 24.062 26.144 25.713 26.002 22.929 
0.122 20.943 21.360 22.689 21.572 24.025 25.281 22.148 22.595 23.416 23.519 23.979 25.519 25.008 23.792 
0.130 20.793 20.894 21.257 21.864 21.484 21.146 21.319 21.198 21.834 22.707 23.398 26.593 25.553 22.553 
0.137 20.859 20.898 21.603 22.689 24.100 22.133 21.503 22.752 22.510 23.591 22.908 23.296 23.066 22.932 
0.145 20.729 20.873 21.433 22.209 22.951 21.961 21.500 22.357 22.489 22.350 23.196 25.907 22.655 22.826 
0.154 20.649 20.703 21.156 21.841 21.907 21.367 21.134 21.859 21.936 22.775 23.036 23.472 23.883 22.506 
0.163 20.643 21.048 21.346 21.830 21.782 21.991 21.300 22.007 22.149 22.837 22.426 24.405 23.707 22.625 
0.173 20.903 20.990 21.151 21.315 22.272 21.975 21.116 21.913 21.942 22.330 23.194 22.232 22.410 22.298 
0.183 20.917 21.168 21.398 21.482 21.802 21.698 21.326 21.723 21.979 22.120 22.689 23.643 21.888 22.429 
0.194 20.906 21.241 21.626 21.865 22.132 22.354 21.601 22.192 22.494 22.133 22.424 23.058 24.355 22.486 
0.206 20.971 21.169 21.289 21.803 21.866 22.108 21.378 21.827 22.413 22.800 23.030 23.138 23.077 22.721 
0.218 21.206 21.005 21.497 21.706 22.230 22.523 21.372 22.208 22.490 22.311 23.375 22.853 22.666 22.626 
0.231 21.155 21.364 21.571 22.027 21.817 22.108 21.672 21.890 22.066 22.208 23.160 23.232 24.072 22.469 
0.244 21.243 21.449 21.639 21.681 21.970 21.862 21.646 21.849 21.913 22.178 23.025 22.571 23.176 22.281 
0.259 21.307 21.510 21.602 21.677 21.979 22.400 21.615 21.962 22.247 22.321 22.546 23.371 23.458 22.497 
0.274 21.583 21.593 21.818 21.624 21.961 22.328 21.707 21.983 22.150 22.146 22.724 23.262 24.090 22.480 
0.290 21.560 21.508 21.505 21.692 21.742 21.993 21.571 21.708 21.948 22.218 22.450 22.593 22.539 22.238 
0.308 21.687 21.535 21.604 21.700 21.659 21.945 21.566 21.765 21.957 21.851 22.274 23.226 22.697 22.182 
0.326 21.725 21.516 21.550 21.677 21.529 21.862 21.554 21.655 21.832 21.773 22.317 22.348 22.786 22.056 
0.345 21.874 21.643 21.707 21.739 21.764 21.732 21.685 21.743 21.766 21.894 22.108 22.741 22.530 22.017 
0.366 22.060 21.651 21.509 21.601 21.506 21.604 21.578 21.547 21.601 21.714 22.116 22.773 23.069 21.897 
0.387 22.447 21.811 21.605 21.640 21.417 21.757 21.627 21.555 21.759 21.686 22.079 22.108 22.585 21.895 
0.410 22.672 21.999 21.692 21.615 21.466 21.461 21.728 21.472 21.540 21.710 21.836 21.931 22.365 21.745 
0.435 22.747 22.033 21.754 21.632 21.593 21.654 21.721 21.627 21.676 21.768 21.774 22.175 22.572 21.797 
0.461 22.931 22.324 21.934 21.736 21.659 21.608 21.934 21.643 21.622 21.704 21.801 21.962 21.909 21.736 
0.488 23.180 22.420 22.050 21.864 21.953 21.771 22.013 21.873 21.795 21.749 21.794 22.107 22.082 21.842 
0.517 23.535 22.663 22.222 21.996 21.810 21.725 22.207 21.824 21.849 21.830 21.846 22.046 22.178 21.868 
0.547 24.013 22.855 22.498 22.037 22.072 22.022 22.373 22.080 21.946 21.892 21.970 21.995 22.144 21.937 
0.580 24.031 22.973 22.468 22.306 22.057 22.080 22.475 22.107 22.055 21.886 21.887 21.825 22.081 21.920 
0.614 24.402 23.255 22.612 22.352 22.244 22.160 22.644 22.204 22.116 21.934 22.010 21.969 22.291 22.034 
0.651 24.772 23.540 22.851 22.523 22.345 22.266 22.850 22.325 22.290 22.069 21.905 21.903 22.154 22.062 
0.689 25.012 23.659 22.987 22.544 22.270 22.425 22.912 22.372 22.389 22.191 22.090 22.144 22.297 22.201 
0.730 25.451 24.060 23.120 22.868 22.480 22.427 23.174 22.541 22.339 22.111 22.170 22.239 22.361 22.204 
0.773 25.839 24.362 23.428 22.803 22.505 22.439 23.361 22.524 22.472 22.227 22.016 22.156 22.153 22.224 
0.819 26.098 24.435 23.618 22.955 22.774 22.575 23.535 22.718 22.548 22.230 22.174 22.226 22.465 22.313 
0.868 26.381 24.900 23.911 23.159 22.815 22.773 23.810 22.842 22.716 22.339 22.112 22.328 22.428 22.367 
0.919 26.519 25.066 24.104 23.333 23.043 22.911 23.970 23.047 22.786 22.415 22.254 22.254 22.312 22.432 
0.974 27.130 25.393 24.181 23.413 23.063 22.976 24.092 23.076 22.899 22.427 22.229 22.314 22.528 22.461 
1.032 26.898 25.467 24.417 23.697 23.179 23.184 24.367 23.249 22.996 22.463 22.313 22.324 22.383 22.518 
1.093 28.075 25.884 24.514 23.852 23.478 23.258 24.485 23.451 23.140 22.541 22.424 22.474 22.516 22.640 
1.158 28.343 26.295 24.729 24.010 23.497 23.357 24.706 23.525 23.231 22.678 22.492 22.551 22.546 22.738 
1.226 28.679 26.476 24.916 24.101 23.719 23.538 24.874 23.699 23.365 22.728 22.519 22.609 22.642 22.795 
1.299 29.163 26.417 24.998 24.322 23.802 23.619 24.962 23.837 23.482 22.833 22.564 22.690 22.732 22.873 
1.376 29.734 26.972 25.401 24.426 23.947 23.820 25.277 23.973 23.533 22.847 22.688 22.792 22.861 22.949 
1.458 30.196 27.396 25.609 24.733 24.181 23.951 25.596 24.195 23.690 22.931 22.759 22.831 22.819 23.032 
1.544 30.912 27.412 25.742 24.785 24.242 24.023 25.639 24.266 23.739 23.032 22.825 22.873 22.897 23.090 
1.636 30.924 28.005 26.079 25.026 24.465 24.153 25.919 24.477 23.826 23.073 22.877 22.870 22.923 23.132 
1.733 30.540 28.252 26.350 25.322 24.645 24.307 26.244 24.670 23.947 23.206 22.941 22.996 22.953 23.242 
1.836 31.588 28.560 26.492 25.417 24.827 24.509 26.348 24.854 24.114 23.264 22.979 22.996 23.004 23.296 
1.944 32.456 28.655 26.798 25.620 24.942 24.645 26.625 24.974 24.173 23.327 22.998 23.052 23.020 23.339 
2.060 32.942 29.326 26.963 25.826 25.141 24.767 26.887 25.156 24.304 23.418 23.000 23.055 23.015 23.378 
2.182 31.842 29.868 27.391 26.016 25.263 24.823 27.133 25.284 24.385 23.494 23.055 23.088 23.020 23.440 
2.311 33.426 30.020 27.679 26.260 25.573 24.945 27.388 25.528 24.479 23.534 23.044 23.040 23.053 23.439 
2.448 nan 30.158 28.046 26.382 25.595 25.095 27.583 25.609 24.632 23.620 23.061 23.027 23.058 23.479 
2.594 35.772 30.551 28.293 26.600 25.795 25.272 27.886 25.786 24.750 23.669 23.045 23.032 23.094 23.494 
2.747 36.955 31.178 28.720 26.883 26.152 25.430 28.186 26.079 24.880 23.749 23.087 23.014 23.095 23.535 
2.910 33.505 31.178 29.264 27.116 26.320 25.638 28.517 26.271 24.987 23.845 23.125 23.049 23.117 23.590 
3.083 nan 32.308 29.525 27.426 26.579 25.724 28.794 26.495 25.087 23.960 23.171 23.037 23.119 23.636 
3.266 48.397 31.938 29.835 27.786 26.787 25.903 29.113 26.720 25.226 24.027 23.179 23.072 23.174 23.676 
3.459 48.266 32.551 29.977 27.929 26.953 26.108 29.271 26.902 25.359 24.129 23.247 23.092 23.212 23.732 
3.665 48.224 33.993 30.470 28.193 27.258 26.259 29.621 27.128 25.474 24.223 23.301 23.103 23.236 23.784 
3.882 54.844 33.682 31.194 28.642 27.669 26.448 30.103 27.433 25.599 24.326 23.320 23.083 23.267 23.812 
4.112 57.346 33.530 31.596 29.102 27.834 26.575 30.682 27.592 25.738 24.441 23.415 23.145 23.328 23.897 
4.356 nan 34.048 31.227 29.419 28.116 26.865 30.672 27.937 25.907 24.544 23.471 23.172 23.402 23.958 
4.614 nan 38.422 32.624 29.710 28.550 27.025 31.414 28.238 26.124 24.693 23.568 23.252 23.456 24.058 
4.888 68.004 36.016 33.408 30.432 28.806 27.374 32.067 28.603 26.332 24.859 23.648 23.286 23.532 24.142 
5.178 nan 36.904 34.701 31.115 29.305 27.665 32.983 29.009 26.534 24.996 23.755 23.372 23.662 24.248 
5.485 87.976 42.942 35.879 31.755 29.983 28.214 33.755 29.551 26.831 25.162 23.872 23.462 23.786 24.368 
5.810 nan 44.954 36.161 31.875 29.913 28.445 33.860 29.691 27.088 25.370 24.037 23.575 23.942 24.516 
6.155 90.261 54.364 36.083 32.347 30.400 28.751 34.616 30.073 27.312 25.559 24.182 23.706 24.133 24.660 
6.520 91.185 51.682 36.181 32.885 30.725 29.221 34.703 30.470 27.641 25.783 24.364 23.823 24.288 24.816 
6.906 nan 60.052 35.310 33.239 31.324 29.515 34.329 30.967 27.987 26.051 24.567 23.971 24.499 25.000 
7.316 nan 66.624 35.853 33.973 31.668 30.016 35.825 31.328 28.317 26.264 24.781 24.178 24.610 25.206 
7.750 nan 78.204 43.315 33.506 31.885 30.613 37.339 31.843 28.604 26.430 24.976 24.372 24.780 25.394 
8.210 95.951 61.281 48.898 35.447 32.443 30.912 40.489 32.412 28.919 26.580 25.196 24.610 24.951 25.616 
8.696 nan 57.708 46.715 40.232 33.618 31.093 42.544 32.641 29.159 26.718 25.432 24.861 25.069 25.842 
9.212 99.596 60.007 40.361 36.834 33.428 31.592 38.286 33.206 29.169 26.742 25.626 25.100 25.135 26.024 
9.759 nan 47.449 37.077 34.140 32.072 31.232 36.888 32.103 28.887 26.685 25.793 25.365 25.221 26.185 
10.337 nan 38.221 38.320 33.334 30.975 30.152 35.952 31.013 28.509 26.628 25.892 25.634 25.258 26.304 
10.950 nan 41.234 35.810 33.049 30.886 29.844 35.178 30.819 28.401 26.658 25.953 25.821 25.363 26.393 
11.600 104.070 42.246 36.211 33.527 30.943 30.187 35.313 31.118 28.540 26.792 26.127 26.008 25.508 26.558 
12.288 105.576 43.271 37.765 34.208 31.399 30.405 37.493 31.447 28.761 26.911 26.242 26.155 25.574 26.692 
13.016 108.801 60.549 40.460 35.443 31.734 30.623 38.864 31.789 28.925 27.077 26.337 26.321 25.692 26.818 
13.788 nan 73.892 48.815 34.682 32.200 30.930 40.393 32.068 29.243 27.217 26.451 26.415 25.755 26.941 
14.606 nan nan 42.539 35.667 33.166 31.647 39.667 33.065 29.702 27.476 26.587 26.616 25.938 27.120 
15.472 nan 85.965 48.493 36.720 33.777 31.876 40.770 33.449 29.966 27.658 26.738 26.774 26.063 27.285 
16.390 nan 87.950 80.086 36.963 33.755 32.189 54.532 33.601 30.315 27.906 26.935 26.977 26.257 27.498 
17.362 nan 91.803 65.828 40.323 34.289 32.355 42.566 33.781 30.825 28.199 27.273 27.384 26.569 27.853 
18.392 114.549 89.359 nan 67.893 35.383 32.653 nan 34.199 31.355 28.713 27.683 27.855 27.039 28.301 
19.482 115.272 91.586 88.665 50.459 34.934 33.746 nan 35.019 32.283 29.546 28.509 28.762 27.926 29.158 
20.638 117.887 94.763 nan nan 53.232 35.030 nan 37.125 34.411 31.537 30.435 30.517 29.433 31.012 
21.862 nan nan nan nan 75.644 nan 85.750 77.381 nan 35.800 33.432 32.081 30.719 33.444 
23.158 nan 95.263 nan 85.135 nan 77.157 89.022 nan 76.975 37.263 34.730 33.148 31.011 34.482 
24.532 nan 96.389 nan nan 78.704 78.474 90.092 80.571 76.842 52.460 34.606 34.131 31.510 35.432 
25.987 nan nan nan 92.389 79.821 nan 89.996 nan nan 69.881 35.528 33.099 31.928 34.565 
27.528 nan nan nan 87.151 81.636 nan 92.361 nan nan 80.342 35.924 34.094 32.245 35.670 
29.160 126.119 nan 95.253 87.312 nan nan nan nan nan 81.359 47.990 34.047 33.803 35.623 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
