# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.491 23.247 22.484 26.199 27.408 24.849 22.998 25.906 25.752 27.353 28.319 36.681 31.000 26.738 
0.109 20.471 21.168 19.762 23.730 25.698 25.027 20.334 24.713 20.950 20.878 25.552 26.376 26.772 22.077 
0.116 19.280 19.954 20.676 20.701 20.765 21.809 20.625 20.615 22.363 23.994 23.782 26.255 43.343 23.323 
0.122 19.625 20.248 20.516 20.025 19.559 23.010 20.148 20.045 23.315 22.983 25.980 27.080 30.550 23.586 
0.130 19.099 19.620 20.622 20.179 22.658 22.560 20.247 22.260 21.277 23.049 21.181 24.355 25.468 21.664 
0.137 18.742 19.080 19.883 19.488 22.008 20.965 19.479 20.860 21.509 24.779 23.533 23.861 21.974 22.521 
0.145 18.682 19.578 20.043 20.736 21.435 19.610 20.055 20.826 20.442 23.464 20.975 21.425 26.667 21.110 
0.154 18.727 19.408 19.736 20.859 20.503 22.584 19.876 21.118 22.355 23.451 24.100 22.679 23.759 22.942 
0.163 18.679 19.192 19.909 19.712 20.116 22.725 19.575 20.314 21.347 21.150 22.390 21.757 23.345 21.651 
0.173 18.655 19.295 19.758 19.801 20.779 20.132 19.730 20.433 20.206 20.866 21.172 27.739 23.537 20.865 
0.183 18.532 18.974 20.058 20.226 20.725 21.803 19.958 20.363 21.248 22.018 21.800 22.865 22.639 21.774 
0.194 18.673 19.225 19.570 20.015 20.250 20.690 19.653 20.336 21.316 21.697 20.841 21.181 23.727 21.139 
0.206 18.652 19.220 19.814 19.498 19.658 19.848 19.651 19.673 20.209 20.901 21.265 23.487 23.628 20.964 
0.218 18.830 19.216 19.634 20.445 20.442 20.527 19.701 20.424 20.545 21.065 21.965 22.603 23.082 21.180 
0.231 18.953 19.366 20.589 19.906 20.416 20.860 20.092 20.384 20.881 21.375 20.891 21.678 22.503 21.086 
0.244 19.262 19.685 19.883 20.633 21.567 20.771 20.124 21.075 21.144 21.494 21.736 21.525 22.368 21.448 
0.259 19.280 19.634 19.923 20.142 20.989 20.944 19.856 20.868 21.052 21.878 21.534 21.592 24.202 21.381 
0.274 19.228 19.552 20.003 20.074 21.620 21.060 19.876 21.175 20.815 21.511 21.750 22.253 24.216 21.389 
0.290 19.157 19.571 20.356 20.635 20.658 20.839 20.191 20.714 20.891 20.992 22.372 21.267 22.739 21.280 
0.308 19.371 19.751 20.200 20.939 21.192 20.541 20.235 20.811 20.994 21.506 22.222 22.480 21.975 21.498 
0.326 19.228 19.614 20.018 20.088 20.647 20.402 19.939 20.323 20.668 21.073 21.482 21.938 23.567 21.171 
0.345 19.328 19.695 20.015 20.458 20.234 20.769 20.080 20.421 21.020 20.745 21.072 21.809 22.238 21.136 
0.366 19.291 19.742 20.050 19.965 20.537 20.815 20.033 20.327 20.888 21.009 21.779 22.683 22.876 21.315 
0.387 19.459 19.661 20.024 20.401 20.072 20.623 20.047 20.251 20.656 20.784 21.606 22.438 22.040 21.119 
0.410 19.424 19.847 19.981 20.260 20.415 20.547 20.015 20.417 20.744 20.855 21.280 21.723 22.530 21.046 
0.435 19.505 19.745 20.017 20.330 20.336 20.589 20.054 20.387 20.521 21.070 21.063 22.345 21.809 20.963 
0.461 19.528 19.740 20.155 20.103 20.171 20.293 20.070 20.161 20.577 20.597 21.040 21.666 21.883 20.825 
0.488 19.592 19.687 19.894 20.009 20.359 20.396 19.835 20.269 20.369 20.420 21.004 21.082 21.419 20.677 
0.517 19.613 19.729 19.831 20.110 20.290 20.184 19.871 20.207 20.406 20.411 20.981 21.147 21.794 20.678 
0.547 19.816 19.715 19.688 19.871 19.904 20.040 19.759 19.887 20.201 20.234 20.970 21.166 21.130 20.495 
0.580 19.841 19.678 19.808 19.750 19.801 19.935 19.761 19.801 19.973 20.218 20.400 21.065 21.150 20.286 
0.614 20.107 19.822 19.711 19.838 19.883 19.924 19.735 19.895 19.827 19.979 20.237 21.085 21.268 20.158 
0.651 20.304 19.856 19.676 19.767 19.864 19.875 19.717 19.866 19.952 20.028 20.545 20.894 20.746 20.240 
0.689 20.533 19.999 19.757 19.669 19.691 19.653 19.729 19.708 19.774 19.947 20.278 20.467 20.612 20.043 
0.730 21.038 20.145 19.855 19.772 19.757 19.698 19.852 19.722 19.833 19.913 20.174 20.542 20.671 20.036 
0.773 21.321 20.310 19.981 19.878 19.834 19.965 19.959 19.885 19.883 19.866 20.301 20.870 20.467 20.130 
0.819 21.694 20.552 20.129 19.944 19.869 20.016 20.126 19.900 20.004 19.915 20.101 20.616 20.624 20.105 
0.868 22.150 20.790 20.311 20.083 20.004 19.998 20.284 20.006 20.046 19.898 20.157 20.515 20.730 20.108 
0.919 22.502 21.106 20.501 20.198 20.035 20.142 20.487 20.075 20.151 20.024 20.213 20.490 20.677 20.179 
0.974 22.940 21.450 20.736 20.344 20.153 20.275 20.703 20.195 20.291 20.116 20.289 20.512 20.753 20.278 
1.032 23.121 21.638 21.023 20.614 20.312 20.436 20.954 20.401 20.433 20.105 20.206 20.497 20.715 20.299 
1.093 23.639 22.093 21.310 20.799 20.555 20.710 21.246 20.623 20.651 20.332 20.228 20.547 20.694 20.420 
1.158 23.971 22.469 21.529 21.006 20.787 20.922 21.482 20.831 20.811 20.390 20.369 20.548 20.770 20.531 
1.226 24.213 22.556 21.804 21.169 20.879 21.009 21.696 20.945 21.011 20.583 20.398 20.576 20.766 20.625 
1.299 24.496 23.202 22.104 21.505 21.124 21.095 22.064 21.151 21.147 20.622 20.416 20.590 20.870 20.689 
1.376 24.969 23.533 22.310 21.542 21.244 21.217 22.195 21.277 21.151 20.766 20.580 20.757 20.954 20.805 
1.458 25.349 23.754 22.501 21.753 21.380 21.446 22.434 21.433 21.392 20.799 20.606 20.763 20.894 20.875 
1.544 25.873 24.061 22.764 21.988 21.626 21.527 22.663 21.654 21.433 20.857 20.739 20.799 21.101 20.950 
1.636 26.433 24.422 23.193 22.318 21.822 21.727 23.103 21.848 21.524 20.905 20.715 20.836 21.058 20.980 
1.733 27.193 24.935 23.371 22.516 22.035 21.896 23.306 22.072 21.666 21.033 20.846 20.911 21.104 21.089 
1.836 27.300 25.094 23.616 22.804 22.302 22.162 23.566 22.332 21.843 21.101 20.897 21.068 21.089 21.204 
1.944 27.309 25.525 24.070 23.091 22.568 22.432 23.907 22.622 21.970 21.213 20.975 21.074 21.277 21.290 
2.060 28.040 25.847 24.190 23.263 22.815 22.643 24.073 22.845 22.189 21.391 21.114 21.210 21.324 21.433 
2.182 28.022 25.899 24.514 23.658 23.051 22.709 24.433 23.073 22.255 21.408 21.151 21.326 21.322 21.492 
2.311 29.152 26.577 24.791 23.984 23.223 22.776 24.746 23.221 22.300 21.482 21.246 21.386 21.498 21.565 
2.448 29.823 26.991 25.034 24.176 23.470 22.823 25.028 23.365 22.391 21.567 21.307 21.456 21.509 21.638 
2.594 29.747 27.513 25.578 24.472 23.823 23.196 25.414 23.756 22.577 21.623 21.321 21.526 21.536 21.703 
2.747 30.897 27.916 25.725 24.637 23.975 23.401 25.532 23.981 22.690 21.704 21.407 21.508 21.507 21.771 
2.910 32.398 27.725 26.143 24.649 24.176 23.548 25.789 24.090 22.828 21.757 21.399 21.474 21.551 21.792 
3.083 31.599 28.278 26.597 25.207 24.575 23.743 26.292 24.439 22.960 21.855 21.450 21.555 21.594 21.869 
3.266 32.179 28.802 26.912 25.579 24.725 23.874 26.683 24.648 23.050 21.865 21.476 21.556 21.606 21.890 
3.459 34.312 29.203 27.267 25.826 24.871 23.981 26.959 24.782 23.032 21.870 21.456 21.521 21.575 21.877 
3.665 39.096 30.696 27.683 26.027 25.115 24.012 27.324 24.934 23.072 21.852 21.430 21.473 21.530 21.853 
3.882 43.218 30.043 27.634 26.174 25.132 24.094 27.440 24.999 23.155 21.910 21.426 21.405 21.489 21.850 
4.112 42.250 30.366 28.004 26.234 25.258 24.134 27.496 25.082 23.169 21.876 21.383 21.394 21.481 21.824 
4.356 48.673 30.864 28.303 26.542 25.378 24.253 27.876 25.258 23.241 21.898 21.361 21.354 21.432 21.816 
