# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.672 24.587 23.074 27.571 29.203 26.402 23.678 29.043 26.505 30.831 29.916 29.270 34.332 27.651 
0.109 21.044 21.433 23.195 25.629 21.172 24.441 22.726 22.028 25.155 29.499 31.010 31.690 30.168 26.389 
0.116 21.179 21.312 20.998 25.137 24.569 24.518 21.326 24.505 25.010 22.170 25.297 27.721 42.964 23.269 
0.122 20.829 21.292 23.078 23.270 22.947 23.391 22.425 23.659 22.079 26.633 25.049 30.596 31.751 23.246 
0.130 20.338 20.956 21.662 21.565 20.925 22.557 21.332 21.629 22.728 23.758 25.120 27.500 27.995 23.702 
0.137 20.212 20.380 21.501 21.627 22.600 23.726 21.095 22.310 22.345 25.729 22.073 21.666 24.906 22.617 
0.145 19.845 20.583 20.847 20.840 22.317 21.134 20.987 20.931 21.662 23.942 22.039 21.479 24.981 22.145 
0.154 19.873 20.458 20.473 21.040 21.964 21.716 20.713 21.510 21.839 21.809 24.943 23.527 24.168 22.362 
0.163 20.059 19.860 20.873 21.030 22.381 20.841 20.514 21.486 21.467 21.904 22.307 25.696 24.342 22.076 
0.173 19.697 20.507 21.042 21.511 21.023 21.638 21.015 21.371 21.634 21.751 23.945 24.779 21.319 22.338 
0.183 19.864 20.317 20.793 21.355 21.205 21.464 20.851 21.252 22.195 22.979 24.081 25.445 22.760 22.998 
0.194 20.092 20.641 21.292 21.212 22.060 20.910 21.228 21.391 21.412 23.565 23.376 22.337 24.198 22.154 
0.206 19.843 20.374 20.933 21.364 20.932 21.341 20.902 21.099 22.424 22.321 21.882 22.254 25.768 22.238 
0.218 19.838 20.335 21.207 21.324 21.549 21.074 21.001 21.351 21.598 22.857 22.943 24.129 22.917 22.416 
0.231 20.156 20.823 21.002 21.368 22.112 22.232 21.071 21.747 22.506 22.523 22.537 22.669 22.725 22.571 
0.244 20.114 20.620 21.276 21.147 21.798 21.365 21.093 21.551 21.645 21.615 22.367 22.611 24.134 22.004 
0.259 20.138 20.379 21.055 21.378 21.875 21.460 20.971 21.645 21.745 22.708 23.038 22.255 23.755 22.278 
0.274 20.101 20.590 21.109 21.352 22.033 21.570 21.117 21.628 21.828 22.180 23.655 23.498 24.020 22.396 
0.290 20.340 20.717 21.243 21.382 21.638 21.822 21.189 21.674 21.978 22.280 23.227 24.077 22.889 22.600 
0.308 20.280 20.701 21.166 21.452 21.760 22.255 21.128 21.748 22.010 22.269 23.073 22.661 24.090 22.372 
0.326 20.447 20.816 21.132 21.461 22.076 21.826 21.126 21.852 21.794 22.430 23.472 23.369 24.477 22.443 
