# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.847 24.438 26.011 25.634 24.181 27.177 25.679 24.786 27.654 29.421 30.582 30.154 28.239 28.593 
0.109 21.616 21.364 21.818 23.043 22.741 23.040 22.012 22.913 21.701 23.783 24.599 23.342 24.156 22.634 
0.116 21.418 20.819 21.445 22.439 24.809 21.324 21.278 23.015 21.311 22.752 23.371 25.384 29.806 22.309 
0.122 21.016 20.951 20.980 22.236 21.257 21.941 21.271 21.733 21.549 22.045 23.928 22.216 22.273 22.071 
0.130 20.969 21.181 21.108 22.029 20.731 23.386 21.273 21.405 22.881 23.283 23.280 23.536 26.446 23.181 
0.137 21.101 21.163 21.250 21.677 21.553 20.804 21.232 21.328 21.957 22.148 23.726 24.594 25.276 22.501 
0.145 21.068 21.297 21.382 21.025 21.317 21.705 21.523 21.156 21.625 23.102 24.301 24.670 22.126 22.578 
0.154 21.714 21.245 21.652 21.729 21.315 21.749 21.772 21.443 22.304 22.250 23.226 24.301 25.470 22.626 
0.163 21.613 21.165 21.563 21.751 21.418 21.264 21.529 21.297 22.240 23.298 22.175 22.268 22.562 22.358 
0.173 21.647 21.838 21.928 21.177 21.615 22.049 21.597 21.753 22.273 22.666 21.961 22.386 22.022 22.317 
0.183 21.882 21.511 21.642 21.106 21.600 21.666 21.431 21.324 22.130 21.533 22.216 22.219 23.817 21.918 
0.194 21.637 21.748 21.742 21.922 22.292 21.976 21.720 22.160 22.643 22.671 22.433 22.058 22.989 22.379 
0.206 21.845 21.908 22.447 22.103 21.704 22.308 22.140 21.929 22.411 21.946 21.437 22.093 23.591 21.865 
0.218 21.997 21.848 21.827 22.309 21.692 21.894 21.865 22.104 22.030 22.399 22.365 23.104 22.366 22.410 
0.231 22.129 21.871 22.153 22.395 21.740 22.451 22.067 22.035 22.638 22.378 22.770 21.879 23.311 22.394 
