# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.248 23.149 24.337 24.620 24.482 25.053 24.286 24.858 25.226 25.317 24.989 30.698 23.541 25.267 
0.109 19.451 19.688 20.616 20.653 22.150 20.611 20.344 22.674 20.246 25.684 27.440 24.338 30.746 21.468 
0.116 18.799 19.337 19.798 22.307 19.013 20.370 20.078 19.513 21.020 23.090 23.896 22.992 25.438 21.962 
0.122 18.557 19.300 19.971 19.627 21.773 22.050 19.574 21.352 21.086 21.459 22.527 22.646 23.559 21.572 
0.130 18.593 18.564 19.299 19.340 18.496 21.176 19.109 19.001 20.702 21.656 20.339 23.057 22.767 20.824 
0.137 18.631 18.751 19.772 20.333 21.577 20.076 19.575 21.119 20.279 20.435 21.112 20.714 22.532 20.466 
0.145 18.596 18.668 19.252 19.943 20.455 20.277 19.302 20.154 20.411 20.213 21.993 21.103 20.070 20.810 
0.154 18.419 18.555 18.864 19.707 19.217 19.412 19.066 19.254 20.072 20.096 20.463 21.328 23.616 20.404 
0.163 18.353 18.749 18.836 19.615 19.597 19.301 18.939 19.558 19.742 20.717 20.959 20.377 20.785 20.197 
0.173 18.567 18.763 18.998 19.616 20.059 19.974 19.028 19.786 19.884 20.446 21.757 20.353 23.616 20.409 
0.183 18.803 19.016 19.032 19.377 19.334 20.101 19.076 19.587 19.959 20.111 20.306 20.072 19.862 20.044 
0.194 18.660 18.900 19.247 19.530 20.725 19.801 19.271 20.074 20.027 19.797 20.542 20.808 22.652 20.193 
0.206 18.743 18.836 19.209 19.751 19.447 20.367 19.215 19.724 20.282 20.461 20.894 21.002 21.240 20.517 
0.218 18.790 18.872 19.180 19.355 20.148 20.402 19.134 19.936 19.989 20.147 21.202 20.220 21.866 20.277 
0.231 18.865 19.009 19.459 19.676 19.706 19.519 19.443 19.548 19.779 20.237 21.005 21.009 21.687 20.324 
0.244 19.005 19.176 19.339 19.399 19.523 19.409 19.325 19.494 19.602 19.803 20.793 20.316 21.067 20.045 
0.259 19.123 19.338 19.321 19.593 20.017 20.028 19.411 19.861 19.850 19.911 20.224 21.456 21.110 20.192 
0.274 19.305 19.289 19.376 19.311 19.661 19.948 19.330 19.694 20.053 20.089 20.292 20.704 21.867 20.225 
0.290 19.312 19.243 19.251 19.516 19.531 19.750 19.330 19.575 19.682 19.974 20.402 20.446 20.503 20.073 
0.308 19.457 19.252 19.201 19.477 19.558 20.002 19.256 19.662 19.731 19.609 20.170 20.875 20.770 19.912 
0.326 19.414 19.323 19.377 19.300 19.166 19.591 19.343 19.305 19.626 19.548 20.259 20.146 20.557 19.808 
0.345 19.560 19.293 19.288 19.223 19.589 19.255 19.282 19.337 19.517 19.597 20.053 20.183 20.326 19.737 
0.366 19.709 19.382 19.362 19.271 19.344 19.297 19.323 19.343 19.349 19.508 19.958 20.778 20.746 19.716 
0.387 20.094 19.431 19.269 19.291 19.209 19.492 19.291 19.291 19.471 19.473 19.837 20.318 20.373 19.687 
0.410 20.353 19.654 19.307 19.258 19.116 19.259 19.355 19.145 19.270 19.429 19.537 19.833 20.124 19.501 
0.435 20.513 19.689 19.422 19.188 19.332 19.370 19.377 19.308 19.352 19.328 19.473 19.845 20.092 19.485 
0.461 20.691 19.984 19.630 19.491 19.421 19.512 19.627 19.469 19.439 19.453 19.434 19.772 19.961 19.503 
0.488 20.961 20.166 19.727 19.564 19.491 19.545 19.734 19.525 19.466 19.408 19.508 19.766 19.597 19.518 
0.517 21.268 20.357 19.828 19.747 19.629 19.609 19.869 19.666 19.624 19.544 19.594 19.863 19.885 19.626 
0.547 21.619 20.554 20.091 19.718 19.782 19.630 20.037 19.722 19.617 19.560 19.680 19.796 19.966 19.655 
0.580 21.830 20.658 20.150 19.976 19.772 19.941 20.160 19.869 19.777 19.595 19.529 19.622 20.059 19.640 
0.614 21.886 20.857 20.318 20.052 19.872 19.997 20.306 19.935 19.840 19.611 19.736 19.683 20.120 19.740 
0.651 22.490 21.253 20.532 20.229 19.997 20.100 20.549 20.057 20.052 19.718 19.706 19.683 19.954 19.803 
0.689 22.640 21.378 20.725 20.265 20.057 20.262 20.645 20.183 20.093 19.853 19.769 19.802 20.171 19.888 
0.730 22.835 21.690 20.876 20.444 20.070 20.190 20.870 20.174 20.086 19.831 19.879 19.987 20.080 19.945 
0.773 23.326 21.971 21.023 20.483 20.261 20.154 20.967 20.249 20.201 19.884 19.813 19.918 19.959 19.943 
0.819 23.518 22.158 21.297 20.666 20.454 20.433 21.245 20.442 20.273 19.901 19.930 19.978 20.305 20.026 
0.868 24.048 22.601 21.541 20.952 20.514 20.523 21.487 20.607 20.457 20.004 19.937 20.091 20.209 20.120 
0.919 24.033 22.809 21.747 21.015 20.695 20.627 21.650 20.727 20.517 20.075 19.938 19.955 20.197 20.125 
0.974 24.556 23.047 21.982 21.237 20.902 20.729 21.866 20.917 20.613 20.104 20.011 20.066 20.303 20.189 
1.032 24.280 23.211 22.136 21.385 20.870 20.922 22.050 20.990 20.673 20.138 20.083 20.152 20.283 20.260 
1.093 25.705 23.585 22.246 21.562 21.193 21.023 22.230 21.197 20.835 20.223 20.173 20.174 20.328 20.339 
1.158 25.854 24.011 22.442 21.700 21.276 21.179 22.421 21.293 20.964 20.308 20.222 20.266 20.420 20.428 
1.226 26.296 24.146 22.609 21.914 21.544 21.294 22.566 21.534 21.018 20.389 20.342 20.361 20.381 20.524 
1.299 26.524 24.168 22.754 22.060 21.588 21.478 22.716 21.646 21.185 20.493 20.329 20.437 20.636 20.598 
1.376 27.218 24.668 23.191 22.244 21.719 21.542 23.104 21.761 21.203 20.554 20.446 20.465 20.719 20.664 
1.458 27.815 25.150 23.480 22.409 22.087 21.770 23.375 22.017 21.381 20.592 20.531 20.577 20.654 20.746 
1.544 27.902 25.179 23.476 22.662 22.085 21.886 23.461 22.123 21.450 20.708 20.609 20.575 20.665 20.825 
1.636 27.952 25.800 23.938 22.854 22.348 21.964 23.771 22.335 21.486 20.752 20.649 20.648 20.793 20.864 
