# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.488 24.029 23.292 26.430 29.279 25.724 23.773 26.762 26.470 28.416 28.435 37.406 32.051 27.479 
0.109 21.127 21.933 20.590 24.020 25.718 25.923 21.132 25.491 22.814 21.706 26.292 27.692 27.528 22.907 
0.116 20.067 20.812 21.348 21.503 21.727 22.358 21.439 21.392 23.017 25.184 24.647 27.094 44.210 24.013 
0.122 20.418 21.087 21.347 20.754 21.412 20.224 20.951 20.863 21.824 23.822 26.892 27.597 31.376 22.899 
0.130 19.939 20.334 21.506 20.986 22.984 23.373 21.008 22.997 22.081 23.023 22.007 25.459 25.253 22.474 
0.137 19.508 19.892 20.821 20.212 22.205 22.334 20.299 21.495 22.309 25.593 24.360 24.300 25.274 23.326 
0.145 19.513 20.291 20.828 21.503 22.495 20.734 20.819 22.048 21.225 24.126 21.904 21.512 27.467 21.913 
0.154 19.473 20.229 20.519 21.526 21.295 23.487 20.643 21.885 23.137 24.011 25.261 23.632 23.935 23.771 
0.163 19.496 20.040 20.578 20.560 20.945 23.094 20.388 20.987 22.179 21.685 24.084 22.631 24.151 22.463 
0.173 19.501 20.058 20.666 20.453 21.699 21.328 20.515 21.280 21.023 22.183 22.000 26.537 24.366 21.675 
0.183 19.329 19.757 20.777 21.131 21.482 21.591 20.769 21.085 21.897 22.331 22.599 24.252 23.371 22.524 
0.194 19.457 20.007 20.338 20.987 20.962 21.482 20.404 21.158 21.969 22.627 21.687 22.003 24.583 21.896 
0.206 19.451 19.999 20.642 20.353 20.386 20.779 20.471 20.513 21.104 21.730 22.083 24.020 25.482 21.722 
0.218 19.607 20.018 20.439 21.039 21.602 21.086 20.489 21.272 21.283 21.755 22.866 23.451 24.010 21.935 
0.231 19.720 20.191 21.239 20.789 21.236 21.673 20.866 21.180 21.662 22.007 21.769 22.351 23.487 21.887 
0.244 20.068 20.456 20.673 21.415 22.387 21.909 20.909 21.821 21.987 22.328 22.590 22.245 23.037 22.310 
0.259 20.070 20.433 20.775 20.818 21.860 21.785 20.660 21.693 21.809 22.624 22.384 22.363 23.806 22.178 
0.274 20.044 20.337 20.845 20.885 22.220 22.076 20.702 21.873 21.635 22.659 22.542 23.047 23.722 22.208 
0.290 19.939 20.376 21.132 21.446 21.429 21.759 20.965 21.542 21.842 21.822 23.217 22.070 23.368 22.086 
0.308 20.140 20.544 21.097 21.554 21.909 21.363 21.011 21.696 21.726 22.263 22.989 23.487 22.805 22.284 
0.326 20.016 20.447 20.772 20.839 21.494 21.276 20.774 21.072 21.543 21.892 22.278 22.362 24.380 21.950 
0.345 20.113 20.504 20.833 21.223 21.164 21.380 20.895 21.179 21.763 21.730 21.878 22.601 22.967 21.919 
0.366 20.085 20.555 20.823 20.944 21.201 21.470 20.847 21.111 21.690 21.810 22.635 23.654 23.640 22.077 
0.387 20.250 20.462 20.849 21.204 20.999 21.227 20.839 21.046 21.412 21.559 22.379 23.375 22.919 21.884 
0.410 20.247 20.650 20.807 21.042 21.236 21.397 20.840 21.236 21.549 21.654 22.012 22.308 23.158 21.848 
0.435 20.304 20.540 20.855 21.129 21.195 21.339 20.849 21.192 21.273 21.771 21.891 23.227 22.689 21.739 
0.461 20.352 20.539 20.979 20.935 21.016 21.065 20.889 20.991 21.358 21.435 21.723 22.550 22.606 21.623 
0.488 20.398 20.527 20.673 20.827 21.205 21.184 20.662 21.045 21.214 21.201 21.815 21.866 22.055 21.475 
0.517 20.475 20.561 20.632 20.916 21.175 20.948 20.688 21.041 21.190 21.237 21.719 21.926 22.449 21.464 
0.547 20.656 20.534 20.537 20.669 20.736 20.822 20.577 20.734 20.998 21.026 21.726 22.011 22.092 21.295 
0.580 20.672 20.526 20.614 20.612 20.642 20.708 20.614 20.593 20.781 21.051 21.194 21.743 21.999 21.088 
0.614 20.938 20.675 20.545 20.663 20.713 20.760 20.563 20.728 20.681 20.781 21.019 21.766 22.046 20.962 
0.651 21.160 20.707 20.521 20.597 20.688 20.721 20.556 20.684 20.773 20.849 21.314 21.746 21.572 21.053 
0.689 21.396 20.874 20.608 20.492 20.546 20.515 20.581 20.544 20.591 20.754 21.034 21.291 21.375 20.861 
0.730 21.968 21.027 20.705 20.595 20.588 20.539 20.705 20.561 20.653 20.756 20.990 21.351 21.506 20.850 
0.773 22.213 21.216 20.831 20.695 20.675 20.745 20.807 20.710 20.729 20.679 21.049 21.610 21.357 20.936 
0.819 22.594 21.452 20.988 20.812 20.674 20.838 20.988 20.728 20.843 20.754 20.912 21.387 21.446 20.926 
0.868 23.077 21.679 21.192 20.906 20.890 20.781 21.157 20.830 20.868 20.737 20.955 21.339 21.533 20.925 
0.919 23.422 22.017 21.373 21.065 20.878 20.950 21.369 20.907 20.982 20.857 20.999 21.296 21.463 20.999 
0.974 23.834 22.361 21.633 21.192 21.034 21.032 21.591 21.028 21.111 20.945 21.087 21.345 21.495 21.099 
1.032 24.035 22.576 21.892 21.479 21.182 21.226 21.836 21.245 21.258 20.970 21.000 21.319 21.539 21.127 
1.093 24.558 23.019 22.211 21.674 21.409 21.480 22.145 21.450 21.480 21.186 21.037 21.365 21.455 21.258 
1.158 24.867 23.426 22.441 21.858 21.675 21.665 22.389 21.666 21.652 21.261 21.187 21.395 21.558 21.368 
1.226 25.114 23.484 22.708 22.045 21.755 21.767 22.602 21.780 21.837 21.472 21.205 21.385 21.536 21.465 
1.299 25.525 24.151 23.014 22.409 22.026 21.862 22.978 22.013 21.964 21.524 21.240 21.414 21.639 21.531 
1.376 25.963 24.492 23.226 22.427 22.143 22.018 23.144 22.123 21.982 21.655 21.396 21.581 21.770 21.645 
1.458 26.300 24.735 23.420 22.678 22.221 22.243 23.353 22.290 22.241 21.703 21.440 21.584 21.668 21.725 
1.544 26.835 25.010 23.721 22.872 22.489 22.382 23.606 22.520 22.296 21.743 21.565 21.629 21.860 21.799 
