# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.101 24.948 25.665 24.947 27.796 28.220 25.623 25.893 27.717 29.654 26.763 26.887 41.470 27.590 
0.109 22.136 22.287 22.537 24.613 27.454 24.788 22.690 25.600 25.483 24.166 28.350 28.128 26.432 25.160 
0.116 21.584 21.533 23.779 23.532 25.006 25.960 23.071 24.255 25.391 26.293 25.004 28.144 33.371 25.553 
0.122 21.065 21.472 21.647 22.612 25.692 23.143 21.830 24.301 22.790 24.453 27.717 29.764 27.138 24.020 
0.130 20.755 21.204 21.313 23.199 21.751 24.108 21.495 22.297 24.125 22.946 24.133 28.264 27.919 23.942 
0.137 20.824 21.400 21.215 22.619 22.687 25.225 21.410 23.313 22.763 22.426 22.426 25.794 26.838 22.896 
0.145 20.954 21.372 21.113 21.951 22.814 22.338 21.338 22.325 22.761 22.488 25.664 24.874 26.051 23.227 
0.154 20.495 21.138 21.287 22.029 23.349 24.224 21.322 23.266 24.190 24.947 25.310 27.005 25.305 25.015 
0.163 20.719 21.148 21.643 22.015 23.881 23.929 21.652 23.115 23.292 23.617 23.909 24.424 22.811 23.828 
0.173 20.642 21.093 21.995 22.719 22.965 22.869 21.884 23.079 22.690 22.469 23.115 25.452 24.846 22.838 
0.183 20.659 21.088 22.010 21.974 22.581 23.592 21.740 22.671 23.291 24.460 24.756 24.796 23.709 23.982 
0.194 20.845 21.291 21.800 22.271 22.496 22.762 21.857 22.412 23.449 23.001 25.523 25.159 26.999 23.658 
0.206 20.726 21.412 21.857 22.980 22.471 23.091 21.993 22.695 23.448 23.220 22.904 24.846 25.181 23.305 
0.218 20.816 21.344 22.331 22.339 23.249 23.133 22.092 22.863 23.429 23.365 23.279 23.646 23.785 23.416 
0.231 20.830 21.427 22.332 22.176 23.272 22.995 22.143 22.659 23.490 24.482 23.964 23.455 24.683 23.796 
0.244 20.825 21.398 22.063 21.915 22.583 22.852 21.969 22.281 22.391 24.197 23.491 23.785 25.122 23.148 
0.259 20.785 21.557 22.097 22.531 22.557 23.393 22.044 22.838 23.297 23.186 23.395 23.344 25.343 23.263 
0.274 20.826 21.770 22.228 22.744 22.565 23.261 22.266 22.755 22.878 23.007 23.429 24.034 24.759 23.263 
