# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.745 22.969 21.996 27.149 30.578 25.309 22.609 26.794 26.005 28.396 29.515 40.471 30.778 27.116 
0.109 20.132 21.710 21.600 24.910 20.159 23.264 21.781 20.989 24.287 28.295 26.676 26.022 27.743 25.365 
0.116 19.344 20.144 20.183 23.380 22.455 22.540 20.353 22.717 21.226 20.947 24.038 28.023 34.934 22.058 
0.122 19.910 20.329 21.269 21.360 20.604 21.866 21.293 20.877 20.979 25.567 26.154 27.604 31.661 22.207 
0.130 19.350 19.677 20.501 20.534 22.373 21.373 20.242 21.817 22.072 23.127 24.214 27.451 29.504 23.030 
0.137 19.062 19.218 20.765 20.319 20.965 20.447 20.017 21.169 20.923 24.759 21.028 22.939 24.061 21.418 
0.145 18.795 19.507 20.041 19.609 20.989 20.950 19.756 20.955 21.434 23.683 20.880 20.760 27.055 21.544 
0.154 18.842 19.323 19.755 20.474 21.920 20.139 19.834 20.410 21.099 23.472 22.938 21.883 24.509 21.865 
0.163 18.869 19.196 19.709 20.224 20.949 19.960 19.763 20.206 19.860 20.006 22.493 26.690 27.091 20.582 
0.173 18.772 19.125 19.916 19.592 20.592 20.173 19.621 20.374 20.668 21.868 22.821 22.400 25.473 21.421 
0.183 18.590 19.242 19.532 19.996 20.574 21.023 19.623 20.516 21.464 22.105 23.856 23.203 20.094 22.194 
0.194 19.145 19.344 20.022 20.390 19.613 19.942 20.092 19.725 20.700 21.940 22.162 21.317 23.183 21.268 
0.206 18.833 19.432 20.403 20.427 19.865 20.543 20.200 20.184 20.940 21.033 20.649 24.665 22.819 20.959 
0.218 18.827 19.314 20.043 20.059 20.576 20.348 19.807 20.311 20.615 22.123 21.381 23.420 22.770 21.309 
0.231 18.945 19.568 19.861 19.972 20.277 20.559 19.843 20.162 21.148 20.908 22.077 21.733 21.448 21.273 
0.244 19.100 19.409 19.901 19.964 20.696 20.068 19.868 20.186 20.597 20.742 21.829 21.926 24.035 20.988 
