# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.149 23.125 25.284 23.332 23.085 26.986 24.190 23.296 27.800 29.351 32.366 31.988 40.205 28.995 
0.109 20.969 21.182 20.343 21.880 21.301 24.111 20.598 21.960 24.773 22.663 22.695 30.980 30.691 23.682 
0.116 19.957 20.268 21.366 22.731 22.820 20.872 21.329 21.615 21.024 22.909 27.594 30.118 30.941 22.246 
0.122 19.975 19.593 19.506 19.311 19.468 21.900 19.721 19.499 22.691 23.050 22.675 23.634 24.353 22.759 
0.130 19.208 20.271 20.309 21.723 20.980 19.692 20.521 20.340 20.667 24.501 26.225 29.071 28.710 21.892 
0.137 19.583 20.007 20.199 21.210 21.524 19.645 20.227 20.540 20.619 20.945 20.955 20.449 22.836 20.687 
0.145 19.393 20.081 20.058 20.226 21.374 20.554 20.103 20.642 21.167 20.335 22.282 23.263 21.242 21.011 
0.154 19.653 19.572 19.949 20.334 20.786 22.344 19.981 20.886 21.415 20.503 22.015 21.478 24.629 21.145 
0.163 19.135 19.560 19.368 19.722 20.430 20.498 19.380 20.420 19.868 20.165 20.225 23.666 23.054 20.396 
0.173 19.212 19.385 20.062 19.934 21.607 22.408 19.716 21.620 21.778 19.858 19.781 23.195 24.182 20.744 
0.183 19.498 20.121 19.928 21.198 20.854 21.131 20.168 21.034 21.017 22.352 22.535 23.343 23.882 21.835 
0.194 19.656 19.961 20.133 20.619 19.874 21.330 20.268 20.312 21.376 21.894 21.718 21.210 22.985 21.549 
0.206 19.605 19.588 20.077 20.110 20.241 20.006 20.022 19.984 20.852 21.841 23.273 22.635 22.180 21.649 
0.218 19.547 19.706 20.557 20.286 20.470 20.123 20.311 20.378 20.328 22.408 21.714 23.541 23.689 21.230 
0.231 19.660 20.093 20.159 20.491 19.975 21.190 20.138 20.471 21.351 21.534 22.410 21.812 20.749 21.645 
0.244 19.799 19.872 20.106 20.339 20.860 20.080 20.202 20.424 19.939 20.618 22.118 21.792 20.384 20.861 
0.259 19.841 19.958 20.386 20.588 20.422 19.580 20.348 20.069 20.029 21.136 21.780 21.786 20.780 20.778 
0.274 19.945 20.006 20.278 20.456 20.952 20.677 20.333 20.703 20.467 20.751 21.356 22.955 22.148 21.001 
0.290 19.664 20.148 20.358 20.230 20.365 20.644 20.320 20.384 21.051 21.198 22.275 23.068 22.650 21.505 
0.308 19.849 19.953 20.337 20.305 21.067 21.086 20.222 20.974 21.451 21.578 21.801 22.594 22.421 21.805 
0.326 20.004 20.196 20.762 20.713 21.237 21.742 20.578 21.330 21.338 21.232 21.782 22.184 22.391 21.619 
0.345 19.965 20.302 20.614 20.888 20.904 21.709 20.678 21.050 21.633 22.027 21.233 21.254 21.701 21.474 
0.366 20.069 20.228 20.362 20.860 20.328 22.138 20.401 20.754 21.674 21.596 22.089 22.012 21.996 21.770 
0.387 19.986 20.383 20.642 20.611 20.650 21.141 20.578 20.780 21.200 21.574 21.732 22.238 22.091 21.581 
0.410 20.131 20.289 20.739 20.619 20.974 21.178 20.618 20.990 21.307 21.459 21.800 21.031 22.645 21.350 
0.435 20.179 20.374 20.705 20.996 21.257 21.364 20.694 21.223 21.228 21.367 21.221 21.833 22.457 21.371 
0.461 20.193 20.357 20.715 21.068 21.200 21.448 20.683 21.332 21.446 21.683 21.305 21.360 21.273 21.529 
0.488 20.257 20.383 20.896 21.012 21.123 21.181 20.790 21.129 21.021 20.986 21.232 21.614 21.529 21.231 
0.517 20.324 20.432 20.534 20.633 21.278 20.906 20.523 20.948 21.171 21.400 21.912 22.237 22.117 21.524 
0.547 20.465 20.622 20.758 20.925 20.842 20.876 20.721 20.964 21.028 21.071 21.637 21.690 21.635 21.288 
0.580 20.578 20.686 20.944 21.010 21.245 21.275 20.950 21.153 21.267 21.311 21.747 21.417 21.424 21.409 
0.614 20.574 20.625 20.851 21.069 20.909 21.377 20.865 21.041 21.140 21.517 21.514 21.489 21.838 21.375 
0.651 20.641 20.594 20.781 20.851 20.852 21.103 20.779 20.868 21.195 21.179 21.572 21.387 21.712 21.325 
0.689 20.698 20.652 20.857 20.767 21.071 21.132 20.755 21.035 21.328 21.319 21.434 21.301 21.688 21.360 
0.730 20.761 20.669 20.841 20.711 20.710 21.109 20.741 20.806 21.081 21.274 21.288 21.320 21.494 21.202 
0.773 20.847 20.740 20.681 20.721 20.943 20.967 20.683 20.921 21.085 21.143 21.166 21.194 21.139 21.142 
0.819 20.802 20.722 20.780 20.876 20.877 20.973 20.782 20.874 21.078 20.960 21.316 21.148 21.213 21.099 
0.868 20.952 20.867 20.935 20.893 20.847 21.214 20.883 20.987 21.175 21.098 21.333 21.351 21.460 21.239 
0.919 21.111 20.902 20.903 20.932 20.838 20.935 20.892 20.894 20.988 21.107 21.203 21.286 21.200 21.123 
0.974 21.161 20.949 20.923 20.947 20.931 21.084 20.934 20.949 21.137 21.152 21.119 21.291 21.395 21.174 
1.032 21.349 21.027 20.997 20.882 21.008 20.997 20.935 20.966 21.060 21.048 21.172 21.375 21.428 21.157 
1.093 21.533 21.169 21.073 20.894 21.043 20.960 21.047 20.945 21.038 21.053 21.174 21.089 21.246 21.087 
1.158 21.738 21.286 21.095 21.026 20.942 21.098 21.114 20.982 21.104 21.019 21.094 21.301 21.582 21.102 
1.226 21.802 21.382 21.128 20.967 20.992 21.059 21.136 20.975 21.046 20.952 21.112 21.241 21.267 21.064 
1.299 21.891 21.418 21.182 21.006 20.985 21.100 21.186 20.982 21.055 21.032 21.196 21.254 21.354 21.130 
1.376 22.105 21.480 21.172 20.937 20.949 21.017 21.142 20.956 21.021 20.949 21.145 21.097 21.165 21.056 
1.458 22.413 21.591 21.226 21.028 21.014 20.945 21.209 21.007 20.964 20.943 21.096 21.220 21.333 21.026 
1.544 22.630 21.666 21.207 21.095 20.958 20.959 21.228 20.981 20.944 20.902 21.078 21.156 21.351 21.012 
1.636 22.868 21.811 21.310 21.079 20.976 20.934 21.322 20.977 20.915 20.890 21.071 21.085 21.194 20.989 
1.733 23.054 21.872 21.397 21.055 21.089 20.987 21.367 21.031 20.944 20.924 21.003 21.025 21.232 20.982 
1.836 23.359 22.046 21.486 21.129 21.152 21.043 21.465 21.109 20.987 20.930 20.975 21.021 21.186 20.976 
1.944 23.686 22.229 21.648 21.317 21.156 21.027 21.648 21.143 21.001 20.938 21.093 21.126 21.214 21.032 
2.060 23.975 22.327 21.800 21.364 21.260 21.101 21.751 21.223 21.078 20.964 21.054 21.102 21.202 21.052 
2.182 24.315 22.459 21.814 21.430 21.379 21.169 21.810 21.303 21.109 21.013 21.064 21.147 21.194 21.084 
2.311 24.574 22.582 21.895 21.552 21.403 21.156 21.892 21.363 21.127 20.977 21.120 21.214 21.176 21.108 
2.448 25.002 22.746 21.980 21.594 21.506 21.226 21.986 21.426 21.191 21.013 21.157 21.207 21.282 21.145 
2.594 25.229 22.849 22.100 21.630 21.534 21.259 22.056 21.477 21.200 21.042 21.145 21.152 21.193 21.134 
2.747 25.518 23.030 22.197 21.699 21.522 21.231 22.172 21.460 21.177 21.034 21.117 21.201 21.239 21.127 
2.910 25.812 23.164 22.255 21.806 21.579 21.257 22.258 21.532 21.210 21.055 21.151 21.223 21.251 21.154 
3.083 26.215 23.390 22.410 21.902 21.666 21.292 22.411 21.588 21.249 21.104 21.193 21.215 21.173 21.187 
3.266 26.956 23.555 22.481 21.928 21.702 21.312 22.469 21.628 21.285 21.114 21.126 21.217 21.171 21.190 
3.459 27.528 23.926 22.586 22.046 21.781 21.362 22.615 21.696 21.293 21.134 21.192 21.264 21.134 21.219 
3.665 27.897 24.344 22.810 22.141 21.795 21.354 22.814 21.718 21.334 21.135 21.154 21.177 21.079 21.203 
3.882 28.557 24.697 22.986 22.261 21.877 21.379 22.982 21.790 21.364 21.156 21.145 21.259 21.179 21.222 
4.112 29.098 24.974 23.214 22.441 21.978 21.435 23.187 21.897 21.394 21.204 21.178 21.304 21.164 21.265 
4.356 29.189 25.226 23.384 22.579 22.029 21.451 23.326 21.959 21.441 21.248 21.165 21.272 21.143 21.278 
4.614 30.091 25.450 23.609 22.672 22.155 21.594 23.474 22.087 21.561 21.281 21.174 21.309 21.166 21.326 
4.888 31.131 25.559 23.777 22.797 22.228 21.652 23.616 22.179 21.621 21.376 21.215 21.306 21.175 21.372 
5.178 31.115 25.649 24.053 22.883 22.352 21.711 23.768 22.277 21.691 21.400 21.198 21.306 21.160 21.390 
5.485 31.579 25.926 24.237 23.010 22.426 21.831 23.930 22.383 21.811 21.473 21.237 21.309 21.166 21.443 
5.810 31.267 26.156 24.419 23.094 22.564 21.886 24.041 22.493 21.868 21.508 21.216 21.291 21.175 21.456 
6.155 32.407 26.398 24.642 23.247 22.671 22.023 24.232 22.615 21.974 21.583 21.220 21.300 21.186 21.498 
6.520 31.531 26.530 24.890 23.448 22.875 22.144 24.432 22.803 22.101 21.674 21.269 21.331 21.209 21.569 
6.906 32.762 26.827 25.240 23.701 23.042 22.383 24.693 23.026 22.280 21.799 21.328 21.327 21.221 21.649 
7.316 36.183 27.279 25.670 24.006 23.266 22.537 25.038 23.228 22.424 21.876 21.361 21.373 21.264 21.714 
