# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.094 24.247 26.482 25.967 24.160 27.907 25.507 24.802 28.818 30.995 42.330 33.636 41.545 29.917 
0.109 22.082 22.672 22.952 21.963 24.464 22.849 22.280 23.237 24.076 27.269 24.278 30.841 32.213 24.632 
0.116 21.226 21.778 22.833 23.511 26.645 23.169 22.595 24.509 23.285 23.225 28.896 32.860 31.812 23.779 
0.122 20.974 21.384 20.967 22.137 20.865 21.001 21.275 20.990 21.943 24.685 24.583 24.200 25.733 22.995 
0.130 20.674 21.790 21.907 22.814 22.907 22.030 21.932 23.312 21.974 24.905 26.695 32.118 30.381 23.190 
0.137 20.978 21.651 21.882 21.935 23.585 22.684 21.820 22.978 22.183 23.171 22.606 24.280 22.108 22.638 
0.145 20.804 21.593 21.633 22.122 21.580 22.868 21.737 21.964 22.583 22.011 21.995 23.576 22.838 22.608 
0.154 20.876 21.083 21.563 21.982 22.024 22.789 21.535 22.104 22.931 21.823 22.434 23.280 25.229 22.734 
0.163 20.895 21.464 21.073 20.817 21.720 22.175 21.036 21.752 22.223 21.710 21.674 26.247 25.498 21.947 
0.173 20.714 21.046 21.713 21.141 22.733 23.420 21.447 22.133 23.163 24.051 21.399 23.676 25.744 22.354 
0.183 21.265 21.533 21.608 22.307 22.814 22.623 21.702 22.784 22.561 22.969 24.019 24.222 25.361 23.281 
0.194 21.648 21.439 21.758 22.141 21.864 21.877 21.792 21.838 22.459 23.691 23.402 22.780 23.659 22.910 
0.206 21.272 21.114 21.942 21.707 21.548 22.014 21.570 21.820 22.259 23.349 24.792 24.751 24.372 23.092 
0.218 21.133 21.199 22.122 22.011 21.850 22.491 21.892 22.019 21.895 22.914 23.488 24.206 25.924 22.755 
0.231 21.153 21.761 21.673 21.884 21.940 22.222 21.827 21.840 22.707 23.040 23.753 24.209 22.340 23.187 
0.244 21.459 21.427 21.780 21.912 22.027 22.527 21.658 22.234 22.295 21.971 23.774 23.662 22.660 22.486 
0.259 21.328 21.604 21.721 22.265 22.684 21.723 21.918 22.304 21.547 22.237 23.223 23.776 23.170 22.311 
0.274 21.357 21.705 21.925 22.054 22.054 22.619 21.846 22.275 22.363 22.145 22.698 23.357 24.253 22.564 
0.290 21.292 21.580 22.028 21.897 22.067 22.004 22.023 21.967 22.457 22.676 22.999 24.166 25.455 22.894 
0.308 21.391 21.520 21.925 21.896 22.588 22.612 21.885 22.218 22.889 23.553 23.315 24.760 24.162 23.300 
0.326 21.602 21.809 22.215 22.296 22.653 23.097 22.179 22.531 23.322 22.888 23.264 23.948 24.025 23.216 
0.345 21.535 21.824 22.194 22.552 22.412 22.758 22.200 22.511 23.094 23.457 23.027 22.900 23.082 23.160 
0.366 21.632 21.865 22.163 21.990 22.122 22.569 21.998 22.230 23.037 23.065 23.561 23.744 23.404 23.304 
0.387 21.652 21.947 22.282 22.215 22.211 22.596 22.177 22.303 22.714 23.093 23.290 23.751 24.331 23.096 
0.410 21.781 21.845 22.237 22.355 22.602 22.581 22.270 22.445 22.749 23.046 23.468 23.116 22.880 23.011 
0.435 21.769 21.996 22.209 22.567 22.666 23.077 22.251 22.768 22.898 23.000 22.869 22.853 23.687 22.966 
0.461 22.032 21.909 22.231 22.498 23.032 22.942 22.235 22.883 22.996 23.292 23.287 22.896 23.259 23.116 
0.488 21.866 22.024 22.380 22.580 22.779 22.763 22.334 22.769 22.776 22.758 23.037 23.237 23.332 22.857 
0.517 22.009 22.067 22.198 22.164 22.356 23.024 22.169 22.454 22.846 23.062 23.194 23.743 23.918 23.136 
0.547 22.139 22.205 22.386 22.404 22.692 22.655 22.382 22.552 22.656 22.699 23.270 23.173 23.387 22.869 
0.580 22.191 22.257 22.593 22.666 22.686 22.915 22.525 22.763 22.917 22.981 23.286 23.285 23.039 23.076 
0.614 22.223 22.241 22.438 22.662 22.823 22.536 22.443 22.742 22.638 22.856 23.282 23.116 23.147 22.951 
0.651 22.219 22.257 22.342 22.555 22.521 22.501 22.375 22.523 22.718 22.853 23.087 23.147 23.274 22.911 
0.689 22.348 22.321 22.463 22.377 22.674 22.694 22.435 22.552 22.809 23.047 23.126 23.254 23.193 22.999 
0.730 22.412 22.358 22.471 22.348 22.474 22.383 22.422 22.366 22.580 22.724 22.859 22.957 22.968 22.799 
0.773 22.546 22.395 22.417 22.254 22.535 22.585 22.367 22.473 22.659 22.781 22.954 22.727 22.879 22.756 
0.819 22.569 22.407 22.412 22.463 22.489 22.583 22.404 22.544 22.684 22.641 22.794 22.954 22.733 22.763 
0.868 22.708 22.550 22.573 22.521 22.595 22.586 22.558 22.536 22.775 22.811 22.901 23.017 23.055 22.852 
0.919 22.892 22.595 22.570 22.541 22.573 22.538 22.558 22.547 22.572 22.703 22.831 22.900 23.011 22.742 
0.974 22.866 22.663 22.608 22.577 22.612 22.573 22.592 22.618 22.687 22.854 22.831 22.852 23.116 22.779 
1.032 23.133 22.790 22.630 22.548 22.650 22.621 22.646 22.602 22.707 22.749 22.770 22.972 23.111 22.768 
1.093 23.336 22.922 22.727 22.695 22.528 22.719 22.757 22.610 22.722 22.740 22.796 22.784 22.777 22.759 
1.158 23.598 23.051 22.785 22.741 22.616 22.631 22.813 22.636 22.727 22.658 22.657 22.741 23.078 22.721 
1.226 23.611 23.120 22.902 22.681 22.591 22.679 22.869 22.628 22.727 22.605 22.666 22.818 22.867 22.702 
1.299 23.805 23.164 22.902 22.786 22.585 22.686 22.916 22.664 22.749 22.651 22.838 22.887 23.008 22.761 
1.376 24.057 23.286 22.896 22.686 22.634 22.602 22.915 22.599 22.680 22.623 22.733 22.820 22.768 22.697 
1.458 24.313 23.430 22.968 22.762 22.751 22.631 22.978 22.702 22.622 22.593 22.663 22.781 22.910 22.660 
1.544 24.541 23.548 22.971 22.794 22.753 22.555 22.993 22.701 22.590 22.559 22.657 22.790 22.915 22.639 
1.636 24.834 23.693 23.093 22.861 22.683 22.608 23.114 22.691 22.613 22.543 22.664 22.740 22.796 22.634 
1.733 25.145 23.788 23.149 22.885 22.683 22.727 23.182 22.723 22.667 22.596 22.634 22.644 22.747 22.641 
1.836 25.355 23.950 23.316 22.939 22.763 22.805 23.294 22.799 22.710 22.604 22.608 22.641 22.729 22.648 
1.944 25.738 24.163 23.430 23.184 22.887 22.768 23.464 22.907 22.693 22.607 22.683 22.782 22.784 22.688 
2.060 26.246 24.287 23.578 23.248 22.948 22.886 23.584 22.983 22.787 22.679 22.688 22.742 22.824 22.719 
2.182 26.568 24.440 23.610 23.327 23.010 22.985 23.639 23.072 22.858 22.711 22.681 22.783 22.785 22.760 
2.311 26.880 24.586 23.686 23.405 23.142 23.014 23.732 23.151 22.860 22.709 22.711 22.896 22.849 22.786 
2.448 27.399 24.758 23.795 23.502 23.164 23.091 23.836 23.217 22.943 22.760 22.739 22.910 22.883 22.827 
2.594 27.606 24.888 23.904 23.544 23.217 23.152 23.943 23.249 22.960 22.753 22.740 22.869 22.812 22.832 
2.747 28.069 25.054 24.046 23.649 23.231 23.114 24.063 23.286 22.934 22.744 22.705 22.891 22.864 22.814 
2.910 28.248 25.200 24.072 23.771 23.335 23.173 24.139 23.362 22.974 22.796 22.724 22.968 22.845 22.852 
3.083 28.854 25.451 24.262 23.899 23.398 23.245 24.302 23.459 23.019 22.844 22.769 22.962 22.834 22.892 
3.266 29.646 25.620 24.366 23.930 23.437 23.285 24.392 23.491 23.047 22.895 22.730 22.912 22.859 22.888 
3.459 30.273 26.046 24.543 24.038 23.505 23.368 24.555 23.583 23.071 22.890 22.759 23.014 22.817 22.929 
3.665 30.654 26.471 24.838 24.165 23.569 23.376 24.808 23.642 23.097 22.926 22.735 22.961 22.769 22.922 
3.882 32.100 26.836 25.094 24.291 23.679 23.440 25.008 23.746 23.134 22.949 22.719 22.978 22.837 22.936 
4.112 32.192 27.170 25.346 24.466 23.852 23.519 25.228 23.893 23.178 22.992 22.760 23.009 22.888 22.980 
4.356 31.839 27.461 25.583 24.549 23.955 23.591 25.401 23.998 23.223 23.051 22.774 22.954 22.880 23.000 
4.614 33.026 27.706 25.885 24.631 24.096 23.708 25.610 24.106 23.353 23.131 22.778 23.002 22.887 23.056 
4.888 34.851 28.011 26.022 24.769 24.228 23.764 25.763 24.201 23.393 23.224 22.831 23.005 22.886 23.108 
5.178 34.736 28.149 26.238 24.902 24.325 23.891 25.985 24.306 23.482 23.279 22.828 22.979 22.885 23.133 
5.485 36.200 28.432 26.543 25.018 24.436 23.978 26.167 24.412 23.590 23.372 22.874 22.982 22.898 23.196 
5.810 35.901 28.704 26.722 25.110 24.572 24.094 26.349 24.523 23.651 23.435 22.869 22.974 22.882 23.218 
6.155 38.068 29.148 26.845 25.315 24.691 24.212 26.570 24.649 23.766 23.533 22.906 22.971 22.897 23.267 
6.520 35.585 29.322 27.062 25.505 24.952 24.376 26.795 24.858 23.886 23.648 22.979 22.983 22.952 23.341 
6.906 42.068 29.751 27.399 25.749 25.202 24.560 27.099 25.067 24.086 23.805 23.072 23.020 22.945 23.443 
7.316 43.839 30.407 27.766 26.088 25.467 24.767 27.512 25.326 24.259 23.917 23.121 23.041 22.998 23.513 
7.750 47.592 31.050 28.121 26.353 25.760 24.964 27.906 25.557 24.409 23.997 23.187 23.018 22.990 23.563 
8.210 53.145 32.250 28.693 26.842 26.072 25.162 28.553 25.863 24.576 24.154 23.265 23.070 23.015 23.659 
8.696 65.388 32.397 29.296 27.249 26.525 25.459 29.086 26.240 24.791 24.318 23.365 23.087 23.014 23.751 
9.212 56.361 33.266 29.775 27.949 26.951 25.720 29.681 26.625 25.012 24.465 23.473 23.111 23.057 23.843 
9.759 49.788 34.925 30.718 28.460 27.432 26.142 30.613 27.073 25.343 24.690 23.590 23.177 23.123 23.970 
10.337 71.609 34.285 31.059 28.803 27.842 26.445 30.749 27.469 25.632 24.906 23.705 23.210 23.155 24.072 
10.950 85.737 37.139 31.386 29.348 28.402 26.899 31.345 27.983 25.885 25.064 23.817 23.272 23.207 24.178 
11.600 nan 39.721 32.183 29.728 28.801 27.169 32.315 28.311 26.125 25.256 23.945 23.357 23.274 24.300 
12.288 82.241 39.425 32.998 30.067 29.354 27.538 32.629 28.754 26.390 25.468 24.081 23.446 23.380 24.426 
13.016 81.446 37.104 32.933 30.754 29.842 27.883 33.049 29.257 26.604 25.616 24.239 23.586 23.488 24.580 
13.788 nan 41.190 35.006 31.362 30.361 28.335 34.881 29.747 26.980 25.871 24.374 23.714 23.630 24.732 
14.606 nan 39.530 34.176 32.225 30.781 28.800 34.490 30.256 27.369 26.085 24.545 23.867 23.769 24.903 
15.472 nan 44.948 36.561 32.618 31.627 29.202 36.869 30.724 27.626 26.320 24.744 24.067 23.931 25.104 
16.390 95.382 42.035 37.073 33.146 31.869 29.403 35.871 30.959 28.026 26.610 24.961 24.229 24.104 25.302 
17.362 nan 54.909 39.805 33.007 31.940 29.762 38.600 31.277 28.352 26.813 25.114 24.443 24.335 25.500 
18.392 99.452 54.728 36.820 34.789 32.289 30.219 37.397 31.780 28.717 27.056 25.294 24.626 24.540 25.686 
19.482 98.998 61.580 40.201 35.187 32.725 30.740 37.823 32.209 29.093 27.250 25.581 24.900 24.773 25.970 
20.638 102.842 56.443 40.375 34.393 33.086 30.863 36.312 32.378 29.499 27.433 25.829 25.237 25.083 26.260 
21.862 nan 61.650 41.614 36.271 33.155 31.087 40.034 32.534 29.863 27.634 26.074 25.473 25.321 26.508 
23.158 nan 56.797 42.177 35.766 33.398 31.788 41.059 32.905 30.277 27.665 26.259 25.756 25.557 26.735 
24.532 nan 84.077 37.646 36.150 32.999 31.383 38.047 32.536 30.548 27.847 26.447 26.074 25.814 27.003 
25.987 nan nan 44.811 36.841 33.823 32.353 41.941 33.448 31.008 28.012 26.644 26.399 26.082 27.274 
27.528 nan nan nan 38.769 34.253 32.688 42.826 33.914 31.210 28.300 26.744 26.590 26.232 27.435 
29.160 109.305 97.092 65.710 39.513 35.125 33.712 46.181 34.936 31.925 28.628 26.952 26.767 26.387 27.646 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
