# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.666 25.859 27.706 28.802 29.313 27.273 27.125 28.496 27.762 29.215 28.545 28.840 36.101 28.533 
0.109 22.285 22.572 23.066 23.117 27.040 25.532 23.034 23.828 23.540 23.907 30.479 28.566 27.837 24.761 
0.116 21.907 22.432 23.513 24.103 25.703 23.109 23.287 25.621 23.289 24.673 26.492 27.939 26.364 24.318 
0.122 22.009 22.328 23.450 22.583 23.445 23.525 22.927 23.363 23.433 24.093 24.182 26.116 25.861 24.150 
0.130 21.741 22.140 22.032 23.054 23.226 21.904 22.251 22.456 22.578 23.362 24.515 25.648 27.171 23.360 
0.137 21.806 21.839 22.291 23.375 23.599 22.670 22.364 23.360 23.028 24.481 23.798 23.521 24.131 23.654 
0.145 21.742 21.978 22.112 23.131 23.402 22.489 22.283 23.093 23.071 23.606 23.460 25.353 23.687 23.427 
0.154 21.587 21.701 22.079 22.858 22.738 22.864 22.057 22.976 22.983 23.452 24.666 24.491 24.206 23.605 
0.163 21.615 22.098 22.306 22.424 23.220 23.486 22.289 23.082 23.403 23.755 23.353 24.411 25.600 23.641 
0.173 21.991 22.186 22.121 22.172 23.169 22.894 22.133 22.858 23.023 23.176 24.173 23.834 22.423 23.365 
0.183 21.928 21.951 22.321 22.578 23.038 23.010 22.250 23.067 23.034 23.287 23.952 25.282 24.646 23.486 
0.194 21.878 22.027 22.703 22.661 23.045 23.321 22.511 23.052 23.342 23.528 23.212 23.145 25.236 23.425 
0.206 22.027 22.183 22.255 22.454 22.662 23.326 22.323 22.692 23.440 23.229 23.778 24.398 23.758 23.608 
0.218 22.024 22.042 22.515 22.745 23.142 23.323 22.428 23.096 23.194 23.463 24.234 24.263 23.881 23.649 
0.231 22.249 22.390 22.676 22.937 22.732 22.806 22.733 22.752 23.065 22.993 23.903 24.146 24.104 23.335 
0.244 22.272 22.404 22.803 22.682 22.879 23.221 22.655 22.926 22.922 23.117 24.024 23.678 23.828 23.319 
0.259 22.247 22.571 22.648 22.910 22.858 23.110 22.677 22.974 23.308 23.344 23.559 24.121 24.298 23.477 
0.274 22.631 22.567 22.665 22.717 22.829 23.034 22.713 22.706 23.130 23.292 23.863 24.207 24.124 23.489 
0.290 22.553 22.603 22.546 22.746 22.652 22.812 22.587 22.754 22.903 23.097 23.436 24.001 23.968 23.233 
0.308 22.569 22.587 22.671 22.678 22.619 22.812 22.622 22.692 22.875 22.907 23.161 23.912 24.086 23.180 
0.326 22.747 22.597 22.543 22.632 22.780 22.754 22.557 22.702 22.936 22.881 23.146 23.347 23.575 23.019 
0.345 22.876 22.618 22.648 22.713 22.624 22.815 22.634 22.720 22.782 22.935 23.023 23.778 23.636 23.031 
0.366 23.098 22.713 22.510 22.638 22.544 22.681 22.577 22.571 22.563 22.659 23.007 23.575 23.843 22.833 
0.387 23.473 22.866 22.497 22.714 22.641 22.540 22.603 22.593 22.686 22.739 23.142 23.152 23.758 22.876 
0.410 23.457 23.016 22.671 22.546 22.428 22.348 22.680 22.419 22.526 22.694 22.812 22.729 23.246 22.659 
0.435 23.759 23.171 22.773 22.678 22.678 22.590 22.817 22.606 22.614 22.748 22.768 23.121 23.622 22.768 
0.461 23.951 23.372 23.014 22.654 22.762 22.636 22.947 22.695 22.658 22.638 22.700 22.761 22.812 22.683 
0.488 24.218 23.437 23.050 22.891 22.933 22.749 23.030 22.895 22.768 22.792 22.766 22.939 23.230 22.810 
0.517 24.387 23.768 23.273 22.895 22.828 22.885 23.190 22.888 22.885 22.806 22.834 23.025 23.170 22.876 
0.547 24.778 23.903 23.446 23.169 23.155 22.995 23.403 23.116 22.982 22.901 22.968 22.904 22.960 22.939 
0.580 25.074 24.004 23.546 23.307 23.121 23.035 23.535 23.114 23.055 22.886 22.869 22.937 23.091 22.941 
0.614 25.282 24.355 23.692 23.340 23.268 23.135 23.675 23.256 23.142 23.045 23.029 23.004 23.145 23.056 
0.651 25.727 24.555 23.887 23.509 23.310 23.225 23.877 23.317 23.275 23.136 23.007 22.989 23.025 23.110 
0.689 26.064 24.611 23.990 23.554 23.440 23.290 23.915 23.384 23.342 23.219 23.030 23.102 23.308 23.186 
0.730 26.552 25.081 24.170 23.756 23.529 23.336 24.163 23.505 23.286 23.126 23.149 23.198 23.271 23.204 
0.773 27.033 25.278 24.451 23.892 23.588 23.390 24.372 23.588 23.458 23.260 23.064 23.127 23.171 23.230 
0.819 27.103 25.565 24.704 23.985 23.738 23.547 24.567 23.751 23.561 23.291 23.125 23.197 23.255 23.294 
0.868 27.370 25.803 24.891 24.156 23.855 23.663 24.758 23.846 23.661 23.439 23.098 23.207 23.353 23.357 
0.919 27.839 26.019 25.056 24.335 24.079 23.892 24.935 24.061 23.802 23.452 23.218 23.188 23.316 23.421 
0.974 27.912 26.273 25.216 24.414 24.036 23.853 25.110 24.036 23.810 23.518 23.235 23.298 23.381 23.467 
1.032 28.677 26.422 25.335 24.642 24.200 24.016 25.233 24.217 24.020 23.521 23.295 23.323 23.344 23.539 
1.093 29.016 26.948 25.439 24.792 24.430 24.130 25.403 24.412 24.123 23.660 23.421 23.467 23.401 23.654 
1.158 29.681 27.237 25.732 24.938 24.477 24.278 25.640 24.511 24.235 23.682 23.466 23.575 23.546 23.720 
1.226 29.659 27.321 25.926 25.076 24.558 24.381 25.834 24.590 24.355 23.863 23.494 23.597 23.560 23.795 
1.299 30.310 27.550 25.916 25.190 24.746 24.513 25.858 24.746 24.472 23.899 23.575 23.671 23.685 23.871 
1.376 30.972 28.047 26.278 25.312 24.847 24.669 26.191 24.850 24.491 23.879 23.646 23.826 23.779 23.937 
1.458 31.540 28.300 26.420 25.610 25.025 24.790 26.374 25.057 24.666 24.022 23.709 23.817 23.765 24.019 
1.544 31.971 28.546 26.628 25.715 25.053 24.899 26.546 25.113 24.724 24.071 23.784 23.872 23.815 24.075 
1.636 31.453 28.753 26.879 25.828 25.202 24.981 26.708 25.249 24.732 24.102 23.828 23.909 23.834 24.121 
1.733 32.270 29.362 27.112 26.069 25.352 25.148 26.995 25.413 24.934 24.239 23.922 23.993 23.909 24.232 
1.836 32.444 29.459 27.340 26.213 25.507 25.340 27.171 25.591 25.011 24.288 23.949 23.983 23.943 24.273 
1.944 33.394 29.791 27.636 26.418 25.648 25.446 27.436 25.716 25.129 24.405 23.949 23.988 23.993 24.309 
2.060 33.927 30.340 27.863 26.664 25.835 25.612 27.703 25.924 25.205 24.459 23.997 24.062 24.008 24.366 
2.182 34.067 30.634 28.290 26.723 25.951 25.668 27.925 26.012 25.303 24.557 24.020 24.016 23.999 24.401 
2.311 39.340 30.995 28.615 26.947 26.172 25.747 28.172 26.196 25.346 24.602 24.055 24.021 24.020 24.433 
2.448 37.654 31.552 28.821 27.121 26.288 25.876 28.407 26.307 25.493 24.708 24.047 24.000 24.015 24.463 
2.594 41.522 31.475 29.128 27.336 26.469 25.990 28.699 26.466 25.609 24.767 24.073 23.971 24.010 24.487 
2.747 37.542 32.265 29.672 27.606 26.761 26.220 29.063 26.756 25.720 24.850 24.106 23.966 24.017 24.529 
2.910 34.497 32.562 30.268 27.784 27.006 26.352 29.406 26.953 25.811 24.962 24.152 23.994 24.073 24.584 
3.083 49.916 32.739 30.291 28.167 27.251 26.512 29.596 27.189 25.962 25.076 24.224 23.994 24.058 24.645 
3.266 48.056 33.133 30.775 28.404 27.497 26.734 29.979 27.408 26.101 25.158 24.250 24.029 24.146 24.693 
3.459 46.271 34.201 30.904 28.718 27.621 26.938 30.244 27.601 26.224 25.252 24.310 24.035 24.154 24.747 
3.665 57.444 35.073 31.729 28.939 28.054 27.196 30.728 27.930 26.422 25.373 24.380 24.059 24.191 24.816 
3.882 nan 34.215 32.188 29.415 28.537 27.420 31.339 28.308 26.550 25.501 24.437 24.053 24.202 24.860 
4.112 nan 35.353 32.048 29.978 28.780 27.529 31.737 28.529 26.727 25.619 24.536 24.138 24.263 24.956 
4.356 71.553 36.633 32.558 30.140 29.138 27.863 31.843 28.860 26.916 25.742 24.614 24.150 24.334 25.014 
4.614 74.185 39.139 34.296 30.791 29.638 28.250 32.763 29.367 27.176 25.911 24.725 24.242 24.408 25.132 
4.888 73.013 36.184 34.673 31.343 30.005 28.583 33.333 29.714 27.452 26.099 24.830 24.294 24.478 25.229 
5.178 nan 38.859 35.865 32.330 30.586 29.082 34.703 30.321 27.714 26.236 24.959 24.373 24.587 25.341 
5.485 88.627 42.226 36.767 32.709 31.089 29.585 35.165 30.904 28.060 26.459 25.099 24.473 24.731 25.471 
