# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.646 24.294 23.044 26.491 29.819 26.515 23.597 27.778 27.065 29.218 28.884 36.211 33.695 28.098 
0.109 21.527 22.510 22.494 24.505 21.677 26.777 22.780 22.387 25.268 22.022 27.299 29.680 28.104 23.234 
0.116 20.211 21.407 21.956 22.096 23.153 23.925 21.583 23.740 24.158 26.362 25.056 27.344 44.085 24.962 
0.122 21.051 21.084 21.116 22.930 22.570 22.988 21.390 22.611 23.994 24.354 27.452 28.863 31.730 24.619 
0.130 20.276 20.783 22.678 21.579 22.869 20.919 21.594 22.124 21.412 24.781 25.183 29.189 25.587 22.612 
0.137 20.257 20.297 21.505 20.829 22.603 23.854 20.871 22.316 23.766 24.664 22.387 24.553 26.300 23.223 
0.145 19.564 20.658 20.794 21.149 21.761 21.950 20.782 21.597 22.422 25.066 22.011 21.551 28.002 22.557 
0.154 19.916 20.365 20.880 21.539 21.784 22.646 20.846 22.184 22.056 24.095 26.420 23.270 24.707 22.996 
0.163 19.836 20.170 21.276 21.489 21.202 22.624 20.874 21.596 21.963 21.543 24.370 23.097 25.653 22.179 
0.173 19.718 20.261 20.734 20.862 21.511 20.969 20.660 21.355 21.101 22.450 22.265 27.715 27.227 21.948 
0.183 19.814 20.192 20.700 21.179 21.164 22.545 20.800 21.395 22.894 23.428 24.258 24.504 23.868 23.573 
0.194 19.957 20.240 20.773 21.583 21.394 21.603 20.843 21.622 22.185 22.924 21.815 22.400 23.482 22.112 
0.206 20.066 20.429 21.588 21.298 20.511 20.804 21.197 20.642 21.261 22.120 22.142 23.923 24.651 21.869 
0.218 19.944 20.425 20.922 20.750 21.635 21.453 20.819 21.339 21.648 22.159 22.432 23.741 24.247 22.140 
0.231 19.928 20.257 21.096 20.983 21.949 22.112 20.922 21.573 22.220 21.895 22.910 22.749 24.108 22.299 
0.244 20.123 20.802 21.289 21.770 21.823 21.788 21.294 21.882 22.000 23.402 23.570 23.073 23.628 22.750 
0.259 20.325 20.590 20.991 21.187 22.338 21.249 20.895 21.717 21.481 22.381 22.655 22.319 24.031 22.085 
0.274 20.293 20.539 21.237 21.409 22.345 22.422 21.124 22.083 22.717 22.669 22.826 23.903 22.942 22.795 
0.290 20.317 20.815 21.268 21.423 22.215 21.778 21.232 21.819 22.150 22.689 22.912 23.455 23.463 22.650 
0.308 20.475 20.808 21.497 21.692 21.764 21.931 21.362 21.811 21.964 21.857 22.669 22.140 22.942 22.095 
0.326 20.311 20.673 20.986 21.526 21.573 21.789 21.023 21.770 21.907 22.396 22.822 23.654 24.605 22.437 
0.345 20.404 20.904 20.988 21.245 21.374 21.899 21.070 21.436 22.021 22.219 22.803 23.401 23.384 22.391 
0.366 20.465 20.790 21.164 21.533 21.614 21.912 21.169 21.729 21.896 22.061 22.453 23.496 23.335 22.229 
0.387 20.462 20.806 21.015 21.324 21.360 21.325 21.077 21.281 21.547 21.848 22.930 23.382 23.805 22.089 
