# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.867 24.631 25.392 26.540 27.201 26.631 25.307 27.530 27.353 28.473 27.672 30.413 31.561 27.826 
0.109 20.956 21.002 22.362 21.185 25.205 25.812 22.021 21.805 26.280 27.454 25.738 26.582 25.947 26.398 
0.116 20.566 20.324 21.320 23.468 23.145 24.925 21.047 23.715 22.862 22.544 24.673 29.411 30.573 23.585 
0.122 20.023 20.141 20.694 21.233 22.644 22.243 20.588 21.996 21.628 23.367 25.832 27.196 26.572 22.839 
0.130 19.626 20.256 19.858 21.239 21.883 22.881 20.298 21.573 21.302 20.507 27.235 27.340 28.022 21.314 
0.137 19.834 19.872 20.455 21.416 20.747 22.966 20.363 21.339 23.058 21.574 23.668 23.640 27.547 22.424 
0.145 19.707 20.032 20.163 20.873 22.702 22.944 20.225 22.575 22.007 24.493 23.858 24.393 26.800 22.949 
0.154 19.295 19.946 20.354 21.989 22.673 23.302 20.540 22.376 21.726 21.828 24.544 26.331 25.131 22.807 
0.163 19.338 20.156 20.191 20.848 22.141 22.069 20.299 22.085 21.131 20.683 22.022 23.577 24.380 21.468 
0.173 19.394 20.057 20.530 21.501 21.859 21.667 20.709 21.562 22.226 23.226 23.555 22.989 21.224 22.801 
0.183 19.400 19.735 20.603 21.025 22.730 21.765 20.518 21.927 22.034 22.956 23.222 24.126 20.837 22.754 
0.194 19.659 19.955 20.531 20.791 20.931 21.826 20.367 21.214 21.388 21.750 22.739 22.597 24.112 21.859 
0.206 19.720 20.164 20.804 21.899 20.967 21.446 20.861 21.248 21.991 21.682 22.442 24.243 24.972 22.131 
0.218 19.686 20.284 21.026 20.825 21.131 22.553 20.730 21.434 22.646 22.205 22.551 23.034 24.391 22.582 
0.231 19.592 20.096 21.046 21.267 21.753 20.949 20.866 21.292 21.365 22.291 22.441 22.627 22.640 22.025 
0.244 19.675 20.110 20.758 20.967 21.666 21.174 20.721 21.273 21.678 22.826 22.412 23.485 23.979 22.299 
0.259 19.675 20.267 21.072 21.080 21.394 21.289 20.898 21.279 21.031 21.292 21.595 22.345 24.068 21.467 
0.274 19.635 20.495 20.773 21.091 21.563 22.014 20.874 21.438 21.977 21.778 22.158 23.157 23.496 22.281 
0.290 19.596 20.430 20.939 21.272 21.264 21.207 20.891 21.315 21.332 22.226 22.572 23.075 23.731 21.954 
0.308 19.687 20.319 20.919 21.390 21.283 21.790 20.856 21.425 21.823 22.191 22.474 22.792 22.477 22.284 
0.326 19.818 20.270 20.852 21.032 21.040 21.984 20.829 21.231 21.648 22.017 22.487 22.176 23.352 22.036 
0.345 19.959 20.386 20.851 21.378 21.363 21.592 20.847 21.464 21.512 22.089 22.239 22.859 23.691 22.066 
0.366 20.020 20.465 20.912 21.078 21.422 21.448 20.919 21.248 21.674 21.663 22.507 23.666 23.502 22.079 
0.387 20.018 20.437 20.665 20.873 21.128 21.384 20.677 21.170 21.580 21.744 22.018 22.843 23.518 21.927 
0.410 20.060 20.495 20.915 21.142 21.133 21.533 20.863 21.288 21.482 21.406 21.626 22.205 22.708 21.636 
0.435 20.083 20.453 20.862 21.063 21.114 21.247 20.812 21.184 21.242 21.299 21.774 22.054 22.684 21.540 
