# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.434 24.527 25.906 25.899 26.016 31.312 25.662 26.063 27.989 27.169 30.887 37.769 35.438 28.321 
0.109 21.445 20.381 23.169 24.166 24.842 25.845 21.741 24.856 24.586 23.602 25.068 26.238 33.495 24.277 
0.116 20.563 20.480 22.033 20.162 21.940 23.938 20.537 21.797 24.308 25.035 22.978 33.562 30.492 23.879 
0.122 20.218 20.235 20.554 22.505 25.469 22.487 20.652 24.738 20.739 20.147 26.274 26.107 26.561 21.244 
0.130 20.254 20.506 20.269 21.425 22.460 20.743 20.525 21.506 21.119 24.180 24.780 27.492 28.157 22.306 
0.137 19.654 19.905 20.421 21.595 21.191 23.445 20.707 21.294 23.605 23.914 25.928 26.347 28.626 24.206 
0.145 19.607 20.261 19.782 21.560 22.589 23.185 20.135 22.169 23.626 21.674 22.789 23.715 24.161 22.423 
0.154 19.415 20.411 20.644 20.550 21.204 21.306 20.591 21.159 22.065 21.677 22.790 24.610 25.649 22.302 
0.163 19.573 19.965 20.350 21.348 21.419 23.193 20.631 21.446 23.588 23.577 23.565 24.239 24.105 23.619 
0.173 19.299 19.778 20.854 21.064 22.350 21.085 20.579 21.581 21.334 22.771 23.266 24.262 21.791 22.225 
0.183 19.502 20.157 20.696 20.743 21.663 23.426 20.563 21.666 22.321 21.057 21.695 23.463 20.792 21.896 
0.194 19.574 19.994 20.600 20.467 21.488 21.984 20.465 21.139 22.132 21.423 22.239 23.959 22.804 22.164 
0.206 19.492 19.940 20.712 20.711 21.516 22.700 20.654 21.338 22.805 23.095 23.413 24.688 24.099 23.246 
0.218 19.496 20.266 20.620 21.858 21.023 22.452 20.728 21.511 22.612 21.768 22.059 22.806 23.627 22.294 
0.231 19.486 20.354 21.279 21.323 21.611 21.564 21.075 21.494 22.151 22.017 24.062 24.445 24.579 22.557 
0.244 19.682 20.418 20.850 21.129 21.531 21.130 20.778 21.405 21.300 21.996 22.866 23.791 23.086 21.980 
0.259 19.856 20.390 20.871 21.281 21.219 21.855 20.851 21.446 21.988 22.853 22.148 22.339 25.444 22.327 
0.274 19.798 20.491 20.938 21.493 21.447 21.387 20.952 21.662 21.717 22.483 23.246 23.993 23.346 22.419 
0.290 19.894 20.499 20.967 21.607 21.147 21.687 20.993 21.408 21.499 22.230 22.950 23.847 23.980 22.218 
0.308 19.766 20.325 20.767 21.111 21.219 21.925 20.747 21.391 22.317 21.985 22.272 22.997 24.157 22.220 
0.326 19.823 20.397 20.855 21.452 21.804 21.180 20.872 21.612 21.446 21.491 21.953 22.733 22.844 21.701 
0.345 20.102 20.432 20.842 21.432 21.272 21.596 20.877 21.500 21.532 22.017 22.331 21.936 22.787 21.896 
0.366 20.026 20.373 20.998 21.093 21.251 21.777 20.933 21.243 21.465 21.577 21.924 22.870 23.384 21.813 
0.387 20.023 20.507 20.928 21.135 21.270 21.824 20.867 21.371 21.871 21.659 22.153 22.913 23.372 22.033 
0.410 20.090 20.463 20.755 21.344 21.336 21.351 20.817 21.353 21.552 21.910 22.204 22.465 22.031 21.907 
0.435 20.061 20.567 20.836 21.143 21.358 21.012 20.864 21.291 21.250 21.535 22.094 22.556 23.216 21.679 
0.461 20.150 20.411 20.807 20.984 21.131 21.189 20.757 21.150 21.364 21.484 21.935 22.147 22.263 21.657 
0.488 20.226 20.458 20.606 20.859 20.793 21.262 20.632 20.888 21.299 21.398 21.781 22.016 22.109 21.550 
0.517 20.332 20.502 20.687 20.919 21.082 20.978 20.673 21.014 21.226 21.328 21.697 22.500 22.213 21.560 
0.547 20.375 20.476 20.514 20.822 20.903 20.956 20.556 20.920 21.014 21.059 21.700 21.946 22.091 21.331 
0.580 20.520 20.527 20.639 20.790 20.784 21.048 20.644 20.860 21.042 21.247 21.437 22.266 22.235 21.354 
0.614 20.795 20.610 20.648 20.751 20.899 20.760 20.659 20.802 20.848 21.060 21.160 21.685 21.924 21.133 
0.651 21.012 20.657 20.617 20.774 20.765 20.823 20.636 20.767 20.840 21.040 21.337 21.742 21.947 21.150 
0.689 21.436 20.816 20.710 20.673 20.838 20.781 20.689 20.776 20.911 21.106 21.255 21.586 21.782 21.176 
0.730 21.730 20.957 20.724 20.720 20.694 20.851 20.720 20.735 20.918 21.017 21.307 21.771 21.705 21.169 
0.773 22.118 21.204 20.910 20.811 20.747 20.865 20.921 20.751 20.868 20.886 21.332 21.547 21.806 21.082 
0.819 22.585 21.448 21.079 20.905 20.795 20.969 21.088 20.809 21.019 20.969 21.111 21.640 21.739 21.126 
0.868 22.831 21.706 21.240 21.111 20.972 20.868 21.247 20.942 20.977 20.989 21.092 21.271 21.424 21.065 
0.919 23.025 21.956 21.544 21.232 21.003 21.133 21.501 21.062 21.149 21.038 21.100 21.424 21.533 21.147 
0.974 23.399 22.268 21.705 21.364 21.306 21.314 21.675 21.275 21.367 21.173 21.175 21.406 21.541 21.276 
1.032 23.876 22.631 22.005 21.579 21.338 21.395 21.962 21.370 21.484 21.229 21.238 21.449 21.627 21.349 
1.093 24.346 22.795 22.127 21.790 21.501 21.530 22.101 21.533 21.585 21.361 21.293 21.352 21.705 21.408 
1.158 24.549 23.307 22.462 21.947 21.802 21.727 22.407 21.784 21.887 21.526 21.338 21.465 21.669 21.554 
