# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.854 25.137 27.019 26.481 27.727 27.371 26.100 27.925 27.671 27.889 27.500 32.145 33.035 27.728 
0.109 21.922 22.052 23.489 22.761 25.714 23.776 22.728 24.366 22.491 25.992 29.659 26.954 28.128 23.724 
0.116 21.075 21.749 22.617 24.142 23.460 21.320 22.619 22.262 22.496 26.194 26.149 26.530 25.929 23.659 
0.122 21.167 21.656 22.469 22.380 24.471 25.258 22.321 23.213 25.518 24.264 24.386 25.688 27.020 24.925 
0.130 21.098 21.256 22.042 21.761 22.154 21.570 21.703 21.697 22.125 23.750 22.805 23.877 25.106 22.797 
0.137 21.096 21.309 22.084 22.843 23.575 21.878 21.959 22.711 22.229 22.257 22.906 23.636 23.414 22.709 
0.145 21.130 21.201 21.476 22.860 22.446 23.372 21.570 22.756 23.074 23.616 25.305 25.139 23.525 23.717 
0.154 21.129 21.083 21.537 21.876 22.005 21.494 21.548 21.836 22.067 23.608 23.355 23.905 25.111 22.892 
0.163 20.895 21.085 21.837 22.404 22.657 23.212 21.642 22.959 22.443 22.421 23.559 24.949 22.834 22.984 
0.173 20.999 21.330 21.662 21.804 22.197 22.703 21.599 22.124 22.888 22.444 23.000 22.355 23.955 22.701 
0.183 21.197 21.407 21.680 21.780 22.830 21.852 21.573 22.157 22.056 22.302 22.586 23.763 22.164 22.413 
0.194 21.205 21.359 21.727 22.150 22.282 23.224 21.714 22.576 23.049 22.788 23.301 24.106 24.105 23.153 
0.206 21.126 21.364 21.769 22.307 22.407 22.331 21.796 22.288 22.608 23.230 23.316 22.666 25.251 22.896 
0.218 21.362 21.455 21.746 22.365 22.109 22.757 21.789 22.333 22.669 22.484 23.157 24.255 23.627 22.893 
0.231 21.470 21.536 22.059 22.315 22.088 22.629 22.027 22.298 22.811 22.863 23.526 23.522 22.925 23.060 
0.244 21.433 21.612 21.940 22.006 21.742 22.098 21.902 21.829 22.291 22.697 23.054 23.305 23.781 22.696 
0.259 21.748 21.883 21.839 22.073 22.240 22.701 21.846 22.415 22.486 22.290 23.005 23.880 23.303 22.688 
0.274 21.729 21.809 21.891 21.882 21.899 22.566 21.842 22.069 22.670 22.333 22.422 22.826 24.115 22.583 
0.290 21.821 21.751 21.817 22.088 22.197 22.305 21.847 22.200 22.336 22.500 22.912 23.218 23.480 22.635 
0.308 21.927 21.906 21.918 21.967 21.999 22.371 21.908 22.059 22.396 22.178 22.703 23.514 22.990 22.565 
0.326 22.167 21.938 21.943 21.949 22.008 21.918 21.913 22.036 22.049 22.218 22.563 22.994 23.129 22.350 
0.345 22.300 21.970 21.886 21.854 22.042 21.872 21.861 21.940 22.171 22.161 22.497 23.083 22.581 22.400 
0.366 22.552 22.037 21.917 21.706 21.950 22.083 21.890 21.883 22.065 22.155 22.424 22.733 23.274 22.275 
0.387 22.795 22.183 21.929 21.911 21.710 21.900 21.936 21.809 21.863 21.969 22.270 22.883 23.147 22.142 
