# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 26.001 26.478 28.400 27.861 30.949 28.917 27.723 28.402 28.569 29.249 28.697 28.705 34.673 28.903 
0.109 22.805 23.356 24.298 24.181 25.940 26.346 24.083 24.942 24.191 24.281 30.097 31.777 28.248 25.345 
0.116 22.572 22.925 23.618 24.315 26.417 23.735 23.496 26.020 23.524 25.441 26.812 27.898 26.893 24.573 
0.122 22.288 23.001 23.526 23.747 23.462 25.616 23.608 23.740 25.394 25.052 25.361 26.331 26.578 25.458 
0.130 22.253 22.618 22.614 23.655 23.214 22.785 22.757 23.492 23.072 24.594 24.306 23.935 27.609 23.873 
0.137 22.479 22.579 23.158 24.045 24.284 25.822 23.090 24.651 24.611 24.158 24.685 24.668 24.630 24.549 
0.145 22.597 22.419 22.922 23.788 23.718 24.865 22.908 24.137 24.325 24.662 24.745 27.350 24.877 24.670 
0.154 22.541 22.296 22.957 22.885 23.701 23.444 22.681 23.668 23.336 24.158 24.038 25.100 25.551 23.926 
0.163 22.252 22.553 22.748 22.873 23.905 23.386 22.736 23.492 23.482 24.276 24.453 24.739 24.261 24.063 
0.173 22.321 22.702 22.776 23.021 23.655 24.052 22.894 23.401 24.076 23.775 25.674 25.764 24.284 24.330 
0.183 22.539 22.864 23.012 22.988 23.529 23.409 22.973 23.361 23.577 24.080 24.014 23.916 23.920 23.910 
0.194 22.501 22.677 23.249 23.181 23.557 24.628 23.064 23.581 24.158 23.955 23.870 24.290 24.988 24.092 
0.206 22.433 22.778 22.901 23.358 23.811 23.392 22.966 23.528 23.673 24.120 24.236 25.237 24.995 24.177 
0.218 22.687 22.783 22.957 23.208 23.237 24.073 22.965 23.421 24.149 23.768 24.594 25.164 24.122 24.292 
0.231 22.788 22.871 23.092 23.708 23.622 23.594 23.160 23.631 23.642 23.889 24.621 25.326 24.891 24.096 
0.244 22.909 23.013 23.344 23.298 23.161 23.410 23.203 23.335 23.443 23.592 24.255 24.931 24.284 23.884 
0.259 22.977 23.257 23.302 23.411 23.478 23.836 23.308 23.485 24.001 23.781 23.906 24.419 25.225 24.010 
0.274 23.045 23.206 23.320 23.292 23.325 23.541 23.318 23.260 23.727 23.982 24.155 24.157 25.083 23.965 
0.290 23.261 23.212 23.235 23.223 23.519 23.433 23.188 23.464 23.579 23.784 24.057 24.943 24.367 23.914 
0.308 23.412 23.320 23.135 23.235 23.459 23.497 23.189 23.342 23.668 23.499 23.682 24.053 24.833 23.707 
