# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.207 25.560 27.583 26.894 28.579 27.115 26.494 28.043 27.476 28.279 27.659 29.597 34.201 27.879 
0.109 22.007 22.367 23.517 23.436 26.087 24.909 23.062 24.275 23.053 26.674 29.513 27.222 27.584 24.275 
0.116 21.665 21.978 22.664 24.003 24.833 21.492 22.657 22.687 22.327 24.408 26.312 26.674 25.847 23.507 
0.122 21.344 21.980 22.888 22.168 24.034 24.809 22.616 23.102 23.935 24.126 24.327 26.236 25.550 24.452 
0.130 21.313 21.510 21.765 22.328 22.517 21.272 21.821 21.707 22.106 24.108 23.189 24.927 26.146 22.912 
0.137 21.397 21.536 22.420 22.881 24.293 23.815 22.259 23.667 23.393 23.033 23.809 23.771 23.563 23.484 
0.145 21.402 21.442 21.936 22.793 23.471 22.640 22.023 22.978 23.305 23.450 23.780 26.808 22.848 23.634 
0.154 21.350 21.297 21.765 22.375 22.372 21.825 21.739 22.339 22.284 23.254 23.443 24.027 26.220 22.940 
0.163 21.114 21.497 21.651 22.344 22.483 22.543 21.711 22.557 22.476 23.153 23.288 24.697 23.189 23.171 
0.173 21.374 21.574 21.943 21.985 22.674 22.686 21.791 22.739 22.770 22.791 25.155 23.170 24.165 23.144 
0.183 21.560 21.773 21.918 22.118 22.538 22.202 21.887 22.299 22.735 22.863 22.733 24.028 22.407 22.947 
0.194 21.442 21.679 22.210 22.120 22.864 23.319 22.018 22.895 23.103 22.657 23.100 23.718 24.677 23.037 
0.206 21.499 21.634 21.958 22.539 22.409 22.736 21.945 22.486 22.860 23.226 23.442 23.853 23.666 23.229 
0.218 21.711 21.710 21.881 22.218 22.629 23.173 21.911 22.505 23.041 22.810 23.785 23.780 23.129 23.200 
0.231 21.729 21.840 22.143 22.687 22.380 22.518 22.189 22.557 22.619 22.944 23.685 23.918 23.897 23.092 
0.244 21.895 22.005 22.163 22.186 22.346 22.567 22.174 22.260 22.571 22.672 23.728 23.238 23.377 22.859 
0.259 21.883 22.255 22.236 22.275 22.445 23.168 22.217 22.610 22.927 22.759 23.003 24.187 24.120 23.029 
0.274 22.013 22.119 22.298 22.120 22.290 22.903 22.211 22.367 22.839 22.930 23.098 23.143 24.480 23.014 
0.290 22.188 22.106 22.070 22.452 22.290 22.520 22.136 22.402 22.526 22.870 23.045 23.619 23.219 22.889 
0.308 22.295 22.169 22.095 22.211 22.316 22.721 22.078 22.402 22.633 22.366 22.689 23.290 23.685 22.711 
0.326 22.319 22.193 22.251 22.180 22.133 22.132 22.217 22.117 22.363 22.351 22.811 23.140 23.091 22.599 
0.345 22.524 22.166 22.227 22.112 22.283 22.207 22.139 22.273 22.328 22.455 22.573 23.121 23.026 22.558 
0.366 22.675 22.334 22.165 22.230 22.224 22.190 22.215 22.180 22.179 22.313 22.716 23.315 23.884 22.490 
0.387 23.062 22.408 22.095 22.223 22.056 22.265 22.175 22.107 22.313 22.312 22.647 22.897 23.240 22.483 
0.410 23.329 22.678 22.241 22.155 21.983 22.026 22.263 22.049 22.149 22.280 22.437 22.363 22.923 22.282 
0.435 23.549 22.701 22.360 22.101 22.117 22.217 22.318 22.139 22.243 22.247 22.302 22.545 22.918 22.298 
0.461 23.711 22.996 22.589 22.347 22.321 22.337 22.568 22.329 22.333 22.294 22.286 22.611 22.857 22.349 
0.488 24.008 23.190 22.746 22.422 22.491 22.279 22.686 22.395 22.353 22.324 22.305 22.489 22.475 22.353 
0.517 24.271 23.411 22.850 22.557 22.586 22.475 22.803 22.574 22.448 22.422 22.445 22.585 22.924 22.457 
0.547 24.756 23.632 23.054 22.683 22.593 22.633 23.025 22.610 22.541 22.461 22.520 22.603 22.671 22.529 
0.580 24.797 23.734 23.113 22.893 22.784 22.641 23.124 22.733 22.641 22.487 22.423 22.447 22.627 22.511 
0.614 24.944 23.943 23.296 22.955 22.820 22.765 23.303 22.805 22.774 22.533 22.594 22.548 22.761 22.612 
0.651 25.544 24.347 23.597 23.172 22.961 22.869 23.547 22.982 22.922 22.723 22.574 22.580 22.643 22.698 
0.689 25.810 24.434 23.812 23.191 23.053 23.000 23.709 23.020 22.979 22.820 22.655 22.725 22.792 22.791 
0.730 26.270 24.766 23.925 23.462 23.067 22.995 23.920 23.088 22.968 22.778 22.704 22.822 22.904 22.818 
0.773 26.539 25.142 24.100 23.495 23.196 23.074 24.056 23.220 23.083 22.853 22.636 22.745 22.819 22.838 
0.819 26.894 25.283 24.408 23.730 23.427 23.209 24.315 23.406 23.208 22.859 22.747 22.834 22.997 22.915 
0.868 27.140 25.808 24.752 23.922 23.597 23.364 24.589 23.579 23.357 23.025 22.770 22.938 22.974 23.019 
0.919 27.251 26.007 24.909 24.067 23.714 23.503 24.783 23.700 23.456 23.081 22.847 22.821 22.909 23.045 
0.974 27.899 26.286 25.092 24.306 23.954 23.677 25.027 23.899 23.558 23.132 22.843 22.902 23.066 23.099 
1.032 27.384 26.321 25.283 24.489 23.922 23.794 25.206 23.949 23.655 23.152 22.929 22.974 23.034 23.168 
1.093 28.758 26.838 25.395 24.705 24.223 23.930 25.340 24.221 23.800 23.272 23.005 23.092 23.039 23.280 
1.158 29.472 27.373 25.708 24.822 24.254 24.067 25.546 24.327 23.968 23.370 23.056 23.164 23.161 23.364 
1.226 29.537 27.398 25.783 24.991 24.594 24.284 25.738 24.565 24.096 23.442 23.162 23.263 23.189 23.467 
1.299 29.779 27.406 25.969 25.150 24.656 24.381 25.847 24.666 24.229 23.583 23.180 23.324 23.382 23.536 
1.376 30.743 27.954 26.374 25.490 24.768 24.523 26.276 24.805 24.235 23.597 23.324 23.361 23.432 23.608 
1.458 30.996 28.457 26.630 25.767 25.009 24.818 26.630 25.065 24.498 23.695 23.319 23.558 23.436 23.710 
1.544 32.752 28.570 26.668 25.884 25.166 24.871 26.596 25.194 24.562 23.807 23.453 23.516 23.445 23.784 
1.636 31.398 29.244 27.208 26.071 25.414 25.053 27.049 25.428 24.667 23.820 23.467 23.577 23.495 23.828 
1.733 31.873 29.312 27.378 26.351 25.653 25.212 27.208 25.669 24.788 23.961 23.587 23.631 23.553 23.934 
1.836 33.324 29.738 27.686 26.541 25.810 25.470 27.503 25.833 24.965 24.012 23.602 23.630 23.561 23.982 
1.944 33.091 29.873 27.834 26.735 25.949 25.547 27.711 25.963 25.065 24.090 23.617 23.685 23.644 24.027 
2.060 33.561 30.519 28.154 27.100 26.095 25.827 28.094 26.190 25.226 24.205 23.643 23.681 23.610 24.078 
2.182 32.322 30.850 28.400 27.133 26.365 25.842 28.244 26.363 25.332 24.263 23.709 23.702 23.627 24.133 
2.311 34.187 31.253 28.812 27.405 26.690 26.071 28.559 26.647 25.399 24.349 23.706 23.656 23.672 24.143 
2.448 44.156 31.590 29.256 27.574 26.736 26.204 28.850 26.748 25.572 24.411 23.701 23.630 23.657 24.161 
2.594 46.121 32.656 29.498 27.743 26.939 26.457 29.217 26.910 25.743 24.475 23.721 23.622 23.713 24.192 
2.747 38.003 32.070 29.710 28.121 27.320 26.605 29.349 27.259 25.893 24.563 23.740 23.602 23.699 24.220 
2.910 34.969 32.744 30.202 28.424 27.501 26.677 29.779 27.377 25.968 24.638 23.801 23.622 23.718 24.271 
3.083 58.891 33.354 30.897 28.663 27.716 26.934 30.245 27.654 26.059 24.758 23.835 23.618 23.719 24.308 
3.266 53.034 33.667 31.135 28.910 27.947 27.121 30.379 27.894 26.232 24.815 23.854 23.648 23.765 24.352 
3.459 nan 34.009 31.496 29.134 28.190 27.270 30.759 28.077 26.359 24.914 23.909 23.658 23.813 24.401 
3.665 55.545 35.507 31.473 29.473 28.462 27.448 31.013 28.316 26.435 25.000 23.974 23.655 23.847 24.442 
3.882 72.724 34.979 31.983 29.542 28.738 27.587 31.263 28.501 26.578 25.099 23.993 23.635 23.854 24.466 
4.112 81.131 35.406 33.642 30.159 29.076 27.647 32.005 28.748 26.700 25.198 24.102 23.719 23.922 24.555 
4.356 nan 36.775 32.106 30.576 29.291 27.939 31.880 29.026 26.885 25.307 24.173 23.735 23.977 24.614 
4.614 nan 38.351 33.014 30.851 29.669 28.188 32.542 29.377 27.091 25.437 24.253 23.804 24.028 24.699 
4.888 nan 37.946 35.554 31.615 29.874 28.464 33.726 29.626 27.293 25.605 24.353 23.846 24.119 24.784 
5.178 nan 38.764 36.239 32.485 30.512 28.798 34.266 30.201 27.464 25.731 24.455 23.928 24.234 24.883 
5.485 93.906 44.560 37.078 32.718 31.074 29.253 35.033 30.585 27.812 25.892 24.594 24.030 24.345 25.011 
5.810 91.156 50.088 37.797 33.305 30.886 29.521 36.383 30.664 28.007 26.097 24.754 24.147 24.505 25.154 
6.155 90.329 57.175 38.408 33.606 31.432 29.737 36.607 31.038 28.278 26.313 24.917 24.290 24.678 25.310 
6.520 91.921 60.232 37.399 33.540 31.592 30.108 35.233 31.213 28.519 26.510 25.090 24.406 24.832 25.455 
6.906 nan nan nan 34.126 32.378 30.472 35.721 31.995 28.874 26.790 25.308 24.563 25.007 25.642 
7.316 nan nan 36.617 35.185 32.578 30.942 36.897 32.130 29.232 26.979 25.510 24.780 25.127 25.847 
7.750 nan 74.879 46.910 37.704 32.332 31.785 38.745 32.720 29.537 27.130 25.692 24.985 25.272 26.039 
8.210 nan 63.894 48.872 37.356 33.768 31.712 43.468 33.171 29.891 27.263 25.911 25.238 25.477 26.263 
8.696 nan 61.898 47.537 40.844 34.740 31.755 42.329 33.374 30.057 27.425 26.134 25.507 25.597 26.494 
9.212 nan 60.884 41.022 37.390 33.974 32.185 38.635 33.685 30.107 27.426 26.311 25.784 25.685 26.685 
9.759 nan 54.042 39.091 36.213 32.790 31.933 38.277 32.819 29.781 27.388 26.450 26.067 25.793 26.846 
10.337 nan 38.070 38.433 34.399 31.541 30.963 36.275 31.703 29.394 27.337 26.526 26.403 25.856 26.978 
10.950 nan 41.587 37.084 33.948 31.593 30.694 35.564 31.666 29.289 27.353 26.577 26.558 25.978 27.050 
11.600 106.088 43.215 36.768 34.390 31.717 31.046 36.004 31.881 29.381 27.503 26.768 26.788 26.128 27.230 
12.288 nan nan 37.750 35.995 32.128 31.202 37.814 32.173 29.639 27.633 26.864 26.940 26.216 27.352 
13.016 109.005 63.375 41.717 37.320 32.482 31.588 40.025 32.649 29.795 27.814 26.973 27.105 26.334 27.484 
13.788 nan nan 50.100 35.787 32.993 31.824 40.595 32.982 30.119 27.977 27.073 27.197 26.419 27.601 
14.606 nan 86.658 nan 36.839 33.924 32.639 40.912 33.913 30.604 28.237 27.204 27.421 26.582 27.786 
15.472 nan nan 54.484 38.779 34.480 32.823 43.211 34.225 30.853 28.460 27.360 27.550 26.713 27.947 
16.390 nan 89.300 nan 39.734 34.417 33.271 48.349 34.582 31.152 28.734 27.552 27.783 26.911 28.164 
17.362 116.248 nan 72.597 40.506 35.456 33.293 45.918 34.900 31.727 29.036 27.881 28.229 27.241 28.535 
18.392 118.307 nan nan nan 36.130 33.376 74.866 34.875 32.166 29.637 28.295 28.681 27.720 28.984 
19.482 117.445 91.394 nan nan 36.434 34.892 86.376 36.340 33.111 30.427 29.048 29.585 28.596 29.790 
20.638 120.150 nan 89.395 nan 60.004 35.726 87.015 39.372 35.276 32.418 30.925 31.410 30.119 31.668 
21.862 nan nan 89.739 86.361 77.363 nan nan 78.177 nan 35.829 34.161 33.037 31.379 34.218 
23.158 123.642 98.807 90.676 nan 78.376 77.659 90.585 78.441 79.156 41.740 35.598 33.922 31.787 35.213 
24.532 nan nan 91.959 nan 79.750 nan nan 82.157 nan nan 35.677 34.654 32.236 35.969 
25.987 nan nan 93.932 nan 82.399 nan 93.847 nan nan 75.709 36.438 34.403 32.794 35.860 
27.528 nan nan 94.921 89.532 82.644 nan 93.293 nan nan nan 37.170 34.969 32.850 36.546 
29.160 126.337 nan nan nan nan nan 98.201 nan nan nan nan 34.982 34.399 36.559 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
