# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.843 24.458 25.946 28.287 26.174 25.692 25.808 26.294 26.450 27.446 26.730 32.787 27.339 26.894 
0.109 20.928 20.967 21.384 21.534 23.631 23.186 21.251 24.035 21.746 26.793 29.052 25.826 30.718 22.966 
0.116 20.206 20.969 21.309 23.816 22.607 20.171 21.497 20.980 21.150 24.322 25.337 24.698 25.939 22.304 
0.122 20.136 20.566 21.841 21.011 23.201 23.762 21.228 22.119 22.568 22.690 23.790 24.152 24.348 22.931 
0.130 20.036 20.014 20.613 20.862 20.236 21.103 20.576 20.402 21.553 21.960 22.577 26.321 24.713 22.050 
0.137 20.033 20.084 20.894 21.823 23.169 21.192 20.709 22.015 21.700 22.850 22.055 22.073 22.433 21.996 
0.145 19.919 20.069 20.645 21.304 22.257 21.167 20.762 21.471 21.463 21.336 22.402 25.660 21.827 22.075 
0.154 19.807 19.887 20.336 21.279 20.987 20.743 20.365 20.924 21.261 21.619 22.043 22.598 23.041 21.746 
0.163 19.833 20.284 20.501 20.986 21.029 21.168 20.468 21.142 21.351 22.299 21.727 23.274 23.032 21.799 
0.173 20.101 20.167 20.268 20.701 21.235 21.316 20.319 21.088 21.038 21.580 22.359 21.111 21.824 21.425 
0.183 20.078 20.400 20.511 20.700 21.078 20.837 20.517 20.897 21.130 21.379 22.266 21.881 21.128 21.521 
0.194 20.117 20.440 20.767 21.078 21.489 21.462 20.784 21.409 21.691 21.342 21.692 22.233 23.725 21.668 
0.206 20.123 20.349 20.523 21.030 20.950 21.437 20.565 21.085 21.719 22.002 22.275 22.340 22.413 21.952 
0.218 20.322 20.207 20.735 20.863 21.397 21.759 20.589 21.396 21.518 21.535 22.636 21.778 22.608 21.780 
0.231 20.318 20.526 20.820 21.115 21.108 21.303 20.880 21.053 21.234 21.450 22.423 22.496 23.288 21.671 
0.244 20.452 20.639 20.837 20.821 21.192 20.977 20.822 21.036 20.977 21.335 22.180 21.740 22.524 21.477 
0.259 20.530 20.667 20.723 20.938 21.254 21.525 20.808 21.178 21.430 21.506 21.697 22.647 22.600 21.683 
0.274 20.782 20.770 20.991 20.797 21.205 21.498 20.863 21.238 21.272 21.366 21.927 22.573 23.216 21.669 
0.290 20.725 20.680 20.683 20.864 20.877 21.246 20.750 20.902 21.162 21.420 21.672 21.644 21.925 21.422 
0.308 20.831 20.698 20.762 20.828 20.905 21.253 20.739 20.982 21.190 21.074 21.598 22.323 21.884 21.375 
0.326 20.867 20.670 20.701 20.892 20.711 21.058 20.734 20.836 21.007 21.021 21.603 21.568 22.028 21.246 
0.345 21.015 20.805 20.875 20.894 20.936 20.798 20.865 20.921 20.948 21.018 21.352 21.915 21.745 21.210 
0.366 21.198 20.782 20.718 20.744 20.684 20.727 20.733 20.721 20.742 20.889 21.358 22.070 22.162 21.094 
0.387 21.525 20.951 20.780 20.805 20.610 20.928 20.791 20.734 20.942 20.879 21.249 21.352 21.771 21.081 
0.410 21.810 21.143 20.846 20.743 20.646 20.660 20.891 20.618 20.710 20.883 20.979 21.156 21.547 20.935 
0.435 21.845 21.175 20.890 20.794 20.743 20.826 20.870 20.808 20.859 20.896 20.948 21.368 21.728 20.984 
0.461 22.042 21.437 21.080 20.890 20.791 20.795 21.073 20.809 20.806 20.900 20.953 21.076 21.103 20.910 
0.488 22.326 21.535 21.180 21.079 21.024 21.017 21.158 21.047 20.959 20.900 20.983 21.345 21.218 21.026 
0.517 22.677 21.783 21.331 21.174 20.945 20.900 21.347 20.964 21.044 20.976 21.017 21.237 21.219 21.050 
