# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.234 23.771 24.460 23.784 23.376 26.236 24.327 23.629 27.069 29.001 28.492 34.987 41.556 28.029 
0.109 20.490 21.268 21.606 24.887 21.282 22.599 22.141 21.847 24.306 22.540 22.827 31.680 41.605 23.521 
0.116 21.284 21.157 21.237 20.935 20.814 22.402 20.898 21.419 21.573 22.055 30.904 26.545 27.245 22.794 
0.122 20.024 20.089 21.494 20.065 20.686 20.524 20.698 20.357 21.514 23.243 23.948 24.395 26.631 22.475 
0.130 19.928 20.871 20.710 21.937 21.172 21.530 21.101 21.207 21.969 23.825 24.651 20.995 24.250 22.043 
0.137 20.011 21.186 20.686 23.067 22.140 20.412 21.003 21.560 21.265 20.640 22.079 24.058 20.961 21.219 
0.145 20.328 20.568 21.011 20.554 21.240 20.978 21.013 20.876 21.108 23.906 25.254 25.694 24.825 22.263 
0.154 19.918 20.435 20.175 20.736 21.069 22.054 20.377 21.017 22.626 20.089 20.565 21.812 24.059 21.069 
0.163 19.819 20.065 19.950 20.428 22.116 22.352 19.951 21.842 21.460 21.466 21.876 25.817 27.067 22.013 
0.173 20.036 20.353 20.814 20.879 22.038 23.225 20.706 22.088 23.385 21.923 20.667 23.440 23.587 21.680 
0.183 20.067 20.456 20.897 21.776 21.462 22.990 20.839 21.987 21.250 21.497 22.091 23.252 23.846 21.698 
0.194 20.584 20.849 20.349 20.887 21.314 21.094 20.488 21.165 21.476 22.509 22.347 22.673 22.081 22.089 
0.206 20.567 20.769 21.165 21.741 20.431 21.842 21.276 20.912 22.109 22.284 23.767 23.209 23.229 22.569 
0.218 20.289 20.215 21.088 21.345 21.409 21.563 20.827 21.474 21.089 22.434 23.250 21.387 22.305 21.661 
0.231 20.329 20.513 20.781 20.972 20.282 21.279 20.831 20.583 20.991 21.943 22.576 22.335 20.812 21.791 
0.244 20.827 21.161 21.399 21.014 21.383 21.100 21.287 21.264 20.752 21.391 22.182 22.289 21.212 21.461 
0.259 20.511 20.594 20.783 21.076 21.063 22.055 20.815 21.339 21.447 21.581 22.282 22.689 22.275 21.783 
0.274 20.519 20.736 20.887 21.243 21.408 21.204 20.962 21.398 20.968 21.956 23.039 23.143 22.899 21.821 
0.290 20.670 20.675 21.039 21.392 20.796 21.297 21.039 21.011 21.444 21.857 22.295 23.478 24.325 21.994 
0.308 20.751 20.868 21.146 20.774 21.320 22.216 21.083 21.234 21.960 22.269 22.178 23.871 22.685 22.316 
0.326 20.806 20.936 21.123 21.040 21.664 22.254 21.166 21.401 22.409 22.662 22.796 23.375 23.590 22.680 
0.345 20.999 21.079 21.316 21.758 21.547 22.376 21.352 21.789 22.359 22.026 22.078 22.894 23.562 22.183 
0.366 21.135 21.120 21.718 22.136 21.468 22.216 21.689 21.723 22.372 22.606 22.310 22.773 21.491 22.500 
0.387 20.966 21.193 21.563 21.132 21.393 21.657 21.334 21.418 22.120 22.358 22.689 22.303 22.993 22.303 
0.410 21.171 21.328 21.740 21.584 21.872 21.323 21.606 21.600 21.680 22.320 22.734 22.212 23.142 22.104 
0.435 21.177 21.235 21.396 21.687 21.167 22.360 21.467 21.458 22.065 22.124 21.813 21.794 22.661 22.022 
0.461 21.286 21.439 21.546 21.852 22.071 22.515 21.606 22.167 22.071 22.245 22.344 22.321 22.275 22.235 
0.488 21.318 21.277 21.724 21.611 22.213 21.807 21.572 21.948 22.059 22.147 21.896 21.979 22.066 22.056 
0.517 21.427 21.256 21.441 21.640 22.091 21.778 21.465 21.846 21.954 21.814 22.540 22.549 23.033 22.127 
0.547 21.433 21.401 21.715 21.453 21.636 21.920 21.574 21.683 22.087 22.203 22.208 22.367 22.532 22.184 
0.580 21.623 21.648 21.722 21.688 21.917 22.057 21.682 21.909 21.804 21.946 22.142 21.983 22.455 22.005 
0.614 21.677 21.466 21.630 21.914 21.938 21.999 21.654 21.962 21.837 21.905 22.200 21.956 22.294 21.975 
