# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 26.587 25.737 24.276 27.939 30.475 31.135 24.853 29.673 28.178 30.809 31.323 34.903 44.769 29.362 
0.109 22.288 23.206 23.576 25.775 23.266 23.046 23.756 23.340 24.659 31.239 31.969 28.130 29.332 25.869 
0.116 22.342 22.877 22.708 22.915 25.729 25.397 22.715 25.587 25.664 23.486 26.623 28.500 29.824 24.535 
0.122 21.951 22.312 23.417 24.578 23.182 24.558 23.107 23.572 23.301 23.861 27.487 31.138 31.221 24.520 
0.130 21.880 21.991 22.476 22.719 23.853 23.742 22.473 23.159 24.073 25.786 25.937 27.503 29.383 25.077 
0.137 21.462 21.886 22.345 23.927 23.151 23.299 22.290 23.484 23.121 24.002 26.625 23.112 26.766 23.745 
0.145 21.120 21.810 22.026 22.583 22.379 24.488 22.133 22.732 23.698 25.643 26.857 22.984 27.859 23.933 
0.154 21.125 21.616 21.828 22.781 22.905 23.024 21.969 23.046 23.106 23.995 25.460 25.516 25.105 23.892 
0.163 21.302 21.471 21.809 22.502 22.661 23.360 21.766 22.975 22.611 23.240 23.494 26.323 25.684 23.105 
0.173 20.991 21.552 22.125 22.276 22.617 23.648 22.200 22.442 23.379 23.073 24.600 25.065 24.586 23.692 
0.183 21.096 21.527 22.055 22.179 22.555 22.930 21.989 22.615 23.044 24.481 24.797 26.877 25.526 23.994 
0.194 21.232 21.536 22.840 22.696 22.571 21.928 22.391 22.513 22.369 24.279 24.301 24.537 23.482 23.315 
0.206 21.080 21.712 22.164 23.085 22.733 22.316 22.195 22.619 23.169 23.556 23.656 23.002 27.629 23.306 
0.218 21.140 21.612 22.382 22.619 22.848 22.730 22.268 22.859 22.836 23.637 24.638 24.212 26.592 23.583 
0.231 21.416 21.876 22.406 22.580 22.497 22.773 22.335 22.636 23.076 23.639 23.618 24.275 23.815 23.563 
0.244 21.262 21.878 22.172 22.752 22.266 23.341 22.236 22.570 23.092 23.507 23.569 24.039 24.774 23.417 
0.259 21.298 21.646 22.316 22.518 23.067 23.444 22.168 23.018 23.182 23.520 24.678 23.916 23.952 23.654 
0.274 21.428 21.993 22.390 22.656 22.591 23.655 22.353 22.900 23.432 23.485 24.097 24.520 24.546 23.698 
0.290 21.538 21.946 22.799 22.884 23.260 22.926 22.579 23.109 23.224 23.536 25.001 23.988 24.693 23.639 
0.308 21.543 22.035 22.354 22.669 22.467 23.660 22.356 22.823 23.272 23.730 24.085 24.234 25.114 23.810 
0.326 21.606 22.165 22.242 22.885 23.224 23.232 22.410 23.143 23.167 23.264 24.240 25.311 23.907 23.623 
0.345 21.717 21.976 22.403 22.738 22.805 23.033 22.369 22.880 23.379 23.575 24.393 25.346 24.813 23.811 
0.366 21.575 22.089 22.404 22.616 22.665 22.921 22.425 22.672 22.868 23.145 23.532 24.792 24.531 23.363 
0.387 21.775 22.102 22.459 22.552 22.641 22.897 22.375 22.688 23.089 23.590 23.589 23.946 24.735 23.430 
0.410 21.717 22.127 22.490 22.368 22.561 22.863 22.421 22.557 22.879 23.180 23.590 23.829 24.449 23.257 
0.435 21.915 22.156 22.442 22.616 22.894 23.000 22.420 22.840 22.753 23.240 23.502 23.952 24.831 23.225 
0.461 21.922 22.166 22.342 22.548 22.808 22.848 22.346 22.742 22.911 23.017 23.151 23.426 23.985 23.088 
0.488 21.947 22.123 22.305 22.509 22.569 22.743 22.310 22.605 22.862 22.931 23.332 23.471 23.732 23.060 
0.517 22.086 22.176 22.336 22.411 22.525 22.597 22.296 22.539 22.568 22.690 23.140 23.732 23.874 22.895 
0.547 22.157 22.125 22.192 22.243 22.336 22.603 22.216 22.314 22.688 22.747 23.132 23.531 23.659 22.937 
0.580 22.281 22.253 22.159 22.176 22.240 22.484 22.152 22.298 22.401 22.499 22.763 23.133 23.401 22.642 
0.614 22.441 22.301 22.176 22.128 22.286 22.456 22.153 22.326 22.419 22.420 22.646 22.586 23.040 22.515 
0.651 22.767 22.446 22.190 22.225 22.234 22.293 22.215 22.261 22.312 22.303 22.632 23.023 23.288 22.496 
0.689 23.015 22.554 22.241 22.170 22.209 22.428 22.263 22.249 22.326 22.378 22.634 22.906 23.133 22.518 
0.730 23.260 22.697 22.333 22.233 22.162 22.200 22.348 22.179 22.265 22.345 22.593 22.696 22.968 22.439 
0.773 23.519 22.931 22.522 22.345 22.237 22.215 22.532 22.235 22.238 22.383 22.456 22.797 23.225 22.430 
0.819 23.852 23.154 22.588 22.381 22.369 22.412 22.605 22.378 22.393 22.383 22.425 22.641 22.947 22.461 
0.868 24.013 23.300 22.744 22.536 22.336 22.315 22.754 22.379 22.345 22.379 22.461 22.868 22.999 22.464 
0.919 24.330 23.593 23.015 22.701 22.514 22.462 23.011 22.535 22.501 22.466 22.553 22.761 22.979 22.550 
0.974 24.607 23.756 23.104 22.875 22.674 22.493 23.124 22.656 22.543 22.505 22.524 22.718 22.924 22.562 
1.032 24.927 23.986 23.335 23.030 22.802 22.738 23.345 22.821 22.741 22.648 22.533 22.695 23.086 22.659 
1.093 25.255 24.148 23.553 23.105 22.955 22.891 23.498 22.965 22.858 22.784 22.654 22.763 22.987 22.763 
1.158 25.629 24.464 23.675 23.370 23.148 23.004 23.665 23.177 23.050 23.009 22.774 22.814 23.034 22.905 
1.226 25.906 24.624 23.854 23.440 23.272 23.119 23.822 23.253 23.161 23.062 22.779 22.916 22.998 22.981 
1.299 26.481 24.886 23.996 23.527 23.408 23.254 23.965 23.374 23.263 23.099 22.887 22.914 23.077 23.044 
1.376 26.817 25.056 24.246 23.680 23.421 23.333 24.183 23.450 23.377 23.247 22.969 23.016 23.051 23.139 
1.458 27.222 25.183 24.294 23.805 23.543 23.445 24.241 23.574 23.453 23.258 23.018 23.057 23.170 23.202 
1.544 27.819 25.496 24.422 23.966 23.667 23.529 24.413 23.699 23.515 23.296 23.039 23.065 23.213 23.228 
1.636 28.160 25.709 24.604 24.106 23.773 23.627 24.576 23.800 23.606 23.358 23.084 23.150 23.248 23.297 
1.733 29.017 26.077 24.818 24.198 23.839 23.776 24.747 23.900 23.766 23.438 23.142 23.202 23.229 23.379 
1.836 29.166 26.328 25.002 24.309 24.042 23.952 24.939 24.045 23.914 23.547 23.215 23.333 23.372 23.488 
1.944 29.963 26.791 25.196 24.476 24.179 24.025 25.132 24.192 24.038 23.597 23.339 23.392 23.398 23.575 
2.060 29.472 27.032 25.428 24.714 24.295 24.146 25.351 24.348 24.149 23.686 23.381 23.468 23.485 23.658 
2.182 30.162 27.553 25.721 24.896 24.443 24.261 25.632 24.467 24.237 23.771 23.473 23.594 23.574 23.749 
2.311 31.721 27.826 25.953 25.068 24.609 24.438 25.870 24.648 24.337 23.885 23.515 23.629 23.627 23.817 
2.448 31.837 28.252 26.255 25.319 24.723 24.608 26.136 24.807 24.491 23.939 23.582 23.702 23.708 23.902 
2.594 32.865 28.970 26.643 25.494 24.932 24.689 26.455 24.960 24.549 24.015 23.632 23.737 23.769 23.951 
2.747 33.542 29.428 26.939 25.773 25.111 24.856 26.761 25.150 24.638 24.142 23.680 23.792 23.778 24.028 
2.910 33.924 29.761 27.234 25.926 25.245 24.956 26.988 25.271 24.747 24.174 23.697 23.729 23.812 24.047 
3.083 38.024 30.237 27.691 26.271 25.485 25.109 27.407 25.510 24.861 24.291 23.777 23.797 23.811 24.137 
3.266 36.618 30.439 28.045 26.348 25.622 25.193 27.632 25.614 24.922 24.348 23.780 23.804 23.839 24.160 
3.459 37.731 30.869 28.058 26.362 25.727 25.326 27.711 25.698 24.976 24.382 23.786 23.781 23.839 24.173 
3.665 39.351 30.951 28.292 26.532 25.804 25.395 27.894 25.798 25.011 24.420 23.783 23.727 23.764 24.165 
3.882 41.627 31.223 28.377 26.611 25.825 25.364 27.985 25.780 25.021 24.455 23.778 23.670 23.754 24.155 
4.112 42.271 31.249 28.423 26.680 25.914 25.439 28.152 25.869 25.040 24.451 23.764 23.673 23.736 24.154 
4.356 39.930 31.602 28.495 26.751 25.991 25.470 28.228 25.937 25.057 24.485 23.785 23.607 23.701 24.146 
