# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 23.221 23.190 22.085 23.800 24.380 24.118 22.651 23.790 25.014 28.506 27.464 27.611 34.817 26.140 
0.109 20.243 20.457 20.570 24.783 26.596 22.984 20.898 24.020 24.002 27.531 30.129 29.098 30.912 25.210 
0.116 19.723 20.102 21.390 24.268 23.141 24.533 20.900 23.606 23.972 21.032 24.130 25.867 42.162 22.199 
0.122 19.922 20.154 20.671 22.444 22.003 20.353 20.964 22.485 20.954 23.402 23.493 27.449 29.770 22.080 
0.130 19.403 19.655 20.987 20.713 19.831 20.554 20.412 20.383 21.193 22.518 23.605 25.682 26.046 22.297 
0.137 19.035 19.249 20.047 22.027 23.312 23.024 19.956 22.891 23.199 24.711 21.908 22.824 23.672 22.662 
0.145 18.958 19.383 20.191 19.931 20.176 20.344 19.794 20.376 20.606 22.897 20.329 20.617 24.117 20.869 
0.154 18.524 19.221 19.240 19.557 20.692 20.343 19.413 19.834 20.210 20.842 23.075 22.343 24.469 21.268 
0.163 18.727 18.917 19.547 20.989 20.739 19.919 19.536 20.400 20.923 20.742 22.367 24.192 20.176 21.264 
0.173 18.815 19.410 19.913 19.958 19.767 20.366 19.756 20.044 20.628 21.215 24.427 23.645 22.456 21.534 
0.183 18.530 19.340 19.938 20.552 20.426 21.269 20.070 20.468 20.992 21.035 22.990 21.977 21.581 21.559 
0.194 19.080 19.506 20.190 20.253 20.053 19.833 20.086 20.121 20.611 22.499 22.457 21.012 25.201 21.234 
0.206 18.645 19.251 19.923 20.625 19.786 21.066 19.852 20.207 21.593 21.159 21.304 23.695 22.618 21.403 
0.218 18.677 19.583 19.822 20.368 20.240 20.666 20.017 20.157 21.114 21.913 21.204 20.998 22.436 21.355 
0.231 19.018 19.461 20.164 20.290 20.895 21.047 19.993 20.668 21.004 21.206 21.254 21.766 21.733 21.183 
0.244 19.035 19.544 19.846 20.016 20.532 20.090 19.843 20.186 20.785 20.848 21.404 21.670 23.029 21.052 
0.259 18.930 19.436 19.924 20.074 20.550 20.113 19.842 20.316 20.329 20.657 21.397 21.086 23.281 20.797 
0.274 18.949 19.361 20.112 20.405 20.615 20.504 20.054 20.415 20.367 21.272 21.719 22.951 22.666 21.175 
0.290 19.214 19.747 20.102 20.155 20.745 20.947 20.064 20.600 21.429 21.641 22.082 21.664 21.804 21.674 
0.308 19.166 19.574 20.197 20.304 21.037 21.302 20.084 20.988 20.690 21.217 22.285 21.508 22.745 21.268 
0.326 19.283 19.656 20.245 20.421 20.552 20.587 20.105 20.552 20.725 21.624 22.055 21.934 22.953 21.373 
0.345 19.344 19.774 19.964 20.225 20.586 20.630 19.997 20.557 21.017 21.945 22.390 23.435 21.524 21.735 
0.366 19.210 19.722 19.936 20.216 20.247 20.688 19.943 20.434 20.927 20.854 21.536 22.054 22.084 21.158 
0.387 19.272 19.770 19.830 20.174 20.738 20.461 19.898 20.471 20.705 21.305 21.460 22.389 22.149 21.256 
0.410 19.325 19.716 19.866 20.229 20.239 20.248 19.930 20.242 20.437 20.528 21.012 21.515 21.715 20.812 
0.435 19.492 19.758 19.977 20.194 20.389 20.230 19.966 20.402 20.394 20.770 21.208 21.214 21.725 20.761 
0.461 19.492 19.737 19.879 20.026 20.522 20.304 19.927 20.305 20.279 20.735 20.876 21.265 21.372 20.664 
0.488 19.568 19.777 19.905 19.989 20.132 20.174 19.915 20.083 20.179 20.457 20.738 21.126 21.636 20.574 
0.517 19.494 19.731 19.826 20.008 20.177 19.986 19.834 20.107 20.202 20.451 21.314 21.395 21.590 20.652 
0.547 19.573 19.680 19.687 19.744 20.137 20.047 19.705 20.000 20.038 20.262 20.808 21.175 21.272 20.437 
0.580 19.644 19.664 19.618 19.793 19.958 19.874 19.656 19.907 19.895 20.124 20.492 20.861 21.011 20.264 
0.614 19.906 19.744 19.629 19.836 19.920 19.864 19.685 19.850 19.901 20.196 20.255 20.744 20.999 20.186 
0.651 20.042 19.856 19.604 19.769 19.775 19.618 19.665 19.740 19.700 20.040 20.422 20.737 20.697 20.106 
0.689 20.152 19.864 19.748 19.706 19.842 19.803 19.754 19.773 19.802 19.893 20.304 20.588 20.963 20.082 
