# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 21.578 22.687 22.887 22.221 23.724 24.864 23.187 22.510 25.896 29.276 33.115 33.570 42.018 27.140 
0.109 19.141 19.715 19.763 21.106 19.981 29.345 19.824 20.693 27.138 21.087 23.123 36.955 38.998 22.313 
0.116 19.815 19.593 20.281 21.800 20.050 21.304 20.467 20.620 19.960 24.293 27.882 25.461 29.806 21.197 
0.122 18.686 18.985 19.153 18.770 18.671 20.633 18.920 19.255 21.503 21.515 22.453 23.895 24.039 21.811 
0.130 18.782 19.449 19.752 19.531 20.227 21.041 19.992 19.699 21.008 22.968 23.267 19.834 26.465 20.966 
0.137 18.677 19.644 19.404 21.199 19.875 18.399 19.612 19.076 19.432 19.544 20.569 19.837 19.934 19.696 
0.145 19.106 19.594 19.080 19.275 21.075 19.803 19.225 20.125 20.582 20.170 23.879 23.523 22.358 20.805 
0.154 18.473 18.603 19.222 19.210 19.691 21.871 19.161 19.745 20.692 18.651 19.635 20.519 24.607 19.563 
0.163 18.453 18.705 18.101 19.487 20.488 20.988 18.329 20.684 20.216 20.907 21.181 23.761 22.790 20.905 
0.173 18.640 18.764 19.515 20.152 20.566 20.722 19.429 20.739 20.171 18.795 19.233 21.870 22.249 19.781 
0.183 18.776 19.215 19.314 20.457 20.793 21.426 19.502 20.759 20.300 21.779 21.550 22.396 23.070 21.011 
0.194 19.173 19.485 18.936 19.910 19.020 20.297 19.145 19.509 20.462 21.217 21.002 21.735 22.484 20.914 
0.206 18.923 19.217 19.682 19.838 19.579 19.993 19.769 19.577 20.373 21.322 22.946 21.958 20.210 21.257 
0.218 18.785 18.801 19.714 19.281 19.985 19.996 19.338 19.751 19.830 21.293 22.175 21.891 22.190 20.747 
0.231 19.098 19.338 19.368 19.309 18.970 19.493 19.319 19.275 19.805 21.138 21.053 19.923 21.671 20.243 
0.244 19.202 19.365 19.582 19.624 19.584 19.969 19.605 19.758 19.975 20.679 20.729 19.590 19.042 20.145 
0.259 18.921 19.369 19.355 19.483 19.871 19.555 19.426 19.780 19.455 20.310 21.027 20.823 21.175 20.177 
0.274 18.999 19.378 19.688 19.839 19.998 19.274 19.745 19.881 19.535 20.925 21.009 22.821 21.025 20.388 
0.290 19.204 19.276 19.589 19.855 19.576 20.126 19.723 19.673 20.302 20.409 21.222 22.186 22.627 20.725 
0.308 19.180 19.488 19.688 19.417 19.958 20.395 19.487 20.194 20.498 21.053 21.290 22.516 20.653 21.047 
0.326 19.403 19.461 19.987 19.689 20.536 20.845 19.785 20.321 21.022 21.081 21.047 22.051 21.679 21.148 
0.345 19.380 19.572 19.932 20.186 20.762 21.377 19.987 20.594 21.169 20.531 20.755 21.609 21.674 20.839 
0.366 19.604 19.634 20.346 20.168 20.438 21.200 20.182 20.461 20.926 21.075 21.193 20.905 20.256 21.004 
0.387 19.473 19.799 19.725 20.196 19.807 20.381 19.822 20.023 20.804 20.824 21.277 21.604 21.439 21.032 
0.410 19.606 19.782 20.198 19.865 19.978 20.050 20.029 19.979 20.454 20.943 20.662 20.519 21.503 20.694 
0.435 19.624 19.761 20.019 20.023 20.853 20.594 20.039 20.375 20.652 20.712 20.191 20.551 21.982 20.480 
0.461 19.734 19.814 20.179 20.393 20.722 20.752 20.100 20.792 20.428 20.701 21.109 20.788 20.961 20.745 
0.488 19.639 19.815 20.156 20.276 20.570 20.589 20.085 20.463 20.771 20.682 20.567 20.625 21.320 20.664 
0.517 19.759 19.822 20.175 20.114 20.318 20.331 20.107 20.255 20.500 20.422 21.135 21.426 21.117 20.708 
0.547 19.980 19.935 19.991 20.080 20.543 20.380 20.025 20.435 20.570 20.647 20.784 20.818 20.790 20.717 
0.580 20.052 20.053 20.335 20.244 20.574 20.195 20.211 20.454 20.252 20.545 20.726 20.619 20.928 20.497 
0.614 19.959 19.999 20.089 20.517 20.542 20.561 20.178 20.551 20.376 20.612 20.672 20.676 21.236 20.544 
0.651 20.177 20.044 20.207 20.276 19.977 20.517 20.193 20.156 20.624 20.635 20.915 20.925 20.922 20.726 
0.689 20.163 20.033 20.266 20.097 20.234 20.469 20.180 20.243 20.505 20.462 20.684 20.628 21.000 20.565 
