# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.943 23.285 25.249 25.063 23.200 25.666 24.434 23.918 26.453 25.301 29.335 27.336 27.519 26.115 
0.109 20.124 20.338 20.963 21.614 21.283 20.400 21.057 20.945 20.515 23.558 22.427 22.330 22.718 21.528 
0.116 20.441 19.715 20.238 20.589 22.387 20.265 20.034 21.560 20.565 23.167 22.623 20.752 27.869 21.164 
0.122 19.973 19.720 20.385 21.339 20.790 20.184 20.427 20.496 20.433 20.845 22.927 26.458 27.868 21.218 
0.130 19.656 20.173 19.772 20.017 19.647 22.484 19.913 20.111 21.237 22.530 22.129 23.097 24.623 21.889 
0.137 20.057 19.900 20.103 20.464 19.613 20.771 20.143 19.951 21.294 21.071 23.245 23.653 24.067 21.777 
0.145 19.956 19.991 20.560 19.798 21.439 19.926 20.231 20.379 20.370 22.208 23.053 24.000 20.912 21.402 
0.154 20.596 20.236 20.119 20.356 20.251 21.003 20.353 20.313 21.386 21.550 21.575 22.731 24.961 21.530 
0.163 20.137 20.052 20.599 20.462 20.305 21.363 20.508 20.491 21.934 21.476 20.742 21.787 22.356 21.354 
0.173 20.191 20.371 20.939 20.047 20.220 20.289 20.401 20.214 20.744 20.947 20.860 21.134 21.759 20.851 
0.183 20.653 20.396 20.262 20.042 20.340 21.954 20.148 20.502 21.514 20.345 20.827 20.991 21.605 20.963 
0.194 20.334 20.617 20.439 20.838 20.501 20.856 20.687 20.534 21.226 20.909 20.837 21.514 22.237 21.156 
0.206 20.738 20.688 21.151 20.500 20.922 21.683 20.998 20.764 21.695 20.801 20.470 20.532 22.758 20.768 
0.218 20.708 20.507 20.631 21.108 20.843 21.422 20.642 21.068 21.358 21.243 21.761 21.878 21.182 21.481 
0.231 20.830 20.641 20.801 21.108 20.691 21.597 20.796 20.944 21.351 21.293 21.512 21.307 22.476 21.351 
0.244 20.706 20.757 21.231 21.419 21.680 21.495 21.155 21.522 21.540 21.405 21.911 21.497 21.918 21.549 
0.259 20.827 20.856 21.054 21.008 21.131 21.322 21.118 20.944 21.740 21.172 21.267 20.822 22.272 21.163 
0.274 20.793 21.186 21.406 21.158 21.624 21.779 21.402 21.492 21.453 20.954 21.047 21.433 21.369 21.251 
0.290 20.632 21.137 21.196 21.435 21.542 21.821 21.263 21.538 21.673 21.695 21.691 21.515 22.216 21.648 
0.308 21.168 21.341 21.421 21.390 21.661 22.314 21.377 21.727 21.869 21.849 22.002 21.282 20.919 21.732 
