# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.010 26.019 26.411 29.982 27.818 29.276 26.527 28.381 30.371 29.336 29.357 34.482 37.641 29.725 
0.109 23.371 22.425 23.406 25.138 25.478 27.001 23.341 25.669 26.111 25.092 26.241 26.515 28.251 25.989 
0.116 22.256 22.125 22.742 23.023 26.155 23.350 22.647 23.390 24.144 28.498 26.445 26.138 36.801 25.243 
0.122 21.675 22.182 21.435 22.376 23.538 28.414 21.809 22.961 24.313 21.724 24.781 25.090 27.813 22.821 
0.130 21.552 22.429 21.661 22.762 23.790 23.031 22.073 23.046 22.460 23.183 26.947 26.538 28.505 23.519 
0.137 21.145 21.385 22.207 24.409 23.250 22.881 22.208 23.177 23.661 25.243 26.361 28.342 28.371 24.711 
0.145 20.929 21.751 21.406 23.366 23.314 23.873 21.679 23.457 24.573 23.702 24.781 24.383 25.373 24.242 
0.154 20.992 21.666 22.076 22.929 22.358 24.096 22.124 22.904 23.744 23.122 23.271 25.890 27.047 23.640 
0.163 20.796 21.452 22.737 22.285 24.143 23.046 22.214 23.223 23.823 25.491 25.204 25.423 25.683 24.554 
0.173 21.133 21.371 22.233 22.464 23.058 23.390 21.973 22.913 23.528 23.620 25.494 25.886 24.324 24.002 
0.183 21.196 21.616 22.163 22.422 22.725 23.499 22.148 22.652 23.860 22.958 22.852 24.475 24.646 23.334 
0.194 21.046 21.421 22.115 22.305 22.634 23.083 22.041 22.624 23.490 24.473 24.878 25.740 25.364 24.231 
0.206 21.026 21.447 22.415 22.747 22.216 23.593 22.280 22.630 24.151 23.620 23.263 24.721 25.751 23.743 
0.218 20.975 21.579 22.149 22.720 23.266 22.323 22.147 22.906 23.102 24.272 23.437 24.917 24.756 23.578 
0.231 21.212 21.793 22.497 22.682 23.087 23.238 22.414 22.986 23.385 24.295 23.986 25.919 26.530 23.917 
0.244 21.220 22.007 22.471 22.711 23.631 23.303 22.583 23.074 22.913 23.160 23.559 24.035 25.058 23.353 
0.259 21.026 21.700 22.279 22.793 22.673 23.684 22.211 22.887 23.641 24.454 24.310 23.569 25.539 23.903 
0.274 21.184 21.819 22.435 22.716 23.570 23.098 22.362 23.223 23.126 23.706 24.672 25.078 25.047 23.796 
0.290 21.399 21.914 22.415 22.838 22.942 23.131 22.390 23.002 23.023 23.300 23.893 25.723 25.732 23.593 
0.308 21.319 21.847 22.366 22.780 22.999 22.949 22.339 23.013 23.163 23.898 23.969 24.720 24.901 23.747 
0.326 21.453 21.764 22.462 22.925 22.983 22.635 22.409 22.797 22.859 23.192 23.574 24.465 24.935 23.331 
0.345 21.513 21.838 22.322 22.660 23.132 23.281 22.278 23.113 23.255 23.491 23.372 23.362 23.550 23.327 
0.366 21.535 21.978 22.508 22.881 22.856 22.808 22.493 22.815 23.023 23.035 23.890 23.855 25.390 23.354 
0.387 21.563 22.049 22.502 22.651 22.844 23.101 22.388 22.916 23.332 23.476 23.488 24.428 24.527 23.556 
0.410 21.668 22.114 22.445 22.666 22.999 22.931 22.422 22.967 23.000 23.451 24.049 24.120 24.167 23.494 
0.435 21.676 22.094 22.382 22.547 22.927 22.857 22.363 22.865 22.829 23.319 23.236 23.718 24.380 23.180 
0.461 21.722 22.023 22.384 22.560 22.673 22.804 22.335 22.697 22.863 23.076 23.460 23.662 23.428 23.178 
0.488 21.821 22.161 22.283 22.563 22.574 22.672 22.324 22.609 22.892 22.994 23.129 23.746 23.886 23.107 
