# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.750 25.847 27.594 28.726 29.082 27.001 27.109 28.114 27.737 29.441 28.673 28.727 36.682 28.544 
0.109 22.329 22.591 23.014 23.147 26.756 25.105 23.022 23.780 25.326 26.758 30.440 28.955 27.856 26.440 
0.116 21.967 22.267 23.479 24.155 25.729 24.035 23.205 25.756 23.089 23.122 24.643 28.056 26.491 23.887 
0.122 21.844 22.289 23.328 22.728 23.115 23.588 22.834 23.350 23.174 24.781 24.876 26.469 25.899 24.116 
0.130 21.784 22.100 21.897 23.032 23.360 21.983 22.209 22.506 22.634 23.513 25.287 27.040 27.165 23.508 
0.137 21.782 21.907 22.277 23.102 23.317 22.727 22.352 23.152 22.988 23.854 23.779 23.340 25.831 23.574 
0.145 21.629 21.964 22.069 22.805 23.434 22.482 22.190 22.891 23.125 23.783 23.956 23.825 23.502 23.497 
0.154 21.691 21.734 22.049 22.486 23.126 22.851 22.013 23.183 23.113 23.617 23.866 26.556 24.577 23.618 
0.163 21.628 22.095 22.299 22.321 23.064 23.144 22.229 22.928 23.062 23.663 23.377 25.007 25.929 23.506 
0.173 21.736 22.033 22.075 22.050 23.109 23.118 22.022 22.879 23.021 23.116 23.754 23.846 22.324 23.292 
0.183 21.955 21.970 22.361 22.484 23.217 23.000 22.294 23.025 23.047 23.818 24.412 25.836 25.122 23.697 
0.194 21.994 22.065 22.531 22.615 22.634 23.716 22.388 22.977 23.416 23.378 23.122 22.875 25.171 23.365 
0.206 21.943 22.176 22.212 22.540 23.247 23.676 22.328 22.982 23.520 23.218 23.590 24.598 23.591 23.614 
0.218 22.028 22.135 22.393 22.654 22.630 23.061 22.406 22.740 23.115 23.433 24.003 23.966 23.916 23.535 
0.231 22.265 22.258 22.554 22.835 23.112 22.892 22.568 22.901 23.105 23.147 23.766 24.066 24.325 23.388 
