# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.276 23.972 22.755 26.476 29.754 26.130 23.313 27.192 26.752 28.878 28.822 37.682 32.608 27.786 
0.109 21.245 22.234 22.164 24.533 21.305 26.303 22.480 22.086 23.415 21.713 27.011 28.921 27.805 22.927 
0.116 19.906 21.118 21.485 22.339 22.934 23.379 21.303 23.425 23.845 25.426 24.738 27.108 43.884 24.650 
0.122 20.810 20.791 20.817 22.337 22.696 22.734 21.110 22.285 23.701 24.042 27.095 28.548 31.419 24.318 
0.130 19.990 20.513 22.398 21.262 22.509 20.492 21.309 21.495 21.115 24.757 24.876 27.867 25.277 22.317 
0.137 19.957 19.981 21.365 20.445 22.328 23.378 20.541 22.324 23.428 24.353 22.077 24.617 25.920 22.915 
0.145 19.277 20.362 20.490 20.771 21.397 21.565 20.447 21.478 22.192 24.483 21.591 21.252 27.692 22.278 
0.154 19.602 20.102 20.514 21.368 21.484 22.194 20.574 21.900 21.741 23.794 25.657 22.941 24.953 22.702 
0.163 19.565 19.865 21.003 21.309 20.911 21.991 20.593 21.312 21.525 21.234 24.277 22.811 25.490 21.873 
0.173 19.439 19.976 20.416 20.526 21.449 20.495 20.374 20.984 20.810 21.914 21.961 28.014 26.930 21.654 
0.183 19.508 19.887 20.454 20.833 21.035 22.248 20.508 21.099 22.593 23.126 24.038 24.280 23.540 23.271 
0.194 19.693 19.945 20.494 21.283 20.983 21.708 20.561 21.319 21.982 22.570 21.514 22.090 23.103 21.843 
0.206 19.799 20.138 21.311 20.955 20.171 20.669 20.870 20.372 21.023 21.765 21.848 23.929 24.333 21.605 
0.218 19.667 20.147 20.566 20.529 21.200 21.314 20.518 21.069 21.412 21.869 22.128 23.554 23.811 21.868 
0.231 19.620 19.956 20.864 20.619 21.942 21.718 20.636 21.269 21.818 21.585 22.508 22.440 23.656 21.990 
0.244 19.850 20.515 20.997 21.448 21.511 21.338 21.006 21.563 21.693 23.138 23.218 22.812 23.357 22.452 
0.259 20.056 20.304 20.679 20.838 22.008 20.830 20.573 21.414 21.197 22.093 22.314 22.025 23.952 21.793 
0.274 19.994 20.247 20.930 21.177 22.133 22.088 20.835 21.813 22.327 22.380 22.536 23.065 22.668 22.445 
0.290 20.035 20.526 20.949 21.222 21.938 21.424 20.926 21.580 21.798 22.280 22.620 23.183 23.234 22.364 
0.308 20.178 20.513 21.213 21.356 21.548 21.595 21.069 21.512 21.671 21.572 22.354 21.977 22.873 21.795 
0.326 20.025 20.360 20.707 21.282 21.252 21.458 20.730 21.428 21.616 22.133 22.548 23.479 24.370 22.144 
0.345 20.127 20.597 20.694 20.874 21.144 21.572 20.765 21.152 21.713 21.903 22.530 23.056 23.136 22.090 
0.366 20.177 20.496 20.849 21.263 21.326 21.545 20.885 21.390 21.586 21.732 22.182 23.173 22.994 21.928 
0.387 20.167 20.506 20.718 21.037 21.000 21.082 20.767 20.971 21.283 21.598 22.675 23.143 23.476 21.816 
0.410 20.257 20.567 21.052 21.224 21.190 21.216 20.997 21.206 21.494 21.660 21.629 22.274 22.931 21.747 
0.435 20.403 20.506 20.846 20.723 20.935 21.377 20.747 20.977 21.337 21.750 22.603 23.058 22.404 21.899 
0.461 20.387 20.530 20.909 20.937 21.455 21.164 20.814 21.275 21.347 21.550 21.715 22.447 23.010 21.630 
0.488 20.409 20.583 20.636 20.944 21.164 20.993 20.703 21.057 21.176 21.273 21.869 22.238 22.099 21.486 
0.517 20.444 20.535 20.541 20.770 20.938 21.023 20.598 20.898 21.088 21.099 21.609 21.649 22.556 21.311 
0.547 20.627 20.514 20.649 20.656 20.713 20.754 20.629 20.691 20.981 21.183 21.628 22.302 21.987 21.322 
0.580 20.695 20.534 20.549 20.505 20.704 20.746 20.535 20.653 20.716 21.018 21.276 21.777 21.787 21.080 
0.614 20.951 20.609 20.521 20.652 20.604 20.798 20.535 20.689 20.746 20.834 20.961 21.574 21.822 20.945 
0.651 21.110 20.673 20.523 20.583 20.678 20.612 20.526 20.665 20.658 20.716 21.221 21.426 21.711 20.931 
0.689 21.493 20.832 20.525 20.525 20.617 20.685 20.556 20.623 20.710 20.820 21.139 21.342 21.490 20.947 
0.730 21.788 20.948 20.688 20.529 20.595 20.585 20.682 20.546 20.586 20.742 21.025 21.319 21.605 20.854 
0.773 22.241 21.210 20.809 20.716 20.623 20.672 20.819 20.657 20.674 20.654 20.869 21.420 21.280 20.832 
0.819 22.559 21.414 20.953 20.681 20.729 20.783 20.922 20.711 20.816 20.723 20.946 21.383 21.433 20.924 
0.868 23.002 21.633 21.137 20.816 20.770 20.796 21.075 20.776 20.863 20.805 20.911 21.243 21.506 20.916 
0.919 23.409 21.911 21.407 21.057 20.881 20.916 21.353 20.911 20.948 20.877 20.993 21.299 21.365 20.993 
0.974 23.723 22.245 21.585 21.186 20.960 21.057 21.533 21.019 21.046 20.836 21.007 21.214 21.463 21.000 
1.032 23.922 22.532 21.802 21.413 21.171 21.194 21.776 21.191 21.213 20.941 20.983 21.300 21.522 21.096 
1.093 24.489 22.822 22.052 21.523 21.354 21.353 21.994 21.338 21.354 21.110 21.080 21.307 21.629 21.205 
1.158 24.615 23.127 22.326 21.706 21.553 21.586 22.240 21.544 21.589 21.261 21.119 21.304 21.515 21.310 
1.226 25.144 23.500 22.555 21.966 21.790 21.667 22.491 21.758 21.707 21.386 21.193 21.410 21.482 21.425 
1.299 25.612 23.841 22.816 22.194 21.820 21.803 22.743 21.861 21.870 21.466 21.241 21.459 21.531 21.501 
1.376 25.817 24.148 23.013 22.247 21.998 21.902 22.934 21.955 21.939 21.538 21.329 21.366 21.661 21.544 
1.458 26.250 24.435 23.230 22.476 22.119 22.195 23.173 22.171 22.126 21.601 21.461 21.646 21.715 21.697 
1.544 26.778 24.635 23.491 22.718 22.385 22.283 23.378 22.404 22.224 21.685 21.495 21.568 21.775 21.722 
1.636 27.262 25.004 23.698 22.865 22.559 22.377 23.621 22.520 22.260 21.731 21.503 21.580 21.766 21.759 
1.733 27.682 25.329 23.965 23.133 22.650 22.612 23.886 22.686 22.400 21.824 21.610 21.756 21.874 21.887 
1.836 27.955 25.734 24.182 23.421 22.944 22.851 24.142 22.991 22.562 21.904 21.702 21.853 21.860 21.991 
1.944 28.063 26.142 24.509 23.598 23.160 23.084 24.391 23.192 22.778 22.037 21.783 21.812 21.983 22.088 
2.060 28.808 26.213 24.626 23.849 23.394 23.265 24.630 23.392 22.931 22.152 21.889 22.011 22.038 22.211 
2.182 28.398 26.731 25.053 24.141 23.584 23.298 24.949 23.575 23.022 22.192 21.957 22.105 22.124 22.285 
2.311 29.917 26.976 25.369 24.396 23.726 23.443 25.261 23.772 23.086 22.281 22.044 22.198 22.201 22.361 
2.448 30.030 27.464 25.674 24.684 24.037 23.690 25.571 24.035 23.245 22.396 22.137 22.261 22.240 22.466 
2.594 31.004 27.924 25.850 25.011 24.266 23.836 25.807 24.289 23.377 22.479 22.121 22.291 22.295 22.504 
2.747 31.361 28.196 26.339 25.124 24.467 24.008 26.111 24.480 23.442 22.523 22.182 22.279 22.285 22.552 
2.910 32.007 28.982 26.782 25.396 24.873 24.254 26.493 24.788 23.646 22.646 22.249 22.336 22.326 22.646 
