# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 22.366 23.486 23.706 23.700 23.249 25.614 23.995 23.325 26.635 29.938 33.947 33.619 42.454 27.867 
0.109 19.987 20.511 21.042 20.822 20.775 25.581 20.633 21.507 25.530 21.942 22.750 37.639 39.826 23.107 
0.116 20.665 20.387 21.053 22.596 20.918 22.027 21.010 21.455 20.775 22.736 32.593 26.306 28.502 22.009 
0.122 19.400 19.752 20.031 19.560 19.840 19.963 19.810 19.939 21.363 22.345 23.249 23.846 24.822 22.129 
0.130 19.501 20.285 20.479 20.378 21.190 21.743 20.773 20.517 21.756 23.601 24.981 20.664 27.202 21.763 
0.137 19.344 20.583 20.097 22.081 21.667 19.103 20.399 20.250 20.067 20.495 21.395 21.438 20.568 20.571 
0.145 19.973 20.364 19.960 19.965 21.805 20.880 20.261 20.488 21.375 20.989 24.648 24.649 23.178 21.629 
0.154 19.373 19.418 19.906 20.413 20.107 22.610 19.932 20.375 21.481 19.477 20.028 21.016 26.881 20.388 
0.163 19.240 19.548 19.017 19.887 21.239 21.898 19.150 21.345 21.050 21.283 21.835 24.749 23.552 21.735 
0.173 19.415 19.547 20.467 20.732 21.254 22.050 20.241 21.459 21.272 19.784 19.943 22.981 22.976 20.616 
0.183 19.570 20.031 20.130 21.195 21.440 22.300 20.296 21.540 21.099 22.465 22.369 23.473 23.903 21.835 
0.194 19.945 20.301 19.804 20.638 19.899 20.849 19.961 20.294 21.139 22.212 21.889 22.485 23.395 21.660 
0.206 19.902 19.977 20.423 21.167 20.061 20.725 20.516 20.420 21.217 22.004 23.838 22.853 21.125 21.987 
0.218 19.573 19.601 20.568 20.041 20.850 20.908 20.145 20.529 20.633 22.011 23.148 23.001 22.808 21.540 
0.231 19.914 20.133 20.192 20.262 19.765 20.352 20.174 20.078 20.573 21.778 21.844 20.758 21.899 21.042 
0.244 19.993 20.207 20.393 20.486 20.284 21.032 20.445 20.575 20.823 21.332 21.545 21.415 19.830 21.247 
