# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.942 26.340 28.088 27.975 29.707 29.597 27.298 28.606 29.163 29.062 28.477 28.671 34.231 29.008 
0.109 22.529 23.208 24.115 24.080 26.491 24.019 23.914 24.515 23.630 24.105 31.384 31.203 27.653 24.790 
0.116 22.550 22.948 23.774 24.587 26.167 23.876 23.729 25.941 23.911 27.140 27.140 27.741 27.674 25.075 
0.122 22.362 22.960 23.224 23.992 23.490 24.716 23.424 23.787 25.474 26.616 25.884 27.243 28.211 25.954 
0.130 22.349 22.623 22.841 23.540 23.570 23.102 22.935 23.448 23.648 24.145 24.370 24.079 27.159 24.018 
0.137 22.387 22.555 23.414 23.611 24.614 24.468 23.237 24.360 23.732 24.060 24.156 24.998 24.772 23.996 
0.145 22.224 22.543 22.617 23.463 23.637 24.042 22.683 24.078 24.128 24.837 26.334 27.067 25.111 24.896 
0.154 22.256 22.325 22.653 23.414 23.335 23.295 22.698 23.366 23.503 24.566 25.830 25.747 25.101 24.324 
0.163 22.216 22.486 22.902 23.142 24.363 24.003 22.854 24.006 24.239 24.427 23.827 24.849 24.361 24.278 
0.173 22.375 22.697 22.802 23.116 23.189 23.978 22.889 23.422 24.173 23.629 24.481 24.109 24.020 23.964 
0.183 22.482 22.712 22.969 23.176 23.731 23.892 23.001 23.605 23.494 23.590 23.926 24.944 24.073 23.859 
0.194 22.405 22.560 23.199 23.174 23.423 24.123 22.987 23.520 24.118 24.126 24.423 24.229 25.614 24.280 
0.206 22.489 22.684 23.143 23.063 23.724 23.482 23.000 23.450 23.575 23.947 24.359 24.444 23.983 24.063 
0.218 22.614 22.828 22.905 23.469 23.570 23.950 23.019 23.653 23.989 24.185 24.218 24.708 25.640 24.244 
0.231 22.848 22.864 23.053 23.529 23.459 23.679 23.104 23.563 23.888 24.400 24.435 25.301 24.065 24.384 
0.244 22.795 22.939 23.376 23.315 23.317 23.105 23.222 23.254 23.453 23.913 24.277 24.625 25.039 23.920 
0.259 22.945 23.188 23.153 23.460 23.518 23.970 23.231 23.554 23.738 23.773 23.835 25.058 24.682 23.944 
0.274 23.011 23.094 23.290 23.328 23.282 23.369 23.312 23.213 23.717 23.750 23.756 23.824 24.876 23.754 
0.290 23.253 23.109 23.240 23.172 23.450 23.855 23.109 23.579 23.786 23.729 24.140 24.693 24.516 23.996 
0.308 23.136 23.289 23.153 23.260 23.349 23.316 23.205 23.306 23.693 23.734 23.812 24.477 24.842 23.866 
0.326 23.539 23.248 23.287 23.243 23.600 23.176 23.250 23.361 23.308 23.560 23.642 24.424 24.784 23.607 
0.345 23.647 23.372 23.184 23.196 23.311 23.509 23.232 23.303 23.504 23.656 23.710 24.364 24.048 23.694 
0.366 23.868 23.604 23.210 23.253 23.234 23.373 23.289 23.273 23.391 23.435 23.633 23.661 24.229 23.542 
0.387 24.157 23.713 23.368 23.218 23.031 23.197 23.344 23.115 23.255 23.274 23.555 23.967 24.306 23.449 
0.410 24.598 23.944 23.436 23.286 23.367 23.225 23.441 23.337 23.276 23.344 23.444 23.511 23.931 23.383 
0.435 24.855 23.976 23.403 23.257 23.217 23.269 23.450 23.204 23.368 23.311 23.432 23.604 23.760 23.403 
0.461 24.995 24.277 23.715 23.516 23.366 23.286 23.702 23.402 23.328 23.241 23.290 23.560 23.839 23.344 
0.488 25.495 24.552 23.857 23.565 23.548 23.502 23.874 23.519 23.452 23.389 23.385 23.512 23.938 23.451 
0.517 25.594 24.963 24.126 23.863 23.585 23.624 24.142 23.680 23.538 23.506 23.482 23.593 23.761 23.540 
0.547 26.136 25.002 24.247 23.871 23.771 23.600 24.261 23.725 23.649 23.646 23.605 23.694 23.810 23.624 
0.580 25.898 25.254 24.415 24.093 23.793 23.794 24.430 23.856 23.844 23.703 23.551 23.572 23.708 23.676 
0.614 26.533 25.518 24.681 24.316 24.053 23.975 24.665 24.104 24.007 23.780 23.590 23.617 23.682 23.753 
0.651 26.589 25.619 24.889 24.378 24.068 24.063 24.879 24.107 24.046 23.902 23.613 23.797 23.870 23.845 
0.689 27.252 25.959 25.081 24.498 24.359 24.241 25.019 24.342 24.157 23.996 23.683 23.807 23.899 23.910 
0.730 27.532 26.338 25.373 24.744 24.469 24.101 25.313 24.424 24.161 24.069 23.829 23.715 23.943 23.937 
0.773 27.737 26.574 25.618 24.859 24.610 24.363 25.488 24.611 24.295 24.119 23.818 23.878 23.975 24.040 
0.819 28.282 26.904 25.835 25.034 24.743 24.570 25.669 24.788 24.467 24.149 23.872 23.921 24.058 24.101 
0.868 28.865 27.400 26.275 25.385 24.905 24.548 26.140 24.877 24.520 24.291 23.933 23.947 24.087 24.160 
0.919 29.184 27.727 26.546 25.591 25.114 24.744 26.402 25.090 24.649 24.375 23.972 23.948 24.032 24.225 
0.974 29.190 27.767 26.596 25.854 25.286 24.889 26.534 25.260 24.861 24.449 24.001 23.979 24.091 24.299 
1.032 29.613 27.955 26.739 26.081 25.397 25.044 26.718 25.386 24.968 24.553 24.065 24.072 24.067 24.383 
1.093 30.356 28.673 27.074 26.201 25.563 25.321 26.980 25.602 25.149 24.661 24.158 24.199 24.197 24.504 
1.158 30.401 29.068 27.212 26.304 25.818 25.404 27.097 25.781 25.266 24.773 24.206 24.252 24.235 24.573 
1.226 30.953 29.049 27.491 26.694 26.053 25.625 27.386 26.070 25.517 24.911 24.331 24.408 24.334 24.728 
1.299 31.803 29.613 27.743 26.884 26.198 25.882 27.619 26.253 25.673 24.988 24.390 24.356 24.449 24.771 
1.376 32.149 30.367 28.253 27.111 26.504 26.100 28.049 26.551 25.773 25.022 24.447 24.501 24.518 24.864 
1.458 33.012 30.239 28.436 27.401 26.647 26.206 28.183 26.667 25.887 25.176 24.509 24.635 24.643 24.962 
1.544 33.460 30.931 28.711 27.596 27.016 26.467 28.445 26.993 26.184 25.248 24.619 24.643 24.521 25.059 
1.636 33.351 31.552 29.324 28.058 27.346 26.780 29.058 27.274 26.414 25.356 24.689 24.699 24.653 25.155 
1.733 33.661 31.840 29.677 28.201 27.478 27.033 29.304 27.494 26.557 25.434 24.750 24.706 24.719 25.212 
1.836 35.390 31.857 30.015 28.608 27.716 27.138 29.680 27.741 26.559 25.457 24.795 24.740 24.719 25.251 
1.944 34.218 32.181 29.986 28.735 27.909 27.375 29.703 27.924 26.825 25.616 24.850 24.794 24.776 25.331 
2.060 33.655 33.105 30.700 28.912 28.037 27.639 30.133 28.115 26.980 25.691 24.907 24.725 24.770 25.357 
2.182 39.328 32.790 30.861 29.333 28.357 27.860 30.436 28.404 27.104 25.771 24.984 24.802 24.795 25.436 
2.311 49.806 33.301 31.350 29.690 28.515 27.969 30.950 28.551 27.232 25.848 24.963 24.769 24.795 25.429 
2.448 45.174 34.368 31.269 29.809 28.691 28.271 31.070 28.727 27.487 25.938 25.021 24.743 24.796 25.475 
2.594 57.645 33.886 31.570 30.364 29.012 28.365 31.357 29.049 27.630 26.006 25.045 24.724 24.813 25.492 
2.747 45.009 35.215 31.906 30.271 29.314 28.662 31.683 29.228 27.821 26.102 25.108 24.730 24.777 25.541 
2.910 73.850 35.674 32.278 30.437 29.330 28.681 31.740 29.319 27.849 26.228 25.148 24.732 24.795 25.574 
3.083 41.827 35.930 33.280 31.146 29.721 28.958 32.665 29.712 28.031 26.298 25.225 24.777 24.860 25.637 
3.266 39.507 37.262 33.658 31.121 29.874 29.230 32.700 29.907 28.261 26.386 25.231 24.775 24.875 25.657 
3.459 46.481 37.960 33.477 31.637 30.201 29.374 33.194 30.154 28.366 26.462 25.322 24.785 24.906 25.711 
3.665 80.992 37.514 34.249 31.987 30.388 29.538 34.048 30.340 28.413 26.527 25.373 24.774 24.914 25.731 
3.882 nan 40.655 34.068 32.173 30.644 29.825 33.587 30.689 28.646 26.609 25.436 24.810 24.895 25.785 
4.112 81.315 42.731 36.199 32.753 31.084 30.001 34.846 31.077 28.734 26.697 25.511 24.851 24.955 25.843 
4.356 87.466 41.574 34.341 32.987 31.298 30.041 34.242 31.119 28.904 26.807 25.583 24.890 25.005 25.903 
4.614 nan 50.540 35.383 33.897 31.454 30.305 35.538 31.396 29.057 26.921 25.673 24.949 25.039 25.981 
4.888 nan 40.752 37.175 33.412 31.893 30.832 35.311 31.926 29.347 27.090 25.770 24.995 25.110 26.061 
5.178 nan 45.080 41.757 34.542 32.755 31.247 37.183 32.496 29.513 27.220 25.895 25.082 25.188 26.165 
5.485 nan 44.104 38.461 35.100 33.112 31.273 38.288 32.771 29.758 27.387 26.046 25.196 25.255 26.292 
5.810 nan 71.862 40.804 35.356 33.542 31.333 38.076 32.961 29.970 27.618 26.186 25.340 25.416 26.449 
6.155 93.357 84.650 44.474 35.382 33.724 31.692 39.298 33.228 30.248 27.816 26.358 25.506 25.527 26.621 
6.520 95.215 79.115 44.935 37.187 33.876 31.907 38.620 33.290 30.617 28.073 26.545 25.633 25.622 26.775 
6.906 nan 86.763 45.972 36.042 34.152 32.924 37.927 34.209 30.982 28.287 26.761 25.841 25.772 26.990 
7.316 nan 79.303 52.429 39.921 35.644 33.115 47.573 34.800 31.312 28.459 26.919 26.058 25.927 27.187 
7.750 nan 76.100 59.600 39.817 33.381 33.999 42.546 33.986 31.803 28.554 27.055 26.250 26.111 27.351 
8.210 nan 63.685 56.337 39.454 37.932 34.142 44.138 35.758 32.045 28.733 27.268 26.525 26.328 27.605 
8.696 nan 64.142 49.789 41.950 39.005 34.207 44.303 36.890 32.123 28.875 27.377 26.753 26.527 27.788 
9.212 nan 64.756 43.051 38.602 36.277 33.941 41.538 35.368 31.996 28.914 27.495 26.989 26.696 27.967 
9.759 nan 59.553 40.880 38.369 35.010 33.387 39.987 34.424 31.849 28.883 27.560 27.244 26.926 28.111 
10.337 nan 55.453 41.682 36.740 33.489 32.151 39.329 33.182 31.278 28.799 27.602 27.421 27.109 28.200 
10.950 106.106 43.426 40.882 35.731 33.683 32.202 37.974 33.253 31.297 28.870 27.654 27.541 27.289 28.288 
11.600 nan 67.751 38.955 36.098 33.986 32.441 38.299 33.463 31.388 29.013 27.810 27.714 27.445 28.448 
12.288 nan 76.265 39.885 38.313 34.336 32.802 39.463 33.982 31.698 29.210 27.872 27.823 27.593 28.551 
13.016 110.306 86.509 44.761 39.140 34.665 33.200 41.691 34.280 31.976 29.385 27.987 27.950 27.747 28.692 
13.788 112.984 89.242 46.937 41.204 34.857 33.710 47.212 34.708 32.244 29.629 28.083 28.068 27.838 28.807 
14.606 nan 88.510 nan 41.086 36.986 34.465 42.839 35.775 32.848 29.937 28.225 28.228 27.978 28.984 
15.472 114.358 90.537 nan 42.405 36.462 34.880 48.077 36.104 33.004 30.203 28.377 28.371 28.108 29.141 
16.390 115.580 96.396 nan 49.964 36.216 35.452 55.669 36.369 33.228 30.550 28.589 28.565 28.339 29.366 
17.362 nan 94.904 nan 43.644 39.547 35.215 nan 37.143 33.761 30.992 28.910 28.993 28.686 29.723 
18.392 118.367 94.771 87.956 50.338 37.949 35.616 70.879 37.928 33.968 31.709 29.309 29.401 29.092 30.145 
19.482 118.670 95.973 90.286 85.101 nan 36.567 87.502 38.094 34.888 32.592 30.109 30.285 29.928 30.970 
20.638 120.572 97.837 nan nan 74.829 38.812 nan nan 36.801 34.468 31.978 32.391 31.614 32.893 
21.862 nan 97.505 nan 88.029 nan 79.554 nan 79.239 nan 37.628 35.483 34.233 32.967 35.482 
23.158 nan 99.734 nan 92.648 81.093 nan nan 82.552 nan nan 36.681 36.075 33.493 37.291 
24.532 nan 100.033 94.553 88.918 nan 81.903 nan 82.199 nan 73.387 37.509 35.766 34.725 37.095 
25.987 nan 101.609 95.230 90.688 nan 82.769 nan 83.540 81.429 82.142 38.866 37.139 34.141 38.716 
27.528 nan 103.074 97.662 93.258 nan nan nan 86.285 nan nan 53.968 36.793 34.744 38.369 
29.160 nan nan 99.981 94.177 87.176 nan nan 89.165 nan nan 74.260 39.512 35.316 41.088 
30.890 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
