# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 21.619 21.494 20.811 26.307 27.737 22.914 21.263 24.123 23.939 27.549 26.734 26.937 30.510 25.084 
0.109 18.591 18.895 21.247 18.957 22.634 21.530 20.476 19.409 22.636 27.705 29.396 27.588 28.724 23.866 
0.116 18.563 18.610 18.749 22.235 21.697 22.108 18.885 21.948 19.702 19.528 22.704 25.181 nan 20.703 
0.122 18.437 18.778 20.243 21.284 21.030 18.746 20.158 20.820 19.475 22.292 22.567 28.022 29.327 20.643 
0.130 18.046 18.484 18.871 18.495 19.560 19.549 18.830 18.907 20.103 21.909 22.731 24.884 25.170 21.169 
0.137 17.774 17.769 19.378 19.301 20.021 19.853 18.716 20.015 19.779 23.800 19.440 21.975 22.866 20.034 
0.145 17.430 18.010 18.519 18.183 18.730 18.763 18.260 18.739 19.690 21.370 19.248 20.854 22.698 19.818 
0.154 17.266 17.889 18.192 18.643 19.482 18.714 18.162 18.831 18.685 19.592 21.734 20.916 24.056 19.781 
0.163 17.309 17.373 18.167 19.127 18.583 18.797 18.039 18.765 19.479 19.302 21.225 21.768 24.061 19.837 
0.173 17.233 17.944 18.841 18.420 19.081 19.462 18.539 18.734 18.935 19.724 21.587 22.131 18.703 19.912 
0.183 17.261 17.814 18.324 18.927 18.507 20.132 18.364 18.766 20.340 20.539 22.678 20.413 21.160 20.599 
0.194 17.607 18.240 18.666 18.810 18.926 18.330 18.754 18.566 19.127 20.783 20.575 19.636 22.994 19.763 
0.206 17.348 17.781 18.580 18.833 18.244 20.539 18.430 18.672 20.120 19.732 19.277 21.574 21.691 19.823 
0.218 17.324 17.924 18.515 19.131 18.479 18.926 18.524 18.817 19.397 20.575 20.576 21.587 20.303 20.100 
0.231 17.645 18.255 18.572 18.918 19.508 20.290 18.514 19.472 20.234 20.150 20.029 20.148 20.772 20.031 
0.244 17.697 18.133 18.683 18.668 19.290 18.559 18.483 18.904 19.136 19.152 20.280 20.490 21.740 19.460 
0.259 17.621 17.858 18.584 18.766 19.371 19.028 18.471 19.092 19.418 20.281 20.016 19.759 22.311 19.813 
0.274 17.552 18.098 18.674 18.684 19.670 18.974 18.510 19.085 19.100 19.708 20.939 20.920 20.941 19.881 
0.290 17.764 18.251 18.657 18.985 19.070 19.472 18.704 19.071 19.374 20.034 20.734 20.677 20.839 20.056 
0.308 17.736 18.242 18.580 18.831 19.578 19.531 18.584 19.351 19.316 19.944 20.047 20.079 21.309 19.844 
0.326 17.909 18.291 18.627 19.028 19.378 19.198 18.586 19.306 19.206 19.972 20.775 20.766 21.291 19.958 
0.345 17.875 18.277 18.667 18.981 18.767 19.388 18.671 18.967 19.874 20.206 20.698 20.366 19.995 20.212 
0.366 17.844 18.322 18.634 18.826 19.017 19.333 18.619 19.051 19.297 19.348 20.185 20.728 20.843 19.721 
0.387 17.935 18.322 18.487 18.492 19.249 19.151 18.471 19.019 19.297 19.858 19.972 20.787 20.510 19.800 
0.410 17.898 18.204 18.452 18.690 18.836 18.851 18.408 18.914 19.169 19.172 19.963 20.631 20.427 19.470 
0.435 18.121 18.272 18.579 18.826 18.998 18.627 18.558 18.820 18.908 19.685 19.867 20.234 20.817 19.513 
0.461 18.079 18.275 18.468 18.741 18.857 18.731 18.497 18.814 18.825 19.121 19.230 19.963 20.272 19.124 
0.488 18.103 18.212 18.423 18.576 18.814 18.814 18.425 18.700 18.900 19.153 19.586 19.708 19.471 19.280 
0.517 18.111 18.323 18.414 18.530 18.751 18.641 18.422 18.669 18.671 18.820 19.439 19.587 20.094 19.060 
0.547 18.174 18.284 18.302 18.311 18.616 18.696 18.294 18.553 18.735 19.084 19.554 19.610 20.174 19.137 
0.580 18.252 18.213 18.170 18.396 18.539 18.511 18.229 18.471 18.472 18.755 19.189 19.544 19.459 18.860 
0.614 18.491 18.306 18.203 18.276 18.411 18.371 18.235 18.346 18.381 18.607 18.761 19.170 19.717 18.649 
0.651 18.581 18.354 18.206 18.282 18.375 18.209 18.238 18.299 18.268 18.646 19.045 19.304 19.285 18.708 
0.689 18.823 18.364 18.293 18.271 18.379 18.351 18.267 18.348 18.362 18.527 18.934 19.149 19.369 18.672 
0.730 19.002 18.505 18.282 18.256 18.290 18.334 18.299 18.286 18.320 18.550 18.683 18.902 19.361 18.590 
0.773 19.256 18.737 18.329 18.277 18.328 18.215 18.391 18.247 18.331 18.519 18.776 19.205 19.111 18.612 
0.819 19.526 18.838 18.548 18.419 18.414 18.467 18.546 18.433 18.430 18.497 18.684 18.973 19.193 18.613 
0.868 19.678 19.012 18.623 18.382 18.326 18.363 18.609 18.345 18.372 18.395 18.668 18.905 19.238 18.540 
0.919 19.967 19.209 18.831 18.538 18.525 18.595 18.805 18.533 18.572 18.501 18.715 18.936 19.226 18.659 
0.974 20.175 19.361 18.952 18.682 18.479 18.595 18.931 18.554 18.581 18.526 18.732 19.039 19.229 18.670 
1.032 20.456 19.594 19.102 18.855 18.793 18.831 19.105 18.825 18.776 18.655 18.770 19.097 19.377 18.792 
1.093 20.607 19.716 19.222 19.010 18.896 18.864 19.238 18.906 18.853 18.742 18.758 19.031 19.354 18.835 
1.158 20.968 19.970 19.385 19.170 18.972 19.116 19.417 19.040 19.075 18.837 18.788 18.919 19.246 18.906 
1.226 21.244 20.092 19.522 19.289 19.106 19.232 19.531 19.186 19.144 18.850 18.869 19.050 19.369 18.973 
1.299 21.540 20.285 19.602 19.367 19.243 19.304 19.624 19.288 19.197 18.965 18.949 19.112 19.357 19.050 
1.376 21.659 20.406 19.789 19.469 19.279 19.507 19.785 19.378 19.348 19.041 19.077 19.141 19.391 19.159 
1.458 21.951 20.478 19.857 19.507 19.376 19.428 19.837 19.421 19.363 19.056 19.034 19.147 19.436 19.154 
1.544 22.294 20.716 19.979 19.635 19.472 19.509 19.973 19.522 19.375 19.112 19.118 19.245 19.461 19.210 
1.636 22.747 20.870 20.086 19.704 19.569 19.642 20.078 19.624 19.481 19.130 19.149 19.244 19.377 19.251 
1.733 23.207 21.085 20.238 19.807 19.653 19.743 20.222 19.704 19.553 19.200 19.200 19.278 19.510 19.305 
1.836 23.564 21.309 20.341 19.939 19.796 19.831 20.346 19.833 19.644 19.273 19.295 19.337 19.565 19.383 
1.944 24.153 21.535 20.549 20.054 19.853 19.979 20.525 19.914 19.702 19.338 19.364 19.407 19.633 19.462 
2.060 24.422 21.777 20.682 20.159 19.905 20.086 20.659 19.997 19.835 19.393 19.413 19.484 19.710 19.529 
2.182 25.266 22.164 20.911 20.292 20.046 20.096 20.867 20.086 19.926 19.518 19.546 19.534 19.735 19.630 
2.311 25.252 22.465 21.114 20.452 20.208 20.190 21.059 20.243 19.962 19.503 19.522 19.621 19.789 19.652 
2.448 25.930 22.820 21.295 20.525 20.318 20.276 21.219 20.332 20.035 19.601 19.636 19.707 19.816 19.747 
2.594 26.944 23.232 21.546 20.696 20.372 20.337 21.448 20.413 20.095 19.627 19.634 19.734 19.792 19.777 
