# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.022 25.537 27.071 27.314 26.555 25.433 26.974 25.899 26.533 30.096 30.837 30.948 29.705 27.742 
0.109 22.577 22.796 22.696 24.674 24.561 23.694 23.023 24.254 22.919 23.531 25.428 25.300 25.497 23.955 
0.116 22.318 22.518 22.094 23.542 24.060 24.538 22.365 24.187 23.042 22.834 24.153 25.172 28.009 23.352 
0.122 22.521 22.370 22.191 23.365 23.231 22.763 22.395 22.970 23.139 23.684 25.062 26.183 23.499 24.079 
0.130 22.202 22.332 22.926 23.384 23.714 22.231 22.844 22.849 22.858 24.300 24.833 25.288 25.297 23.715 
0.137 22.527 22.504 22.605 23.037 24.605 22.341 22.620 23.527 22.739 23.660 23.835 24.915 25.850 23.454 
0.145 22.702 22.684 22.470 23.051 22.298 23.476 22.677 22.567 23.196 24.233 24.459 25.466 24.178 24.001 
0.154 22.935 22.560 23.157 23.149 22.533 22.296 22.949 22.519 22.754 23.703 23.653 23.727 26.409 23.341 
0.163 23.399 22.512 23.043 22.355 22.757 23.302 22.859 22.589 23.650 24.784 23.797 23.035 23.664 23.745 
0.173 23.147 22.780 22.981 23.718 22.960 22.580 23.011 22.940 23.391 24.263 23.617 23.367 23.359 23.671 
0.183 23.532 23.245 22.942 22.997 22.656 23.443 22.988 23.076 23.415 23.360 23.042 24.296 24.987 23.452 
0.194 23.094 23.209 23.152 22.898 23.780 23.369 23.086 23.393 23.601 24.045 23.972 23.614 23.501 23.699 
0.206 23.276 23.334 23.574 23.491 23.400 23.590 23.574 23.421 23.844 23.856 23.238 23.266 23.925 23.561 
0.218 23.732 23.517 23.456 23.826 23.436 23.047 23.541 23.298 23.219 24.067 23.270 24.182 24.066 23.502 
0.231 23.445 23.546 23.213 23.421 23.850 23.415 23.363 23.457 23.855 24.141 23.716 23.130 23.915 23.592 
0.244 23.505 23.625 23.634 23.885 24.255 23.754 23.687 24.067 23.706 23.803 24.470 24.637 24.345 24.064 
0.259 23.645 23.605 23.901 24.179 23.887 23.910 23.874 23.938 24.172 24.330 24.113 23.679 23.595 24.047 
0.274 23.509 23.715 23.851 24.194 23.779 23.686 23.850 23.778 24.073 24.061 23.642 24.500 24.466 23.960 
0.290 23.726 23.549 24.080 23.982 23.561 24.101 24.001 23.717 24.094 24.074 23.916 24.020 23.943 24.018 
0.308 23.989 24.062 23.816 24.262 24.238 24.061 23.936 24.268 24.506 24.142 24.255 24.322 24.123 24.230 
0.326 23.976 24.078 23.864 24.368 24.214 24.366 24.065 24.301 24.209 24.327 24.701 24.708 24.079 24.460 
0.345 24.155 24.015 24.163 24.145 24.347 23.866 24.089 24.256 23.854 24.368 23.977 23.858 24.540 24.036 
0.366 24.151 23.966 24.103 24.125 23.738 23.763 24.110 23.819 24.015 24.066 24.388 24.486 23.768 24.197 
0.387 24.316 24.223 24.052 24.046 24.144 24.138 24.088 24.109 23.895 24.231 24.120 24.770 24.921 24.174 
0.410 24.162 23.954 23.915 24.112 23.995 24.136 23.964 24.051 23.829 23.730 24.330 24.595 24.524 24.063 
0.435 24.394 24.224 24.270 24.313 24.072 24.033 24.269 24.093 23.975 23.960 24.474 24.411 24.344 24.189 
0.461 24.709 24.453 24.173 24.353 24.177 24.090 24.255 24.244 24.263 24.406 24.458 24.295 24.832 24.358 
0.488 24.654 24.574 24.356 24.180 24.412 24.528 24.388 24.301 24.452 24.297 24.159 24.050 24.402 24.271 
0.517 25.045 24.506 24.359 24.247 24.017 24.327 24.333 24.140 24.402 24.425 24.177 24.678 24.490 24.385 
0.547 25.206 24.760 24.546 24.303 24.038 24.177 24.552 24.111 24.247 24.385 24.241 24.308 24.244 24.309 
0.580 25.122 24.814 24.510 24.465 24.381 24.338 24.532 24.400 24.309 24.290 24.397 24.525 24.460 24.371 
0.614 25.496 24.969 24.647 24.416 24.128 24.098 24.607 24.240 24.213 24.340 24.088 24.279 24.403 24.210 
0.651 25.537 24.896 24.496 24.399 24.271 24.203 24.544 24.225 24.276 24.157 24.106 24.189 24.241 24.200 
0.689 26.015 25.177 24.617 24.396 24.160 24.118 24.660 24.158 24.252 24.140 24.141 24.322 24.231 24.203 
0.730 26.107 25.239 24.668 24.433 24.201 24.357 24.678 24.286 24.438 24.365 24.278 24.345 24.141 24.352 
0.773 26.347 25.278 24.781 24.552 24.353 24.394 24.803 24.402 24.279 24.312 24.240 24.408 24.243 24.319 
0.819 26.564 25.644 24.965 24.578 24.366 24.292 24.968 24.370 24.127 24.048 23.986 24.064 24.359 24.075 
0.868 26.848 25.698 24.831 24.699 24.275 24.197 24.896 24.370 24.188 24.161 24.087 24.054 24.224 24.128 
0.919 26.955 25.854 25.049 24.737 24.395 24.401 25.018 24.519 24.319 24.206 24.165 24.103 24.038 24.210 
0.974 27.406 26.086 25.214 24.841 24.385 24.295 25.205 24.459 24.349 24.215 24.086 24.155 24.118 24.204 
1.032 27.360 26.137 25.401 24.973 24.571 24.444 25.351 24.631 24.395 24.296 24.125 24.287 24.307 24.277 
1.093 27.954 26.521 25.409 25.123 24.642 24.443 25.472 24.683 24.374 24.330 24.140 24.199 24.077 24.259 
1.158 28.148 26.764 25.577 25.299 24.846 24.762 25.624 24.932 24.584 24.410 24.221 24.268 24.197 24.366 
