# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 20.957 21.757 21.794 22.034 24.409 23.251 21.698 23.676 24.243 24.662 23.230 37.176 30.497 24.003 
0.109 18.629 18.679 19.591 23.263 21.292 24.455 19.652 22.113 20.494 24.804 24.807 22.837 24.048 21.630 
0.116 17.984 18.416 20.056 20.259 22.387 21.252 19.721 21.970 21.753 21.260 21.546 29.748 34.492 21.986 
0.122 17.455 17.767 18.740 21.213 19.604 19.104 18.563 20.002 19.506 23.951 26.391 23.535 24.869 20.715 
0.130 17.322 17.456 18.456 18.469 19.387 20.577 18.161 19.244 19.908 19.919 25.326 24.520 25.674 20.422 
0.137 17.362 17.958 17.623 19.252 21.509 19.291 18.003 19.886 18.849 18.747 21.891 21.971 21.958 19.259 
0.145 17.678 17.795 17.601 18.670 18.780 20.799 17.821 19.251 19.023 19.310 21.352 21.455 28.497 19.908 
0.154 17.178 17.607 17.682 19.444 20.542 20.611 17.914 20.349 21.152 21.620 23.401 21.679 22.401 21.560 
0.163 17.306 17.633 18.222 19.159 20.427 19.745 18.270 20.467 19.696 20.274 20.644 19.208 20.476 19.777 
0.173 16.986 17.804 18.537 19.723 19.423 18.661 18.606 19.043 18.502 18.788 20.146 21.002 21.670 19.280 
0.183 17.090 17.804 18.189 18.801 20.157 19.051 18.257 19.353 19.738 20.821 20.880 22.026 18.727 20.499 
0.194 17.353 17.730 18.633 18.833 18.944 20.490 18.399 19.180 19.306 20.756 21.829 22.507 23.238 20.329 
0.206 17.577 17.808 18.895 18.808 19.387 19.804 18.620 19.192 19.958 19.085 20.406 21.193 21.639 19.814 
0.218 17.364 18.036 18.675 19.168 19.526 20.232 18.646 19.802 19.751 19.716 19.996 19.915 21.630 19.788 
0.231 17.466 18.090 18.723 18.890 19.347 19.898 18.638 19.475 20.415 20.557 20.138 20.648 21.406 20.359 
0.244 17.365 18.073 18.378 18.428 19.288 18.044 18.253 18.800 18.884 20.520 20.082 20.987 20.917 19.646 
0.259 17.488 18.058 18.626 18.995 19.731 19.268 18.591 19.338 19.527 19.421 19.728 21.275 21.267 19.718 
0.274 17.578 18.325 18.812 18.940 19.518 18.974 18.815 19.124 19.119 19.863 20.055 20.873 21.321 19.706 
0.290 17.356 18.200 18.640 19.238 18.982 19.418 18.706 19.193 19.359 19.643 20.567 21.852 21.739 19.934 
0.308 17.453 18.241 18.620 18.606 19.322 19.479 18.560 19.180 19.608 20.343 19.807 20.116 20.076 19.835 
0.326 17.630 18.141 18.552 18.835 19.037 19.549 18.580 19.191 19.621 20.107 20.882 20.450 19.883 20.100 
0.345 17.763 18.203 18.553 19.153 19.375 19.311 18.611 19.403 19.212 19.884 20.123 21.305 22.724 19.799 
0.366 17.726 18.284 18.478 18.721 19.378 19.830 18.484 19.325 19.701 19.721 20.044 20.982 21.109 19.930 
0.387 17.674 18.230 18.694 18.819 19.204 19.075 18.672 19.063 19.206 19.457 20.315 21.127 21.769 19.757 
0.410 17.792 18.129 18.521 18.934 19.053 19.105 18.505 19.063 19.076 18.889 19.731 21.620 21.661 19.336 
