# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.722 25.489 26.580 27.109 26.961 28.949 26.476 26.887 29.383 28.124 28.811 41.527 36.766 29.208 
0.109 22.247 21.473 22.952 25.382 25.885 26.113 22.613 25.647 25.439 24.612 26.084 25.639 28.395 25.239 
0.116 21.379 21.518 22.876 21.086 25.062 22.701 21.644 22.338 23.604 27.490 23.980 26.673 32.819 24.236 
0.122 21.272 21.640 21.167 22.478 25.143 25.254 21.521 25.606 23.179 21.130 26.955 27.930 27.160 22.257 
0.130 21.038 21.776 21.015 22.357 24.521 22.234 21.447 22.974 22.035 24.511 25.684 26.016 28.866 23.203 
0.137 20.677 20.814 21.296 23.855 22.356 22.029 21.543 22.251 22.960 24.681 26.581 27.734 28.403 24.025 
0.145 20.459 21.181 20.704 22.402 23.747 23.852 21.062 22.994 24.385 22.721 23.789 24.021 24.924 23.396 
0.154 20.367 21.302 21.528 21.765 21.818 23.124 21.523 22.079 23.008 22.794 22.741 25.594 27.836 23.276 
0.163 20.452 20.856 21.691 21.466 22.339 23.940 21.466 22.250 24.540 24.706 24.622 25.625 24.982 24.581 
0.173 20.273 20.684 21.861 21.920 23.174 22.251 21.414 22.680 22.320 22.969 24.115 24.029 22.808 23.160 
0.183 20.519 21.037 21.638 21.854 22.158 23.943 21.607 22.260 23.376 22.418 22.360 24.519 24.036 22.892 
0.194 20.594 20.928 21.417 21.702 22.097 22.730 21.417 22.049 22.987 22.657 23.060 24.671 23.749 23.070 
0.206 20.446 20.867 21.699 21.797 21.950 23.157 21.672 22.003 23.632 23.937 24.475 25.401 27.166 24.102 
0.218 20.471 21.197 21.596 22.170 23.018 21.982 21.649 22.461 22.879 23.347 23.023 23.763 24.150 23.053 
0.231 20.474 21.200 22.215 22.330 22.476 22.909 22.023 22.413 23.040 22.998 24.075 25.537 25.201 23.493 
0.244 20.550 21.343 21.807 21.902 23.017 21.960 21.741 22.366 22.166 22.788 23.657 24.597 24.223 22.861 
0.259 20.646 21.375 21.762 22.159 22.131 22.903 21.811 22.310 22.898 23.862 23.340 23.064 25.871 23.256 
0.274 20.781 21.355 21.963 22.282 22.441 22.957 21.888 22.643 22.691 23.289 24.206 24.743 24.349 23.392 
0.290 20.833 21.456 21.870 22.473 22.282 22.555 21.937 22.391 22.518 23.073 23.833 24.247 24.720 23.143 
0.308 20.713 21.254 21.701 22.006 22.309 22.757 21.726 22.227 23.107 23.085 23.108 24.048 24.546 23.144 
0.326 20.771 21.328 21.805 22.328 22.767 22.436 21.829 22.603 22.527 22.498 22.518 23.325 23.461 22.709 
0.345 20.999 21.384 21.901 22.095 22.747 22.241 21.808 22.472 22.422 22.911 23.312 23.402 23.167 22.906 
0.366 20.959 21.322 21.895 22.253 22.119 22.494 21.859 22.213 22.456 22.421 22.861 23.306 24.662 22.762 
0.387 20.985 21.438 21.946 22.067 22.207 22.543 21.840 22.307 22.770 22.745 23.112 23.866 24.266 22.980 
0.410 21.027 21.418 21.756 22.147 22.246 22.557 21.763 22.356 22.540 22.808 23.205 23.418 23.546 22.880 
0.435 20.990 21.527 21.800 22.138 22.337 22.197 21.814 22.300 22.248 22.604 22.912 23.435 24.005 22.628 
0.461 21.089 21.384 21.822 21.897 22.219 22.126 21.742 22.103 22.346 22.516 22.916 23.158 22.879 22.618 
0.488 21.182 21.448 21.612 21.839 21.771 22.077 21.613 21.843 22.300 22.376 22.746 22.997 23.222 22.505 
0.517 21.290 21.541 21.597 21.948 21.989 22.049 21.661 22.036 22.239 22.389 22.600 23.384 23.203 22.524 
