# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 25.876 26.284 28.258 27.764 30.883 29.259 27.504 28.365 28.992 29.361 28.545 28.724 34.533 29.037 
0.109 22.725 23.447 24.281 24.043 26.265 26.165 24.072 24.901 24.102 24.297 31.151 31.491 27.981 25.292 
0.116 22.470 22.995 23.807 24.834 26.567 23.556 23.752 26.227 23.545 25.464 27.132 27.716 27.195 24.622 
0.122 22.433 22.978 23.150 24.075 23.624 25.456 23.385 24.080 25.424 25.004 25.494 26.965 27.631 25.437 
0.130 22.237 22.706 22.828 23.388 23.220 23.185 22.900 23.422 23.544 24.651 24.309 23.897 26.632 24.141 
0.137 22.389 22.527 23.157 24.087 24.272 24.708 23.115 24.435 24.006 24.278 24.171 24.819 24.778 24.186 
0.145 22.384 22.527 22.768 23.516 23.483 25.121 22.789 24.047 24.585 24.502 26.378 27.199 24.851 25.002 
0.154 22.496 22.378 22.933 22.904 23.594 23.107 22.729 23.369 23.294 25.348 24.696 25.514 26.390 24.172 
0.163 22.160 22.621 22.880 23.202 24.305 23.782 22.888 23.919 23.678 23.758 24.245 27.723 24.185 24.074 
0.173 22.285 22.629 22.714 23.085 23.526 23.489 22.802 23.352 23.990 23.999 24.651 23.953 24.077 24.012 
0.183 22.753 22.874 22.865 22.887 23.385 23.592 22.871 23.396 23.621 23.584 23.980 23.825 24.359 23.773 
0.194 22.524 22.713 23.160 23.380 23.733 24.223 23.095 23.704 24.046 24.154 24.223 24.361 24.612 24.241 
0.206 22.448 22.799 23.015 23.391 23.767 23.252 22.993 23.628 23.586 24.572 24.368 24.953 25.269 24.219 
0.218 22.753 22.740 22.877 23.207 23.271 24.078 22.917 23.386 24.159 23.799 24.489 25.408 24.082 24.302 
0.231 22.836 22.847 23.291 23.894 23.617 23.830 23.303 23.725 23.739 23.997 24.460 25.277 24.791 24.201 
0.244 22.805 23.033 23.414 23.316 23.249 23.070 23.248 23.278 23.397 23.534 23.916 24.888 24.888 23.732 
0.259 22.994 23.186 23.268 23.302 23.580 23.904 23.279 23.522 23.891 23.930 24.149 24.579 24.546 24.132 
0.274 23.200 23.084 23.234 23.277 23.310 23.530 23.221 23.326 23.856 23.883 24.004 23.932 24.958 23.880 
0.290 23.244 23.173 23.233 23.352 23.366 23.391 23.195 23.423 23.509 23.699 24.013 25.249 24.417 23.877 
0.308 23.368 23.406 23.137 23.324 23.418 23.715 23.238 23.413 23.816 23.662 23.917 24.305 24.784 23.883 
0.326 23.480 23.249 23.254 23.299 23.412 23.119 23.270 23.281 23.302 23.455 23.604 24.368 24.415 23.560 
0.345 23.731 23.412 23.270 23.366 23.232 23.444 23.296 23.340 23.419 23.669 23.688 24.298 23.829 23.658 
0.366 23.839 23.471 23.265 23.320 23.148 23.424 23.284 23.266 23.359 23.304 23.605 23.813 24.757 23.507 
0.387 24.295 23.653 23.245 23.262 23.140 23.083 23.313 23.143 23.213 23.309 23.566 23.773 24.472 23.443 
0.410 24.534 23.898 23.423 23.185 23.238 23.196 23.390 23.229 23.223 23.345 23.538 23.491 23.846 23.377 
0.435 24.902 24.010 23.474 23.286 23.148 23.111 23.524 23.088 23.187 23.281 23.358 23.590 23.888 23.307 
0.461 25.021 24.235 23.754 23.568 23.404 23.378 23.751 23.458 23.447 23.311 23.333 23.464 23.696 23.377 
0.488 25.492 24.509 23.900 23.650 23.533 23.425 23.930 23.500 23.408 23.356 23.342 23.498 23.816 23.406 
0.517 25.661 24.796 24.072 23.692 23.738 23.696 24.071 23.692 23.606 23.555 23.483 23.656 23.847 23.583 
0.547 26.042 24.985 24.277 23.969 23.728 23.687 24.282 23.738 23.683 23.585 23.537 23.722 23.720 23.626 
0.580 26.050 25.176 24.374 23.990 23.825 23.763 24.333 23.897 23.790 23.660 23.565 23.498 23.659 23.635 
0.614 26.316 25.322 24.636 24.234 24.006 23.909 24.586 24.042 23.898 23.775 23.574 23.698 23.714 23.741 
0.651 26.718 25.611 24.872 24.330 24.197 23.960 24.804 24.141 24.049 23.848 23.689 23.715 23.748 23.819 
0.689 27.117 25.943 25.151 24.469 24.315 24.110 24.997 24.315 24.099 24.008 23.718 23.765 23.758 23.909 
0.730 27.811 26.226 25.254 24.799 24.358 24.082 25.227 24.380 24.102 23.957 23.814 23.825 23.935 23.930 
0.773 28.071 26.558 25.494 24.775 24.486 24.259 25.376 24.481 24.241 24.099 23.726 23.817 23.959 23.970 
