# t[days] lsstu lsstg lsstr lssti lsstz lssty f062 f087 f106 f129 f158 f184 f213 f146 
0.103 24.682 24.653 25.343 24.645 27.257 27.980 25.087 26.152 27.437 29.145 26.415 27.366 39.569 27.262 
0.109 21.931 22.030 22.190 24.443 27.311 24.551 22.374 25.211 24.130 23.824 28.000 27.881 26.085 24.841 
0.116 21.381 21.228 23.598 23.380 24.700 25.939 22.823 24.130 25.140 26.020 24.700 27.888 33.031 25.256 
0.122 20.758 21.131 21.375 22.328 25.971 22.669 21.591 23.590 22.439 26.350 27.370 30.208 26.795 23.670 
0.130 20.428 20.879 21.026 22.313 21.658 24.106 21.214 22.004 23.811 22.675 25.766 27.817 27.828 23.648 
0.137 20.518 21.086 20.911 22.381 22.366 24.868 21.090 22.997 22.156 21.834 22.086 25.393 26.835 22.547 
0.145 20.718 21.012 20.805 21.813 22.552 22.103 21.013 22.005 22.389 22.198 25.326 24.596 26.526 22.916 
0.154 20.193 20.809 20.933 21.650 23.765 23.542 20.978 23.314 23.807 24.614 25.154 26.676 24.960 24.668 
0.163 20.483 20.807 21.348 21.814 23.528 23.704 21.390 22.806 22.983 23.683 23.519 23.973 22.481 23.476 
0.173 20.263 20.786 21.793 22.372 22.608 22.495 21.581 22.741 22.137 22.113 22.815 24.673 24.457 22.502 
0.183 20.363 20.766 21.796 21.430 22.650 22.980 21.422 22.472 22.989 24.109 24.263 24.535 22.312 23.658 
0.194 20.488 20.975 21.496 22.059 22.000 22.846 21.574 22.099 23.097 22.706 25.203 24.807 29.127 23.447 
0.206 20.431 21.064 21.634 22.523 22.167 22.800 21.692 22.330 23.060 22.767 22.693 24.652 24.938 22.987 
0.218 20.515 21.057 22.014 22.092 23.037 22.888 21.761 22.642 23.063 22.908 22.938 23.607 23.530 23.089 
0.231 20.521 21.122 22.047 21.901 22.758 22.820 21.829 22.360 23.248 23.995 23.330 23.092 24.368 23.500 
0.244 20.546 21.093 21.753 21.406 22.650 22.455 21.630 22.006 22.078 23.638 23.157 24.111 24.991 22.832 
0.259 20.473 21.232 21.774 22.208 22.415 22.955 21.747 22.512 22.926 22.843 23.013 23.033 24.871 22.929 
0.274 20.536 21.471 21.913 22.424 22.222 22.854 21.967 22.452 22.522 22.724 23.160 23.983 24.353 22.934 
0.290 20.603 21.214 21.802 22.354 22.718 22.220 21.815 22.460 22.364 23.017 23.233 24.773 25.198 22.993 
0.308 20.614 21.276 21.995 21.811 22.325 22.450 21.837 22.171 22.600 23.314 23.016 23.610 23.345 23.064 
0.326 20.686 21.195 21.861 22.021 22.336 22.434 21.793 22.195 22.660 23.130 23.680 23.658 23.823 23.188 
0.345 20.836 21.384 21.761 22.170 22.760 22.646 21.767 22.559 22.744 22.724 23.149 23.515 24.745 22.962 
0.366 20.857 21.413 21.752 21.932 22.261 22.852 21.743 22.249 22.988 22.890 23.078 23.661 24.412 23.122 
0.387 20.802 21.411 21.809 22.240 22.067 22.644 21.838 22.247 22.541 22.803 23.235 24.011 25.488 22.919 
0.410 20.927 21.364 21.668 22.066 22.406 22.246 21.693 22.303 22.311 22.192 22.403 23.421 24.792 22.492 
0.435 20.972 21.419 21.869 22.045 22.300 22.353 21.812 22.263 22.304 22.489 23.027 23.197 23.646 22.684 
0.461 20.944 21.560 21.713 22.131 22.240 22.383 21.791 22.230 22.372 22.451 23.092 22.473 22.917 22.531 
0.488 21.116 21.422 21.639 21.963 21.780 22.189 21.644 21.932 22.171 22.472 22.643 23.159 23.264 22.523 
0.517 21.104 21.438 21.635 21.872 22.186 22.096 21.638 22.105 22.313 22.286 22.775 22.756 23.392 22.511 
0.547 21.133 21.504 21.591 21.914 21.721 22.109 21.668 21.824 22.192 22.308 22.509 22.784 23.778 22.413 
0.580 21.266 21.551 21.626 21.700 21.914 21.869 21.645 21.824 21.989 22.191 22.382 22.892 23.593 22.271 
0.614 21.401 21.502 21.562 21.672 21.987 21.916 21.594 21.852 21.861 22.025 22.409 22.806 23.409 22.185 
0.651 21.565 21.626 21.620 21.666 21.622 21.727 21.627 21.684 21.796 21.944 22.374 22.628 23.083 22.103 
0.689 21.717 21.626 21.613 21.586 21.751 21.696 21.602 21.692 21.830 21.938 22.352 22.629 22.827 22.110 
0.730 21.882 21.732 21.605 21.543 21.732 21.671 21.604 21.658 21.759 21.883 22.207 22.339 22.828 21.987 
0.773 22.141 21.937 21.718 21.579 21.656 21.725 21.719 21.632 21.773 21.835 22.159 22.206 22.595 21.964 
0.819 22.290 22.037 21.737 21.672 21.768 21.724 21.778 21.704 21.821 21.858 22.114 22.295 22.398 21.999 
0.868 22.403 22.162 21.875 21.747 21.861 21.835 21.888 21.803 21.860 21.975 22.079 22.238 22.370 22.013 
0.919 22.673 22.347 22.022 21.873 21.836 21.744 22.035 21.811 21.850 21.916 22.057 22.312 22.607 21.986 
0.974 22.878 22.524 22.152 21.942 21.980 21.786 22.142 21.899 21.915 21.924 21.949 22.140 22.568 21.967 
1.032 23.012 22.655 22.230 22.127 22.021 22.006 22.274 22.026 22.082 22.031 22.135 22.227 22.422 22.104 
1.093 23.267 22.834 22.410 22.219 22.121 22.156 22.425 22.142 22.190 22.147 22.147 22.189 22.445 22.162 
1.158 23.434 22.972 22.579 22.292 22.270 22.187 22.556 22.230 22.224 22.244 22.212 22.235 22.460 22.228 
1.226 23.607 23.126 22.774 22.458 22.369 22.302 22.747 22.344 22.398 22.325 22.314 22.335 22.486 22.345 
1.299 23.829 23.213 22.828 22.559 22.527 22.366 22.828 22.471 22.409 22.354 22.296 22.290 22.510 22.342 
1.376 24.070 23.330 22.939 22.677 22.568 22.486 22.941 22.545 22.567 22.429 22.393 22.491 22.542 22.469 
1.458 24.231 23.363 22.943 22.719 22.562 22.522 22.947 22.583 22.528 22.453 22.408 22.498 22.640 22.466 
1.544 24.467 23.458 22.991 22.656 22.565 22.464 22.976 22.536 22.501 22.374 22.409 22.473 22.540 22.436 
1.636 24.676 23.614 23.095 22.719 22.640 22.545 23.078 22.605 22.574 22.403 22.427 22.510 22.621 22.475 
1.733 25.065 23.735 23.168 22.835 22.739 22.677 23.169 22.721 22.647 22.469 22.479 22.522 22.670 22.528 
1.836 25.550 23.999 23.387 23.014 22.859 22.676 23.381 22.817 22.689 22.489 22.542 22.539 22.697 22.567 
1.944 25.974 24.168 23.535 23.088 22.949 22.744 23.529 22.884 22.738 22.541 22.574 22.697 22.748 22.636 
2.060 26.481 24.379 23.594 23.209 23.056 22.849 23.602 23.014 22.823 22.621 22.598 22.714 22.821 22.688 
